instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Noise
1561,2011-01-01,0,1,7,11,2,3,1,3,0.17,0.67,0.13,0.46,404,394,757,1
10215,2011-01-01,0,1,11,28,0,3,0,3,0.31,0.48,0.49,0.64,366,766,572,1
10717,2012-03-27,2,1,3,15,0,2,1,1,0.42,0.4242,0.2,0,42,158,200,0
7105,2011-01-01,1,1,8,5,1,4,0,0,0.6,0.36,1.06,0.27,15,475,65,1
6989,2011-01-01,1,0,12,25,2,4,1,1,0.78,0.84,1.15,0.47,383,126,336,1
6455,2011-10-01,4,0,10,12,0,6,0,2,0.4,0.4091,0.82,0.2537,28,130,158,0
10234,2011-01-01,4,1,6,13,1,5,2,2,0.97,0.02,0.16,0.95,364,897,889,1
12869,2012-06-25,3,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.194,37,231,268,0
2543,2011-04-20,2,0,4,20,0,3,1,1,0.68,0.6212,0.32,0.1045,31,194,225,0
20110,2011-01-01,3,2,10,17,1,2,2,3,0.05,0.1,0.07,0.86,427,339,567,1
7919,2011-12-01,4,0,12,14,0,4,1,1,0.4,0.4091,0.4,0.2239,20,130,150,0
13699,2011-01-01,5,1,12,5,2,4,2,4,0.69,0.38,0.56,0.45,277,297,1122,1
12793,2012-06-22,3,1,6,5,0,5,1,2,0.74,0.697,0.66,0.0896,3,35,38,0
12306,2011-01-01,0,1,6,7,2,7,1,2,0.24,0.13,0.79,0.68,276,766,1056,1
3984,2011-06-19,2,0,6,21,0,0,0,1,0.68,0.6364,0.79,0.1343,57,110,167,0
11932,2012-05-17,2,1,5,8,0,4,1,1,0.52,0.5,0.55,0.4478,29,605,634,0
3030,2011-05-11,2,0,5,3,0,3,1,1,0.5,0.4848,0.63,0.2239,0,3,3,0
2126,2011-04-03,2,0,4,10,0,0,0,1,0.4,0.4091,0.43,0.4179,111,104,215,0
2333,2011-04-12,2,0,4,2,0,2,1,2,0.6,0.6212,0.53,0.1343,7,7,14,0
19646,2011-01-01,5,0,6,6,1,0,2,4,0.58,1.1,0.57,0.79,271,624,512,1
10117,2012-03-02,1,1,3,14,0,5,1,2,0.44,0.4394,0.44,0.2836,29,176,205,0
3138,2011-05-15,2,0,5,15,0,0,0,1,0.66,0.6212,0.69,0.2537,206,253,459,0
1692,2011-03-16,1,0,3,3,0,3,1,2,0.28,0.2727,1,0.2239,1,2,3,0
4451,2011-07-09,3,0,7,8,0,6,0,1,0.7,0.6515,0.7,0.2537,68,114,182,0
17196,2011-01-01,1,2,11,22,2,1,1,5,0.2,0.11,0.02,0.8,244,507,1048,1
15157,2011-01-01,3,2,2,15,1,1,2,5,0.4,1.15,0.49,0.91,252,959,823,1
9896,2012-02-22,1,1,2,8,0,3,1,1,0.3,0.3182,0.75,0.0896,9,567,576,0
1105,2011-02-18,1,0,2,18,0,5,1,1,0.64,0.6212,0.33,0.3284,29,195,224,0
11073,2012-04-11,2,1,4,13,0,3,1,2,0.4,0.4091,0.4,0.3582,16,147,163,0
2782,2011-04-30,2,0,4,19,0,6,0,1,0.54,0.5152,0.43,0.1343,150,237,387,0
4299,2011-07-03,3,0,7,0,0,0,0,1,0.7,0.6515,0.58,0.2239,47,97,144,0
10040,2012-02-28,1,1,2,8,0,2,1,1,0.26,0.2424,0.48,0.2836,16,543,559,0
11931,2012-05-17,2,1,5,7,0,4,1,1,0.54,0.5152,0.73,0.3881,25,449,474,0
16217,2012-11-13,4,1,11,10,0,2,1,3,0.3,0.2727,0.75,0.3881,10,84,94,0
20473,2011-01-01,5,0,5,10,2,5,1,2,0.08,0.3,0.59,0.97,303,683,1091,1
8728,2011-01-01,0,1,14,16,1,3,1,5,0.75,0.28,0.46,1.01,120,623,544,1
4048,2011-06-22,3,0,6,13,0,3,1,2,0.82,0.7879,0.56,0.2537,34,113,147,0
12475,2012-06-08,2,1,6,23,0,5,1,1,0.64,0.6212,0.57,0.1642,52,163,215,0
17268,2012-12-27,1,1,12,8,0,4,1,1,0.26,0.2273,0.65,0.3582,2,206,208,0
8307,2011-12-17,4,0,12,18,0,6,0,1,0.26,0.2273,0.48,0.3881,7,150,157,0
6442,2011-09-30,4,0,9,23,0,5,1,1,0.52,0.5,0.55,0.3284,23,109,132,0
7507,2011-11-14,4,0,11,9,0,1,1,2,0.48,0.4697,0.67,0.3284,29,204,233,0
7605,2011-01-01,2,2,6,7,2,2,1,5,1.02,0.06,0.23,0.59,298,158,402,1
2271,2011-04-09,2,0,4,11,0,6,0,2,0.36,0.3636,0.81,0,51,91,142,0
8233,2011-12-14,4,0,12,16,0,3,1,2,0.38,0.3939,0.54,0.1045,12,233,245,0
7186,2011-01-01,2,0,5,0,2,5,0,5,1.04,0.2,0.27,0.76,216,884,386,1
10516,2012-03-19,1,1,3,6,0,1,1,1,0.46,0.4545,0.88,0.1343,2,118,120,0
1256,2011-01-01,4,0,14,18,0,7,0,0,1.07,0.44,0.91,0.32,436,268,150,1
10866,2011-01-01,0,2,15,28,1,8,2,3,1.13,0.61,0.16,0.07,42,10,679,1
11878,2011-01-01,4,0,5,10,2,2,0,0,0.65,0.8,0.42,0.33,263,629,292,1
17163,2012-12-22,1,1,12,21,0,6,0,1,0.22,0.2121,0.51,0.2836,4,49,53,0
6446,2011-10-01,4,0,10,3,0,6,0,1,0.46,0.4545,0.59,0.4179,8,17,25,0
6538,2011-10-04,4,0,10,23,0,2,1,1,0.48,0.4697,0.77,0.1343,6,60,66,0
7702,2011-01-01,5,2,13,3,2,5,1,1,0.75,0.31,0.52,0.85,266,845,508,1
7847,2011-11-28,4,0,11,14,0,1,1,1,0.6,0.6212,0.56,0,14,129,143,0
2591,2011-04-22,2,0,4,20,0,5,1,3,0.32,0.303,0.87,0.2239,8,39,47,0
5409,2011-08-18,3,0,8,6,0,4,1,2,0.64,0.5909,0.78,0.2537,6,97,103,0
14467,2012-08-30,3,1,8,23,0,4,1,1,0.7,0.6667,0.74,0.1045,19,133,152,0
15713,2012-10-21,4,1,10,21,0,0,0,1,0.42,0.4242,0.54,0.1642,42,124,166,0
2996,2011-05-09,2,0,5,17,0,1,1,1,0.62,0.6212,0.38,0.2537,59,539,598,0
3368,2011-05-25,2,0,5,5,0,3,1,1,0.56,0.5303,0.88,0.0896,2,23,25,0
14300,2012-08-24,3,1,8,0,0,5,1,2,0.66,0.6212,0.69,0,27,84,111,0
9149,2012-01-22,1,1,1,2,0,0,0,2,0.18,0.1667,0.74,0.2836,1,46,47,0
637,2011-01-29,1,0,1,19,0,6,0,2,0.22,0.2121,0.69,0.2537,6,52,58,0
16981,2012-12-15,4,1,12,7,0,6,0,2,0.24,0.2576,0.75,0.0896,1,47,48,0
7285,2011-11-05,4,0,11,3,0,6,0,1,0.3,0.2727,0.52,0.2985,0,8,8,0
11127,2012-04-13,2,1,4,19,0,5,1,1,0.54,0.5152,0.24,0.1642,75,352,427,0
4254,2011-07-01,3,0,7,3,0,5,1,1,0.64,0.6212,0.53,0,5,6,11,0
1843,2011-03-22,2,0,3,12,0,2,1,1,0.46,0.4545,0.47,0.2537,35,86,121,0
11888,2012-05-15,2,1,5,12,0,2,1,1,0.64,0.6061,0.73,0.194,44,220,264,0
18648,2011-01-01,5,2,8,11,0,6,0,5,0.89,0.13,0.85,0.23,10,478,359,1
10679,2011-01-01,4,2,5,13,2,4,1,4,0.41,0.57,0.11,0.92,232,440,548,1
11080,2012-04-11,2,1,4,20,0,3,1,1,0.36,0.3333,0.46,0.3284,22,213,235,0
13317,2012-07-14,3,1,7,1,0,6,0,2,0.7,0.6515,0.51,0.1045,13,105,118,0
5695,2011-08-30,3,0,8,17,0,2,1,1,0.72,0.6515,0.42,0.194,62,549,611,0
8188,2011-12-12,4,0,12,19,0,1,1,1,0.28,0.303,0.61,0.0896,9,232,241,0
8313,2011-12-18,4,0,12,0,0,0,0,1,0.2,0.2121,0.75,0.1343,7,64,71,0
10813,2012-03-31,2,1,3,15,0,6,0,2,0.52,0.5,0.59,0.2836,275,330,605,0
3315,2011-01-01,4,1,8,9,0,5,2,2,0.51,0.75,0.12,0.99,401,535,799,1
9134,2011-01-01,5,2,7,9,0,1,1,2,1.19,0.19,0.54,0.05,376,850,190,1
565,2011-01-25,1,0,1,17,0,2,1,1,0.3,0.3333,0.45,0,14,208,222,0
1757,2011-01-01,0,1,4,14,1,4,1,2,0.26,0.34,0.04,0.47,353,1036,420,1
6352,2011-09-27,4,0,9,5,0,2,1,3,0.62,0.5455,0.94,0.0896,0,24,24,0
242,2011-01-11,1,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,3,51,54,0
6535,2011-10-04,4,0,10,20,0,2,1,1,0.52,0.5,0.68,0.2239,25,236,261,0
7466,2011-11-12,4,0,11,16,0,6,0,1,0.52,0.5,0.32,0.2537,137,224,361,0
8239,2011-12-14,4,0,12,22,0,3,1,1,0.34,0.3333,0.66,0.1642,5,99,104,0
16688,2011-01-01,2,1,10,0,1,3,2,0,0.24,0.88,1.18,0.94,317,706,358,1
3081,2011-05-13,2,0,5,6,0,5,1,3,0.5,0.4848,0.88,0.1343,6,76,82,0
9338,2012-01-29,1,1,1,23,0,0,0,1,0.3,0.2727,0.33,0.3284,4,21,25,0
10426,2012-03-15,1,1,3,12,0,4,1,2,0.62,0.6212,0.5,0.1343,59,206,265,0
19558,2011-01-01,2,2,15,8,0,5,1,0,0.97,0.18,1.0,0.69,255,336,145,1
15139,2012-09-27,4,1,9,23,0,4,1,3,0.62,0.5758,0.83,0.1642,1,44,45,0
10837,2012-04-01,2,1,4,15,0,0,0,1,0.5,0.4848,0.55,0.2537,295,278,573,0
3091,2011-05-13,2,0,5,16,0,5,1,2,0.52,0.5,0.88,0.1343,44,256,300,0
7845,2011-01-01,2,2,5,25,2,8,1,3,0.47,0.24,1.2,0.43,424,145,1123,1
8471,2011-01-01,4,0,12,27,2,3,0,5,0.17,0.86,1.12,0.53,393,475,936,1
11477,2012-04-28,2,1,4,9,0,6,0,2,0.38,0.3939,0.37,0,45,169,214,0
3971,2011-06-19,2,0,6,8,0,0,0,3,0.68,0.6364,0.74,0.1045,25,59,84,0
13080,2012-07-04,3,1,7,4,1,3,0,1,0.68,0.6364,0.69,0.2537,5,11,16,0
18925,2011-01-01,4,2,8,17,0,3,1,3,0.22,0.34,0.52,0.32,343,401,830,1
48,2011-01-03,1,0,1,0,0,1,1,1,0.22,0.197,0.44,0.3582,0,5,5,0
4959,2011-07-30,3,0,7,12,0,6,0,1,0.84,0.7273,0.32,0.1642,111,230,341,0
11287,2011-01-01,4,2,14,24,2,0,2,1,0.79,0.38,0.11,0.55,377,209,504,1
6369,2011-09-27,4,0,9,22,0,2,1,1,0.6,0.5455,0.88,0.0896,19,102,121,0
9766,2012-02-16,1,1,2,20,0,4,1,2,0.32,0.3333,0.87,0.1343,5,211,216,0
7002,2011-10-24,4,0,10,8,0,1,1,2,0.42,0.4242,0.88,0.1642,20,378,398,0
10064,2012-02-29,1,1,2,9,0,3,1,3,0.3,0.303,0.81,0.1642,5,33,38,0
15477,2011-01-01,0,0,6,9,1,7,0,0,0.45,0.85,0.38,0.44,191,474,754,1
5711,2011-08-31,3,0,8,9,0,3,1,1,0.64,0.6061,0.69,0.0896,27,217,244,0
9276,2011-01-01,5,2,9,25,0,1,0,5,0.92,0.8,0.58,0.41,165,411,636,1
3324,2011-05-23,2,0,5,9,0,1,1,1,0.6,0.5455,0.88,0.2239,36,131,167,0
1129,2011-02-19,1,0,2,18,0,6,0,1,0.36,0.3182,0.25,0.4478,21,67,88,0
1474,2011-03-06,1,0,3,17,0,0,0,3,0.34,0.303,1,0.2985,2,23,25,0
12440,2012-06-07,2,1,6,12,0,4,1,1,0.7,0.6364,0.42,0,62,274,336,0
6418,2011-09-29,4,0,9,23,0,4,1,1,0.52,0.5,0.77,0.1045,17,64,81,0
10734,2012-03-28,2,1,3,8,0,3,1,1,0.38,0.3939,0.46,0.3582,19,639,658,0
1539,2011-03-09,1,0,3,11,0,3,1,2,0.32,0.2879,0.76,0.3881,15,44,59,0
1951,2011-03-27,2,0,3,1,0,0,0,2,0.24,0.2273,0.52,0.194,3,17,20,0
718,2011-02-02,1,0,2,6,0,3,1,3,0.22,0.2424,0.93,0.1045,1,17,18,0
1719,2011-01-01,5,1,9,7,1,3,2,3,0.64,0.33,0.35,0.24,317,172,79,1
8586,2011-12-29,1,0,12,12,0,4,1,2,0.26,0.2727,0.56,0.1045,12,118,130,0
5988,2011-01-01,1,0,8,11,1,7,0,3,0.98,0.29,0.77,0.21,368,782,287,1
7393,2011-01-01,5,1,13,1,2,5,0,3,0.67,0.94,0.0,0.98,150,843,91,1
3342,2011-05-24,2,0,5,3,0,2,1,2,0.58,0.5455,0.94,0.1045,0,2,2,0
17962,2011-01-01,3,1,7,6,1,8,2,0,0.91,0.81,0.58,0.06,336,856,91,1
1440,2011-03-05,1,0,3,6,0,6,0,2,0.3,0.2879,1,0.2239,1,3,4,0
16073,2012-11-07,4,1,11,9,0,3,1,2,0.26,0.2424,0.6,0.2836,17,351,368,0
3334,2011-05-23,2,0,5,19,0,1,1,1,0.7,0.6667,0.74,0.2239,56,302,358,0
14680,2012-09-08,3,1,9,20,0,6,0,2,0.58,0.5455,0.88,0.0896,28,166,194,0
916,2011-02-10,1,0,2,16,0,4,1,1,0.2,0.1818,0.27,0.2985,4,76,80,0
3291,2011-05-22,2,0,5,0,0,0,0,1,0.54,0.5152,0.88,0.1642,31,100,131,0
13721,2012-07-30,3,1,7,21,0,1,1,1,0.72,0.6818,0.7,0.194,71,251,322,0
7929,2011-12-02,4,0,12,0,0,5,1,1,0.26,0.2879,0.7,0.0896,6,32,38,0
16641,2012-12-01,4,1,12,3,0,6,0,2,0.26,0.2727,0.81,0.1343,1,14,15,0
4513,2011-01-01,5,0,7,27,1,7,0,3,0.36,0.27,0.43,0.38,157,55,367,1
9890,2012-02-22,1,1,2,2,0,3,1,1,0.34,0.3182,0.66,0.2836,1,5,6,0
678,2011-01-01,1,2,11,2,0,7,0,4,0.71,0.54,0.88,0.25,349,579,293,1
15622,2012-10-18,4,1,10,2,0,4,1,1,0.46,0.4545,0.82,0.194,1,13,14,0
15273,2012-10-03,4,1,10,13,0,3,1,2,0.7,0.6667,0.74,0.1045,55,224,279,0
4671,2011-01-01,1,1,2,23,1,8,1,0,0.04,0.85,0.13,0.43,389,55,1165,1
17979,2011-01-01,1,2,3,1,2,6,0,5,1.06,0.0,0.93,0.37,104,969,223,1
7226,2011-11-02,4,0,11,16,0,3,1,1,0.48,0.4697,0.51,0.1045,35,231,266,0
5233,2011-08-10,3,0,8,22,0,3,1,1,0.74,0.6515,0.37,0,17,122,139,0
5308,2011-08-14,3,0,8,1,0,0,0,3,0.64,0.5758,0.89,0.2239,16,57,73,0
8548,2011-01-01,0,2,0,17,2,0,1,3,0.37,0.14,0.31,1.0,299,447,954,1
9923,2012-02-23,1,1,2,11,0,4,1,1,0.48,0.4697,0.48,0.2836,54,128,182,0
6784,2011-10-15,4,0,10,5,0,6,0,1,0.42,0.4242,0.71,0.1642,1,6,7,0
18308,2011-01-01,4,0,6,25,0,8,1,3,0.22,0.21,0.89,0.67,45,474,1147,1
15380,2011-01-01,5,1,8,12,1,6,2,4,0.96,0.44,0.2,0.09,368,296,869,1
10381,2011-01-01,3,0,5,8,2,7,2,5,1.14,0.08,0.92,0.81,63,12,902,1
2173,2011-04-05,2,0,4,9,0,2,1,3,0.36,0.3182,0.87,0.4925,2,44,46,0
8453,2011-12-23,1,0,12,20,0,5,1,1,0.32,0.303,0.61,0.3284,3,47,50,0
1537,2011-03-09,1,0,3,9,0,3,1,2,0.26,0.2424,0.87,0.2537,5,136,141,0
13128,2012-07-06,3,1,7,4,0,5,1,1,0.74,0.697,0.66,0.2239,2,4,6,0
1185,2011-02-22,1,0,2,9,0,2,1,2,0.14,0.1212,0.74,0.2537,5,101,106,0
18336,2011-01-01,4,2,1,4,0,5,0,4,0.28,0.74,0.27,0.92,59,340,232,1
14506,2011-01-01,0,0,2,20,2,2,1,1,1.03,0.33,1.05,0.78,372,569,780,1
125,2011-01-06,1,0,1,10,0,4,1,1,0.2,0.2576,0.47,0,3,42,45,0
4881,2011-07-27,3,0,7,6,0,3,1,1,0.7,0.6515,0.54,0.2239,4,119,123,0
632,2011-01-29,1,0,1,14,0,6,0,2,0.22,0.2273,0.6,0.1343,10,89,99,0
7573,2011-11-17,4,0,11,3,0,4,1,2,0.42,0.4242,0.77,0.3284,0,3,3,0
7320,2011-11-06,4,0,11,14,0,0,0,1,0.46,0.4545,0.55,0.194,101,219,320,0
4201,2011-06-28,3,0,6,22,0,2,1,1,0.7,0.6515,0.7,0.2985,30,104,134,0
12861,2012-06-25,3,1,6,1,0,1,1,1,0.7,0.6515,0.65,0.2239,11,20,31,0
15815,2012-10-26,4,1,10,3,0,5,1,2,0.52,0.5,0.88,0.1642,5,8,13,0
2051,2011-03-31,2,0,3,7,0,4,1,3,0.24,0.2273,0.93,0.2537,5,87,92,0
4607,2011-01-01,1,0,3,13,0,0,1,0,0.75,0.64,1.02,0.38,316,930,911,1
6294,2011-09-24,4,0,9,19,0,6,0,1,0.62,0.5606,0.88,0,77,231,308,0
15315,2011-01-01,3,1,12,25,2,4,0,1,0.99,0.33,0.02,0.71,187,769,176,1
8821,2012-01-08,1,1,1,8,0,0,0,1,0.3,0.303,0.52,0.1343,4,53,57,0
13288,2012-07-12,3,1,7,20,0,4,1,1,0.74,0.6667,0.48,0.2239,75,439,514,0
9727,2012-02-15,1,1,2,5,0,3,1,1,0.28,0.2879,0.7,0.1045,0,25,25,0
10002,2012-02-26,1,1,2,18,0,0,0,1,0.34,0.3182,0.36,0.2836,17,199,216,0
8598,2011-12-30,1,0,12,0,0,5,1,1,0.28,0.2879,0.7,0.1343,4,26,30,0
3664,2011-06-06,2,0,6,13,0,1,1,1,0.78,0.6818,0.35,0,28,152,180,0
16577,2011-01-01,3,1,12,22,0,2,0,4,0.52,0.92,0.79,0.44,248,844,361,1
7410,2011-11-10,4,0,11,8,0,4,1,2,0.4,0.4091,0.94,0.0896,18,418,436,0
4605,2011-07-15,3,0,7,18,0,5,1,1,0.72,0.6515,0.45,0.2239,102,394,496,0
18140,2011-01-01,0,2,15,16,2,0,0,0,0.83,0.22,0.29,0.84,113,514,828,1
2558,2011-04-21,2,0,4,11,0,4,1,1,0.44,0.4394,0.41,0.2836,34,99,133,0
1803,2011-03-20,1,0,3,19,0,0,0,1,0.36,0.3333,0.43,0.2836,21,58,79,0
13867,2012-08-05,3,1,8,23,0,0,0,2,0.72,0.697,0.79,0.1642,29,58,87,0
12961,2012-06-29,3,1,6,5,0,5,1,1,0.7,0.6515,0.61,0.1045,6,39,45,0
15851,2012-10-27,4,1,10,15,0,6,0,2,0.56,0.5303,0.6,0.2836,310,401,711,0
15319,2012-10-05,4,1,10,11,0,5,1,1,0.7,0.6515,0.48,0.194,90,214,304,0
15797,2012-10-25,4,1,10,9,0,4,1,2,0.52,0.5,0.83,0.194,23,320,343,0
20604,2011-01-01,5,2,0,15,0,4,1,4,0.94,0.84,1.2,0.93,99,945,62,1
20720,2011-01-01,0,1,11,3,2,4,1,3,0.44,0.79,0.33,0.96,315,415,335,1
5246,2011-08-11,3,0,8,11,0,4,1,1,0.76,0.6667,0.35,0.2537,59,128,187,0
4064,2011-01-01,4,0,13,23,2,4,0,0,0.19,1.16,0.98,0.7,404,434,626,1
7899,2011-01-01,1,1,3,25,1,7,0,1,0.57,0.4,0.08,0.1,164,1006,933,1
16572,2012-11-28,4,1,11,5,0,3,1,2,0.26,0.2727,0.7,0.1343,0,39,39,0
4611,2011-07-16,3,0,7,0,0,6,0,1,0.62,0.6061,0.65,0.194,42,68,110,0
11937,2012-05-17,2,1,5,13,0,4,1,1,0.62,0.6212,0.41,0.194,86,241,327,0
3137,2011-05-15,2,0,5,14,0,0,0,1,0.64,0.6061,0.73,0.194,183,254,437,0
7618,2011-11-19,4,0,11,0,0,6,0,1,0.26,0.2576,0.56,0.194,4,49,53,0
5123,2011-08-06,3,0,8,8,0,6,0,1,0.68,0.6364,0.83,0.1642,27,94,121,0
6683,2011-10-11,4,0,10,0,0,2,1,2,0.54,0.5152,0.88,0,14,16,30,0
1902,2011-03-25,2,0,3,0,0,5,1,1,0.24,0.2273,0.6,0.194,1,17,18,0
6167,2011-01-01,5,0,7,20,2,4,2,5,0.52,0.86,0.71,0.87,27,99,504,1
16072,2012-11-07,4,1,11,8,0,3,1,2,0.26,0.2424,0.6,0.2836,18,583,601,0
10492,2012-03-18,1,1,3,6,0,0,0,2,0.4,0.4091,0.94,0.1045,2,9,11,0
19292,2011-01-01,3,2,15,4,0,0,0,3,1.01,0.71,0.85,0.88,104,361,190,1
9006,2012-01-16,1,1,1,2,1,1,0,1,0.14,0.2121,0.46,0,3,14,17,0
12816,2012-06-23,3,1,6,4,0,6,0,2,0.64,0.5758,0.83,0.1642,6,13,19,0
4163,2011-06-27,3,0,6,8,0,1,1,1,0.66,0.6212,0.74,0.194,29,418,447,0
17332,2012-12-30,1,1,12,0,0,0,0,2,0.26,0.2576,0.6,0.1642,0,41,41,0
14484,2012-08-31,3,1,8,16,0,5,1,1,0.9,0.7879,0.27,0.2537,111,417,528,0
1550,2011-03-09,1,0,3,22,0,3,1,3,0.32,0.3182,0.93,0.1642,4,17,21,0
5545,2011-08-23,3,0,8,22,0,2,1,1,0.62,0.6212,0.57,0.1343,46,145,191,0
10076,2012-02-29,1,1,2,21,0,3,1,3,0.42,0.4242,0.88,0.1642,0,39,39,0
4626,2011-07-16,3,0,7,15,0,6,0,1,0.76,0.6818,0.45,0.3284,205,223,428,0
7656,2011-01-01,2,1,13,19,1,3,1,4,0.8,0.81,0.53,0.5,198,945,634,1
7251,2011-01-01,2,2,8,11,0,5,0,4,0.99,1.04,0.04,1.02,324,61,1121,1
5727,2011-09-01,3,0,9,1,0,4,1,1,0.6,0.5909,0.73,0.0896,7,14,21,0
11050,2012-04-10,2,1,4,13,0,2,1,1,0.52,0.5,0.23,0.1642,81,202,283,0
2238,2011-04-08,2,0,4,2,0,5,1,3,0.34,0.3333,0.76,0.1642,3,10,13,0
11397,2012-04-25,2,1,4,1,0,3,1,1,0.42,0.4242,0.41,0,8,17,25,0
3708,2011-06-08,2,0,6,9,0,3,1,1,0.76,0.7121,0.58,0.1642,34,168,202,0
2036,2011-03-30,2,0,3,16,0,3,1,3,0.28,0.2727,0.87,0.2537,0,36,36,0
5943,2011-01-01,1,1,12,18,0,5,1,1,0.34,0.88,0.24,0.34,296,105,8,1
7503,2011-11-14,4,0,11,5,0,1,1,2,0.44,0.4394,0.67,0.2537,0,19,19,0
7927,2011-01-01,5,0,1,8,1,4,0,5,0.78,0.89,0.98,0.91,181,429,696,1
5160,2011-08-07,3,0,8,21,0,0,0,1,0.72,0.7121,0.84,0.1045,36,100,136,0
7998,2011-12-04,4,0,12,21,0,0,0,1,0.36,0.3636,0.81,0.1045,7,65,72,0
20268,2011-01-01,3,0,10,2,0,0,1,2,0.18,0.73,1.02,0.49,397,311,1063,1
18816,2011-01-01,3,0,3,17,1,8,2,4,0.6,0.76,0.56,0.31,41,343,313,1
9310,2012-01-28,1,1,1,19,0,6,0,2,0.42,0.4242,0.41,0.5522,33,173,206,0
13436,2011-01-01,5,2,14,11,2,2,0,4,0.48,0.33,0.74,0.81,111,761,1059,1
793,2011-02-05,1,0,2,11,0,6,0,3,0.22,0.2273,1,0.1343,1,46,47,0
16950,2012-12-14,4,1,12,0,0,5,1,1,0.22,0.2576,0.64,0.0896,4,43,47,0
2425,2011-04-15,2,0,4,22,1,5,0,2,0.38,0.3939,0.82,0.3881,16,64,80,0
2227,2011-04-07,2,0,4,15,0,4,1,1,0.6,0.6212,0.38,0.1045,27,133,160,0
16622,2012-11-30,4,1,11,8,0,5,1,2,0.22,0.2576,0.8,0.0896,20,709,729,0
13985,2011-01-01,0,0,2,3,1,0,1,2,0.14,0.75,0.71,0.13,263,612,225,1
1096,2011-02-18,1,0,2,9,0,5,1,2,0.42,0.4242,0.77,0.194,15,154,169,0
16382,2011-01-01,1,2,12,18,0,6,0,5,0.49,1.19,1.18,0.68,133,804,414,1
9545,2011-01-01,1,2,7,3,1,7,0,3,0.28,0.34,0.44,0.18,32,593,516,1
5341,2011-08-15,3,0,8,10,0,1,1,1,0.68,0.6364,0.69,0.2836,54,87,141,0
7846,2011-11-28,4,0,11,13,0,1,1,2,0.58,0.5455,0.56,0,25,137,162,0
1916,2011-03-25,2,0,3,14,0,5,1,1,0.36,0.3333,0.32,0.3284,30,103,133,0
15799,2012-10-25,4,1,10,11,0,4,1,2,0.54,0.5152,0.83,0.1045,57,181,238,0
7617,2011-11-18,4,0,11,23,0,5,1,1,0.26,0.2727,0.6,0.1343,5,54,59,0
15086,2011-01-01,4,2,6,25,2,7,2,2,0.83,0.75,1.11,0.4,74,345,1020,1
2023,2011-03-30,2,0,3,3,0,3,1,2,0.32,0.3485,0.49,0,0,4,4,0
12616,2012-06-14,2,1,6,20,0,4,1,1,0.66,0.6212,0.65,0.2537,84,351,435,0
2970,2011-01-01,1,0,0,18,0,1,1,2,0.95,0.33,1.03,0.96,301,363,1157,1
13774,2011-01-01,5,1,0,8,0,4,0,4,0.16,0.11,0.58,0.03,199,104,1021,1
11631,2011-01-01,2,1,6,14,1,4,2,4,0.34,0.59,0.84,0.62,137,463,1093,1
13828,2012-08-04,3,1,8,8,0,6,0,1,0.74,0.7273,0.72,0.194,49,132,181,0
12788,2012-06-22,3,1,6,0,0,5,1,2,0.76,0.7273,0.7,0.1045,16,77,93,0
2716,2011-01-01,3,2,4,14,2,0,1,5,0.33,0.52,1.04,0.53,308,707,518,1
10341,2012-03-11,1,1,3,23,0,0,0,1,0.4,0.4091,0.5,0.1642,12,40,52,0
16347,2012-11-18,4,1,11,20,0,0,0,1,0.36,0.3485,0.66,0.1642,9,120,129,0
2363,2011-01-01,0,2,0,24,0,4,0,4,1.0,0.92,0.69,0.98,296,331,305,1
4793,2011-07-23,3,0,7,14,0,6,0,1,0.92,0.8939,0.42,0,84,152,236,0
2021,2011-03-30,2,0,3,1,0,3,1,1,0.32,0.3485,0.39,0,1,9,10,0
3932,2011-06-17,2,0,6,17,0,5,1,3,0.76,0.6818,0.4,0.194,85,467,552,0
6834,2011-10-17,4,0,10,7,0,1,1,2,0.5,0.4848,0.55,0.1642,10,299,309,0
2283,2011-04-09,2,0,4,23,0,6,0,2,0.38,0.3939,0.87,0.0896,12,45,57,0
5702,2011-08-31,3,0,8,0,0,3,1,1,0.6,0.5909,0.69,0,8,24,32,0
9966,2011-01-01,1,2,12,14,1,5,0,4,0.2,0.61,0.05,0.47,42,34,759,1
10876,2012-04-03,2,1,4,7,0,2,1,1,0.32,0.3333,0.66,0.0896,14,327,341,0
1172,2011-01-01,2,1,15,4,0,1,2,5,0.31,0.62,0.48,0.09,232,443,978,1
3040,2011-05-11,2,0,5,13,0,3,1,1,0.62,0.6212,0.5,0,36,157,193,0
9003,2012-01-15,1,1,1,23,0,0,0,1,0.16,0.197,0.43,0.0896,3,26,29,0
12521,2012-06-10,2,1,6,21,0,0,0,1,0.72,0.6818,0.62,0.1642,83,170,253,0
10109,2011-01-01,4,0,0,2,0,1,2,2,0.37,0.06,0.81,0.54,380,717,297,1
12112,2012-05-24,2,1,5,20,0,4,1,2,0.66,0.6212,0.69,0.2836,55,343,398,0
5161,2011-08-07,3,0,8,22,0,0,0,1,0.7,0.6667,0.89,0.194,21,82,103,0
2214,2011-04-07,2,0,4,2,0,4,1,1,0.42,0.4242,0.54,0,0,7,7,0
