instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Noise
15273,2012-10-03,4,1,10,13,0,3,1,2,0.7,0.6667,0.74,0.1045,55,224,279,0
11176,2012-04-15,2,1,4,20,0,0,0,1,0.64,0.6212,0.5,0.2239,86,205,291,0
7627,2011-11-19,4,0,11,9,0,6,0,1,0.28,0.2576,0.52,0.2985,12,130,142,0
7172,2011-10-31,4,0,10,10,0,1,1,2,0.36,0.3485,0.57,0.1642,18,87,105,0
14352,2012-08-26,3,1,8,4,0,0,0,2,0.64,0.5758,0.89,0.194,5,11,16,0
2902,2011-05-05,2,0,5,19,0,4,1,1,0.54,0.5152,0.28,0.2239,56,305,361,0
2591,2011-01-01,0,0,11,34,1,0,2,4,0.39,0.91,0.66,0.19,253,284,708,1
14133,2012-08-17,3,1,8,1,0,5,1,1,0.66,0.2424,0.65,0.1045,16,38,54,0
5858,2011-09-06,3,0,9,13,0,2,1,3,0.54,0.5152,0.88,0.2985,5,24,29,0
11441,2012-04-26,2,1,4,21,0,4,1,1,0.52,0.5,0.83,0.2239,28,222,250,0
10526,2011-01-01,4,2,1,19,0,3,1,4,0.81,0.03,1.05,0.33,425,575,491,1
18438,2011-01-01,0,0,8,27,0,9,2,5,0.18,0.18,1.21,0.65,492,467,163,1
6889,2011-10-19,4,0,10,15,0,3,1,3,0.54,0.5152,1,0.1343,21,99,120,0
2533,2011-04-20,2,0,4,10,0,3,1,1,0.62,0.6061,0.69,0.0896,45,86,131,0
4184,2011-06-28,3,0,6,5,0,2,1,1,0.66,0.6061,0.78,0,1,20,21,0
14057,2011-01-01,1,1,8,13,2,4,2,5,0.79,0.3,0.79,1.21,180,126,769,1
6119,2011-01-01,0,0,2,31,0,2,0,3,1.2,0.5,1.02,0.25,348,868,526,1
2698,2011-01-01,2,2,0,15,0,4,2,0,0.33,0.47,0.62,0.36,364,26,377,1
16862,2011-01-01,2,1,10,17,1,9,1,4,0.96,1.01,0.67,0.05,329,723,220,1
25521,2011-01-01,2,2,2,18,1,7,0,3,0.6,0.06,0.06,0.98,498,473,994,1
2032,2011-03-30,2,0,3,12,0,3,1,2,0.34,0.3333,0.46,0.1642,15,65,80,0
6594,2011-01-01,3,1,6,26,2,4,2,6,1.1,0.56,0.53,0.86,483,576,1055,1
3062,2011-05-12,2,0,5,11,0,4,1,1,0.58,0.5455,0.6,0.2239,43,136,179,0
9767,2012-02-16,1,1,2,21,0,4,1,2,0.34,0.3485,0.81,0.1045,3,142,145,0
12463,2011-01-01,6,1,2,2,1,7,1,2,0.12,1.2,1.16,0.39,199,849,1347,1
26023,2011-01-01,6,1,15,16,1,2,0,1,0.13,0.78,0.5,0.39,239,560,254,1
19393,2011-01-01,1,2,12,4,2,5,0,1,0.96,1.12,0.34,0.47,226,417,86,1
7709,2011-11-22,4,0,11,19,0,2,1,3,0.46,0.4545,0.94,0.1045,5,106,111,0
10642,2011-01-01,2,1,6,26,0,2,1,2,1.49,0.7,0.86,0.8,274,979,1135,1
4290,2011-07-02,3,0,7,15,0,6,0,1,0.86,0.7273,0.19,0.1642,168,163,331,0
16581,2011-01-01,6,1,4,25,2,1,2,0,1.21,0.22,0.94,0.66,168,1315,526,1
2034,2011-03-30,2,0,3,14,0,3,1,2,0.36,0.3333,0.46,0.2985,16,64,80,0
2253,2011-01-01,5,2,2,8,1,6,1,2,1.46,0.43,0.92,0.98,476,770,167,1
14299,2012-08-23,3,1,8,23,0,4,1,2,0.66,0.6212,0.69,0,24,133,157,0
20367,2011-01-01,1,0,2,23,0,3,0,6,0.73,0.04,0.34,1.24,521,494,53,1
6483,2011-10-02,4,0,10,16,0,0,0,3,0.36,0.3485,0.87,0.194,44,162,206,0
15533,2011-01-01,1,1,15,33,2,4,1,0,1.02,0.47,1.42,0.19,422,1309,953,1
11964,2011-01-01,3,0,10,20,2,1,2,2,0.55,1.38,0.25,0.99,183,67,1316,1
12020,2012-05-21,2,1,5,0,0,1,1,3,0.58,0.5455,0.88,0.2985,12,28,40,0
1644,2011-03-14,1,0,3,0,0,1,1,1,0.26,0.2727,0.65,0.1045,4,7,11,0
4830,2011-07-25,3,0,7,3,0,1,1,1,0.74,0.7121,0.79,0,2,2,4,0
17849,2011-01-01,0,1,9,16,2,4,0,4,0.9,0.88,0.48,0.14,66,638,1216,1
17174,2012-12-23,1,1,12,8,0,0,0,1,0.14,0.1667,0.69,0.1045,5,43,48,0
13155,2012-07-07,3,1,7,7,0,6,0,1,0.78,0.7576,0.66,0.1045,8,63,71,0
9891,2012-02-22,1,1,2,3,0,3,1,2,0.34,0.3182,0.71,0.2239,1,3,4,0
1330,2011-02-28,1,0,2,16,0,1,1,3,0.42,0.4242,1,0.1343,2,40,42,0
15648,2012-10-19,4,1,10,4,0,5,1,2,0.56,0.5303,0.83,0,1,5,6,0
12918,2012-06-27,3,1,6,10,0,3,1,1,0.7,0.6364,0.37,0.2537,34,138,172,0
16978,2012-12-15,4,1,12,4,0,6,0,2,0.24,0.2576,0.87,0.1045,1,5,6,0
16433,2011-01-01,3,1,18,12,2,4,0,2,0.29,0.91,1.11,1.06,4,134,107,1
7037,2011-01-01,5,2,12,9,1,7,2,1,0.08,0.76,1.32,0.15,485,17,699,1
15219,2012-10-01,4,1,10,7,0,1,1,1,0.44,0.4394,0.77,0.1642,13,470,483,0
4767,2011-07-22,3,0,7,12,0,5,1,1,0.94,0.9545,0.48,0.1642,20,95,115,0
3827,2011-06-13,2,0,6,8,0,1,1,1,0.58,0.5455,0.49,0.4478,44,432,476,0
17344,2012-12-30,1,1,12,12,0,0,0,1,0.28,0.2273,0.36,0.5821,47,97,144,0
16069,2011-01-01,6,1,16,22,2,6,0,0,1.22,0.34,0.24,0.39,533,1194,1234,1
488,2011-01-22,1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,3,37,40,0
16115,2011-01-01,3,0,0,17,2,9,0,1,0.93,0.51,0.44,0.26,53,718,967,1
14320,2011-01-01,5,2,14,28,0,2,1,3,0.31,0.72,0.34,1.05,457,673,1440,1
12533,2012-06-11,2,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.1343,57,259,316,0
14339,2012-08-25,3,1,8,15,0,6,0,2,0.64,0.6061,0.73,0.3284,79,154,233,0
18444,2011-01-01,3,2,4,26,2,8,0,4,0.3,1.4,0.72,0.83,153,113,1188,1
7251,2011-11-03,4,0,11,17,0,4,1,1,0.48,0.4697,0.55,0.0896,33,465,498,0
6235,2011-09-22,3,0,9,8,0,4,1,2,0.6,0.5,1,0.1642,26,389,415,0
1438,2011-03-05,1,0,3,4,0,6,0,2,0.3,0.303,0.93,0.1642,0,1,1,0
827,2011-02-06,1,0,2,21,0,0,0,1,0.26,0.303,0.6,0,5,22,27,0
16077,2012-11-07,4,1,11,13,0,3,1,2,0.32,0.303,0.53,0.2537,23,158,181,0
15996,2012-11-04,4,1,11,4,0,0,0,1,0.26,0.2727,0.65,0.1343,2,7,9,0
25081,2011-01-01,0,0,5,24,0,3,0,0,0.72,0.9,0.64,0.02,377,959,1235,1
22562,2011-01-01,2,1,17,20,1,7,2,1,0.12,0.98,0.71,0.56,57,1178,353,1
7522,2011-11-15,4,0,11,0,0,2,1,1,0.56,0.5303,0.64,0.3582,7,15,22,0
11885,2012-05-15,2,1,5,9,0,2,1,2,0.58,0.5455,0.88,0.0896,28,327,355,0
15969,2011-01-01,6,1,18,24,1,6,0,3,0.61,0.12,0.21,0.68,483,234,507,1
908,2011-02-10,1,0,2,8,0,4,1,1,0.1,0.0758,0.49,0.3284,5,173,178,0
23339,2011-01-01,3,0,8,30,2,9,1,2,0.66,0.58,0.39,0.84,415,1042,385,1
7886,2011-11-30,4,0,11,5,0,3,1,1,0.28,0.2727,0.81,0.194,1,21,22,0
14445,2011-01-01,2,1,3,31,2,6,0,4,0.27,0.38,0.64,1.01,54,242,345,1
13006,2012-07-01,3,1,7,2,0,0,0,1,0.72,0.697,0.74,0.0896,21,69,90,0
8073,2011-01-01,3,1,0,26,1,6,1,4,1.06,0.47,1.19,0.89,367,1170,698,1
10333,2012-03-11,1,1,3,15,0,0,0,1,0.5,0.4848,0.29,0.2985,201,286,487,0
6640,2011-01-01,3,1,7,14,1,8,2,0,0.93,0.55,0.45,0.57,64,1109,58,1
3862,2011-06-14,2,0,6,19,0,2,1,1,0.64,0.6212,0.5,0.3582,51,335,386,0
5756,2011-09-02,3,0,9,6,0,5,1,1,0.6,0.5606,0.83,0.1343,3,73,76,0
13692,2012-07-29,3,1,7,16,0,0,0,1,0.8,0.7273,0.43,0.1343,191,330,521,0
16989,2011-01-01,6,1,10,24,0,1,2,4,1.06,0.42,0.46,0.36,325,417,527,1
7126,2011-10-29,4,0,10,12,0,6,0,3,0.24,0.197,0.87,0.4925,6,44,50,0
10828,2012-04-01,2,1,4,6,0,0,0,2,0.36,0.3485,0.76,0.1343,9,88,97,0
9470,2012-02-04,1,1,2,11,0,6,0,1,0.3,0.3333,0.7,0,46,224,270,0
5844,2011-01-01,3,2,1,25,2,7,0,5,1.0,0.55,0.71,0.25,263,393,228,1
2368,2011-01-01,2,2,16,4,0,2,0,0,0.59,1.46,0.08,0.06,348,762,418,1
8015,2011-12-05,4,0,12,14,0,1,1,2,0.46,0.4545,0.67,0,7,126,133,0
17230,2012-12-25,1,1,12,18,1,2,0,2,0.32,0.303,0.66,0.2537,20,23,43,0
15745,2012-10-23,4,1,10,5,0,2,1,1,0.44,0.4394,0.77,0.0896,1,49,50,0
2175,2011-04-05,2,0,4,11,0,2,1,3,0.32,0.2879,0.81,0.4478,1,18,19,0
13587,2012-07-25,3,1,7,7,0,3,1,1,0.66,0.6212,0.5,0.3284,34,473,507,0
78,2011-01-04,1,0,1,9,0,2,1,1,0.16,0.1515,0.64,0.2239,2,98,100,0
14161,2012-08-18,3,1,8,5,0,6,0,1,0.6,0.5758,0.78,0.2537,2,7,9,0
1911,2011-03-25,2,0,3,9,0,5,1,1,0.24,0.2121,0.48,0.2985,16,150,166,0
9834,2011-01-01,5,0,11,26,2,7,0,0,1.25,0.26,1.28,0.86,551,575,1073,1
5234,2011-08-10,3,0,8,23,0,3,1,1,0.74,0.6515,0.37,0.0896,14,94,108,0
8547,2011-12-27,1,0,12,20,0,2,1,1,0.32,0.3333,0.93,0.0896,3,66,69,0
15650,2012-10-19,4,1,10,6,0,5,1,3,0.54,0.5152,0.94,0.1642,5,126,131,0
1348,2011-03-01,1,0,3,10,0,2,1,1,0.24,0.2121,0.52,0.2836,13,55,68,0
17097,2012-12-20,4,1,12,3,0,4,1,2,0.3,0.3182,0.7,0.0896,1,3,4,0
11987,2012-05-19,2,1,5,15,0,6,0,1,0.72,0.6515,0.3,0.1045,356,316,672,0
1867,2011-03-23,2,0,3,13,0,3,1,3,0.34,0.3333,0.87,0.1343,14,94,108,0
25347,2011-01-01,0,1,1,1,1,6,1,5,0.12,1.47,0.29,1.27,90,271,51,1
12419,2011-01-01,3,0,0,34,0,7,0,4,0.69,1.14,0.92,0.44,530,1198,1190,1
11107,2012-04-12,2,1,4,23,0,4,1,1,0.42,0.4242,0.35,0.194,8,86,94,0
3167,2011-05-16,2,0,5,20,0,1,1,1,0.58,0.5455,0.83,0,31,167,198,0
7957,2011-12-03,4,0,12,4,0,6,0,1,0.22,0.2273,0.75,0.1343,1,7,8,0
16412,2011-01-01,4,2,9,4,2,1,1,0,0.57,0.2,1.33,0.21,129,877,1194,1
13901,2012-08-07,3,1,8,9,0,2,1,2,0.7,0.6667,0.74,0.1343,44,283,327,0
376,2011-01-17,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,0,2,2,0
9897,2012-02-22,1,1,2,9,0,3,1,1,0.32,0.3333,0.7,0.0896,11,241,252,0
9665,2012-02-12,1,1,2,15,0,0,0,1,0.16,0.1212,0.4,0.5522,5,150,155,0
18784,2011-01-01,4,0,0,30,0,1,2,4,0.83,1.43,0.08,0.75,323,244,690,1
17827,2011-01-01,2,1,0,18,1,0,1,0,1.28,1.19,1.3,0.95,293,99,817,1
18103,2011-01-01,0,1,9,15,2,2,2,0,0.92,0.51,1.01,0.05,5,395,790,1
3064,2011-05-12,2,0,5,13,0,4,1,2,0.62,0.6212,0.57,0.2985,48,170,218,0
12983,2012-06-30,3,1,6,3,0,6,0,2,0.64,0.5758,0.89,0,3,20,23,0
10207,2012-03-06,1,1,3,8,0,2,1,1,0.16,0.1818,0.59,0.1045,14,487,501,0
2097,2011-04-02,2,0,4,5,0,6,0,2,0.24,0.2424,0.75,0.1642,1,4,5,0
16145,2012-11-10,4,1,11,10,0,6,0,1,0.4,0.4091,0.58,0,86,264,350,0
5248,2011-08-11,3,0,8,13,0,4,1,1,0.76,0.6667,0.31,0.2239,51,166,217,0
22580,2011-01-01,2,2,6,24,0,8,0,0,0.77,0.22,1.04,0.17,163,176,409,1
13864,2012-08-05,3,1,8,20,0,0,0,1,0.7,0.6667,0.84,0.1045,53,140,193,0
441,2011-01-20,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,3,140,143,0
8840,2012-01-09,1,1,1,3,0,1,1,1,0.24,0.2424,0.52,0.1642,0,3,3,0
6902,2011-10-20,4,0,10,4,0,4,1,1,0.5,0.4848,0.82,0.4627,2,6,8,0
5620,2011-08-27,3,0,8,1,0,6,0,1,0.7,0.6667,0.84,0.1642,13,51,64,0
11224,2012-04-17,2,1,4,20,0,2,1,1,0.6,0.6061,0.23,0.2836,44,358,402,0
21232,2011-01-01,1,0,15,3,1,0,2,5,1.06,1.33,1.4,0.06,105,753,164,1
11980,2012-05-19,2,1,5,8,0,6,0,1,0.52,0.5,0.52,0.1642,33,162,195,0
8436,2011-12-23,1,0,12,3,0,5,1,3,0.38,0.3939,0.94,0.1343,0,4,4,0
12854,2012-06-24,3,1,6,18,0,0,0,1,0.82,0.7273,0.34,0.2537,186,348,534,0
7737,2011-11-23,4,0,11,23,0,3,1,1,0.34,0.303,0.61,0.3582,4,47,51,0
14073,2012-08-14,3,1,8,13,0,2,1,1,0.8,0.7273,0.46,0.0896,83,203,286,0
1284,2011-01-01,3,0,5,13,2,2,1,3,0.78,0.27,0.22,1.1,1,384,747,1
11682,2012-05-06,2,1,5,22,0,0,0,1,0.56,0.5303,0.73,0.1642,44,113,157,0
9268,2011-01-01,1,2,15,6,0,3,2,4,0.72,0.78,0.46,1.24,332,603,1108,1
6578,2011-01-01,6,1,14,28,0,0,0,0,1.38,0.53,0.46,0.77,233,450,1368,1
25446,2011-01-01,6,1,8,11,1,1,2,6,0.9,0.73,1.4,0.13,35,1269,686,1
923,2011-02-10,1,0,2,23,0,4,1,1,0.12,0.1515,0.42,0.1045,1,33,34,0
778,2011-01-01,1,0,8,19,0,9,2,2,0.15,1.2,0.3,0.13,282,630,19,1
11834,2011-01-01,2,0,7,35,2,2,1,2,1.41,1.15,0.99,1.06,472,259,69,1
7274,2011-11-04,4,0,11,16,0,5,1,1,0.46,0.4545,0.36,0.3881,53,237,290,0
1752,2011-03-18,1,0,3,16,0,5,1,1,0.68,0.6364,0.39,0.2836,67,137,204,0
10160,2012-03-04,1,1,3,9,0,0,0,1,0.3,0.2727,0.49,0.4478,14,104,118,0
2462,2011-01-01,0,1,7,1,2,5,0,6,1.44,0.94,0.79,0.38,203,1109,342,1
8679,2012-01-02,1,1,1,10,1,1,0,1,0.26,0.2424,0.35,0.2836,20,89,109,0
7020,2011-10-25,4,0,10,2,0,2,1,1,0.42,0.4242,0.82,0.1343,2,3,5,0
4143,2011-06-26,3,0,6,12,0,0,0,1,0.74,0.6515,0.4,0.1642,175,268,443,0
5933,2011-09-09,3,0,9,17,0,5,1,1,0.7,0.6667,0.79,0.2537,54,451,505,0
4553,2011-07-13,3,0,7,14,0,3,1,3,0.82,0.7576,0.46,0.1343,27,89,116,0
3373,2011-01-01,4,1,15,4,1,7,2,5,0.04,0.75,0.98,0.64,282,577,1141,1
12411,2012-06-06,2,1,6,7,0,3,1,1,0.5,0.4848,0.72,0,16,531,547,0
7203,2011-01-01,5,0,3,12,0,4,0,3,1.28,0.56,0.49,0.05,361,370,220,1
3371,2011-05-25,2,0,5,8,0,3,1,1,0.64,0.6061,0.69,0.2239,36,495,531,0
16075,2012-11-07,4,1,11,11,0,3,1,2,0.32,0.2879,0.51,0.3582,15,132,147,0
2239,2011-01-01,0,1,12,25,2,0,2,3,0.53,0.81,0.17,0.49,526,883,220,1
151,2011-01-07,1,0,1,13,0,5,1,2,0.2,0.1818,0.37,0.2836,9,64,73,0
6770,2011-10-14,4,0,10,15,0,5,1,1,0.62,0.6212,0.43,0.2836,61,169,230,0
6070,2011-09-15,3,0,9,11,0,4,1,2,0.68,0.6364,0.65,0.1343,39,120,159,0
11816,2012-05-12,2,1,5,12,0,6,0,1,0.64,0.6212,0.36,0.1642,206,353,559,0
3425,2011-01-01,2,1,10,6,0,3,1,6,1.38,0.23,0.12,0.62,516,741,236,1
8372,2011-01-01,3,2,7,1,2,5,2,4,0.38,0.13,0.96,0.43,9,169,589,1
5202,2011-01-01,4,2,3,20,2,0,0,5,1.01,0.13,0.04,0.63,397,835,572,1
14250,2012-08-21,3,1,8,22,0,2,1,1,0.64,0.5909,0.78,0,24,208,232,0
16901,2012-12-11,4,1,12,23,0,2,1,1,0.3,0.2879,0.52,0.2239,4,60,64,0
6189,2011-09-20,3,0,9,10,0,2,1,3,0.56,0.5303,0.88,0.1642,4,26,30,0
3911,2011-01-01,1,0,5,0,1,8,2,2,0.81,0.63,0.82,1.27,390,766,770,1
15973,2011-01-01,3,1,15,31,2,9,2,4,1.2,0.44,0.39,1.05,503,845,969,1
15490,2011-01-01,0,2,12,15,2,8,2,6,0.62,1.21,1.23,0.64,493,648,1241,1
11778,2012-05-10,2,1,5,22,0,4,1,1,0.5,0.4848,0.42,0.1045,36,196,232,0
9394,2012-02-01,1,1,2,7,0,3,1,3,0.38,0.3939,0.62,0.0896,7,201,208,0
14069,2012-08-14,3,1,8,9,0,2,1,2,0.7,0.6667,0.74,0,48,354,402,0
1315,2011-02-27,1,0,2,23,0,0,0,2,0.36,0.3485,0.62,0.1642,6,53,59,0
15836,2012-10-27,4,1,10,0,0,6,0,1,0.5,0.4848,0.88,0.1343,10,132,142,0
8310,2011-12-17,4,0,12,21,0,6,0,1,0.2,0.2121,0.75,0.1642,8,88,96,0
25641,2011-01-01,1,1,0,35,0,3,2,5,1.5,1.48,0.68,0.48,265,1317,1005,1
1742,2011-03-18,1,0,3,6,0,5,1,1,0.4,0.4091,0.66,0.194,1,35,36,0
5573,2011-08-25,3,0,8,2,0,4,1,1,0.68,0.6364,0.69,0.3881,3,2,5,0
9895,2011-01-01,1,0,11,1,0,5,1,6,1.25,1.05,0.68,0.65,276,987,575,1
15754,2012-10-23,4,1,10,14,0,2,1,1,0.68,0.6364,0.41,0.1642,67,229,296,0
12183,2012-05-27,2,1,5,19,0,0,0,1,0.76,0.7121,0.58,0.194,230,212,442,0
11461,2012-04-27,2,1,4,17,0,5,1,1,0.54,0.5152,0.24,0.3881,89,613,702,0
16625,2011-01-01,5,0,15,25,0,4,2,3,0.95,0.81,1.32,1.1,415,711,403,1
4700,2011-01-01,6,1,1,4,2,5,1,1,1.11,0.73,1.09,0.61,290,1212,15,1
15882,2012-10-28,4,1,10,22,0,0,0,3,0.44,0.4394,0.88,0.3582,2,35,37,0
6030,2011-09-13,3,0,9,19,0,2,1,1,0.68,0.6364,0.69,0.1642,55,341,396,0
16812,2012-12-08,4,1,12,6,0,6,0,2,0.36,0.3636,0.93,0.1045,1,19,20,0
6749,2011-10-13,4,0,10,18,0,4,1,3,0.62,0.5758,0.83,0.2537,20,248,268,0
9482,2012-02-04,1,1,2,23,0,6,0,2,0.24,0.2424,0.87,0.1343,4,66,70,0
3727,2011-06-09,2,0,6,4,0,4,1,2,0.72,0.697,0.79,0.0896,2,4,6,0
9925,2012-02-23,1,1,2,13,0,4,1,1,0.52,0.5,0.39,0.194,30,188,218,0
1862,2011-01-01,0,0,1,23,1,0,0,5,1.01,0.35,1.22,0.42,73,318,686,1
8220,2011-12-14,4,0,12,3,0,3,1,1,0.28,0.3182,0.65,0,0,3,3,0
10181,2012-03-05,1,1,3,6,0,1,1,1,0.18,0.197,0.59,0.1343,2,89,91,0
3237,2011-01-01,5,2,6,29,1,9,1,4,0.53,0.79,0.08,0.78,174,21,938,1
13865,2012-08-05,3,1,8,21,0,0,0,1,0.72,0.697,0.79,0.1045,51,157,208,0
3010,2011-01-01,1,1,9,23,1,0,1,1,0.86,1.06,0.8,0.11,6,383,413,1
5428,2011-08-19,3,0,8,1,0,5,1,3,0.64,0.5758,0.89,0,1,19,20,0
4040,2011-01-01,2,0,17,0,2,5,0,6,0.88,0.26,0.79,0.66,292,1256,778,1
16836,2012-12-09,4,1,12,6,0,0,0,3,0.4,0.4091,0.94,0.1045,0,6,6,0
11864,2012-05-14,2,1,5,12,0,1,1,2,0.56,0.5303,0.88,0.2836,53,132,185,0
11030,2011-01-01,2,1,10,33,2,3,2,2,0.61,0.68,0.01,0.25,421,868,1000,1
5749,2011-01-01,2,0,8,10,1,7,1,6,0.25,1.23,0.87,0.32,261,57,1323,1
17978,2011-01-01,6,0,7,26,0,8,0,2,1.42,0.79,1.24,1.25,55,517,921,1
15207,2012-09-30,4,1,9,19,0,0,0,3,0.5,0.4848,0.72,0.1343,34,223,257,0
4145,2011-01-01,2,1,13,25,2,8,0,5,0.66,0.06,0.13,0.44,366,219,501,1
14222,2011-01-01,5,1,5,3,1,2,0,3,0.47,1.3,1.14,1.05,212,173,1200,1
3697,2011-06-07,2,0,6,22,0,2,1,1,0.7,0.6515,0.65,0.1343,27,126,153,0
13181,2012-07-08,3,1,7,9,0,0,0,1,0.86,0.8182,0.5,0.1045,70,172,242,0
10252,2011-01-01,3,1,4,34,0,5,0,0,0.02,0.58,0.05,0.63,466,1098,1330,1
23858,2011-01-01,0,2,9,30,1,8,1,6,1.24,0.57,1.35,0.02,20,1065,473,1
1003,2011-02-14,1,0,2,10,0,1,1,1,0.44,0.4394,0.33,0.2239,9,46,55,0
1353,2011-03-01,1,0,3,15,0,2,1,1,0.34,0.3636,0.34,0,7,57,64,0
12319,2012-06-02,2,1,6,11,0,6,0,1,0.58,0.5455,0.46,0.2836,179,357,536,0
10829,2012-04-01,2,1,4,7,0,0,0,2,0.36,0.3485,0.71,0.1343,29,55,84,0
2676,2011-04-26,2,0,4,9,0,2,1,1,0.64,0.6061,0.73,0.3582,35,164,199,0
4643,2011-07-17,3,0,7,8,0,0,0,1,0.68,0.6364,0.65,0.2239,45,73,118,0
8994,2012-01-15,1,1,1,14,0,0,0,1,0.2,0.1818,0.32,0.3582,25,163,188,0
3982,2011-06-19,2,0,6,19,0,0,0,1,0.72,0.6818,0.62,0.1343,94,217,311,0
4248,2011-06-30,3,0,6,21,0,4,1,1,0.72,0.6515,0.37,0.1045,81,242,323,0
850,2011-02-07,1,0,2,20,0,1,1,2,0.32,0.3333,0.7,0.1045,6,82,88,0
12313,2012-06-02,2,1,6,5,0,6,0,1,0.5,0.4848,0.72,0.194,1,11,12,0
2312,2011-04-11,2,0,4,5,0,1,1,1,0.46,0.4545,0.94,0.194,1,12,13,0
4227,2011-06-30,3,0,6,0,0,4,1,1,0.66,0.6212,0.5,0.1642,15,39,54,0
23862,2011-01-01,0,0,7,30,2,5,0,1,0.91,1.26,0.65,1.18,468,804,1209,1
9196,2011-01-01,3,0,18,14,1,1,2,6,0.74,0.71,1.12,0.33,24,276,881,1
3001,2011-05-09,2,0,5,22,0,1,1,1,0.52,0.5,0.68,0.0896,21,95,116,0
4100,2011-06-24,3,0,6,17,0,5,1,1,0.76,0.6667,0.37,0.2537,85,472,557,0
16643,2012-12-01,4,1,12,5,0,6,0,1,0.24,0.2576,0.87,0.0896,1,12,13,0
8322,2011-01-01,4,0,2,33,1,6,0,4,0.44,1.41,0.32,0.39,201,1136,945,1
9777,2012-02-17,1,1,2,7,0,5,1,2,0.28,0.2879,0.93,0.1045,4,222,226,0
2727,2011-04-28,2,0,4,12,0,4,1,2,0.62,0.5909,0.78,0.2537,23,84,107,0
656,2011-01-30,1,0,1,15,0,0,0,1,0.3,0.3333,0.56,0,14,95,109,0
4574,2011-07-14,3,0,7,11,0,4,1,1,0.72,0.6515,0.37,0.2239,38,110,148,0
16219,2012-11-13,4,1,11,12,0,2,1,1,0.34,0.3182,0.61,0.2836,16,180,196,0
24984,2011-01-01,6,0,2,35,0,9,1,5,0.12,1.0,1.33,0.22,429,853,370,1
1391,2011-01-01,2,2,16,33,1,9,2,0,0.41,0.83,1.41,0.51,2,151,410,1
1926,2011-03-26,2,0,3,0,0,6,0,2,0.26,0.2424,0.38,0.2836,3,25,28,0
8182,2011-12-12,4,0,12,13,0,1,1,2,0.3,0.3182,0.52,0.1045,13,153,166,0
4197,2011-01-01,0,0,5,10,2,6,1,0,1.03,1.33,1.41,1.27,543,586,873,1
6579,2011-01-01,6,1,10,22,0,5,2,0,0.5,0.06,0.78,0.49,30,1153,688,1
4209,2011-01-01,1,2,10,22,1,3,2,0,0.48,0.75,0.7,1.09,231,1213,823,1
25437,2011-01-01,3,1,2,12,2,2,0,5,1.06,0.27,0.19,0.54,327,1247,1012,1
7776,2011-11-25,4,0,11,14,0,5,1,1,0.52,0.5,0.39,0.2239,122,150,272,0
13239,2011-01-01,1,1,14,19,2,1,1,0,1.03,0.84,1.04,0.45,211,822,1249,1
8694,2012-01-03,1,1,1,1,0,2,1,1,0.18,0.1818,0.55,0.2239,1,5,6,0
3764,2011-06-10,2,0,6,17,0,5,1,1,0.82,0.7727,0.52,0.2239,63,454,517,0
13725,2012-07-31,3,1,7,1,0,2,1,1,0.66,0.6061,0.83,0.1343,3,18,21,0
15992,2011-01-01,4,2,1,19,0,3,2,1,1.03,0.73,1.4,0.13,280,454,140,1
257,2011-01-12,1,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,0,6,6,0
734,2011-02-02,1,0,2,22,0,3,1,1,0.22,0.2121,0.44,0.2537,5,35,40,0
6123,2011-09-17,3,0,9,16,0,6,0,1,0.54,0.5152,0.68,0.2537,116,189,305,0
15254,2012-10-02,4,1,10,18,0,2,1,3,0.62,0.5455,0.94,0.0896,48,639,687,0
2463,2011-04-17,2,0,4,12,0,0,0,1,0.46,0.4545,0.38,0.3881,167,187,354,0
16503,2012-11-25,4,1,11,8,0,0,0,2,0.22,0.2273,0.51,0.194,2,32,34,0
3630,2011-01-01,5,2,11,2,1,0,0,4,0.34,1.05,0.7,0.48,188,123,1268,1
4086,2011-06-24,3,0,6,3,0,5,1,1,0.66,0.6061,0.83,0.1642,1,4,5,0
10020,2012-02-27,1,1,2,12,0,1,1,1,0.4,0.4091,0.37,0.2985,13,164,177,0
15424,2011-01-01,0,2,7,2,2,4,1,3,1.16,1.26,0.97,0.89,377,80,771,1
12572,2011-01-01,3,2,12,12,2,6,1,3,0.82,1.15,0.01,1.07,396,444,244,1
10307,2012-03-10,1,1,3,12,0,6,0,1,0.3,0.2727,0.33,0.3284,88,241,329,0
4995,2011-08-01,3,0,8,0,0,1,1,1,0.72,0.6818,0.7,0.2239,7,22,29,0
6710,2011-10-12,4,0,10,3,0,3,1,3,0.54,0.5152,0.94,0.2985,0,2,2,0
1594,2011-03-11,1,0,3,21,0,5,1,2,0.3,0.2879,0.52,0.2537,10,43,53,0
2957,2011-05-08,2,0,5,2,0,0,0,1,0.48,0.4697,0.63,0,17,42,59,0
823,2011-02-06,1,0,2,17,0,0,0,1,0.34,0.3636,0.46,0,24,97,121,0
6468,2011-10-02,4,0,10,1,0,0,0,3,0.34,0.3182,0.87,0.2537,1,23,24,0
