instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_3,feature_y_3,feature_y_3
296,1,0,1,18,0.2,0.1818,0.4,0.3284,3,144,15,2985984.0,0.6059548980890475
297,1,0,1,19,0.16,0.1515,0.47,0.2537,1,99,42,970299.0,11.979139227322584
298,1,0,1,20,0.16,0.1515,0.47,0.2239,0,64,90,262144.0,0.5279840346175494
299,1,0,1,21,0.14,0.1212,0.46,0.2985,0,40,89,64000.0,0.5376143475480764
300,1,0,1,22,0.14,0.1212,0.46,0.3284,0,30,96,27000.0,0.5041370124924979
301,1,0,1,23,0.12,0.1364,0.5,0.194,1,15,27,3375.0,0.5111492047520422
302,1,0,1,0,0.12,0.1364,0.5,0.194,0,14,70,2744.0,0.5637325966004665
303,1,0,1,1,0.1,0.1212,0.54,0.1642,0,5,75,125.0,1.633404121532299
304,1,0,1,2,0.1,0.1212,0.54,0.1343,0,1,13,1.0,0.7041425227235925
305,1,0,1,3,0.1,0.1364,0.54,0.1045,0,1,11,1.0,102109.07002447755
306,1,0,1,5,0.1,0.1364,0.54,0.0896,0,8,71,512.0,0.5125433048899948
307,1,0,1,6,0.1,0.1818,0.54,0,0,17,61,4913.0,29.513995986914356
308,1,0,1,7,0.1,0.1212,0.74,0.1642,0,70,22,343000.0,1.0089303546212294
309,1,0,1,8,0.12,0.1667,0.68,0,2,158,97,3944312.0,0.7248437158702044
310,1,0,1,9,0.14,0.1515,0.69,0.1343,0,117,15,1601613.0,0.6059548980890475
311,1,0,1,10,0.18,0.1818,0.55,0.194,4,44,47,85184.0,0.8900177298266997
312,1,0,1,11,0.18,0.1667,0.51,0.2836,6,53,27,148877.0,0.5111492047520422
313,1,0,1,12,0.2,0.197,0.44,0.2537,2,61,7,226981.0,0.6035051827052901
314,1,0,1,13,0.22,0.197,0.37,0.3881,4,77,9,456533.0,0.7081558739235672
315,1,0,1,14,0.22,0.2121,0.41,0.2836,5,64,65,262144.0,0.5473967051355444
316,1,0,1,15,0.24,0.2424,0.38,0.1642,9,68,54,314432.0,2.266489527055483
317,1,0,1,16,0.22,0.2424,0.41,0.1045,3,90,23,729000.0,6.50281329350808
318,1,0,1,17,0.22,0.2273,0.41,0.1642,4,159,1,4019679.0,0.5430441251857795
319,1,0,1,18,0.2,0.2576,0.47,0,5,139,4,2685619.0,4.111884294479769
320,1,0,1,19,0.16,0.197,0.59,0.0896,3,92,49,778688.0,21.622861843277043
321,1,0,1,20,0.18,0.2424,0.59,0,0,68,83,314432.0,0.5080359962611123
322,1,0,1,21,0.16,0.2273,0.69,0,4,52,56,140608.0,2.09008693583188
323,1,0,1,22,0.16,0.2273,0.69,0,2,36,15,46656.0,0.6059548980890475
324,1,0,1,23,0.18,0.2424,0.55,0,1,27,16,19683.0,1.4043036899381962
325,1,0,1,0,0.18,0.2424,0.55,0,3,28,92,21952.0,4.534449634384539
326,1,0,1,1,0.16,0.197,0.59,0.0896,2,20,26,8000.0,0.5673570710394846
327,1,0,1,2,0.16,0.197,0.59,0.0896,0,12,80,1728.0,163.63007223971312
328,1,0,1,3,0.16,0.2273,0.59,0,1,8,63,512.0,0.8566369271513424
329,1,0,1,4,0.16,0.2273,0.59,0,0,5,27,125.0,0.5111492047520422
330,1,0,1,5,0.16,0.2273,0.59,0,0,1,77,1.0,0.5001199891426975
331,1,0,1,6,0.14,0.1667,0.63,0.1045,1,3,26,27.0,0.5673570710394846
332,1,0,1,7,0.14,0.2121,0.63,0,1,10,2,1000.0,0.5237528663423374
333,1,0,1,8,0.14,0.1515,0.63,0.1343,1,23,38,12167.0,0.7713855584154635
334,1,0,1,9,0.16,0.1818,0.64,0.1343,2,33,42,35937.0,11.979139227322584
335,1,0,1,10,0.18,0.197,0.59,0.1642,2,59,83,205379.0,0.5080359962611123
336,1,0,1,11,0.2,0.197,0.55,0.2239,18,72,47,373248.0,0.8900177298266997
337,1,0,1,12,0.24,0.2273,0.48,0.2239,15,89,84,704969.0,0.5769706814181332
338,1,0,1,13,0.28,0.2576,0.38,0.2985,21,101,24,1030301.0,10.590792759495987
339,1,0,1,14,0.3,0.2879,0.39,0.2836,26,118,59,1643032.0,0.6109713317819904
340,1,0,1,15,0.32,0.3182,0.36,0.194,21,129,78,2146689.0,0.6605113804923478
341,1,0,1,16,0.34,0.3333,0.34,0.194,33,128,83,2097152.0,0.5080359962611123
342,1,0,1,17,0.32,0.303,0.36,0.2836,29,83,40,571787.0,0.573028742574676
343,1,0,1,18,0.3,0.2879,0.45,0.2537,15,84,32,592704.0,0.6445680044638951
344,1,0,1,19,0.32,0.303,0.39,0.2537,14,74,47,405224.0,0.8900177298266997
345,1,0,1,20,0.32,0.303,0.39,0.2537,6,41,65,68921.0,0.5473967051355444
346,1,0,1,21,0.32,0.303,0.39,0.2239,6,57,90,185193.0,0.5279840346175494
347,1,0,1,22,0.3,0.3182,0.42,0.1045,0,26,65,17576.0,0.5473967051355444
348,1,0,1,23,0.3,0.2879,0.45,0.2836,5,44,57,85184.0,0.696298942266857
349,1,0,1,0,0.26,0.303,0.56,0,6,39,86,59319.0,13.064798934155936
350,1,0,1,1,0.26,0.2727,0.56,0.1343,4,23,66,12167.0,1.0272753459349424
351,1,0,1,2,0.26,0.2879,0.56,0.0896,3,16,64,4096.0,0.5208262701161901
352,1,0,1,3,0.22,0.2727,0.69,0,9,15,20,3375.0,0.5227541141700891
353,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,14,1.0,0.5023592408312615
354,1,0,1,5,0.26,0.2576,0.56,0.1642,1,2,41,8.0,1.1885273858987428
355,1,0,1,6,0.26,0.2576,0.56,0.1642,0,1,65,1.0,0.5473967051355444
356,1,0,1,7,0.24,0.2121,0.56,0.2985,0,3,3,27.0,0.8763320184878719
357,1,0,1,8,0.22,0.2121,0.55,0.2836,0,18,30,5832.0,83.55352537043731
358,1,0,1,9,0.22,0.2121,0.51,0.2537,3,32,17,32768.0,25.90505251316606
359,1,0,1,10,0.22,0.2121,0.51,0.2836,8,79,45,493039.0,0.5402766739296717
360,1,0,1,11,0.24,0.2273,0.44,0.2537,23,93,25,804357.0,1.1525407907094694
361,1,0,1,12,0.24,0.2121,0.41,0.2836,29,104,0,1124864.0,1.0
362,1,0,1,13,0.26,0.2273,0.35,0.2985,23,118,81,1643032.0,2.7018847930632726
363,1,0,1,14,0.28,0.2727,0.36,0.2537,22,91,30,753571.0,83.55352537043731
364,1,0,1,15,0.26,0.2424,0.38,0.2537,35,113,92,1442897.0,4.534449634384539
365,1,0,1,16,0.24,0.2273,0.38,0.2239,22,99,78,970299.0,0.6605113804923478
366,1,0,1,17,0.22,0.2121,0.37,0.2537,23,105,98,1157625.0,2.3440166611427986
367,1,0,1,18,0.2,0.2121,0.4,0.1642,11,67,69,300763.0,1.129668825806919
368,1,0,1,19,0.18,0.197,0.47,0.1343,14,61,39,226981.0,0.5092180208714154
369,1,0,1,20,0.18,0.197,0.47,0.1642,7,57,28,185193.0,0.7868403851802712
370,1,0,1,21,0.18,0.197,0.51,0.1642,6,28,16,21952.0,1.4043036899381962
371,1,0,1,22,0.2,0.2121,0.49,0.1343,2,21,67,9261.0,6.921372193247372
372,1,0,1,23,0.2,0.2273,0.4,0.1045,0,18,57,5832.0,0.696298942266857
373,1,0,1,0,0.2,0.197,0.47,0.2239,1,17,99,4913.0,1260.7704250424647
374,1,0,1,1,0.2,0.197,0.44,0.194,1,16,89,4096.0,0.5376143475480764
375,1,0,1,2,0.18,0.1667,0.43,0.2537,0,8,66,512.0,1.0272753459349424
376,1,0,1,3,0.18,0.1818,0.43,0.194,0,2,37,8.0,2.8053491651647224
377,1,0,1,4,0.18,0.197,0.43,0.1343,1,3,4,27.0,4.111884294479769
378,1,0,1,5,0.18,0.197,0.43,0.1642,0,1,14,1.0,0.5023592408312615
379,1,0,1,6,0.18,0.1818,0.43,0.194,0,5,39,125.0,0.5092180208714154
380,1,0,1,7,0.16,0.1818,0.5,0.1343,4,13,91,2197.0,0.9041693413125955
381,1,0,1,8,0.16,0.1515,0.47,0.2239,3,33,53,35937.0,0.7163707881255232
382,1,0,1,9,0.16,0.1515,0.47,0.2239,8,47,14,103823.0,0.5023592408312615
383,1,0,1,10,0.16,0.1515,0.5,0.2537,7,57,5,185193.0,24.34527915938213
384,1,0,1,11,0.16,0.1515,0.55,0.194,9,64,56,262144.0,2.09008693583188
385,1,0,1,12,0.18,0.197,0.47,0.1343,10,80,91,512000.0,0.9041693413125955
386,1,0,1,13,0.18,0.197,0.47,0.1343,13,93,15,804357.0,0.6059548980890475
387,1,0,1,14,0.18,0.2121,0.43,0.1045,12,86,44,636056.0,0.9826059824898337
388,1,0,1,15,0.2,0.2121,0.47,0.1642,21,93,13,804357.0,0.7041425227235925
389,1,0,1,16,0.2,0.2121,0.47,0.1642,6,82,35,551368.0,1.7488102347630208
390,1,0,1,17,0.2,0.197,0.51,0.194,4,71,91,357911.0,0.9041693413125955
391,1,0,1,18,0.18,0.1667,0.55,0.2537,7,92,48,778688.0,4.315081398019611
392,1,0,1,19,0.18,0.1818,0.59,0.194,2,60,23,216000.0,6.50281329350808
393,1,0,1,20,0.16,0.1515,0.8,0.194,4,33,36,35937.0,121.63753475026189
394,1,0,1,21,0.16,0.1515,0.8,0.194,3,27,0,19683.0,1.0
395,1,0,1,22,0.14,0.1212,0.93,0.2537,0,13,3,2197.0,0.8763320184878719
396,1,0,1,23,0.16,0.1364,0.86,0.2836,1,4,27,64.0,0.5111492047520422
397,1,0,1,12,0.2,0.1818,0.86,0.3284,0,3,53,27.0,0.7163707881255232
398,1,0,1,13,0.2,0.197,0.86,0.2239,0,22,9,10648.0,0.7081558739235672
399,1,0,1,14,0.22,0.2273,0.8,0.1642,2,28,52,21952.0,0.503365605112174
400,1,0,1,15,0.22,0.2273,0.87,0.1642,3,35,71,42875.0,0.5125433048899948
401,1,0,1,16,0.22,0.2273,0.87,0.194,0,61,57,226981.0,0.696298942266857
402,1,0,1,17,0.22,0.2273,0.82,0.194,1,125,29,1953125.0,2.9729510585814833
403,1,0,1,18,0.22,0.2273,0.8,0.1642,1,133,42,2352637.0,11.979139227322584
404,1,0,1,19,0.22,0.2273,0.8,0.1343,1,99,81,970299.0,2.7018847930632726
405,1,0,1,20,0.22,0.2727,0.87,0,0,83,23,571787.0,6.50281329350808
406,1,0,1,21,0.22,0.2424,0.93,0.1045,0,41,9,68921.0,0.7081558739235672
407,1,0,1,22,0.22,0.2576,0.93,0.0896,0,33,76,35937.0,0.6385257158828442
408,1,0,1,23,0.22,0.2727,0.93,0,1,20,81,8000.0,2.7018847930632726
409,1,0,1,0,0.22,0.2727,0.93,0,0,3,58,27.0,0.5017882105819239
410,1,0,1,1,0.22,0.2273,0.93,0.1343,1,7,53,343.0,0.7163707881255232
411,1,0,1,2,0.22,0.2273,0.93,0.1343,0,3,97,27.0,0.7248437158702044
412,1,0,1,4,0.22,0.2273,0.93,0.1343,1,2,97,8.0,0.7248437158702044
413,1,0,1,5,0.22,0.2576,0.93,0.0896,0,7,32,343.0,0.6445680044638951
414,1,0,1,6,0.22,0.2576,0.93,0.0896,0,32,94,32768.0,1.3249455192268595
415,1,0,1,7,0.24,0.2576,0.92,0.1045,1,90,4,729000.0,4.111884294479769
416,1,0,1,8,0.24,0.2576,0.93,0.1045,1,197,17,7645373.0,25.90505251316606
417,1,0,1,9,0.24,0.2576,0.93,0.1045,2,109,92,1295029.0,4.534449634384539
418,1,0,1,10,0.26,0.2727,0.93,0.1343,1,47,70,103823.0,0.5637325966004665
419,1,0,1,11,0.28,0.303,0.87,0.0896,5,52,50,140608.0,1.3557021544363344
420,1,0,1,12,0.3,0.3182,0.81,0.0896,5,70,91,343000.0,0.9041693413125955
421,1,0,1,13,0.4,0.4091,0.62,0.2836,11,78,65,474552.0,0.5473967051355444
422,1,0,1,14,0.4,0.4091,0.58,0.2537,7,75,85,421875.0,1.213703616753761
423,1,0,1,15,0.4,0.4091,0.54,0.2836,4,82,91,551368.0,0.9041693413125955
424,1,0,1,16,0.38,0.3939,0.58,0.3881,10,104,50,1124864.0,1.3557021544363344
425,1,0,1,17,0.36,0.3333,0.57,0.3284,7,197,80,7645373.0,163.63007223971312
426,1,0,1,18,0.34,0.3182,0.61,0.2836,5,161,7,4173281.0,0.6035051827052901
427,1,0,1,19,0.32,0.2879,0.57,0.4179,4,112,53,1404928.0,0.7163707881255232
428,1,0,1,20,0.32,0.303,0.49,0.2985,2,76,40,438976.0,0.573028742574676
429,1,0,1,21,0.32,0.2879,0.49,0.4179,4,59,46,205379.0,0.5258208681509198
430,1,0,1,22,0.3,0.303,0.52,0.1642,6,59,31,205379.0,1.6779583343684343
431,1,0,1,23,0.3,0.2727,0.52,0.4627,1,28,95,21952.0,0.5940846816900167
432,1,0,1,0,0.26,0.2273,0.56,0.3881,5,13,55,2197.0,4084.5228050458813
433,1,0,1,1,0.26,0.2727,0.56,0,2,5,51,125.0,0.5987202322070889
434,1,0,1,2,0.26,0.2727,0.56,0,0,2,96,8.0,0.5041370124924979
435,1,0,1,3,0.26,0.2576,0.56,0.1642,0,1,66,1.0,1.0272753459349424
436,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,39,1.0,0.5092180208714154
437,1,0,1,5,0.24,0.2273,0.6,0.2239,0,6,1,216.0,0.5430441251857795
438,1,0,1,6,0.22,0.2121,0.6,0.2239,0,35,72,42875.0,0.7975605094780727
439,1,0,1,7,0.22,0.2121,0.55,0.2239,1,101,44,1030301.0,0.9826059824898337
440,1,0,1,8,0.22,0.2121,0.55,0.2836,2,249,38,15438249.0,0.7713855584154635
441,1,0,1,9,0.24,0.2273,0.52,0.2239,3,143,53,2924207.0,0.7163707881255232
442,1,0,1,10,0.26,0.2273,0.48,0.2985,1,57,63,185193.0,0.8566369271513424
443,1,0,1,11,0.28,0.2727,0.45,0.1642,5,68,87,314432.0,5.612234025512922
444,1,0,1,12,0.3,0.3333,0.42,0,7,84,12,592704.0,2.15783677484981
445,1,0,1,13,0.28,0.2879,0.45,0.1045,12,98,28,941192.0,0.7868403851802712
446,1,0,1,14,0.3,0.303,0.45,0.1343,6,81,22,531441.0,1.0089303546212294
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,92,343000.0,4.534449634384539
448,1,0,1,16,0.3,0.303,0.49,0.1343,8,91,90,753571.0,0.5279840346175494
449,1,0,1,17,0.3,0.3182,0.49,0.1045,8,215,12,9938375.0,2.15783677484981
450,1,0,1,18,0.26,0.2576,0.56,0.194,1,185,70,6331625.0,0.5637325966004665
451,1,0,1,19,0.26,0.2273,0.56,0.3284,6,152,59,3511808.0,0.6109713317819904
452,1,0,1,20,0.26,0.2424,0.6,0.2836,2,126,14,2000376.0,0.5023592408312615
453,1,0,1,21,0.24,0.2273,0.6,0.2537,3,57,0,185193.0,1.0
454,1,0,1,22,0.24,0.2121,0.65,0.2836,0,56,58,175616.0,0.5017882105819239
455,1,0,1,23,0.24,0.2121,0.65,0.3284,3,31,28,29791.0,0.7868403851802712
456,1,0,1,0,0.24,0.2273,0.7,0.2537,1,21,12,9261.0,2.15783677484981
457,1,0,1,1,0.24,0.2273,0.7,0.2537,0,6,70,216.0,0.5637325966004665
458,1,0,1,2,0.24,0.2424,0.75,0.1642,0,2,63,8.0,0.8566369271513424
459,1,0,1,3,0.22,0.2121,0.8,0.2985,0,1,70,1.0,0.5637325966004665
460,1,0,1,4,0.22,0.2576,0.87,0.0896,0,1,44,1.0,0.9826059824898337
461,1,0,1,5,0.24,0.197,0.6,0.4179,1,5,14,125.0,0.5023592408312615
462,1,0,1,6,0.22,0.2121,0.55,0.2537,0,27,2,19683.0,0.5237528663423374
463,1,0,1,7,0.2,0.1818,0.51,0.2836,2,68,9,314432.0,0.7081558739235672
464,1,0,1,8,0.2,0.1818,0.47,0.3284,7,217,74,10218313.0,67.32311401195065
465,1,0,1,9,0.2,0.1818,0.51,0.3582,7,166,54,4574296.0,2.266489527055483
466,1,0,1,10,0.2,0.1667,0.47,0.4627,6,63,23,250047.0,6.50281329350808
467,1,0,1,11,0.22,0.1818,0.41,0.4627,6,59,71,205379.0,0.5125433048899948
468,1,0,1,12,0.22,0.1818,0.27,0.5821,11,78,67,474552.0,6.921372193247372
469,1,0,1,13,0.2,0.1515,0.21,0.5821,8,73,80,389017.0,163.63007223971312
470,1,0,1,14,0.2,0.1515,0.25,0.5224,6,62,57,238328.0,0.696298942266857
471,1,0,1,15,0.16,0.1212,0.26,0.4478,4,65,18,274625.0,4.015858573649374
472,1,0,1,16,0.16,0.1364,0.26,0.3582,0,97,8,912673.0,0.5026746699330502
473,1,0,1,17,0.14,0.1212,0.28,0.3582,10,161,54,4173281.0,2.266489527055483
474,1,0,1,18,0.12,0.1212,0.3,0.2537,1,120,50,1728000.0,1.3557021544363344
475,1,0,1,19,0.12,0.1061,0.3,0.3284,3,96,32,884736.0,0.6445680044638951
476,1,0,1,20,0.1,0.0758,0.33,0.4179,1,53,80,148877.0,163.63007223971312
477,1,0,1,21,0.08,0.0758,0.38,0.2836,0,41,37,68921.0,2.8053491651647224
478,1,0,1,22,0.06,0.0303,0.41,0.3881,1,34,86,39304.0,13.064798934155936
479,1,0,1,23,0.06,0.0455,0.38,0.3284,0,27,3,19683.0,0.8763320184878719
480,1,0,1,0,0.04,0.0303,0.45,0.2537,0,13,32,2197.0,0.6445680044638951
481,1,0,1,1,0.04,0,0.41,0.3881,3,12,1,1728.0,0.5430441251857795
482,1,0,1,2,0.04,0.0303,0.41,0.2537,0,11,44,1331.0,0.9826059824898337
483,1,0,1,3,0.04,0.0303,0.41,0.2836,1,7,59,343.0,0.6109713317819904
484,1,0,1,4,0.02,0.0152,0.48,0.2985,0,3,84,27.0,0.5769706814181332
485,1,0,1,6,0.02,0.0303,0.44,0.2239,0,2,2,8.0,0.5237528663423374
486,1,0,1,7,0.02,0.0152,0.44,0.2836,0,8,40,512.0,0.573028742574676
487,1,0,1,8,0.02,0,0.44,0.3284,1,27,37,19683.0,2.8053491651647224
488,1,0,1,9,0.04,0.0303,0.41,0.2537,3,40,84,64000.0,0.5769706814181332
489,1,0,1,10,0.04,0.0606,0.41,0.1642,3,53,18,148877.0,4.015858573649374
490,1,0,1,11,0.06,0.0758,0.38,0.1343,4,63,42,250047.0,11.979139227322584
491,1,0,1,12,0.06,0.1061,0.38,0.1045,10,70,9,343000.0,0.7081558739235672
492,1,0,1,13,0.08,0.1667,0.35,0,12,84,4,592704.0,4.111884294479769
493,1,0,1,14,0.1,0.1364,0.33,0.1045,11,75,18,421875.0,4.015858573649374
494,1,0,1,15,0.12,0.1515,0.28,0,10,103,84,1092727.0,0.5769706814181332
495,1,0,1,16,0.12,0.1364,0.28,0.194,11,83,98,571787.0,2.3440166611427986
496,1,0,1,17,0.12,0.197,0.28,0,8,67,9,300763.0,0.7081558739235672
497,1,0,1,18,0.08,0.0909,0.35,0.194,0,54,64,157464.0,0.5208262701161901
498,1,0,1,19,0.08,0.1061,0.35,0.1343,6,59,52,205379.0,0.503365605112174
499,1,0,1,20,0.06,0.0758,0.45,0.1642,1,45,84,91125.0,0.5769706814181332
500,1,0,1,21,0.06,0.1061,0.41,0.0896,0,39,14,59319.0,0.5023592408312615
501,1,0,1,22,0.06,0.1515,0.49,0,7,30,9,27000.0,0.7081558739235672
502,1,0,1,23,0.04,0.0758,0.57,0.1045,2,33,91,35937.0,0.9041693413125955
503,1,0,1,0,0.04,0.0758,0.57,0.1045,2,22,11,10648.0,102109.07002447755
504,1,0,1,1,0.04,0.0758,0.57,0.1045,1,13,83,2197.0,0.5080359962611123
505,1,0,1,2,0.02,0.0606,0.62,0.1343,3,18,69,5832.0,1.129668825806919
506,1,0,1,3,0.02,0.0606,0.62,0.1343,1,5,10,125.0,2.193083986739962
507,1,0,1,5,0.04,0.0758,0.57,0.1045,0,3,50,27.0,1.3557021544363344
508,1,0,1,6,0.04,0.0758,0.57,0.1045,0,1,81,1.0,2.7018847930632726
509,1,0,1,7,0.08,0.1061,0.58,0.1642,1,2,81,8.0,2.7018847930632726
510,1,0,1,8,0.06,0.0758,0.62,0.1642,2,19,64,6859.0,0.5208262701161901
511,1,0,1,9,0.1,0.0758,0.54,0.3582,3,28,61,21952.0,29.513995986914356
512,1,0,1,10,0.14,0.1061,0.46,0.3881,7,58,41,195112.0,1.1885273858987428
513,1,0,1,11,0.14,0.1364,0.43,0.2239,22,99,45,970299.0,0.5402766739296717
514,1,0,1,12,0.16,0.1212,0.37,0.4627,24,116,23,1560896.0,6.50281329350808
515,1,0,1,13,0.14,0.1061,0.33,0.3881,12,87,89,658503.0,0.5376143475480764
516,1,0,1,14,0.16,0.1364,0.28,0.3582,17,110,21,1331000.0,0.5444678790179037
517,1,0,1,15,0.16,0.1364,0.28,0.3582,13,77,5,456533.0,24.34527915938213
518,1,0,1,16,0.16,0.1364,0.26,0.3284,9,65,42,274625.0,11.979139227322584
519,1,0,1,17,0.14,0.1061,0.26,0.3881,5,55,23,166375.0,6.50281329350808
520,1,0,1,18,0.12,0.1212,0.3,0.2537,5,49,2,117649.0,0.5237528663423374
521,1,0,1,19,0.12,0.1212,0.3,0.2836,5,50,95,125000.0,0.5940846816900167
522,1,0,1,20,0.1,0.1061,0.36,0.2537,4,35,84,42875.0,0.5769706814181332
523,1,0,1,21,0.1,0.1061,0.36,0.194,5,25,52,15625.0,0.503365605112174
524,1,0,1,22,0.08,0.0909,0.38,0.194,5,28,0,21952.0,1.0
525,1,0,1,23,0.06,0.0606,0.41,0.2239,4,21,36,9261.0,121.63753475026189
526,1,0,1,0,0.06,0.0606,0.41,0.194,0,7,58,343.0,0.5017882105819239
527,1,0,1,1,0.04,0.0455,0.45,0.194,0,1,9,1.0,0.7081558739235672
528,1,0,1,3,0.04,0.0303,0.45,0.2537,0,1,46,1.0,0.5258208681509198
529,1,0,1,4,0.02,0.0606,0.48,0.1343,0,1,1,1.0,0.5430441251857795
530,1,0,1,5,0.02,0.0606,0.48,0.1343,0,5,47,125.0,0.8900177298266997
531,1,0,1,6,0.02,0.0758,0.48,0.0896,0,15,36,3375.0,121.63753475026189
532,1,0,1,7,0.02,0.1212,0.48,0,5,84,53,592704.0,0.7163707881255232
533,1,0,1,8,0.04,0.1364,0.49,0,6,177,40,5545233.0,0.573028742574676
534,1,0,1,9,0.06,0.1515,0.41,0,4,102,61,1061208.0,29.513995986914356
535,1,0,1,10,0.1,0.1364,0.42,0,6,40,76,64000.0,0.6385257158828442
536,1,0,1,11,0.1,0.1212,0.46,0.1343,3,46,53,97336.0,0.7163707881255232
537,1,0,1,12,0.12,0.1364,0.42,0.194,11,63,18,250047.0,4.015858573649374
538,1,0,1,13,0.14,0.1364,0.43,0.2239,6,60,59,216000.0,0.6109713317819904
539,1,0,1,14,0.14,0.1364,0.46,0.2239,2,45,24,91125.0,10.590792759495987
540,1,0,1,15,0.16,0.1667,0.4,0.1642,7,57,82,185193.0,0.7614819393063025
541,1,0,1,16,0.16,0.1515,0.47,0.2537,4,70,20,343000.0,0.5227541141700891
542,1,0,1,17,0.14,0.1212,0.5,0.2537,6,184,26,6229504.0,0.5673570710394846
543,1,0,1,18,0.14,0.1364,0.59,0.194,8,153,82,3581577.0,0.7614819393063025
544,1,0,1,19,0.14,0.1515,0.54,0.1642,5,106,69,1191016.0,1.129668825806919
545,1,0,1,20,0.14,0.1364,0.59,0.194,1,81,69,531441.0,1.129668825806919
546,1,0,1,21,0.14,0.1515,0.63,0.1642,6,59,83,205379.0,0.5080359962611123
547,1,0,1,22,0.14,0.1364,0.63,0.2239,3,35,62,42875.0,3.8340720458680737
548,1,0,1,23,0.16,0.1515,0.64,0.2537,3,24,67,13824.0,6.921372193247372
549,1,0,1,0,0.16,0.1364,0.69,0.2836,3,9,1,729.0,0.5430441251857795
550,1,0,1,1,0.16,0.1667,0.69,0.1642,0,5,93,125.0,19.33568064408107
551,1,0,1,2,0.16,0.1515,0.69,0.2239,0,2,60,8.0,1.4384569591461411
552,1,0,1,4,0.14,0.1667,0.74,0.1045,0,1,68,1.0,9.796975387185967
553,1,0,1,5,0.14,0.1364,0.74,0.2239,0,9,78,729.0,0.6605113804923478
554,1,0,1,6,0.16,0.1818,0.74,0.1045,1,36,42,46656.0,11.979139227322584
555,1,0,1,7,0.16,0.1515,0.74,0.2239,5,108,19,1259712.0,0.869658074441806
556,1,0,1,8,0.16,0.1818,0.74,0.1343,5,238,16,13481272.0,1.4043036899381962
557,1,0,1,9,0.2,0.2273,0.64,0.0896,10,144,65,2985984.0,0.5473967051355444
558,1,0,1,10,0.22,0.2424,0.6,0.1045,6,55,69,166375.0,1.129668825806919
559,1,0,1,11,0.24,0.2424,0.6,0.1343,6,61,53,226981.0,0.7163707881255232
560,1,0,1,12,0.26,0.2879,0.56,0.0896,21,106,57,1191016.0,0.696298942266857
561,1,0,1,13,0.26,0.2727,0.56,0.1343,21,93,6,804357.0,1.3877622922787505
562,1,0,1,14,0.3,0.3333,0.45,0,11,68,8,314432.0,0.5026746699330502
563,1,0,1,15,0.32,0.3485,0.42,0,21,84,64,592704.0,0.5208262701161901
564,1,0,1,16,0.32,0.3485,0.42,0,14,116,93,1560896.0,19.33568064408107
565,1,0,1,17,0.3,0.3333,0.45,0,14,222,71,10941048.0,0.5125433048899948
566,1,0,1,18,0.3,0.3182,0.49,0.0896,7,225,23,11390625.0,6.50281329350808
567,1,0,1,19,0.26,0.2576,0.65,0.1642,13,146,8,3112136.0,0.5026746699330502
568,1,0,1,20,0.24,0.2273,0.65,0.194,16,119,50,1685159.0,1.3557021544363344
569,1,0,1,21,0.24,0.2273,0.65,0.194,5,45,41,91125.0,1.1885273858987428
570,1,0,1,22,0.22,0.2273,0.64,0.1642,4,53,37,148877.0,2.8053491651647224
571,1,0,1,23,0.22,0.2273,0.64,0.1642,3,40,8,64000.0,0.5026746699330502
572,1,0,1,0,0.22,0.2273,0.69,0.1343,3,17,52,4913.0,0.503365605112174
573,1,0,1,1,0.24,0.2424,0.65,0.1343,0,5,24,125.0,10.590792759495987
574,1,0,1,2,0.22,0.2273,0.69,0.194,3,10,93,1000.0,19.33568064408107
575,1,0,1,5,0.2,0.1818,0.86,0.2836,0,1,73,1.0,3.0937909668046757
576,1,0,1,6,0.2,0.1818,0.86,0.2836,0,8,83,512.0,0.5080359962611123
577,1,0,1,7,0.22,0.2121,0.87,0.2985,1,30,19,27000.0,0.869658074441806
578,1,0,1,8,0.22,0.2121,0.87,0.2985,3,72,95,373248.0,0.5940846816900167
579,1,0,1,9,0.22,0.2121,0.87,0.2985,3,58,0,195112.0,1.0
580,1,0,1,10,0.22,0.2121,0.93,0.2836,2,28,90,21952.0,0.5279840346175494
581,1,0,1,11,0.22,0.197,0.93,0.3284,6,41,66,68921.0,1.0272753459349424
582,1,0,1,12,0.22,0.197,0.93,0.3284,7,48,12,110592.0,2.15783677484981
583,1,0,1,13,0.22,0.197,0.93,0.3284,4,47,20,103823.0,0.5227541141700891
584,1,0,1,14,0.22,0.197,0.93,0.3582,0,36,22,46656.0,1.0089303546212294
585,1,0,1,15,0.22,0.1818,0.93,0.4627,1,43,48,79507.0,4.315081398019611
586,1,0,1,16,0.22,0.197,0.93,0.3284,1,36,86,46656.0,13.064798934155936
587,1,0,1,17,0.2,0.1818,0.93,0.3582,0,26,1,17576.0,0.5430441251857795
588,1,0,1,16,0.22,0.2273,0.55,0.194,1,24,6,13824.0,1.3877622922787505
589,1,0,1,17,0.22,0.2424,0.55,0.1045,2,84,21,592704.0,0.5444678790179037
590,1,0,1,18,0.2,0.2273,0.69,0.0896,3,104,62,1124864.0,3.8340720458680737
591,1,0,1,19,0.2,0.2273,0.69,0.0896,3,79,21,493039.0,0.5444678790179037
