instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_1
417,1,0,1,9,0.24,0.2576,0.93,0.1045,2,109,73
418,1,0,1,10,0.26,0.2727,0.93,0.1343,1,47,33
419,1,0,1,11,0.28,0.303,0.87,0.0896,5,52,99
420,1,0,1,12,0.3,0.3182,0.81,0.0896,5,70,61
421,1,0,1,13,0.4,0.4091,0.62,0.2836,11,78,17
422,1,0,1,14,0.4,0.4091,0.58,0.2537,7,75,58
423,1,0,1,15,0.4,0.4091,0.54,0.2836,4,82,89
424,1,0,1,16,0.38,0.3939,0.58,0.3881,10,104,41
425,1,0,1,17,0.36,0.3333,0.57,0.3284,7,197,32
426,1,0,1,18,0.34,0.3182,0.61,0.2836,5,161,53
427,1,0,1,19,0.32,0.2879,0.57,0.4179,4,112,60
428,1,0,1,20,0.32,0.303,0.49,0.2985,2,76,37
429,1,0,1,21,0.32,0.2879,0.49,0.4179,4,59,21
430,1,0,1,22,0.3,0.303,0.52,0.1642,6,59,10
431,1,0,1,23,0.3,0.2727,0.52,0.4627,1,28,66
432,1,0,1,0,0.26,0.2273,0.56,0.3881,5,13,21
433,1,0,1,1,0.26,0.2727,0.56,0,2,5,34
434,1,0,1,2,0.26,0.2727,0.56,0,0,2,28
435,1,0,1,3,0.26,0.2576,0.56,0.1642,0,1,96
436,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,89
437,1,0,1,5,0.24,0.2273,0.6,0.2239,0,6,75
438,1,0,1,6,0.22,0.2121,0.6,0.2239,0,35,10
439,1,0,1,7,0.22,0.2121,0.55,0.2239,1,101,63
440,1,0,1,8,0.22,0.2121,0.55,0.2836,2,249,24
441,1,0,1,9,0.24,0.2273,0.52,0.2239,3,143,7
442,1,0,1,10,0.26,0.2273,0.48,0.2985,1,57,87
443,1,0,1,11,0.28,0.2727,0.45,0.1642,5,68,63
444,1,0,1,12,0.3,0.3333,0.42,0,7,84,86
445,1,0,1,13,0.28,0.2879,0.45,0.1045,12,98,95
446,1,0,1,14,0.3,0.303,0.45,0.1343,6,81,29
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,3
448,1,0,1,16,0.3,0.303,0.49,0.1343,8,91,10
449,1,0,1,17,0.3,0.3182,0.49,0.1045,8,215,54
450,1,0,1,18,0.26,0.2576,0.56,0.194,1,185,31
451,1,0,1,19,0.26,0.2273,0.56,0.3284,6,152,77
452,1,0,1,20,0.26,0.2424,0.6,0.2836,2,126,20
453,1,0,1,21,0.24,0.2273,0.6,0.2537,3,57,46
454,1,0,1,22,0.24,0.2121,0.65,0.2836,0,56,35
455,1,0,1,23,0.24,0.2121,0.65,0.3284,3,31,49
456,1,0,1,0,0.24,0.2273,0.7,0.2537,1,21,99
457,1,0,1,1,0.24,0.2273,0.7,0.2537,0,6,44
458,1,0,1,2,0.24,0.2424,0.75,0.1642,0,2,10
459,1,0,1,3,0.22,0.2121,0.8,0.2985,0,1,67
460,1,0,1,4,0.22,0.2576,0.87,0.0896,0,1,37
461,1,0,1,5,0.24,0.197,0.6,0.4179,1,5,24
462,1,0,1,6,0.22,0.2121,0.55,0.2537,0,27,70
463,1,0,1,7,0.2,0.1818,0.51,0.2836,2,68,23
464,1,0,1,8,0.2,0.1818,0.47,0.3284,7,217,58
465,1,0,1,9,0.2,0.1818,0.51,0.3582,7,166,26
466,1,0,1,10,0.2,0.1667,0.47,0.4627,6,63,40
467,1,0,1,11,0.22,0.1818,0.41,0.4627,6,59,88
468,1,0,1,12,0.22,0.1818,0.27,0.5821,11,78,96
469,1,0,1,13,0.2,0.1515,0.21,0.5821,8,73,33
470,1,0,1,14,0.2,0.1515,0.25,0.5224,6,62,45
471,1,0,1,15,0.16,0.1212,0.26,0.4478,4,65,11
472,1,0,1,16,0.16,0.1364,0.26,0.3582,0,97,18
473,1,0,1,17,0.14,0.1212,0.28,0.3582,10,161,3
474,1,0,1,18,0.12,0.1212,0.3,0.2537,1,120,71
475,1,0,1,19,0.12,0.1061,0.3,0.3284,3,96,45
476,1,0,1,20,0.1,0.0758,0.33,0.4179,1,53,26
477,1,0,1,21,0.08,0.0758,0.38,0.2836,0,41,33
478,1,0,1,22,0.06,0.0303,0.41,0.3881,1,34,50
479,1,0,1,23,0.06,0.0455,0.38,0.3284,0,27,34
480,1,0,1,0,0.04,0.0303,0.45,0.2537,0,13,99
481,1,0,1,1,0.04,0,0.41,0.3881,3,12,75
482,1,0,1,2,0.04,0.0303,0.41,0.2537,0,11,38
483,1,0,1,3,0.04,0.0303,0.41,0.2836,1,7,96
484,1,0,1,4,0.02,0.0152,0.48,0.2985,0,3,26
485,1,0,1,6,0.02,0.0303,0.44,0.2239,0,2,95
486,1,0,1,7,0.02,0.0152,0.44,0.2836,0,8,50
487,1,0,1,8,0.02,0,0.44,0.3284,1,27,71
488,1,0,1,9,0.04,0.0303,0.41,0.2537,3,40,71
489,1,0,1,10,0.04,0.0606,0.41,0.1642,3,53,87
490,1,0,1,11,0.06,0.0758,0.38,0.1343,4,63,72
491,1,0,1,12,0.06,0.1061,0.38,0.1045,10,70,45
492,1,0,1,13,0.08,0.1667,0.35,0,12,84,49
493,1,0,1,14,0.1,0.1364,0.33,0.1045,11,75,3
494,1,0,1,15,0.12,0.1515,0.28,0,10,103,64
495,1,0,1,16,0.12,0.1364,0.28,0.194,11,83,25
496,1,0,1,17,0.12,0.197,0.28,0,8,67,44
497,1,0,1,18,0.08,0.0909,0.35,0.194,0,54,44
498,1,0,1,19,0.08,0.1061,0.35,0.1343,6,59,58
499,1,0,1,20,0.06,0.0758,0.45,0.1642,1,45,36
500,1,0,1,21,0.06,0.1061,0.41,0.0896,0,39,43
501,1,0,1,22,0.06,0.1515,0.49,0,7,30,62
502,1,0,1,23,0.04,0.0758,0.57,0.1045,2,33,92
503,1,0,1,0,0.04,0.0758,0.57,0.1045,2,22,89
504,1,0,1,1,0.04,0.0758,0.57,0.1045,1,13,90
505,1,0,1,2,0.02,0.0606,0.62,0.1343,3,18,28
506,1,0,1,3,0.02,0.0606,0.62,0.1343,1,5,65
507,1,0,1,5,0.04,0.0758,0.57,0.1045,0,3,35
508,1,0,1,6,0.04,0.0758,0.57,0.1045,0,1,74
509,1,0,1,7,0.08,0.1061,0.58,0.1642,1,2,48
510,1,0,1,8,0.06,0.0758,0.62,0.1642,2,19,4
511,1,0,1,9,0.1,0.0758,0.54,0.3582,3,28,70
512,1,0,1,10,0.14,0.1061,0.46,0.3881,7,58,54
513,1,0,1,11,0.14,0.1364,0.43,0.2239,22,99,75
514,1,0,1,12,0.16,0.1212,0.37,0.4627,24,116,74
515,1,0,1,13,0.14,0.1061,0.33,0.3881,12,87,69
516,1,0,1,14,0.16,0.1364,0.28,0.3582,17,110,72
517,1,0,1,15,0.16,0.1364,0.28,0.3582,13,77,29
518,1,0,1,16,0.16,0.1364,0.26,0.3284,9,65,56
519,1,0,1,17,0.14,0.1061,0.26,0.3881,5,55,88
520,1,0,1,18,0.12,0.1212,0.3,0.2537,5,49,30
521,1,0,1,19,0.12,0.1212,0.3,0.2836,5,50,91
522,1,0,1,20,0.1,0.1061,0.36,0.2537,4,35,12
523,1,0,1,21,0.1,0.1061,0.36,0.194,5,25,45
524,1,0,1,22,0.08,0.0909,0.38,0.194,5,28,83
525,1,0,1,23,0.06,0.0606,0.41,0.2239,4,21,73
526,1,0,1,0,0.06,0.0606,0.41,0.194,0,7,24
527,1,0,1,1,0.04,0.0455,0.45,0.194,0,1,64
528,1,0,1,3,0.04,0.0303,0.45,0.2537,0,1,55
529,1,0,1,4,0.02,0.0606,0.48,0.1343,0,1,51
530,1,0,1,5,0.02,0.0606,0.48,0.1343,0,5,6
531,1,0,1,6,0.02,0.0758,0.48,0.0896,0,15,55
532,1,0,1,7,0.02,0.1212,0.48,0,5,84,68
533,1,0,1,8,0.04,0.1364,0.49,0,6,177,74
534,1,0,1,9,0.06,0.1515,0.41,0,4,102,55
535,1,0,1,10,0.1,0.1364,0.42,0,6,40,55
536,1,0,1,11,0.1,0.1212,0.46,0.1343,3,46,51
537,1,0,1,12,0.12,0.1364,0.42,0.194,11,63,51
538,1,0,1,13,0.14,0.1364,0.43,0.2239,6,60,50
539,1,0,1,14,0.14,0.1364,0.46,0.2239,2,45,19
540,1,0,1,15,0.16,0.1667,0.4,0.1642,7,57,59
541,1,0,1,16,0.16,0.1515,0.47,0.2537,4,70,77
542,1,0,1,17,0.14,0.1212,0.5,0.2537,6,184,94
543,1,0,1,18,0.14,0.1364,0.59,0.194,8,153,31
544,1,0,1,19,0.14,0.1515,0.54,0.1642,5,106,93
545,1,0,1,20,0.14,0.1364,0.59,0.194,1,81,5
546,1,0,1,21,0.14,0.1515,0.63,0.1642,6,59,44
547,1,0,1,22,0.14,0.1364,0.63,0.2239,3,35,61
548,1,0,1,23,0.16,0.1515,0.64,0.2537,3,24,60
549,1,0,1,0,0.16,0.1364,0.69,0.2836,3,9,25
550,1,0,1,1,0.16,0.1667,0.69,0.1642,0,5,98
551,1,0,1,2,0.16,0.1515,0.69,0.2239,0,2,28
552,1,0,1,4,0.14,0.1667,0.74,0.1045,0,1,77
553,1,0,1,5,0.14,0.1364,0.74,0.2239,0,9,35
554,1,0,1,6,0.16,0.1818,0.74,0.1045,1,36,62
555,1,0,1,7,0.16,0.1515,0.74,0.2239,5,108,39
556,1,0,1,8,0.16,0.1818,0.74,0.1343,5,238,79
557,1,0,1,9,0.2,0.2273,0.64,0.0896,10,144,60
558,1,0,1,10,0.22,0.2424,0.6,0.1045,6,55,27
559,1,0,1,11,0.24,0.2424,0.6,0.1343,6,61,71
560,1,0,1,12,0.26,0.2879,0.56,0.0896,21,106,78
561,1,0,1,13,0.26,0.2727,0.56,0.1343,21,93,44
562,1,0,1,14,0.3,0.3333,0.45,0,11,68,9
563,1,0,1,15,0.32,0.3485,0.42,0,21,84,36
564,1,0,1,16,0.32,0.3485,0.42,0,14,116,78
565,1,0,1,17,0.3,0.3333,0.45,0,14,222,14
566,1,0,1,18,0.3,0.3182,0.49,0.0896,7,225,45
567,1,0,1,19,0.26,0.2576,0.65,0.1642,13,146,48
568,1,0,1,20,0.24,0.2273,0.65,0.194,16,119,71
569,1,0,1,21,0.24,0.2273,0.65,0.194,5,45,21
570,1,0,1,22,0.22,0.2273,0.64,0.1642,4,53,76
571,1,0,1,23,0.22,0.2273,0.64,0.1642,3,40,35
572,1,0,1,0,0.22,0.2273,0.69,0.1343,3,17,82
573,1,0,1,1,0.24,0.2424,0.65,0.1343,0,5,32
574,1,0,1,2,0.22,0.2273,0.69,0.194,3,10,89
575,1,0,1,5,0.2,0.1818,0.86,0.2836,0,1,51
576,1,0,1,6,0.2,0.1818,0.86,0.2836,0,8,7
577,1,0,1,7,0.22,0.2121,0.87,0.2985,1,30,68
578,1,0,1,8,0.22,0.2121,0.87,0.2985,3,72,73
579,1,0,1,9,0.22,0.2121,0.87,0.2985,3,58,47
580,1,0,1,10,0.22,0.2121,0.93,0.2836,2,28,86
581,1,0,1,11,0.22,0.197,0.93,0.3284,6,41,3
582,1,0,1,12,0.22,0.197,0.93,0.3284,7,48,98
583,1,0,1,13,0.22,0.197,0.93,0.3284,4,47,64
584,1,0,1,14,0.22,0.197,0.93,0.3582,0,36,88
585,1,0,1,15,0.22,0.1818,0.93,0.4627,1,43,50
586,1,0,1,16,0.22,0.197,0.93,0.3284,1,36,35
587,1,0,1,17,0.2,0.1818,0.93,0.3582,0,26,10
588,1,0,1,16,0.22,0.2273,0.55,0.194,1,24,82
589,1,0,1,17,0.22,0.2424,0.55,0.1045,2,84,26
590,1,0,1,18,0.2,0.2273,0.69,0.0896,3,104,90
591,1,0,1,19,0.2,0.2273,0.69,0.0896,3,79,10
592,1,0,1,20,0.18,0.2121,0.74,0.0896,4,59,77
593,1,0,1,21,0.18,0.2121,0.74,0.0896,2,38,51
594,1,0,1,22,0.18,0.2121,0.74,0.0896,0,27,30
595,1,0,1,23,0.18,0.197,0.8,0.1642,0,16,15
596,1,0,1,0,0.2,0.2121,0.75,0.1343,0,9,11
597,1,0,1,1,0.2,0.2121,0.75,0.1343,1,3,70
598,1,0,1,2,0.2,0.2121,0.75,0.1642,0,2,31
599,1,0,1,3,0.2,0.2273,0.75,0.1045,1,1,13
600,1,0,1,5,0.18,0.2121,0.8,0.1045,0,4,32
601,1,0,1,6,0.18,0.197,0.8,0.1343,0,16,78
602,1,0,1,7,0.16,0.197,0.86,0.0896,2,60,57
603,1,0,1,8,0.16,0.197,0.86,0.0896,2,157,72
604,1,0,1,9,0.18,0.2121,0.86,0.0896,6,101,76
605,1,0,1,10,0.18,0.2121,0.86,0.1045,0,49,55
606,1,0,1,11,0.18,0.2121,0.93,0.1045,0,30,53
607,1,0,1,12,0.18,0.2121,0.93,0.1045,1,29,48
608,1,0,1,13,0.18,0.2121,0.93,0.1045,0,31,13
609,1,0,1,14,0.22,0.2727,0.8,0,2,38,5
610,1,0,1,15,0.2,0.2576,0.86,0,1,41,74
611,1,0,1,16,0.22,0.2727,0.8,0,10,80,17
612,1,0,1,17,0.24,0.2424,0.75,0.1343,2,149,52
613,1,0,1,18,0.24,0.2273,0.75,0.194,2,109,75
614,1,0,1,19,0.24,0.2424,0.75,0.1343,5,89,0
615,1,0,1,20,0.24,0.2273,0.7,0.194,1,62,34
616,1,0,1,21,0.22,0.2273,0.75,0.1343,1,58,7
617,1,0,1,22,0.24,0.2121,0.65,0.3582,0,26,8
618,1,0,1,23,0.24,0.2273,0.6,0.2239,1,23,60
619,1,0,1,0,0.22,0.197,0.64,0.3582,2,28,56
620,1,0,1,1,0.22,0.2273,0.64,0.194,0,20,30
621,1,0,1,2,0.22,0.2273,0.64,0.1642,0,15,54
622,1,0,1,3,0.2,0.2121,0.64,0.1343,3,8,20
623,1,0,1,4,0.16,0.1818,0.69,0.1045,1,3,54
624,1,0,1,6,0.16,0.1818,0.64,0.1343,0,2,85
625,1,0,1,7,0.16,0.1818,0.59,0.1045,1,5,37
626,1,0,1,8,0.18,0.197,0.55,0.1642,3,34,46
627,1,0,1,9,0.18,0.2121,0.59,0.0896,0,34,74
628,1,0,1,10,0.18,0.2121,0.64,0.1045,4,55,10
629,1,0,1,11,0.18,0.197,0.64,0.1343,4,64,82
630,1,0,1,12,0.2,0.197,0.59,0.194,12,78,4
631,1,0,1,13,0.22,0.2273,0.55,0.1642,9,65,70
632,1,0,1,14,0.22,0.2273,0.6,0.1343,10,99,47
633,1,0,1,15,0.22,0.2121,0.69,0.2537,22,120,55
634,1,0,1,16,0.24,0.2424,0.6,0.1642,19,107,87
635,1,0,1,17,0.24,0.2879,0.6,0,9,91,18
636,1,0,1,18,0.22,0.2273,0.69,0.1343,9,68,83
637,1,0,1,19,0.22,0.2121,0.69,0.2537,6,58,67
638,1,0,1,20,0.18,0.2121,0.74,0.0896,1,43,13
639,1,0,1,21,0.18,0.2121,0.74,0.0896,1,36,60
640,1,0,1,22,0.16,0.197,0.8,0.0896,4,32,75
641,1,0,1,23,0.16,0.197,0.8,0.0896,3,33,36
642,1,0,1,0,0.16,0.1818,0.8,0.1045,0,33,40
643,1,0,1,1,0.14,0.2121,0.8,0,7,29,84
644,1,0,1,2,0.16,0.2273,0.8,0,1,11,14
645,1,0,1,3,0.14,0.2121,0.93,0,1,8,49
646,1,0,1,4,0.14,0.2121,0.93,0,0,1,4
647,1,0,1,5,0.14,0.2121,0.86,0,0,3,9
648,1,0,1,7,0.14,0.2121,0.86,0,0,3,81
649,1,0,1,8,0.14,0.2121,0.86,0,1,12,22
650,1,0,1,9,0.16,0.2273,0.8,0,4,38,41
651,1,0,1,10,0.18,0.2424,0.8,0,7,64,37
652,1,0,1,11,0.22,0.2727,0.75,0,9,59,66
653,1,0,1,12,0.3,0.3182,0.52,0.1045,10,97,0
654,1,0,1,13,0.28,0.2879,0.61,0.1045,13,84,97
655,1,0,1,14,0.28,0.303,0.61,0.0896,18,122,79
656,1,0,1,15,0.3,0.3333,0.56,0,14,109,83
657,1,0,1,16,0.3,0.3333,0.56,0,19,123,60
658,1,0,1,17,0.3,0.2879,0.56,0.194,6,77,54
659,1,0,1,18,0.26,0.2576,0.65,0.1642,8,65,50
660,1,0,1,19,0.26,0.2576,0.65,0.194,9,55,1
661,1,0,1,20,0.26,0.2727,0.65,0.1045,3,33,21
662,1,0,1,21,0.24,0.2424,0.7,0.1642,3,28,5
663,1,0,1,22,0.24,0.2273,0.7,0.194,2,21,37
664,1,0,1,23,0.24,0.2121,0.65,0.2836,5,21,40
665,1,0,1,0,0.24,0.2273,0.65,0.2239,1,7,76
666,1,0,1,1,0.22,0.2121,0.64,0.2537,2,7,19
667,1,0,1,2,0.22,0.2273,0.64,0.194,0,1,60
668,1,0,1,3,0.22,0.2273,0.64,0.194,0,2,78
669,1,0,1,4,0.2,0.197,0.59,0.2239,0,2,94
670,1,0,1,5,0.18,0.1667,0.64,0.2836,0,8,20
671,1,0,1,6,0.16,0.1364,0.69,0.3284,0,37,86
672,1,0,1,7,0.16,0.1364,0.64,0.2836,1,72,1
673,1,0,1,8,0.16,0.1364,0.59,0.2836,3,185,4
674,1,0,1,9,0.16,0.1364,0.59,0.2985,0,112,95
675,1,0,1,10,0.16,0.1515,0.59,0.194,1,69,19
676,1,0,1,11,0.16,0.1515,0.59,0.194,2,48,25
677,1,0,1,12,0.18,0.2121,0.55,0.1045,6,68,84
678,1,0,1,13,0.16,0.2273,0.59,0,2,54,30
679,1,0,1,14,0.18,0.197,0.55,0.1343,1,86,18
680,1,0,1,15,0.16,0.1818,0.59,0.1343,3,44,13
681,1,0,1,16,0.16,0.1818,0.56,0.194,3,86,17
682,1,0,1,17,0.16,0.1515,0.59,0.194,6,161,5
683,1,0,1,18,0.16,0.1515,0.55,0.2239,3,156,2
684,1,0,1,19,0.3,0.3182,0.61,0.1045,3,111,59
685,1,0,1,20,0.16,0.1667,0.59,0.1642,0,78,94
686,1,0,1,21,0.16,0.197,0.59,0.0896,3,56,87
687,1,0,1,22,0.16,0.1818,0.59,0.1045,0,34,39
688,1,0,1,23,0.16,0.197,0.64,0.0896,2,17,30
689,1,0,2,0,0.16,0.1818,0.64,0.1045,2,8,6
690,1,0,2,1,0.16,0.1818,0.69,0.1045,0,3,32
691,1,0,2,2,0.16,0.2273,0.69,0,0,2,82
692,1,0,2,3,0.16,0.2273,0.69,0,0,2,81
693,1,0,2,5,0.14,0.2121,0.93,0,0,3,95
694,1,0,2,6,0.14,0.2121,0.93,0,0,22,92
695,1,0,2,7,0.16,0.2273,0.93,0,0,52,45
696,1,0,2,8,0.16,0.2273,0.93,0,3,135,61
697,1,0,2,9,0.16,0.2273,0.93,0,2,116,59
698,1,0,2,10,0.16,0.2273,0.93,0,0,47,99
699,1,0,2,11,0.18,0.2424,0.86,0,2,51,75
700,1,0,2,12,0.2,0.2576,0.86,0,2,55,67
701,1,0,2,13,0.2,0.2576,0.86,0,3,52,78
702,1,0,2,14,0.22,0.2576,0.8,0.0896,5,54,58
703,1,0,2,15,0.24,0.2879,0.75,0,7,52,22
704,1,0,2,16,0.24,0.2424,0.75,0.1343,3,64,95
705,1,0,2,17,0.24,0.2879,0.75,0,4,176,56
706,1,0,2,18,0.24,0.2576,0.81,0.1045,3,168,82
707,1,0,2,19,0.24,0.2424,0.81,0.1343,3,108,34
708,1,0,2,20,0.22,0.2273,0.87,0.1343,5,74,42
709,1,0,2,21,0.22,0.2273,0.87,0.1343,0,64,1
710,1,0,2,22,0.22,0.2576,0.87,0.0896,2,36,48
711,1,0,2,23,0.2,0.197,0.93,0.194,1,16,96
712,1,0,2,0,0.22,0.2424,0.93,0.1045,0,2,1
713,1,0,2,1,0.22,0.2273,0.93,0.194,0,3,100
714,1,0,2,2,0.22,0.2273,0.93,0.1343,4,4,78
715,1,0,2,3,0.22,0.2273,0.93,0.1343,0,1,66
716,1,0,2,4,0.22,0.2121,0.93,0.2836,0,1,49
717,1,0,2,5,0.22,0.2424,0.93,0.1045,0,3,79
718,1,0,2,6,0.22,0.2424,0.93,0.1045,1,18,89
719,1,0,2,7,0.22,0.2121,0.93,0.2239,1,49,35
720,1,0,2,8,0.22,0.2121,0.93,0.2239,1,155,65
721,1,0,2,9,0.24,0.2576,0.93,0.0896,4,123,81
722,1,0,2,10,0.22,0.2727,1,0,2,61,80
723,1,0,2,11,0.24,0.2273,0.93,0.194,5,52,92
724,1,0,2,12,0.24,0.2273,0.93,0.2239,3,64,28
725,1,0,2,13,0.34,0.3333,0.93,0.1642,1,75,62
726,1,0,2,14,0.38,0.3939,0.82,0.3881,2,63,14
727,1,0,2,15,0.38,0.3939,0.76,0.3284,10,76,25
728,1,0,2,16,0.36,0.3333,0.71,0.2985,8,103,55
729,1,0,2,17,0.36,0.3182,0.53,0.5224,7,190,25
730,1,0,2,18,0.34,0.2879,0.42,0.5522,7,182,5
731,1,0,2,19,0.28,0.2424,0.45,0.4925,3,91,57
732,1,0,2,20,0.24,0.197,0.48,0.5522,4,75,6
733,1,0,2,21,0.22,0.197,0.47,0.3284,1,63,73
734,1,0,2,22,0.22,0.2121,0.44,0.2537,5,40,31
735,1,0,2,23,0.2,0.1667,0.44,0.4478,3,32,96
736,1,0,2,0,0.2,0.1667,0.4,0.4478,1,12,38
737,1,0,2,1,0.2,0.1515,0.44,0.5224,0,5,27
738,1,0,2,2,0.18,0.1667,0.43,0.2537,0,2,20
739,1,0,2,3,0.18,0.1667,0.43,0.2537,0,1,97
740,1,0,2,5,0.16,0.1364,0.5,0.2985,0,2,55
741,1,0,2,6,0.16,0.1364,0.43,0.3582,0,39,32
742,1,0,2,7,0.14,0.1212,0.5,0.3284,1,87,7
743,1,0,2,8,0.14,0.1212,0.5,0.3582,4,188,52
744,1,0,2,9,0.16,0.1364,0.47,0.2985,6,133,4
745,1,0,2,10,0.18,0.1515,0.43,0.3284,2,52,28
746,1,0,2,11,0.18,0.1364,0.43,0.4478,9,64,87
747,1,0,2,12,0.2,0.1818,0.4,0.3582,2,69,77
748,1,0,2,13,0.2,0.1667,0.4,0.4179,4,51,62
749,1,0,2,14,0.22,0.197,0.37,0.3881,4,47,92
750,1,0,2,15,0.22,0.197,0.37,0.3284,4,60,50
751,1,0,2,16,0.22,0.2121,0.37,0.2537,5,78,61
752,1,0,2,17,0.2,0.197,0.4,0.194,5,175,64
753,1,0,2,18,0.2,0.2121,0.4,0.1642,2,147,47
754,1,0,2,19,0.2,0.2576,0.4,0,4,96,65
755,1,0,2,20,0.2,0.2273,0.47,0.0896,1,109,2
756,1,0,2,21,0.18,0.2121,0.55,0.1045,1,54,66
757,1,0,2,22,0.18,0.2121,0.51,0.0896,2,41,57
758,1,0,2,23,0.2,0.2273,0.47,0.1045,4,38,76
759,1,0,2,0,0.2,0.2576,0.44,0,3,13,77
760,1,0,2,1,0.16,0.2273,0.59,0,0,7,34
761,1,0,2,2,0.14,0.1667,0.63,0.1045,0,1,32
762,1,0,2,3,0.14,0.1667,0.63,0.1045,0,1,69
763,1,0,2,5,0.14,0.1515,0.63,0.1343,0,7,64
764,1,0,2,6,0.16,0.2273,0.55,0,2,28,0
765,1,0,2,7,0.14,0.2121,0.59,0,0,87,6
766,1,0,2,8,0.14,0.1515,0.74,0.1343,3,220,53
767,1,0,2,9,0.16,0.1818,0.8,0.1343,3,127,100
768,1,0,2,10,0.2,0.2121,0.51,0.1343,5,51,76
769,1,0,2,11,0.22,0.2273,0.51,0.1642,3,64,80
770,1,0,2,12,0.24,0.2424,0.48,0.1642,8,86,90
771,1,0,2,13,0.26,0.2576,0.5,0.2239,9,82,91
772,1,0,2,14,0.28,0.2727,0.45,0.1642,15,91,99
773,1,0,2,15,0.28,0.2727,0.48,0.2537,9,90,8
774,1,0,2,16,0.3,0.2879,0.42,0.2239,8,99,59
775,1,0,2,17,0.26,0.2727,0.56,0.1343,10,205,57
776,1,0,2,18,0.24,0.2576,0.6,0.1045,3,155,5
777,1,0,2,19,0.24,0.2424,0.65,0.1343,1,103,9
778,1,0,2,20,0.24,0.2424,0.65,0.1642,2,71,71
779,1,0,2,21,0.24,0.2424,0.7,0.1642,2,43,72
780,1,0,2,22,0.24,0.2424,0.65,0.1642,1,46,2
781,1,0,2,23,0.24,0.2424,0.7,0.1343,1,31,52
782,1,0,2,0,0.24,0.2424,0.7,0.1642,3,39,44
783,1,0,2,1,0.24,0.2424,0.65,0.1642,1,18,65
784,1,0,2,2,0.24,0.2424,0.75,0.1642,5,17,60
785,1,0,2,3,0.24,0.2424,0.75,0.1642,1,11,83
786,1,0,2,4,0.22,0.2273,0.93,0.1343,0,8,68
787,1,0,2,5,0.2,0.2273,1,0.0896,0,9,36
788,1,0,2,6,0.2,0.2576,1,0,0,4,36
789,1,0,2,7,0.22,0.2576,0.93,0.0896,0,4,69
790,1,0,2,8,0.2,0.2273,1,0.0896,0,10,36
791,1,0,2,9,0.2,0.2273,1,0.0896,3,20,9
792,1,0,2,10,0.2,0.2121,1,0.1343,3,34,99
793,1,0,2,11,0.22,0.2273,1,0.1343,1,47,60
794,1,0,2,12,0.22,0.2273,1,0.1642,10,52,73
795,1,0,2,13,0.22,0.2273,1,0.1642,10,72,52
796,1,0,2,14,0.22,0.2727,1,0,5,55,28
797,1,0,2,15,0.22,0.2727,1,0,11,60,44
798,1,0,2,16,0.22,0.2273,1,0.1343,8,71,83
799,1,0,2,17,0.24,0.2121,1,0.2836,14,78,15
800,1,0,2,18,0.28,0.2424,0.93,0.4478,2,83,71
801,1,0,2,19,0.28,0.2424,0.93,0.4478,6,84,84
802,1,0,2,20,0.3,0.2879,0.87,0.2537,5,69,63
803,1,0,2,21,0.26,0.2576,1,0.194,3,56,47
804,1,0,2,22,0.26,0.2727,0.93,0.1343,2,45,79
805,1,0,2,23,0.26,0.2576,0.93,0.2239,7,59,100
806,1,0,2,0,0.26,0.2576,0.7,0.194,2,39,64
807,1,0,2,1,0.26,0.2273,0.65,0.4179,4,44,33
808,1,0,2,2,0.26,0.2273,0.6,0.3284,0,20,61
809,1,0,2,3,0.26,0.2879,0.6,0.0896,3,13,36
810,1,0,2,4,0.26,0.2273,0.6,0.3582,0,2,47
811,1,0,2,5,0.26,0.2576,0.6,0.2239,0,1,38
812,1,0,2,6,0.26,0.2576,0.6,0.2239,0,1,30
813,1,0,2,7,0.24,0.2424,0.65,0.1642,0,8,84
814,1,0,2,8,0.24,0.2576,0.65,0.1045,2,23,92
815,1,0,2,9,0.28,0.2879,0.56,0.1045,7,45,30
816,1,0,2,10,0.3,0.2879,0.52,0.2537,15,89,92
817,1,0,2,11,0.32,0.303,0.49,0.2537,28,117,50
818,1,0,2,12,0.34,0.3333,0.46,0,48,174,82
819,1,0,2,13,0.34,0.3636,0.46,0,47,182,38
820,1,0,2,14,0.34,0.3485,0.46,0.0896,47,161,1
821,1,0,2,15,0.34,0.3485,0.46,0.0896,52,182,67
822,1,0,2,16,0.34,0.3485,0.49,0.1045,42,157,81
823,1,0,2,17,0.34,0.3636,0.46,0,24,121,56
824,1,0,2,18,0.3,0.303,0.56,0.1642,13,78,48
825,1,0,2,19,0.28,0.2879,0.61,0.1343,1,21,33
826,1,0,2,20,0.28,0.2879,0.61,0.1045,5,26,81
827,1,0,2,21,0.26,0.303,0.6,0,5,27,42
828,1,0,2,22,0.26,0.303,0.6,0,5,62,18
829,1,0,2,23,0.24,0.2879,0.65,0,4,30,3
830,1,0,2,0,0.24,0.2879,0.65,0,1,15,66
831,1,0,2,1,0.22,0.2727,0.75,0,1,5,52
832,1,0,2,2,0.2,0.2576,0.8,0,0,3,19
833,1,0,2,3,0.2,0.2576,0.86,0,0,1,60
834,1,0,2,4,0.2,0.2576,0.86,0,1,2,78
835,1,0,2,5,0.2,0.2576,0.86,0,1,10,49
