instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_2,feature_y_2
363,1,0,1,14,0.28,0.2727,0.36,0.2537,22,91,10,753571.0
364,1,0,1,15,0.26,0.2424,0.38,0.2537,35,113,60,1442897.0
365,1,0,1,16,0.24,0.2273,0.38,0.2239,22,99,3,970299.0
366,1,0,1,17,0.22,0.2121,0.37,0.2537,23,105,14,1157625.0
367,1,0,1,18,0.2,0.2121,0.4,0.1642,11,67,73,300763.0
368,1,0,1,19,0.18,0.197,0.47,0.1343,14,61,2,226981.0
369,1,0,1,20,0.18,0.197,0.47,0.1642,7,57,81,185193.0
370,1,0,1,21,0.18,0.197,0.51,0.1642,6,28,61,21952.0
371,1,0,1,22,0.2,0.2121,0.49,0.1343,2,21,20,9261.0
372,1,0,1,23,0.2,0.2273,0.4,0.1045,0,18,48,5832.0
373,1,0,1,0,0.2,0.197,0.47,0.2239,1,17,2,4913.0
374,1,0,1,1,0.2,0.197,0.44,0.194,1,16,96,4096.0
375,1,0,1,2,0.18,0.1667,0.43,0.2537,0,8,62,512.0
376,1,0,1,3,0.18,0.1818,0.43,0.194,0,2,27,8.0
377,1,0,1,4,0.18,0.197,0.43,0.1343,1,3,46,27.0
378,1,0,1,5,0.18,0.197,0.43,0.1642,0,1,96,1.0
379,1,0,1,6,0.18,0.1818,0.43,0.194,0,5,57,125.0
380,1,0,1,7,0.16,0.1818,0.5,0.1343,4,13,38,2197.0
381,1,0,1,8,0.16,0.1515,0.47,0.2239,3,33,45,35937.0
382,1,0,1,9,0.16,0.1515,0.47,0.2239,8,47,20,103823.0
383,1,0,1,10,0.16,0.1515,0.5,0.2537,7,57,38,185193.0
384,1,0,1,11,0.16,0.1515,0.55,0.194,9,64,24,262144.0
385,1,0,1,12,0.18,0.197,0.47,0.1343,10,80,77,512000.0
386,1,0,1,13,0.18,0.197,0.47,0.1343,13,93,53,804357.0
387,1,0,1,14,0.18,0.2121,0.43,0.1045,12,86,62,636056.0
388,1,0,1,15,0.2,0.2121,0.47,0.1642,21,93,5,804357.0
389,1,0,1,16,0.2,0.2121,0.47,0.1642,6,82,68,551368.0
390,1,0,1,17,0.2,0.197,0.51,0.194,4,71,27,357911.0
391,1,0,1,18,0.18,0.1667,0.55,0.2537,7,92,46,778688.0
392,1,0,1,19,0.18,0.1818,0.59,0.194,2,60,73,216000.0
393,1,0,1,20,0.16,0.1515,0.8,0.194,4,33,69,35937.0
394,1,0,1,21,0.16,0.1515,0.8,0.194,3,27,62,19683.0
395,1,0,1,22,0.14,0.1212,0.93,0.2537,0,13,17,2197.0
396,1,0,1,23,0.16,0.1364,0.86,0.2836,1,4,73,64.0
397,1,0,1,12,0.2,0.1818,0.86,0.3284,0,3,41,27.0
398,1,0,1,13,0.2,0.197,0.86,0.2239,0,22,24,10648.0
399,1,0,1,14,0.22,0.2273,0.8,0.1642,2,28,82,21952.0
400,1,0,1,15,0.22,0.2273,0.87,0.1642,3,35,41,42875.0
401,1,0,1,16,0.22,0.2273,0.87,0.194,0,61,57,226981.0
402,1,0,1,17,0.22,0.2273,0.82,0.194,1,125,79,1953125.0
403,1,0,1,18,0.22,0.2273,0.8,0.1642,1,133,2,2352637.0
404,1,0,1,19,0.22,0.2273,0.8,0.1343,1,99,18,970299.0
405,1,0,1,20,0.22,0.2727,0.87,0,0,83,11,571787.0
406,1,0,1,21,0.22,0.2424,0.93,0.1045,0,41,72,68921.0
407,1,0,1,22,0.22,0.2576,0.93,0.0896,0,33,23,35937.0
408,1,0,1,23,0.22,0.2727,0.93,0,1,20,76,8000.0
409,1,0,1,0,0.22,0.2727,0.93,0,0,3,49,27.0
410,1,0,1,1,0.22,0.2273,0.93,0.1343,1,7,29,343.0
411,1,0,1,2,0.22,0.2273,0.93,0.1343,0,3,74,27.0
412,1,0,1,4,0.22,0.2273,0.93,0.1343,1,2,59,8.0
413,1,0,1,5,0.22,0.2576,0.93,0.0896,0,7,82,343.0
414,1,0,1,6,0.22,0.2576,0.93,0.0896,0,32,13,32768.0
415,1,0,1,7,0.24,0.2576,0.92,0.1045,1,90,16,729000.0
416,1,0,1,8,0.24,0.2576,0.93,0.1045,1,197,25,7645373.0
417,1,0,1,9,0.24,0.2576,0.93,0.1045,2,109,75,1295029.0
418,1,0,1,10,0.26,0.2727,0.93,0.1343,1,47,28,103823.0
419,1,0,1,11,0.28,0.303,0.87,0.0896,5,52,93,140608.0
420,1,0,1,12,0.3,0.3182,0.81,0.0896,5,70,8,343000.0
421,1,0,1,13,0.4,0.4091,0.62,0.2836,11,78,64,474552.0
422,1,0,1,14,0.4,0.4091,0.58,0.2537,7,75,53,421875.0
423,1,0,1,15,0.4,0.4091,0.54,0.2836,4,82,46,551368.0
424,1,0,1,16,0.38,0.3939,0.58,0.3881,10,104,89,1124864.0
425,1,0,1,17,0.36,0.3333,0.57,0.3284,7,197,6,7645373.0
426,1,0,1,18,0.34,0.3182,0.61,0.2836,5,161,98,4173281.0
427,1,0,1,19,0.32,0.2879,0.57,0.4179,4,112,3,1404928.0
428,1,0,1,20,0.32,0.303,0.49,0.2985,2,76,91,438976.0
429,1,0,1,21,0.32,0.2879,0.49,0.4179,4,59,4,205379.0
430,1,0,1,22,0.3,0.303,0.52,0.1642,6,59,76,205379.0
431,1,0,1,23,0.3,0.2727,0.52,0.4627,1,28,100,21952.0
432,1,0,1,0,0.26,0.2273,0.56,0.3881,5,13,63,2197.0
433,1,0,1,1,0.26,0.2727,0.56,0,2,5,93,125.0
434,1,0,1,2,0.26,0.2727,0.56,0,0,2,30,8.0
435,1,0,1,3,0.26,0.2576,0.56,0.1642,0,1,59,1.0
436,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,66,1.0
437,1,0,1,5,0.24,0.2273,0.6,0.2239,0,6,68,216.0
438,1,0,1,6,0.22,0.2121,0.6,0.2239,0,35,45,42875.0
439,1,0,1,7,0.22,0.2121,0.55,0.2239,1,101,61,1030301.0
440,1,0,1,8,0.22,0.2121,0.55,0.2836,2,249,67,15438249.0
441,1,0,1,9,0.24,0.2273,0.52,0.2239,3,143,43,2924207.0
442,1,0,1,10,0.26,0.2273,0.48,0.2985,1,57,21,185193.0
443,1,0,1,11,0.28,0.2727,0.45,0.1642,5,68,22,314432.0
444,1,0,1,12,0.3,0.3333,0.42,0,7,84,37,592704.0
445,1,0,1,13,0.28,0.2879,0.45,0.1045,12,98,100,941192.0
446,1,0,1,14,0.3,0.303,0.45,0.1343,6,81,80,531441.0
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,29,343000.0
448,1,0,1,16,0.3,0.303,0.49,0.1343,8,91,100,753571.0
449,1,0,1,17,0.3,0.3182,0.49,0.1045,8,215,67,9938375.0
450,1,0,1,18,0.26,0.2576,0.56,0.194,1,185,20,6331625.0
451,1,0,1,19,0.26,0.2273,0.56,0.3284,6,152,91,3511808.0
452,1,0,1,20,0.26,0.2424,0.6,0.2836,2,126,34,2000376.0
453,1,0,1,21,0.24,0.2273,0.6,0.2537,3,57,8,185193.0
454,1,0,1,22,0.24,0.2121,0.65,0.2836,0,56,33,175616.0
455,1,0,1,23,0.24,0.2121,0.65,0.3284,3,31,30,29791.0
456,1,0,1,0,0.24,0.2273,0.7,0.2537,1,21,54,9261.0
457,1,0,1,1,0.24,0.2273,0.7,0.2537,0,6,66,216.0
458,1,0,1,2,0.24,0.2424,0.75,0.1642,0,2,79,8.0
459,1,0,1,3,0.22,0.2121,0.8,0.2985,0,1,69,1.0
460,1,0,1,4,0.22,0.2576,0.87,0.0896,0,1,77,1.0
461,1,0,1,5,0.24,0.197,0.6,0.4179,1,5,57,125.0
462,1,0,1,6,0.22,0.2121,0.55,0.2537,0,27,3,19683.0
463,1,0,1,7,0.2,0.1818,0.51,0.2836,2,68,36,314432.0
464,1,0,1,8,0.2,0.1818,0.47,0.3284,7,217,48,10218313.0
465,1,0,1,9,0.2,0.1818,0.51,0.3582,7,166,28,4574296.0
466,1,0,1,10,0.2,0.1667,0.47,0.4627,6,63,47,250047.0
467,1,0,1,11,0.22,0.1818,0.41,0.4627,6,59,53,205379.0
468,1,0,1,12,0.22,0.1818,0.27,0.5821,11,78,79,474552.0
469,1,0,1,13,0.2,0.1515,0.21,0.5821,8,73,52,389017.0
470,1,0,1,14,0.2,0.1515,0.25,0.5224,6,62,76,238328.0
471,1,0,1,15,0.16,0.1212,0.26,0.4478,4,65,88,274625.0
472,1,0,1,16,0.16,0.1364,0.26,0.3582,0,97,38,912673.0
473,1,0,1,17,0.14,0.1212,0.28,0.3582,10,161,45,4173281.0
474,1,0,1,18,0.12,0.1212,0.3,0.2537,1,120,46,1728000.0
475,1,0,1,19,0.12,0.1061,0.3,0.3284,3,96,21,884736.0
476,1,0,1,20,0.1,0.0758,0.33,0.4179,1,53,64,148877.0
477,1,0,1,21,0.08,0.0758,0.38,0.2836,0,41,75,68921.0
478,1,0,1,22,0.06,0.0303,0.41,0.3881,1,34,74,39304.0
479,1,0,1,23,0.06,0.0455,0.38,0.3284,0,27,34,19683.0
480,1,0,1,0,0.04,0.0303,0.45,0.2537,0,13,42,2197.0
481,1,0,1,1,0.04,0,0.41,0.3881,3,12,88,1728.0
482,1,0,1,2,0.04,0.0303,0.41,0.2537,0,11,75,1331.0
483,1,0,1,3,0.04,0.0303,0.41,0.2836,1,7,79,343.0
484,1,0,1,4,0.02,0.0152,0.48,0.2985,0,3,26,27.0
485,1,0,1,6,0.02,0.0303,0.44,0.2239,0,2,0,8.0
486,1,0,1,7,0.02,0.0152,0.44,0.2836,0,8,41,512.0
487,1,0,1,8,0.02,0,0.44,0.3284,1,27,5,19683.0
488,1,0,1,9,0.04,0.0303,0.41,0.2537,3,40,8,64000.0
489,1,0,1,10,0.04,0.0606,0.41,0.1642,3,53,5,148877.0
490,1,0,1,11,0.06,0.0758,0.38,0.1343,4,63,21,250047.0
491,1,0,1,12,0.06,0.1061,0.38,0.1045,10,70,66,343000.0
492,1,0,1,13,0.08,0.1667,0.35,0,12,84,34,592704.0
493,1,0,1,14,0.1,0.1364,0.33,0.1045,11,75,51,421875.0
494,1,0,1,15,0.12,0.1515,0.28,0,10,103,56,1092727.0
495,1,0,1,16,0.12,0.1364,0.28,0.194,11,83,81,571787.0
496,1,0,1,17,0.12,0.197,0.28,0,8,67,53,300763.0
497,1,0,1,18,0.08,0.0909,0.35,0.194,0,54,66,157464.0
498,1,0,1,19,0.08,0.1061,0.35,0.1343,6,59,47,205379.0
499,1,0,1,20,0.06,0.0758,0.45,0.1642,1,45,36,91125.0
500,1,0,1,21,0.06,0.1061,0.41,0.0896,0,39,14,59319.0
501,1,0,1,22,0.06,0.1515,0.49,0,7,30,76,27000.0
502,1,0,1,23,0.04,0.0758,0.57,0.1045,2,33,37,35937.0
503,1,0,1,0,0.04,0.0758,0.57,0.1045,2,22,13,10648.0
504,1,0,1,1,0.04,0.0758,0.57,0.1045,1,13,90,2197.0
505,1,0,1,2,0.02,0.0606,0.62,0.1343,3,18,56,5832.0
506,1,0,1,3,0.02,0.0606,0.62,0.1343,1,5,29,125.0
507,1,0,1,5,0.04,0.0758,0.57,0.1045,0,3,10,27.0
508,1,0,1,6,0.04,0.0758,0.57,0.1045,0,1,77,1.0
509,1,0,1,7,0.08,0.1061,0.58,0.1642,1,2,40,8.0
510,1,0,1,8,0.06,0.0758,0.62,0.1642,2,19,48,6859.0
511,1,0,1,9,0.1,0.0758,0.54,0.3582,3,28,80,21952.0
512,1,0,1,10,0.14,0.1061,0.46,0.3881,7,58,2,195112.0
513,1,0,1,11,0.14,0.1364,0.43,0.2239,22,99,100,970299.0
514,1,0,1,12,0.16,0.1212,0.37,0.4627,24,116,75,1560896.0
515,1,0,1,13,0.14,0.1061,0.33,0.3881,12,87,39,658503.0
516,1,0,1,14,0.16,0.1364,0.28,0.3582,17,110,55,1331000.0
517,1,0,1,15,0.16,0.1364,0.28,0.3582,13,77,44,456533.0
518,1,0,1,16,0.16,0.1364,0.26,0.3284,9,65,36,274625.0
519,1,0,1,17,0.14,0.1061,0.26,0.3881,5,55,24,166375.0
520,1,0,1,18,0.12,0.1212,0.3,0.2537,5,49,44,117649.0
521,1,0,1,19,0.12,0.1212,0.3,0.2836,5,50,2,125000.0
522,1,0,1,20,0.1,0.1061,0.36,0.2537,4,35,57,42875.0
523,1,0,1,21,0.1,0.1061,0.36,0.194,5,25,24,15625.0
524,1,0,1,22,0.08,0.0909,0.38,0.194,5,28,25,21952.0
525,1,0,1,23,0.06,0.0606,0.41,0.2239,4,21,27,9261.0
526,1,0,1,0,0.06,0.0606,0.41,0.194,0,7,76,343.0
527,1,0,1,1,0.04,0.0455,0.45,0.194,0,1,38,1.0
528,1,0,1,3,0.04,0.0303,0.45,0.2537,0,1,9,1.0
529,1,0,1,4,0.02,0.0606,0.48,0.1343,0,1,91,1.0
530,1,0,1,5,0.02,0.0606,0.48,0.1343,0,5,8,125.0
531,1,0,1,6,0.02,0.0758,0.48,0.0896,0,15,0,3375.0
532,1,0,1,7,0.02,0.1212,0.48,0,5,84,23,592704.0
533,1,0,1,8,0.04,0.1364,0.49,0,6,177,5,5545233.0
534,1,0,1,9,0.06,0.1515,0.41,0,4,102,53,1061208.0
535,1,0,1,10,0.1,0.1364,0.42,0,6,40,65,64000.0
536,1,0,1,11,0.1,0.1212,0.46,0.1343,3,46,12,97336.0
537,1,0,1,12,0.12,0.1364,0.42,0.194,11,63,12,250047.0
538,1,0,1,13,0.14,0.1364,0.43,0.2239,6,60,47,216000.0
539,1,0,1,14,0.14,0.1364,0.46,0.2239,2,45,44,91125.0
540,1,0,1,15,0.16,0.1667,0.4,0.1642,7,57,3,185193.0
541,1,0,1,16,0.16,0.1515,0.47,0.2537,4,70,80,343000.0
542,1,0,1,17,0.14,0.1212,0.5,0.2537,6,184,22,6229504.0
543,1,0,1,18,0.14,0.1364,0.59,0.194,8,153,64,3581577.0
544,1,0,1,19,0.14,0.1515,0.54,0.1642,5,106,4,1191016.0
545,1,0,1,20,0.14,0.1364,0.59,0.194,1,81,71,531441.0
546,1,0,1,21,0.14,0.1515,0.63,0.1642,6,59,14,205379.0
547,1,0,1,22,0.14,0.1364,0.63,0.2239,3,35,49,42875.0
548,1,0,1,23,0.16,0.1515,0.64,0.2537,3,24,42,13824.0
549,1,0,1,0,0.16,0.1364,0.69,0.2836,3,9,78,729.0
550,1,0,1,1,0.16,0.1667,0.69,0.1642,0,5,13,125.0
551,1,0,1,2,0.16,0.1515,0.69,0.2239,0,2,87,8.0
552,1,0,1,4,0.14,0.1667,0.74,0.1045,0,1,19,1.0
553,1,0,1,5,0.14,0.1364,0.74,0.2239,0,9,60,729.0
554,1,0,1,6,0.16,0.1818,0.74,0.1045,1,36,90,46656.0
555,1,0,1,7,0.16,0.1515,0.74,0.2239,5,108,100,1259712.0
556,1,0,1,8,0.16,0.1818,0.74,0.1343,5,238,92,13481272.0
557,1,0,1,9,0.2,0.2273,0.64,0.0896,10,144,73,2985984.0
558,1,0,1,10,0.22,0.2424,0.6,0.1045,6,55,40,166375.0
559,1,0,1,11,0.24,0.2424,0.6,0.1343,6,61,40,226981.0
560,1,0,1,12,0.26,0.2879,0.56,0.0896,21,106,100,1191016.0
561,1,0,1,13,0.26,0.2727,0.56,0.1343,21,93,73,804357.0
562,1,0,1,14,0.3,0.3333,0.45,0,11,68,38,314432.0
563,1,0,1,15,0.32,0.3485,0.42,0,21,84,10,592704.0
564,1,0,1,16,0.32,0.3485,0.42,0,14,116,26,1560896.0
565,1,0,1,17,0.3,0.3333,0.45,0,14,222,39,10941048.0
566,1,0,1,18,0.3,0.3182,0.49,0.0896,7,225,68,11390625.0
567,1,0,1,19,0.26,0.2576,0.65,0.1642,13,146,45,3112136.0
568,1,0,1,20,0.24,0.2273,0.65,0.194,16,119,91,1685159.0
569,1,0,1,21,0.24,0.2273,0.65,0.194,5,45,65,91125.0
570,1,0,1,22,0.22,0.2273,0.64,0.1642,4,53,64,148877.0
571,1,0,1,23,0.22,0.2273,0.64,0.1642,3,40,74,64000.0
572,1,0,1,0,0.22,0.2273,0.69,0.1343,3,17,83,4913.0
573,1,0,1,1,0.24,0.2424,0.65,0.1343,0,5,86,125.0
574,1,0,1,2,0.22,0.2273,0.69,0.194,3,10,26,1000.0
575,1,0,1,5,0.2,0.1818,0.86,0.2836,0,1,44,1.0
576,1,0,1,6,0.2,0.1818,0.86,0.2836,0,8,54,512.0
577,1,0,1,7,0.22,0.2121,0.87,0.2985,1,30,51,27000.0
578,1,0,1,8,0.22,0.2121,0.87,0.2985,3,72,99,373248.0
579,1,0,1,9,0.22,0.2121,0.87,0.2985,3,58,75,195112.0
580,1,0,1,10,0.22,0.2121,0.93,0.2836,2,28,88,21952.0
581,1,0,1,11,0.22,0.197,0.93,0.3284,6,41,55,68921.0
582,1,0,1,12,0.22,0.197,0.93,0.3284,7,48,36,110592.0
583,1,0,1,13,0.22,0.197,0.93,0.3284,4,47,53,103823.0
584,1,0,1,14,0.22,0.197,0.93,0.3582,0,36,76,46656.0
585,1,0,1,15,0.22,0.1818,0.93,0.4627,1,43,79,79507.0
586,1,0,1,16,0.22,0.197,0.93,0.3284,1,36,81,46656.0
587,1,0,1,17,0.2,0.1818,0.93,0.3582,0,26,75,17576.0
588,1,0,1,16,0.22,0.2273,0.55,0.194,1,24,70,13824.0
589,1,0,1,17,0.22,0.2424,0.55,0.1045,2,84,96,592704.0
590,1,0,1,18,0.2,0.2273,0.69,0.0896,3,104,95,1124864.0
591,1,0,1,19,0.2,0.2273,0.69,0.0896,3,79,37,493039.0
592,1,0,1,20,0.18,0.2121,0.74,0.0896,4,59,48,205379.0
593,1,0,1,21,0.18,0.2121,0.74,0.0896,2,38,68,54872.0
594,1,0,1,22,0.18,0.2121,0.74,0.0896,0,27,94,19683.0
595,1,0,1,23,0.18,0.197,0.8,0.1642,0,16,76,4096.0
596,1,0,1,0,0.2,0.2121,0.75,0.1343,0,9,27,729.0
597,1,0,1,1,0.2,0.2121,0.75,0.1343,1,3,27,27.0
598,1,0,1,2,0.2,0.2121,0.75,0.1642,0,2,25,8.0
599,1,0,1,3,0.2,0.2273,0.75,0.1045,1,1,45,1.0
600,1,0,1,5,0.18,0.2121,0.8,0.1045,0,4,63,64.0
601,1,0,1,6,0.18,0.197,0.8,0.1343,0,16,44,4096.0
602,1,0,1,7,0.16,0.197,0.86,0.0896,2,60,53,216000.0
603,1,0,1,8,0.16,0.197,0.86,0.0896,2,157,30,3869893.0
604,1,0,1,9,0.18,0.2121,0.86,0.0896,6,101,55,1030301.0
605,1,0,1,10,0.18,0.2121,0.86,0.1045,0,49,93,117649.0
606,1,0,1,11,0.18,0.2121,0.93,0.1045,0,30,84,27000.0
607,1,0,1,12,0.18,0.2121,0.93,0.1045,1,29,69,24389.0
608,1,0,1,13,0.18,0.2121,0.93,0.1045,0,31,90,29791.0
609,1,0,1,14,0.22,0.2727,0.8,0,2,38,56,54872.0
610,1,0,1,15,0.2,0.2576,0.86,0,1,41,63,68921.0
611,1,0,1,16,0.22,0.2727,0.8,0,10,80,9,512000.0
612,1,0,1,17,0.24,0.2424,0.75,0.1343,2,149,5,3307949.0
613,1,0,1,18,0.24,0.2273,0.75,0.194,2,109,33,1295029.0
614,1,0,1,19,0.24,0.2424,0.75,0.1343,5,89,86,704969.0
615,1,0,1,20,0.24,0.2273,0.7,0.194,1,62,81,238328.0
616,1,0,1,21,0.22,0.2273,0.75,0.1343,1,58,58,195112.0
617,1,0,1,22,0.24,0.2121,0.65,0.3582,0,26,10,17576.0
618,1,0,1,23,0.24,0.2273,0.6,0.2239,1,23,13,12167.0
619,1,0,1,0,0.22,0.197,0.64,0.3582,2,28,93,21952.0
620,1,0,1,1,0.22,0.2273,0.64,0.194,0,20,48,8000.0
621,1,0,1,2,0.22,0.2273,0.64,0.1642,0,15,60,3375.0
622,1,0,1,3,0.2,0.2121,0.64,0.1343,3,8,57,512.0
623,1,0,1,4,0.16,0.1818,0.69,0.1045,1,3,39,27.0
624,1,0,1,6,0.16,0.1818,0.64,0.1343,0,2,68,8.0
625,1,0,1,7,0.16,0.1818,0.59,0.1045,1,5,8,125.0
626,1,0,1,8,0.18,0.197,0.55,0.1642,3,34,23,39304.0
627,1,0,1,9,0.18,0.2121,0.59,0.0896,0,34,21,39304.0
628,1,0,1,10,0.18,0.2121,0.64,0.1045,4,55,52,166375.0
629,1,0,1,11,0.18,0.197,0.64,0.1343,4,64,2,262144.0
630,1,0,1,12,0.2,0.197,0.59,0.194,12,78,40,474552.0
631,1,0,1,13,0.22,0.2273,0.55,0.1642,9,65,34,274625.0
632,1,0,1,14,0.22,0.2273,0.6,0.1343,10,99,16,970299.0
633,1,0,1,15,0.22,0.2121,0.69,0.2537,22,120,97,1728000.0
634,1,0,1,16,0.24,0.2424,0.6,0.1642,19,107,91,1225043.0
635,1,0,1,17,0.24,0.2879,0.6,0,9,91,25,753571.0
636,1,0,1,18,0.22,0.2273,0.69,0.1343,9,68,42,314432.0
637,1,0,1,19,0.22,0.2121,0.69,0.2537,6,58,57,195112.0
638,1,0,1,20,0.18,0.2121,0.74,0.0896,1,43,6,79507.0
639,1,0,1,21,0.18,0.2121,0.74,0.0896,1,36,73,46656.0
640,1,0,1,22,0.16,0.197,0.8,0.0896,4,32,48,32768.0
641,1,0,1,23,0.16,0.197,0.8,0.0896,3,33,83,35937.0
642,1,0,1,0,0.16,0.1818,0.8,0.1045,0,33,61,35937.0
643,1,0,1,1,0.14,0.2121,0.8,0,7,29,26,24389.0
644,1,0,1,2,0.16,0.2273,0.8,0,1,11,70,1331.0
645,1,0,1,3,0.14,0.2121,0.93,0,1,8,100,512.0
646,1,0,1,4,0.14,0.2121,0.93,0,0,1,100,1.0
647,1,0,1,5,0.14,0.2121,0.86,0,0,3,17,27.0
648,1,0,1,7,0.14,0.2121,0.86,0,0,3,6,27.0
649,1,0,1,8,0.14,0.2121,0.86,0,1,12,32,1728.0
650,1,0,1,9,0.16,0.2273,0.8,0,4,38,37,54872.0
651,1,0,1,10,0.18,0.2424,0.8,0,7,64,91,262144.0
652,1,0,1,11,0.22,0.2727,0.75,0,9,59,2,205379.0
653,1,0,1,12,0.3,0.3182,0.52,0.1045,10,97,1,912673.0
654,1,0,1,13,0.28,0.2879,0.61,0.1045,13,84,98,592704.0
655,1,0,1,14,0.28,0.303,0.61,0.0896,18,122,54,1815848.0
656,1,0,1,15,0.3,0.3333,0.56,0,14,109,69,1295029.0
657,1,0,1,16,0.3,0.3333,0.56,0,19,123,99,1860867.0
658,1,0,1,17,0.3,0.2879,0.56,0.194,6,77,51,456533.0
659,1,0,1,18,0.26,0.2576,0.65,0.1642,8,65,61,274625.0
660,1,0,1,19,0.26,0.2576,0.65,0.194,9,55,48,166375.0
661,1,0,1,20,0.26,0.2727,0.65,0.1045,3,33,50,35937.0
662,1,0,1,21,0.24,0.2424,0.7,0.1642,3,28,19,21952.0
663,1,0,1,22,0.24,0.2273,0.7,0.194,2,21,28,9261.0
664,1,0,1,23,0.24,0.2121,0.65,0.2836,5,21,14,9261.0
665,1,0,1,0,0.24,0.2273,0.65,0.2239,1,7,35,343.0
666,1,0,1,1,0.22,0.2121,0.64,0.2537,2,7,65,343.0
667,1,0,1,2,0.22,0.2273,0.64,0.194,0,1,0,1.0
668,1,0,1,3,0.22,0.2273,0.64,0.194,0,2,64,8.0
669,1,0,1,4,0.2,0.197,0.59,0.2239,0,2,85,8.0
670,1,0,1,5,0.18,0.1667,0.64,0.2836,0,8,17,512.0
671,1,0,1,6,0.16,0.1364,0.69,0.3284,0,37,97,50653.0
672,1,0,1,7,0.16,0.1364,0.64,0.2836,1,72,90,373248.0
673,1,0,1,8,0.16,0.1364,0.59,0.2836,3,185,42,6331625.0
674,1,0,1,9,0.16,0.1364,0.59,0.2985,0,112,19,1404928.0
675,1,0,1,10,0.16,0.1515,0.59,0.194,1,69,85,328509.0
676,1,0,1,11,0.16,0.1515,0.59,0.194,2,48,1,110592.0
677,1,0,1,12,0.18,0.2121,0.55,0.1045,6,68,78,314432.0
678,1,0,1,13,0.16,0.2273,0.59,0,2,54,11,157464.0
679,1,0,1,14,0.18,0.197,0.55,0.1343,1,86,22,636056.0
680,1,0,1,15,0.16,0.1818,0.59,0.1343,3,44,98,85184.0
681,1,0,1,16,0.16,0.1818,0.56,0.194,3,86,71,636056.0
682,1,0,1,17,0.16,0.1515,0.59,0.194,6,161,83,4173281.0
683,1,0,1,18,0.16,0.1515,0.55,0.2239,3,156,54,3796416.0
684,1,0,1,19,0.3,0.3182,0.61,0.1045,3,111,81,1367631.0
685,1,0,1,20,0.16,0.1667,0.59,0.1642,0,78,68,474552.0
686,1,0,1,21,0.16,0.197,0.59,0.0896,3,56,58,175616.0
687,1,0,1,22,0.16,0.1818,0.59,0.1045,0,34,21,39304.0
688,1,0,1,23,0.16,0.197,0.64,0.0896,2,17,54,4913.0
689,1,0,2,0,0.16,0.1818,0.64,0.1045,2,8,86,512.0
690,1,0,2,1,0.16,0.1818,0.69,0.1045,0,3,16,27.0
691,1,0,2,2,0.16,0.2273,0.69,0,0,2,91,8.0
692,1,0,2,3,0.16,0.2273,0.69,0,0,2,55,8.0
693,1,0,2,5,0.14,0.2121,0.93,0,0,3,25,27.0
694,1,0,2,6,0.14,0.2121,0.93,0,0,22,96,10648.0
695,1,0,2,7,0.16,0.2273,0.93,0,0,52,49,140608.0
696,1,0,2,8,0.16,0.2273,0.93,0,3,135,57,2460375.0
697,1,0,2,9,0.16,0.2273,0.93,0,2,116,58,1560896.0
698,1,0,2,10,0.16,0.2273,0.93,0,0,47,56,103823.0
699,1,0,2,11,0.18,0.2424,0.86,0,2,51,46,132651.0
700,1,0,2,12,0.2,0.2576,0.86,0,2,55,29,166375.0
701,1,0,2,13,0.2,0.2576,0.86,0,3,52,30,140608.0
702,1,0,2,14,0.22,0.2576,0.8,0.0896,5,54,82,157464.0
703,1,0,2,15,0.24,0.2879,0.75,0,7,52,81,140608.0
704,1,0,2,16,0.24,0.2424,0.75,0.1343,3,64,85,262144.0
705,1,0,2,17,0.24,0.2879,0.75,0,4,176,24,5451776.0
706,1,0,2,18,0.24,0.2576,0.81,0.1045,3,168,27,4741632.0
707,1,0,2,19,0.24,0.2424,0.81,0.1343,3,108,34,1259712.0
708,1,0,2,20,0.22,0.2273,0.87,0.1343,5,74,82,405224.0
709,1,0,2,21,0.22,0.2273,0.87,0.1343,0,64,16,262144.0
710,1,0,2,22,0.22,0.2576,0.87,0.0896,2,36,23,46656.0
711,1,0,2,23,0.2,0.197,0.93,0.194,1,16,43,4096.0
712,1,0,2,0,0.22,0.2424,0.93,0.1045,0,2,42,8.0
713,1,0,2,1,0.22,0.2273,0.93,0.194,0,3,72,27.0
714,1,0,2,2,0.22,0.2273,0.93,0.1343,4,4,42,64.0
715,1,0,2,3,0.22,0.2273,0.93,0.1343,0,1,55,1.0
716,1,0,2,4,0.22,0.2121,0.93,0.2836,0,1,94,1.0
717,1,0,2,5,0.22,0.2424,0.93,0.1045,0,3,43,27.0
718,1,0,2,6,0.22,0.2424,0.93,0.1045,1,18,66,5832.0
719,1,0,2,7,0.22,0.2121,0.93,0.2239,1,49,35,117649.0
720,1,0,2,8,0.22,0.2121,0.93,0.2239,1,155,51,3723875.0
721,1,0,2,9,0.24,0.2576,0.93,0.0896,4,123,30,1860867.0
722,1,0,2,10,0.22,0.2727,1,0,2,61,35,226981.0
723,1,0,2,11,0.24,0.2273,0.93,0.194,5,52,36,140608.0
724,1,0,2,12,0.24,0.2273,0.93,0.2239,3,64,89,262144.0
725,1,0,2,13,0.34,0.3333,0.93,0.1642,1,75,26,421875.0
726,1,0,2,14,0.38,0.3939,0.82,0.3881,2,63,34,250047.0
