instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2
393,1,0,1,20,0.16,0.1515,0.8,0.194,4,33,1,704
394,1,0,1,21,0.16,0.1515,0.8,0.194,3,27,57,578
395,1,0,1,22,0.14,0.1212,0.93,0.2537,0,13,28,842
396,1,0,1,23,0.16,0.1364,0.86,0.2836,1,4,13,933
397,1,0,1,12,0.2,0.1818,0.86,0.3284,0,3,29,920
398,1,0,1,13,0.2,0.197,0.86,0.2239,0,22,36,796
399,1,0,1,14,0.22,0.2273,0.8,0.1642,2,28,82,659
400,1,0,1,15,0.22,0.2273,0.87,0.1642,3,35,42,663
401,1,0,1,16,0.22,0.2273,0.87,0.194,0,61,50,615
402,1,0,1,17,0.22,0.2273,0.82,0.194,1,125,36,672
403,1,0,1,18,0.22,0.2273,0.8,0.1642,1,133,32,733
404,1,0,1,19,0.22,0.2273,0.8,0.1343,1,99,32,949
405,1,0,1,20,0.22,0.2727,0.87,0,0,83,8,907
406,1,0,1,21,0.22,0.2424,0.93,0.1045,0,41,36,796
407,1,0,1,22,0.22,0.2576,0.93,0.0896,0,33,55,988
408,1,0,1,23,0.22,0.2727,0.93,0,1,20,2,662
409,1,0,1,0,0.22,0.2727,0.93,0,0,3,53,643
410,1,0,1,1,0.22,0.2273,0.93,0.1343,1,7,27,691
411,1,0,1,2,0.22,0.2273,0.93,0.1343,0,3,51,736
412,1,0,1,4,0.22,0.2273,0.93,0.1343,1,2,76,715
413,1,0,1,5,0.22,0.2576,0.93,0.0896,0,7,91,709
414,1,0,1,6,0.22,0.2576,0.93,0.0896,0,32,91,811
415,1,0,1,7,0.24,0.2576,0.92,0.1045,1,90,100,963
416,1,0,1,8,0.24,0.2576,0.93,0.1045,1,197,51,939
417,1,0,1,9,0.24,0.2576,0.93,0.1045,2,109,6,973
418,1,0,1,10,0.26,0.2727,0.93,0.1343,1,47,61,832
419,1,0,1,11,0.28,0.303,0.87,0.0896,5,52,54,874
420,1,0,1,12,0.3,0.3182,0.81,0.0896,5,70,54,993
421,1,0,1,13,0.4,0.4091,0.62,0.2836,11,78,20,747
422,1,0,1,14,0.4,0.4091,0.58,0.2537,7,75,21,632
423,1,0,1,15,0.4,0.4091,0.54,0.2836,4,82,1,500
424,1,0,1,16,0.38,0.3939,0.58,0.3881,10,104,8,547
425,1,0,1,17,0.36,0.3333,0.57,0.3284,7,197,0,869
426,1,0,1,18,0.34,0.3182,0.61,0.2836,5,161,1,939
427,1,0,1,19,0.32,0.2879,0.57,0.4179,4,112,70,542
428,1,0,1,20,0.32,0.303,0.49,0.2985,2,76,58,996
429,1,0,1,21,0.32,0.2879,0.49,0.4179,4,59,4,842
430,1,0,1,22,0.3,0.303,0.52,0.1642,6,59,59,705
431,1,0,1,23,0.3,0.2727,0.52,0.4627,1,28,11,619
432,1,0,1,0,0.26,0.2273,0.56,0.3881,5,13,62,716
433,1,0,1,1,0.26,0.2727,0.56,0,2,5,54,802
434,1,0,1,2,0.26,0.2727,0.56,0,0,2,23,692
435,1,0,1,3,0.26,0.2576,0.56,0.1642,0,1,26,992
436,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,28,903
437,1,0,1,5,0.24,0.2273,0.6,0.2239,0,6,2,809
438,1,0,1,6,0.22,0.2121,0.6,0.2239,0,35,47,974
439,1,0,1,7,0.22,0.2121,0.55,0.2239,1,101,78,893
440,1,0,1,8,0.22,0.2121,0.55,0.2836,2,249,90,515
441,1,0,1,9,0.24,0.2273,0.52,0.2239,3,143,43,951
442,1,0,1,10,0.26,0.2273,0.48,0.2985,1,57,63,870
443,1,0,1,11,0.28,0.2727,0.45,0.1642,5,68,66,598
444,1,0,1,12,0.3,0.3333,0.42,0,7,84,23,669
445,1,0,1,13,0.28,0.2879,0.45,0.1045,12,98,74,620
446,1,0,1,14,0.3,0.303,0.45,0.1343,6,81,70,799
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,53,800
448,1,0,1,16,0.3,0.303,0.49,0.1343,8,91,29,995
449,1,0,1,17,0.3,0.3182,0.49,0.1045,8,215,83,506
450,1,0,1,18,0.26,0.2576,0.56,0.194,1,185,74,818
451,1,0,1,19,0.26,0.2273,0.56,0.3284,6,152,66,942
452,1,0,1,20,0.26,0.2424,0.6,0.2836,2,126,87,595
453,1,0,1,21,0.24,0.2273,0.6,0.2537,3,57,76,678
454,1,0,1,22,0.24,0.2121,0.65,0.2836,0,56,62,648
455,1,0,1,23,0.24,0.2121,0.65,0.3284,3,31,3,614
456,1,0,1,0,0.24,0.2273,0.7,0.2537,1,21,35,714
457,1,0,1,1,0.24,0.2273,0.7,0.2537,0,6,75,804
458,1,0,1,2,0.24,0.2424,0.75,0.1642,0,2,4,938
459,1,0,1,3,0.22,0.2121,0.8,0.2985,0,1,44,925
460,1,0,1,4,0.22,0.2576,0.87,0.0896,0,1,85,713
461,1,0,1,5,0.24,0.197,0.6,0.4179,1,5,1,550
462,1,0,1,6,0.22,0.2121,0.55,0.2537,0,27,56,586
463,1,0,1,7,0.2,0.1818,0.51,0.2836,2,68,69,969
464,1,0,1,8,0.2,0.1818,0.47,0.3284,7,217,36,588
465,1,0,1,9,0.2,0.1818,0.51,0.3582,7,166,79,612
466,1,0,1,10,0.2,0.1667,0.47,0.4627,6,63,93,629
467,1,0,1,11,0.22,0.1818,0.41,0.4627,6,59,53,737
468,1,0,1,12,0.22,0.1818,0.27,0.5821,11,78,26,851
469,1,0,1,13,0.2,0.1515,0.21,0.5821,8,73,93,755
470,1,0,1,14,0.2,0.1515,0.25,0.5224,6,62,51,624
471,1,0,1,15,0.16,0.1212,0.26,0.4478,4,65,64,549
472,1,0,1,16,0.16,0.1364,0.26,0.3582,0,97,58,739
473,1,0,1,17,0.14,0.1212,0.28,0.3582,10,161,12,523
474,1,0,1,18,0.12,0.1212,0.3,0.2537,1,120,97,687
475,1,0,1,19,0.12,0.1061,0.3,0.3284,3,96,79,658
476,1,0,1,20,0.1,0.0758,0.33,0.4179,1,53,94,957
477,1,0,1,21,0.08,0.0758,0.38,0.2836,0,41,65,841
478,1,0,1,22,0.06,0.0303,0.41,0.3881,1,34,11,882
479,1,0,1,23,0.06,0.0455,0.38,0.3284,0,27,72,651
480,1,0,1,0,0.04,0.0303,0.45,0.2537,0,13,12,504
481,1,0,1,1,0.04,0,0.41,0.3881,3,12,91,780
482,1,0,1,2,0.04,0.0303,0.41,0.2537,0,11,27,505
483,1,0,1,3,0.04,0.0303,0.41,0.2836,1,7,66,815
484,1,0,1,4,0.02,0.0152,0.48,0.2985,0,3,24,690
485,1,0,1,6,0.02,0.0303,0.44,0.2239,0,2,31,598
486,1,0,1,7,0.02,0.0152,0.44,0.2836,0,8,80,609
487,1,0,1,8,0.02,0,0.44,0.3284,1,27,21,655
488,1,0,1,9,0.04,0.0303,0.41,0.2537,3,40,17,738
489,1,0,1,10,0.04,0.0606,0.41,0.1642,3,53,73,687
490,1,0,1,11,0.06,0.0758,0.38,0.1343,4,63,11,569
491,1,0,1,12,0.06,0.1061,0.38,0.1045,10,70,82,904
492,1,0,1,13,0.08,0.1667,0.35,0,12,84,47,893
493,1,0,1,14,0.1,0.1364,0.33,0.1045,11,75,46,597
494,1,0,1,15,0.12,0.1515,0.28,0,10,103,90,862
495,1,0,1,16,0.12,0.1364,0.28,0.194,11,83,70,659
496,1,0,1,17,0.12,0.197,0.28,0,8,67,75,788
497,1,0,1,18,0.08,0.0909,0.35,0.194,0,54,13,747
498,1,0,1,19,0.08,0.1061,0.35,0.1343,6,59,79,973
499,1,0,1,20,0.06,0.0758,0.45,0.1642,1,45,69,763
500,1,0,1,21,0.06,0.1061,0.41,0.0896,0,39,65,736
501,1,0,1,22,0.06,0.1515,0.49,0,7,30,4,696
502,1,0,1,23,0.04,0.0758,0.57,0.1045,2,33,91,665
503,1,0,1,0,0.04,0.0758,0.57,0.1045,2,22,0,791
504,1,0,1,1,0.04,0.0758,0.57,0.1045,1,13,32,673
505,1,0,1,2,0.02,0.0606,0.62,0.1343,3,18,73,600
506,1,0,1,3,0.02,0.0606,0.62,0.1343,1,5,76,760
507,1,0,1,5,0.04,0.0758,0.57,0.1045,0,3,64,849
508,1,0,1,6,0.04,0.0758,0.57,0.1045,0,1,70,919
509,1,0,1,7,0.08,0.1061,0.58,0.1642,1,2,96,870
510,1,0,1,8,0.06,0.0758,0.62,0.1642,2,19,24,898
511,1,0,1,9,0.1,0.0758,0.54,0.3582,3,28,82,844
512,1,0,1,10,0.14,0.1061,0.46,0.3881,7,58,31,855
513,1,0,1,11,0.14,0.1364,0.43,0.2239,22,99,14,747
514,1,0,1,12,0.16,0.1212,0.37,0.4627,24,116,38,769
515,1,0,1,13,0.14,0.1061,0.33,0.3881,12,87,100,784
516,1,0,1,14,0.16,0.1364,0.28,0.3582,17,110,12,762
517,1,0,1,15,0.16,0.1364,0.28,0.3582,13,77,20,912
518,1,0,1,16,0.16,0.1364,0.26,0.3284,9,65,59,645
519,1,0,1,17,0.14,0.1061,0.26,0.3881,5,55,30,809
520,1,0,1,18,0.12,0.1212,0.3,0.2537,5,49,15,816
521,1,0,1,19,0.12,0.1212,0.3,0.2836,5,50,99,661
522,1,0,1,20,0.1,0.1061,0.36,0.2537,4,35,84,917
523,1,0,1,21,0.1,0.1061,0.36,0.194,5,25,87,777
524,1,0,1,22,0.08,0.0909,0.38,0.194,5,28,8,861
525,1,0,1,23,0.06,0.0606,0.41,0.2239,4,21,71,916
526,1,0,1,0,0.06,0.0606,0.41,0.194,0,7,94,751
527,1,0,1,1,0.04,0.0455,0.45,0.194,0,1,57,813
528,1,0,1,3,0.04,0.0303,0.45,0.2537,0,1,81,534
529,1,0,1,4,0.02,0.0606,0.48,0.1343,0,1,66,561
530,1,0,1,5,0.02,0.0606,0.48,0.1343,0,5,21,996
531,1,0,1,6,0.02,0.0758,0.48,0.0896,0,15,100,999
532,1,0,1,7,0.02,0.1212,0.48,0,5,84,32,670
533,1,0,1,8,0.04,0.1364,0.49,0,6,177,67,628
534,1,0,1,9,0.06,0.1515,0.41,0,4,102,0,960
535,1,0,1,10,0.1,0.1364,0.42,0,6,40,94,827
536,1,0,1,11,0.1,0.1212,0.46,0.1343,3,46,17,685
537,1,0,1,12,0.12,0.1364,0.42,0.194,11,63,8,539
538,1,0,1,13,0.14,0.1364,0.43,0.2239,6,60,91,719
539,1,0,1,14,0.14,0.1364,0.46,0.2239,2,45,10,809
540,1,0,1,15,0.16,0.1667,0.4,0.1642,7,57,85,641
541,1,0,1,16,0.16,0.1515,0.47,0.2537,4,70,33,729
542,1,0,1,17,0.14,0.1212,0.5,0.2537,6,184,6,810
543,1,0,1,18,0.14,0.1364,0.59,0.194,8,153,50,966
544,1,0,1,19,0.14,0.1515,0.54,0.1642,5,106,63,619
545,1,0,1,20,0.14,0.1364,0.59,0.194,1,81,21,611
546,1,0,1,21,0.14,0.1515,0.63,0.1642,6,59,27,555
547,1,0,1,22,0.14,0.1364,0.63,0.2239,3,35,84,531
548,1,0,1,23,0.16,0.1515,0.64,0.2537,3,24,16,512
549,1,0,1,0,0.16,0.1364,0.69,0.2836,3,9,76,875
550,1,0,1,1,0.16,0.1667,0.69,0.1642,0,5,50,799
551,1,0,1,2,0.16,0.1515,0.69,0.2239,0,2,97,734
552,1,0,1,4,0.14,0.1667,0.74,0.1045,0,1,11,620
553,1,0,1,5,0.14,0.1364,0.74,0.2239,0,9,41,885
554,1,0,1,6,0.16,0.1818,0.74,0.1045,1,36,24,773
555,1,0,1,7,0.16,0.1515,0.74,0.2239,5,108,95,914
556,1,0,1,8,0.16,0.1818,0.74,0.1343,5,238,78,698
557,1,0,1,9,0.2,0.2273,0.64,0.0896,10,144,93,896
558,1,0,1,10,0.22,0.2424,0.6,0.1045,6,55,71,588
559,1,0,1,11,0.24,0.2424,0.6,0.1343,6,61,80,640
560,1,0,1,12,0.26,0.2879,0.56,0.0896,21,106,22,946
561,1,0,1,13,0.26,0.2727,0.56,0.1343,21,93,76,812
562,1,0,1,14,0.3,0.3333,0.45,0,11,68,10,605
563,1,0,1,15,0.32,0.3485,0.42,0,21,84,24,939
564,1,0,1,16,0.32,0.3485,0.42,0,14,116,63,564
565,1,0,1,17,0.3,0.3333,0.45,0,14,222,91,959
566,1,0,1,18,0.3,0.3182,0.49,0.0896,7,225,3,594
567,1,0,1,19,0.26,0.2576,0.65,0.1642,13,146,31,989
568,1,0,1,20,0.24,0.2273,0.65,0.194,16,119,78,995
569,1,0,1,21,0.24,0.2273,0.65,0.194,5,45,85,779
570,1,0,1,22,0.22,0.2273,0.64,0.1642,4,53,79,523
571,1,0,1,23,0.22,0.2273,0.64,0.1642,3,40,33,815
572,1,0,1,0,0.22,0.2273,0.69,0.1343,3,17,89,894
573,1,0,1,1,0.24,0.2424,0.65,0.1343,0,5,100,848
574,1,0,1,2,0.22,0.2273,0.69,0.194,3,10,91,739
575,1,0,1,5,0.2,0.1818,0.86,0.2836,0,1,52,508
576,1,0,1,6,0.2,0.1818,0.86,0.2836,0,8,99,806
577,1,0,1,7,0.22,0.2121,0.87,0.2985,1,30,94,723
578,1,0,1,8,0.22,0.2121,0.87,0.2985,3,72,20,539
579,1,0,1,9,0.22,0.2121,0.87,0.2985,3,58,81,618
580,1,0,1,10,0.22,0.2121,0.93,0.2836,2,28,65,819
581,1,0,1,11,0.22,0.197,0.93,0.3284,6,41,25,915
582,1,0,1,12,0.22,0.197,0.93,0.3284,7,48,64,622
583,1,0,1,13,0.22,0.197,0.93,0.3284,4,47,99,669
584,1,0,1,14,0.22,0.197,0.93,0.3582,0,36,49,521
585,1,0,1,15,0.22,0.1818,0.93,0.4627,1,43,9,909
586,1,0,1,16,0.22,0.197,0.93,0.3284,1,36,33,507
587,1,0,1,17,0.2,0.1818,0.93,0.3582,0,26,89,891
588,1,0,1,16,0.22,0.2273,0.55,0.194,1,24,28,786
589,1,0,1,17,0.22,0.2424,0.55,0.1045,2,84,8,622
590,1,0,1,18,0.2,0.2273,0.69,0.0896,3,104,91,566
591,1,0,1,19,0.2,0.2273,0.69,0.0896,3,79,31,892
592,1,0,1,20,0.18,0.2121,0.74,0.0896,4,59,66,595
593,1,0,1,21,0.18,0.2121,0.74,0.0896,2,38,67,797
594,1,0,1,22,0.18,0.2121,0.74,0.0896,0,27,59,976
595,1,0,1,23,0.18,0.197,0.8,0.1642,0,16,46,865
596,1,0,1,0,0.2,0.2121,0.75,0.1343,0,9,4,689
597,1,0,1,1,0.2,0.2121,0.75,0.1343,1,3,41,916
598,1,0,1,2,0.2,0.2121,0.75,0.1642,0,2,42,889
599,1,0,1,3,0.2,0.2273,0.75,0.1045,1,1,67,628
600,1,0,1,5,0.18,0.2121,0.8,0.1045,0,4,88,702
601,1,0,1,6,0.18,0.197,0.8,0.1343,0,16,83,577
602,1,0,1,7,0.16,0.197,0.86,0.0896,2,60,28,542
603,1,0,1,8,0.16,0.197,0.86,0.0896,2,157,67,728
604,1,0,1,9,0.18,0.2121,0.86,0.0896,6,101,63,841
605,1,0,1,10,0.18,0.2121,0.86,0.1045,0,49,74,894
606,1,0,1,11,0.18,0.2121,0.93,0.1045,0,30,75,672
607,1,0,1,12,0.18,0.2121,0.93,0.1045,1,29,51,799
608,1,0,1,13,0.18,0.2121,0.93,0.1045,0,31,14,724
609,1,0,1,14,0.22,0.2727,0.8,0,2,38,59,604
610,1,0,1,15,0.2,0.2576,0.86,0,1,41,8,553
611,1,0,1,16,0.22,0.2727,0.8,0,10,80,94,798
612,1,0,1,17,0.24,0.2424,0.75,0.1343,2,149,56,895
613,1,0,1,18,0.24,0.2273,0.75,0.194,2,109,26,708
614,1,0,1,19,0.24,0.2424,0.75,0.1343,5,89,37,780
615,1,0,1,20,0.24,0.2273,0.7,0.194,1,62,28,764
616,1,0,1,21,0.22,0.2273,0.75,0.1343,1,58,85,743
617,1,0,1,22,0.24,0.2121,0.65,0.3582,0,26,45,607
618,1,0,1,23,0.24,0.2273,0.6,0.2239,1,23,19,780
619,1,0,1,0,0.22,0.197,0.64,0.3582,2,28,37,531
620,1,0,1,1,0.22,0.2273,0.64,0.194,0,20,83,738
621,1,0,1,2,0.22,0.2273,0.64,0.1642,0,15,49,921
622,1,0,1,3,0.2,0.2121,0.64,0.1343,3,8,79,636
623,1,0,1,4,0.16,0.1818,0.69,0.1045,1,3,65,571
624,1,0,1,6,0.16,0.1818,0.64,0.1343,0,2,56,695
625,1,0,1,7,0.16,0.1818,0.59,0.1045,1,5,75,750
626,1,0,1,8,0.18,0.197,0.55,0.1642,3,34,98,719
627,1,0,1,9,0.18,0.2121,0.59,0.0896,0,34,53,726
628,1,0,1,10,0.18,0.2121,0.64,0.1045,4,55,59,905
629,1,0,1,11,0.18,0.197,0.64,0.1343,4,64,39,788
630,1,0,1,12,0.2,0.197,0.59,0.194,12,78,42,583
631,1,0,1,13,0.22,0.2273,0.55,0.1642,9,65,79,607
632,1,0,1,14,0.22,0.2273,0.6,0.1343,10,99,27,961
633,1,0,1,15,0.22,0.2121,0.69,0.2537,22,120,27,950
634,1,0,1,16,0.24,0.2424,0.6,0.1642,19,107,22,506
635,1,0,1,17,0.24,0.2879,0.6,0,9,91,56,878
636,1,0,1,18,0.22,0.2273,0.69,0.1343,9,68,7,910
637,1,0,1,19,0.22,0.2121,0.69,0.2537,6,58,0,561
638,1,0,1,20,0.18,0.2121,0.74,0.0896,1,43,11,779
639,1,0,1,21,0.18,0.2121,0.74,0.0896,1,36,3,618
640,1,0,1,22,0.16,0.197,0.8,0.0896,4,32,25,945
641,1,0,1,23,0.16,0.197,0.8,0.0896,3,33,54,513
642,1,0,1,0,0.16,0.1818,0.8,0.1045,0,33,54,948
643,1,0,1,1,0.14,0.2121,0.8,0,7,29,18,779
644,1,0,1,2,0.16,0.2273,0.8,0,1,11,69,705
645,1,0,1,3,0.14,0.2121,0.93,0,1,8,86,957
646,1,0,1,4,0.14,0.2121,0.93,0,0,1,58,961
647,1,0,1,5,0.14,0.2121,0.86,0,0,3,82,938
648,1,0,1,7,0.14,0.2121,0.86,0,0,3,54,708
649,1,0,1,8,0.14,0.2121,0.86,0,1,12,70,932
650,1,0,1,9,0.16,0.2273,0.8,0,4,38,64,892
651,1,0,1,10,0.18,0.2424,0.8,0,7,64,77,612
652,1,0,1,11,0.22,0.2727,0.75,0,9,59,37,660
653,1,0,1,12,0.3,0.3182,0.52,0.1045,10,97,55,597
654,1,0,1,13,0.28,0.2879,0.61,0.1045,13,84,70,555
655,1,0,1,14,0.28,0.303,0.61,0.0896,18,122,48,968
656,1,0,1,15,0.3,0.3333,0.56,0,14,109,12,974
657,1,0,1,16,0.3,0.3333,0.56,0,19,123,33,874
658,1,0,1,17,0.3,0.2879,0.56,0.194,6,77,61,935
659,1,0,1,18,0.26,0.2576,0.65,0.1642,8,65,79,977
660,1,0,1,19,0.26,0.2576,0.65,0.194,9,55,68,904
661,1,0,1,20,0.26,0.2727,0.65,0.1045,3,33,76,726
662,1,0,1,21,0.24,0.2424,0.7,0.1642,3,28,38,977
663,1,0,1,22,0.24,0.2273,0.7,0.194,2,21,87,550
664,1,0,1,23,0.24,0.2121,0.65,0.2836,5,21,23,987
665,1,0,1,0,0.24,0.2273,0.65,0.2239,1,7,24,665
666,1,0,1,1,0.22,0.2121,0.64,0.2537,2,7,23,941
667,1,0,1,2,0.22,0.2273,0.64,0.194,0,1,59,736
668,1,0,1,3,0.22,0.2273,0.64,0.194,0,2,93,776
669,1,0,1,4,0.2,0.197,0.59,0.2239,0,2,42,686
670,1,0,1,5,0.18,0.1667,0.64,0.2836,0,8,41,846
671,1,0,1,6,0.16,0.1364,0.69,0.3284,0,37,61,955
672,1,0,1,7,0.16,0.1364,0.64,0.2836,1,72,74,805
673,1,0,1,8,0.16,0.1364,0.59,0.2836,3,185,41,968
674,1,0,1,9,0.16,0.1364,0.59,0.2985,0,112,68,603
675,1,0,1,10,0.16,0.1515,0.59,0.194,1,69,82,877
676,1,0,1,11,0.16,0.1515,0.59,0.194,2,48,35,968
677,1,0,1,12,0.18,0.2121,0.55,0.1045,6,68,100,514
678,1,0,1,13,0.16,0.2273,0.59,0,2,54,100,759
679,1,0,1,14,0.18,0.197,0.55,0.1343,1,86,26,588
680,1,0,1,15,0.16,0.1818,0.59,0.1343,3,44,35,982
681,1,0,1,16,0.16,0.1818,0.56,0.194,3,86,12,997
682,1,0,1,17,0.16,0.1515,0.59,0.194,6,161,24,986
683,1,0,1,18,0.16,0.1515,0.55,0.2239,3,156,95,992
684,1,0,1,19,0.3,0.3182,0.61,0.1045,3,111,2,698
685,1,0,1,20,0.16,0.1667,0.59,0.1642,0,78,82,885
686,1,0,1,21,0.16,0.197,0.59,0.0896,3,56,21,518
687,1,0,1,22,0.16,0.1818,0.59,0.1045,0,34,60,643
688,1,0,1,23,0.16,0.197,0.64,0.0896,2,17,50,797
689,1,0,2,0,0.16,0.1818,0.64,0.1045,2,8,92,887
690,1,0,2,1,0.16,0.1818,0.69,0.1045,0,3,45,841
691,1,0,2,2,0.16,0.2273,0.69,0,0,2,40,686
692,1,0,2,3,0.16,0.2273,0.69,0,0,2,68,958
693,1,0,2,5,0.14,0.2121,0.93,0,0,3,47,864
694,1,0,2,6,0.14,0.2121,0.93,0,0,22,65,555
695,1,0,2,7,0.16,0.2273,0.93,0,0,52,25,546
696,1,0,2,8,0.16,0.2273,0.93,0,3,135,44,634
697,1,0,2,9,0.16,0.2273,0.93,0,2,116,34,502
698,1,0,2,10,0.16,0.2273,0.93,0,0,47,73,804
699,1,0,2,11,0.18,0.2424,0.86,0,2,51,39,528
700,1,0,2,12,0.2,0.2576,0.86,0,2,55,75,819
701,1,0,2,13,0.2,0.2576,0.86,0,3,52,0,955
702,1,0,2,14,0.22,0.2576,0.8,0.0896,5,54,83,665
703,1,0,2,15,0.24,0.2879,0.75,0,7,52,37,628
704,1,0,2,16,0.24,0.2424,0.75,0.1343,3,64,53,672
705,1,0,2,17,0.24,0.2879,0.75,0,4,176,32,633
706,1,0,2,18,0.24,0.2576,0.81,0.1045,3,168,87,815
707,1,0,2,19,0.24,0.2424,0.81,0.1343,3,108,27,634
708,1,0,2,20,0.22,0.2273,0.87,0.1343,5,74,39,905
709,1,0,2,21,0.22,0.2273,0.87,0.1343,0,64,51,894
710,1,0,2,22,0.22,0.2576,0.87,0.0896,2,36,41,663
711,1,0,2,23,0.2,0.197,0.93,0.194,1,16,24,692
712,1,0,2,0,0.22,0.2424,0.93,0.1045,0,2,25,787
713,1,0,2,1,0.22,0.2273,0.93,0.194,0,3,52,957
714,1,0,2,2,0.22,0.2273,0.93,0.1343,4,4,56,987
715,1,0,2,3,0.22,0.2273,0.93,0.1343,0,1,53,852
716,1,0,2,4,0.22,0.2121,0.93,0.2836,0,1,53,876
717,1,0,2,5,0.22,0.2424,0.93,0.1045,0,3,28,583
718,1,0,2,6,0.22,0.2424,0.93,0.1045,1,18,38,766
719,1,0,2,7,0.22,0.2121,0.93,0.2239,1,49,84,806
720,1,0,2,8,0.22,0.2121,0.93,0.2239,1,155,94,501
721,1,0,2,9,0.24,0.2576,0.93,0.0896,4,123,44,957
722,1,0,2,10,0.22,0.2727,1,0,2,61,55,793
723,1,0,2,11,0.24,0.2273,0.93,0.194,5,52,85,908
724,1,0,2,12,0.24,0.2273,0.93,0.2239,3,64,60,507
725,1,0,2,13,0.34,0.3333,0.93,0.1642,1,75,89,714
726,1,0,2,14,0.38,0.3939,0.82,0.3881,2,63,23,577
727,1,0,2,15,0.38,0.3939,0.76,0.3284,10,76,1,851
728,1,0,2,16,0.36,0.3333,0.71,0.2985,8,103,17,623
729,1,0,2,17,0.36,0.3182,0.53,0.5224,7,190,71,788
730,1,0,2,18,0.34,0.2879,0.42,0.5522,7,182,6,511
731,1,0,2,19,0.28,0.2424,0.45,0.4925,3,91,43,603
732,1,0,2,20,0.24,0.197,0.48,0.5522,4,75,46,520
733,1,0,2,21,0.22,0.197,0.47,0.3284,1,63,84,691
734,1,0,2,22,0.22,0.2121,0.44,0.2537,5,40,44,603
735,1,0,2,23,0.2,0.1667,0.44,0.4478,3,32,73,529
736,1,0,2,0,0.2,0.1667,0.4,0.4478,1,12,92,755
737,1,0,2,1,0.2,0.1515,0.44,0.5224,0,5,49,592
738,1,0,2,2,0.18,0.1667,0.43,0.2537,0,2,56,736
739,1,0,2,3,0.18,0.1667,0.43,0.2537,0,1,91,555
740,1,0,2,5,0.16,0.1364,0.5,0.2985,0,2,26,981
741,1,0,2,6,0.16,0.1364,0.43,0.3582,0,39,32,929
742,1,0,2,7,0.14,0.1212,0.5,0.3284,1,87,95,864
743,1,0,2,8,0.14,0.1212,0.5,0.3582,4,188,42,986
744,1,0,2,9,0.16,0.1364,0.47,0.2985,6,133,15,851
745,1,0,2,10,0.18,0.1515,0.43,0.3284,2,52,93,968
746,1,0,2,11,0.18,0.1364,0.43,0.4478,9,64,57,811
747,1,0,2,12,0.2,0.1818,0.4,0.3582,2,69,49,547
748,1,0,2,13,0.2,0.1667,0.4,0.4179,4,51,53,720
749,1,0,2,14,0.22,0.197,0.37,0.3881,4,47,42,871
750,1,0,2,15,0.22,0.197,0.37,0.3284,4,60,32,745
751,1,0,2,16,0.22,0.2121,0.37,0.2537,5,78,73,659
752,1,0,2,17,0.2,0.197,0.4,0.194,5,175,88,519
753,1,0,2,18,0.2,0.2121,0.4,0.1642,2,147,20,927
754,1,0,2,19,0.2,0.2576,0.4,0,4,96,3,560
755,1,0,2,20,0.2,0.2273,0.47,0.0896,1,109,52,518
756,1,0,2,21,0.18,0.2121,0.55,0.1045,1,54,10,806
757,1,0,2,22,0.18,0.2121,0.51,0.0896,2,41,100,694
758,1,0,2,23,0.2,0.2273,0.47,0.1045,4,38,39,598
759,1,0,2,0,0.2,0.2576,0.44,0,3,13,1,836
760,1,0,2,1,0.16,0.2273,0.59,0,0,7,30,739
761,1,0,2,2,0.14,0.1667,0.63,0.1045,0,1,14,830
762,1,0,2,3,0.14,0.1667,0.63,0.1045,0,1,36,764
763,1,0,2,5,0.14,0.1515,0.63,0.1343,0,7,87,541
764,1,0,2,6,0.16,0.2273,0.55,0,2,28,80,832
765,1,0,2,7,0.14,0.2121,0.59,0,0,87,1,974
766,1,0,2,8,0.14,0.1515,0.74,0.1343,3,220,3,940
767,1,0,2,9,0.16,0.1818,0.8,0.1343,3,127,100,866
768,1,0,2,10,0.2,0.2121,0.51,0.1343,5,51,23,790
769,1,0,2,11,0.22,0.2273,0.51,0.1642,3,64,84,706
770,1,0,2,12,0.24,0.2424,0.48,0.1642,8,86,70,561
771,1,0,2,13,0.26,0.2576,0.5,0.2239,9,82,48,854
772,1,0,2,14,0.28,0.2727,0.45,0.1642,15,91,3,588
773,1,0,2,15,0.28,0.2727,0.48,0.2537,9,90,28,945
774,1,0,2,16,0.3,0.2879,0.42,0.2239,8,99,23,943
775,1,0,2,17,0.26,0.2727,0.56,0.1343,10,205,99,560
776,1,0,2,18,0.24,0.2576,0.6,0.1045,3,155,0,727
777,1,0,2,19,0.24,0.2424,0.65,0.1343,1,103,53,797
778,1,0,2,20,0.24,0.2424,0.65,0.1642,2,71,6,972
779,1,0,2,21,0.24,0.2424,0.7,0.1642,2,43,52,988
780,1,0,2,22,0.24,0.2424,0.65,0.1642,1,46,28,583
781,1,0,2,23,0.24,0.2424,0.7,0.1343,1,31,3,823
782,1,0,2,0,0.24,0.2424,0.7,0.1642,3,39,61,629
783,1,0,2,1,0.24,0.2424,0.65,0.1642,1,18,74,728
784,1,0,2,2,0.24,0.2424,0.75,0.1642,5,17,37,767
785,1,0,2,3,0.24,0.2424,0.75,0.1642,1,11,94,931
786,1,0,2,4,0.22,0.2273,0.93,0.1343,0,8,52,667
