instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3
372,1,0,1,23,0.2,0.2273,0.4,0.1045,0,18,91,910,224
373,1,0,1,0,0.2,0.197,0.47,0.2239,1,17,68,711,220
374,1,0,1,1,0.2,0.197,0.44,0.194,1,16,59,527,128
375,1,0,1,2,0.18,0.1667,0.43,0.2537,0,8,69,558,51
376,1,0,1,3,0.18,0.1818,0.43,0.194,0,2,64,701,93
377,1,0,1,4,0.18,0.197,0.43,0.1343,1,3,49,795,183
378,1,0,1,5,0.18,0.197,0.43,0.1642,0,1,95,923,126
379,1,0,1,6,0.18,0.1818,0.43,0.194,0,5,3,574,248
380,1,0,1,7,0.16,0.1818,0.5,0.1343,4,13,86,721,91
381,1,0,1,8,0.16,0.1515,0.47,0.2239,3,33,78,529,11
382,1,0,1,9,0.16,0.1515,0.47,0.2239,8,47,86,895,221
383,1,0,1,10,0.16,0.1515,0.5,0.2537,7,57,36,775,145
384,1,0,1,11,0.16,0.1515,0.55,0.194,9,64,57,516,98
385,1,0,1,12,0.18,0.197,0.47,0.1343,10,80,58,533,31
386,1,0,1,13,0.18,0.197,0.47,0.1343,13,93,40,840,239
387,1,0,1,14,0.18,0.2121,0.43,0.1045,12,86,4,701,196
388,1,0,1,15,0.2,0.2121,0.47,0.1642,21,93,82,821,88
389,1,0,1,16,0.2,0.2121,0.47,0.1642,6,82,39,800,121
390,1,0,1,17,0.2,0.197,0.51,0.194,4,71,81,828,214
391,1,0,1,18,0.18,0.1667,0.55,0.2537,7,92,30,517,89
392,1,0,1,19,0.18,0.1818,0.59,0.194,2,60,67,975,159
393,1,0,1,20,0.16,0.1515,0.8,0.194,4,33,72,968,206
394,1,0,1,21,0.16,0.1515,0.8,0.194,3,27,23,890,236
395,1,0,1,22,0.14,0.1212,0.93,0.2537,0,13,0,798,61
396,1,0,1,23,0.16,0.1364,0.86,0.2836,1,4,50,567,248
397,1,0,1,12,0.2,0.1818,0.86,0.3284,0,3,25,971,94
398,1,0,1,13,0.2,0.197,0.86,0.2239,0,22,40,576,61
399,1,0,1,14,0.22,0.2273,0.8,0.1642,2,28,62,818,92
400,1,0,1,15,0.22,0.2273,0.87,0.1642,3,35,31,748,71
401,1,0,1,16,0.22,0.2273,0.87,0.194,0,61,10,776,181
402,1,0,1,17,0.22,0.2273,0.82,0.194,1,125,50,842,127
403,1,0,1,18,0.22,0.2273,0.8,0.1642,1,133,9,982,131
404,1,0,1,19,0.22,0.2273,0.8,0.1343,1,99,56,960,217
405,1,0,1,20,0.22,0.2727,0.87,0,0,83,43,951,46
406,1,0,1,21,0.22,0.2424,0.93,0.1045,0,41,26,573,33
407,1,0,1,22,0.22,0.2576,0.93,0.0896,0,33,68,929,4
408,1,0,1,23,0.22,0.2727,0.93,0,1,20,24,848,24
409,1,0,1,0,0.22,0.2727,0.93,0,0,3,9,673,156
410,1,0,1,1,0.22,0.2273,0.93,0.1343,1,7,95,522,13
411,1,0,1,2,0.22,0.2273,0.93,0.1343,0,3,58,727,40
412,1,0,1,4,0.22,0.2273,0.93,0.1343,1,2,31,908,198
413,1,0,1,5,0.22,0.2576,0.93,0.0896,0,7,44,823,204
414,1,0,1,6,0.22,0.2576,0.93,0.0896,0,32,9,564,13
415,1,0,1,7,0.24,0.2576,0.92,0.1045,1,90,22,715,3
416,1,0,1,8,0.24,0.2576,0.93,0.1045,1,197,5,582,226
417,1,0,1,9,0.24,0.2576,0.93,0.1045,2,109,0,909,42
418,1,0,1,10,0.26,0.2727,0.93,0.1343,1,47,43,584,26
419,1,0,1,11,0.28,0.303,0.87,0.0896,5,52,74,960,151
420,1,0,1,12,0.3,0.3182,0.81,0.0896,5,70,76,785,27
421,1,0,1,13,0.4,0.4091,0.62,0.2836,11,78,47,738,32
422,1,0,1,14,0.4,0.4091,0.58,0.2537,7,75,96,629,11
423,1,0,1,15,0.4,0.4091,0.54,0.2836,4,82,50,513,12
424,1,0,1,16,0.38,0.3939,0.58,0.3881,10,104,55,745,140
425,1,0,1,17,0.36,0.3333,0.57,0.3284,7,197,80,935,71
426,1,0,1,18,0.34,0.3182,0.61,0.2836,5,161,58,693,134
427,1,0,1,19,0.32,0.2879,0.57,0.4179,4,112,76,765,147
428,1,0,1,20,0.32,0.303,0.49,0.2985,2,76,86,948,67
429,1,0,1,21,0.32,0.2879,0.49,0.4179,4,59,83,930,118
430,1,0,1,22,0.3,0.303,0.52,0.1642,6,59,70,847,81
431,1,0,1,23,0.3,0.2727,0.52,0.4627,1,28,28,968,200
432,1,0,1,0,0.26,0.2273,0.56,0.3881,5,13,42,628,149
433,1,0,1,1,0.26,0.2727,0.56,0,2,5,2,963,102
434,1,0,1,2,0.26,0.2727,0.56,0,0,2,72,937,162
435,1,0,1,3,0.26,0.2576,0.56,0.1642,0,1,81,900,206
436,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,34,520,232
437,1,0,1,5,0.24,0.2273,0.6,0.2239,0,6,4,711,35
438,1,0,1,6,0.22,0.2121,0.6,0.2239,0,35,29,753,175
439,1,0,1,7,0.22,0.2121,0.55,0.2239,1,101,19,622,202
440,1,0,1,8,0.22,0.2121,0.55,0.2836,2,249,81,700,25
441,1,0,1,9,0.24,0.2273,0.52,0.2239,3,143,81,551,165
442,1,0,1,10,0.26,0.2273,0.48,0.2985,1,57,9,703,216
443,1,0,1,11,0.28,0.2727,0.45,0.1642,5,68,21,730,102
444,1,0,1,12,0.3,0.3333,0.42,0,7,84,93,979,202
445,1,0,1,13,0.28,0.2879,0.45,0.1045,12,98,11,507,133
446,1,0,1,14,0.3,0.303,0.45,0.1343,6,81,2,749,57
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,50,631,196
448,1,0,1,16,0.3,0.303,0.49,0.1343,8,91,49,761,189
449,1,0,1,17,0.3,0.3182,0.49,0.1045,8,215,82,516,167
450,1,0,1,18,0.26,0.2576,0.56,0.194,1,185,4,812,234
451,1,0,1,19,0.26,0.2273,0.56,0.3284,6,152,1,842,214
452,1,0,1,20,0.26,0.2424,0.6,0.2836,2,126,63,524,189
453,1,0,1,21,0.24,0.2273,0.6,0.2537,3,57,8,986,22
454,1,0,1,22,0.24,0.2121,0.65,0.2836,0,56,42,818,14
455,1,0,1,23,0.24,0.2121,0.65,0.3284,3,31,1,977,172
456,1,0,1,0,0.24,0.2273,0.7,0.2537,1,21,98,926,49
457,1,0,1,1,0.24,0.2273,0.7,0.2537,0,6,45,732,151
458,1,0,1,2,0.24,0.2424,0.75,0.1642,0,2,1,990,195
459,1,0,1,3,0.22,0.2121,0.8,0.2985,0,1,70,857,211
460,1,0,1,4,0.22,0.2576,0.87,0.0896,0,1,95,818,42
461,1,0,1,5,0.24,0.197,0.6,0.4179,1,5,67,929,94
462,1,0,1,6,0.22,0.2121,0.55,0.2537,0,27,35,755,145
463,1,0,1,7,0.2,0.1818,0.51,0.2836,2,68,10,644,244
464,1,0,1,8,0.2,0.1818,0.47,0.3284,7,217,2,564,212
465,1,0,1,9,0.2,0.1818,0.51,0.3582,7,166,16,570,134
466,1,0,1,10,0.2,0.1667,0.47,0.4627,6,63,37,980,11
467,1,0,1,11,0.22,0.1818,0.41,0.4627,6,59,24,587,158
468,1,0,1,12,0.22,0.1818,0.27,0.5821,11,78,77,759,147
469,1,0,1,13,0.2,0.1515,0.21,0.5821,8,73,82,961,140
470,1,0,1,14,0.2,0.1515,0.25,0.5224,6,62,56,959,226
471,1,0,1,15,0.16,0.1212,0.26,0.4478,4,65,88,700,121
472,1,0,1,16,0.16,0.1364,0.26,0.3582,0,97,90,996,191
473,1,0,1,17,0.14,0.1212,0.28,0.3582,10,161,72,571,145
474,1,0,1,18,0.12,0.1212,0.3,0.2537,1,120,25,789,11
475,1,0,1,19,0.12,0.1061,0.3,0.3284,3,96,1,723,88
476,1,0,1,20,0.1,0.0758,0.33,0.4179,1,53,36,705,95
477,1,0,1,21,0.08,0.0758,0.38,0.2836,0,41,59,731,27
478,1,0,1,22,0.06,0.0303,0.41,0.3881,1,34,83,839,144
479,1,0,1,23,0.06,0.0455,0.38,0.3284,0,27,23,795,23
480,1,0,1,0,0.04,0.0303,0.45,0.2537,0,13,69,595,224
481,1,0,1,1,0.04,0,0.41,0.3881,3,12,16,608,247
482,1,0,1,2,0.04,0.0303,0.41,0.2537,0,11,1,989,19
483,1,0,1,3,0.04,0.0303,0.41,0.2836,1,7,44,668,151
484,1,0,1,4,0.02,0.0152,0.48,0.2985,0,3,70,884,69
485,1,0,1,6,0.02,0.0303,0.44,0.2239,0,2,73,509,95
486,1,0,1,7,0.02,0.0152,0.44,0.2836,0,8,58,507,38
487,1,0,1,8,0.02,0,0.44,0.3284,1,27,9,809,15
488,1,0,1,9,0.04,0.0303,0.41,0.2537,3,40,52,530,115
489,1,0,1,10,0.04,0.0606,0.41,0.1642,3,53,68,917,168
490,1,0,1,11,0.06,0.0758,0.38,0.1343,4,63,61,857,76
491,1,0,1,12,0.06,0.1061,0.38,0.1045,10,70,17,894,199
492,1,0,1,13,0.08,0.1667,0.35,0,12,84,66,905,210
493,1,0,1,14,0.1,0.1364,0.33,0.1045,11,75,11,607,199
494,1,0,1,15,0.12,0.1515,0.28,0,10,103,20,860,155
495,1,0,1,16,0.12,0.1364,0.28,0.194,11,83,75,588,198
496,1,0,1,17,0.12,0.197,0.28,0,8,67,2,945,203
497,1,0,1,18,0.08,0.0909,0.35,0.194,0,54,67,636,112
498,1,0,1,19,0.08,0.1061,0.35,0.1343,6,59,8,731,39
499,1,0,1,20,0.06,0.0758,0.45,0.1642,1,45,38,896,239
500,1,0,1,21,0.06,0.1061,0.41,0.0896,0,39,28,554,156
501,1,0,1,22,0.06,0.1515,0.49,0,7,30,31,707,133
502,1,0,1,23,0.04,0.0758,0.57,0.1045,2,33,100,984,211
503,1,0,1,0,0.04,0.0758,0.57,0.1045,2,22,23,629,213
504,1,0,1,1,0.04,0.0758,0.57,0.1045,1,13,71,991,183
505,1,0,1,2,0.02,0.0606,0.62,0.1343,3,18,26,515,61
506,1,0,1,3,0.02,0.0606,0.62,0.1343,1,5,9,663,226
507,1,0,1,5,0.04,0.0758,0.57,0.1045,0,3,50,950,121
508,1,0,1,6,0.04,0.0758,0.57,0.1045,0,1,74,869,185
509,1,0,1,7,0.08,0.1061,0.58,0.1642,1,2,28,561,9
510,1,0,1,8,0.06,0.0758,0.62,0.1642,2,19,5,695,36
511,1,0,1,9,0.1,0.0758,0.54,0.3582,3,28,18,904,92
512,1,0,1,10,0.14,0.1061,0.46,0.3881,7,58,54,894,21
513,1,0,1,11,0.14,0.1364,0.43,0.2239,22,99,70,679,71
514,1,0,1,12,0.16,0.1212,0.37,0.4627,24,116,3,500,9
515,1,0,1,13,0.14,0.1061,0.33,0.3881,12,87,25,926,44
516,1,0,1,14,0.16,0.1364,0.28,0.3582,17,110,40,821,248
517,1,0,1,15,0.16,0.1364,0.28,0.3582,13,77,79,716,180
518,1,0,1,16,0.16,0.1364,0.26,0.3284,9,65,55,720,216
519,1,0,1,17,0.14,0.1061,0.26,0.3881,5,55,97,511,105
520,1,0,1,18,0.12,0.1212,0.3,0.2537,5,49,92,950,145
521,1,0,1,19,0.12,0.1212,0.3,0.2836,5,50,16,869,45
522,1,0,1,20,0.1,0.1061,0.36,0.2537,4,35,21,764,212
523,1,0,1,21,0.1,0.1061,0.36,0.194,5,25,3,802,51
524,1,0,1,22,0.08,0.0909,0.38,0.194,5,28,9,770,230
525,1,0,1,23,0.06,0.0606,0.41,0.2239,4,21,33,608,244
526,1,0,1,0,0.06,0.0606,0.41,0.194,0,7,10,976,167
527,1,0,1,1,0.04,0.0455,0.45,0.194,0,1,37,872,3
528,1,0,1,3,0.04,0.0303,0.45,0.2537,0,1,70,797,59
529,1,0,1,4,0.02,0.0606,0.48,0.1343,0,1,26,891,136
530,1,0,1,5,0.02,0.0606,0.48,0.1343,0,5,0,944,164
531,1,0,1,6,0.02,0.0758,0.48,0.0896,0,15,39,658,69
532,1,0,1,7,0.02,0.1212,0.48,0,5,84,68,961,107
533,1,0,1,8,0.04,0.1364,0.49,0,6,177,59,565,188
534,1,0,1,9,0.06,0.1515,0.41,0,4,102,45,703,38
535,1,0,1,10,0.1,0.1364,0.42,0,6,40,80,860,249
536,1,0,1,11,0.1,0.1212,0.46,0.1343,3,46,45,786,224
537,1,0,1,12,0.12,0.1364,0.42,0.194,11,63,16,791,69
538,1,0,1,13,0.14,0.1364,0.43,0.2239,6,60,54,553,88
539,1,0,1,14,0.14,0.1364,0.46,0.2239,2,45,45,595,241
540,1,0,1,15,0.16,0.1667,0.4,0.1642,7,57,98,814,52
541,1,0,1,16,0.16,0.1515,0.47,0.2537,4,70,77,525,151
542,1,0,1,17,0.14,0.1212,0.5,0.2537,6,184,86,961,11
543,1,0,1,18,0.14,0.1364,0.59,0.194,8,153,67,619,231
544,1,0,1,19,0.14,0.1515,0.54,0.1642,5,106,70,646,185
545,1,0,1,20,0.14,0.1364,0.59,0.194,1,81,87,646,104
546,1,0,1,21,0.14,0.1515,0.63,0.1642,6,59,12,808,1
547,1,0,1,22,0.14,0.1364,0.63,0.2239,3,35,13,509,182
548,1,0,1,23,0.16,0.1515,0.64,0.2537,3,24,90,948,50
549,1,0,1,0,0.16,0.1364,0.69,0.2836,3,9,76,578,250
550,1,0,1,1,0.16,0.1667,0.69,0.1642,0,5,63,851,20
551,1,0,1,2,0.16,0.1515,0.69,0.2239,0,2,48,744,92
552,1,0,1,4,0.14,0.1667,0.74,0.1045,0,1,42,690,77
553,1,0,1,5,0.14,0.1364,0.74,0.2239,0,9,56,846,23
554,1,0,1,6,0.16,0.1818,0.74,0.1045,1,36,70,595,169
555,1,0,1,7,0.16,0.1515,0.74,0.2239,5,108,16,860,226
556,1,0,1,8,0.16,0.1818,0.74,0.1343,5,238,2,939,89
557,1,0,1,9,0.2,0.2273,0.64,0.0896,10,144,6,811,245
558,1,0,1,10,0.22,0.2424,0.6,0.1045,6,55,55,922,215
559,1,0,1,11,0.24,0.2424,0.6,0.1343,6,61,48,549,8
560,1,0,1,12,0.26,0.2879,0.56,0.0896,21,106,29,678,193
561,1,0,1,13,0.26,0.2727,0.56,0.1343,21,93,40,705,114
562,1,0,1,14,0.3,0.3333,0.45,0,11,68,46,871,76
563,1,0,1,15,0.32,0.3485,0.42,0,21,84,57,552,217
564,1,0,1,16,0.32,0.3485,0.42,0,14,116,73,878,228
565,1,0,1,17,0.3,0.3333,0.45,0,14,222,79,631,9
566,1,0,1,18,0.3,0.3182,0.49,0.0896,7,225,31,788,75
567,1,0,1,19,0.26,0.2576,0.65,0.1642,13,146,77,927,66
568,1,0,1,20,0.24,0.2273,0.65,0.194,16,119,63,730,174
569,1,0,1,21,0.24,0.2273,0.65,0.194,5,45,99,618,204
570,1,0,1,22,0.22,0.2273,0.64,0.1642,4,53,38,875,218
571,1,0,1,23,0.22,0.2273,0.64,0.1642,3,40,38,776,121
572,1,0,1,0,0.22,0.2273,0.69,0.1343,3,17,66,648,234
573,1,0,1,1,0.24,0.2424,0.65,0.1343,0,5,40,562,227
574,1,0,1,2,0.22,0.2273,0.69,0.194,3,10,9,556,79
575,1,0,1,5,0.2,0.1818,0.86,0.2836,0,1,32,751,41
576,1,0,1,6,0.2,0.1818,0.86,0.2836,0,8,62,809,154
577,1,0,1,7,0.22,0.2121,0.87,0.2985,1,30,41,791,149
578,1,0,1,8,0.22,0.2121,0.87,0.2985,3,72,11,810,97
579,1,0,1,9,0.22,0.2121,0.87,0.2985,3,58,6,837,80
580,1,0,1,10,0.22,0.2121,0.93,0.2836,2,28,93,582,26
581,1,0,1,11,0.22,0.197,0.93,0.3284,6,41,22,901,231
582,1,0,1,12,0.22,0.197,0.93,0.3284,7,48,50,784,159
583,1,0,1,13,0.22,0.197,0.93,0.3284,4,47,73,723,167
584,1,0,1,14,0.22,0.197,0.93,0.3582,0,36,23,887,186
585,1,0,1,15,0.22,0.1818,0.93,0.4627,1,43,48,848,97
586,1,0,1,16,0.22,0.197,0.93,0.3284,1,36,84,894,55
587,1,0,1,17,0.2,0.1818,0.93,0.3582,0,26,53,519,156
588,1,0,1,16,0.22,0.2273,0.55,0.194,1,24,75,911,181
589,1,0,1,17,0.22,0.2424,0.55,0.1045,2,84,4,852,107
590,1,0,1,18,0.2,0.2273,0.69,0.0896,3,104,95,750,201
591,1,0,1,19,0.2,0.2273,0.69,0.0896,3,79,4,648,209
592,1,0,1,20,0.18,0.2121,0.74,0.0896,4,59,41,720,210
593,1,0,1,21,0.18,0.2121,0.74,0.0896,2,38,10,804,140
594,1,0,1,22,0.18,0.2121,0.74,0.0896,0,27,13,593,194
595,1,0,1,23,0.18,0.197,0.8,0.1642,0,16,97,820,197
596,1,0,1,0,0.2,0.2121,0.75,0.1343,0,9,53,549,134
597,1,0,1,1,0.2,0.2121,0.75,0.1343,1,3,69,887,218
598,1,0,1,2,0.2,0.2121,0.75,0.1642,0,2,50,687,6
599,1,0,1,3,0.2,0.2273,0.75,0.1045,1,1,24,649,75
600,1,0,1,5,0.18,0.2121,0.8,0.1045,0,4,40,867,140
601,1,0,1,6,0.18,0.197,0.8,0.1343,0,16,42,955,175
602,1,0,1,7,0.16,0.197,0.86,0.0896,2,60,88,989,72
603,1,0,1,8,0.16,0.197,0.86,0.0896,2,157,99,847,20
604,1,0,1,9,0.18,0.2121,0.86,0.0896,6,101,29,689,197
605,1,0,1,10,0.18,0.2121,0.86,0.1045,0,49,78,972,100
606,1,0,1,11,0.18,0.2121,0.93,0.1045,0,30,64,933,170
607,1,0,1,12,0.18,0.2121,0.93,0.1045,1,29,68,541,30
608,1,0,1,13,0.18,0.2121,0.93,0.1045,0,31,80,804,217
609,1,0,1,14,0.22,0.2727,0.8,0,2,38,19,652,206
610,1,0,1,15,0.2,0.2576,0.86,0,1,41,39,800,128
611,1,0,1,16,0.22,0.2727,0.8,0,10,80,85,817,122
612,1,0,1,17,0.24,0.2424,0.75,0.1343,2,149,98,665,187
613,1,0,1,18,0.24,0.2273,0.75,0.194,2,109,89,778,2
614,1,0,1,19,0.24,0.2424,0.75,0.1343,5,89,47,685,136
615,1,0,1,20,0.24,0.2273,0.7,0.194,1,62,37,700,97
616,1,0,1,21,0.22,0.2273,0.75,0.1343,1,58,34,532,103
617,1,0,1,22,0.24,0.2121,0.65,0.3582,0,26,48,649,75
618,1,0,1,23,0.24,0.2273,0.6,0.2239,1,23,63,770,22
619,1,0,1,0,0.22,0.197,0.64,0.3582,2,28,48,597,36
620,1,0,1,1,0.22,0.2273,0.64,0.194,0,20,58,613,199
621,1,0,1,2,0.22,0.2273,0.64,0.1642,0,15,4,778,15
622,1,0,1,3,0.2,0.2121,0.64,0.1343,3,8,62,570,73
623,1,0,1,4,0.16,0.1818,0.69,0.1045,1,3,68,738,48
624,1,0,1,6,0.16,0.1818,0.64,0.1343,0,2,88,699,173
625,1,0,1,7,0.16,0.1818,0.59,0.1045,1,5,56,910,236
626,1,0,1,8,0.18,0.197,0.55,0.1642,3,34,58,566,131
627,1,0,1,9,0.18,0.2121,0.59,0.0896,0,34,42,583,96
628,1,0,1,10,0.18,0.2121,0.64,0.1045,4,55,26,791,245
629,1,0,1,11,0.18,0.197,0.64,0.1343,4,64,45,881,224
630,1,0,1,12,0.2,0.197,0.59,0.194,12,78,83,838,68
631,1,0,1,13,0.22,0.2273,0.55,0.1642,9,65,67,651,47
632,1,0,1,14,0.22,0.2273,0.6,0.1343,10,99,28,837,132
633,1,0,1,15,0.22,0.2121,0.69,0.2537,22,120,81,560,113
634,1,0,1,16,0.24,0.2424,0.6,0.1642,19,107,69,839,18
635,1,0,1,17,0.24,0.2879,0.6,0,9,91,46,580,23
636,1,0,1,18,0.22,0.2273,0.69,0.1343,9,68,48,951,187
637,1,0,1,19,0.22,0.2121,0.69,0.2537,6,58,37,505,84
638,1,0,1,20,0.18,0.2121,0.74,0.0896,1,43,91,507,18
639,1,0,1,21,0.18,0.2121,0.74,0.0896,1,36,99,550,128
640,1,0,1,22,0.16,0.197,0.8,0.0896,4,32,51,533,22
641,1,0,1,23,0.16,0.197,0.8,0.0896,3,33,78,895,25
642,1,0,1,0,0.16,0.1818,0.8,0.1045,0,33,96,631,0
643,1,0,1,1,0.14,0.2121,0.8,0,7,29,5,536,179
644,1,0,1,2,0.16,0.2273,0.8,0,1,11,20,972,189
645,1,0,1,3,0.14,0.2121,0.93,0,1,8,76,594,182
646,1,0,1,4,0.14,0.2121,0.93,0,0,1,15,980,40
647,1,0,1,5,0.14,0.2121,0.86,0,0,3,4,878,14
648,1,0,1,7,0.14,0.2121,0.86,0,0,3,85,678,219
649,1,0,1,8,0.14,0.2121,0.86,0,1,12,14,877,70
650,1,0,1,9,0.16,0.2273,0.8,0,4,38,10,942,101
651,1,0,1,10,0.18,0.2424,0.8,0,7,64,64,904,17
652,1,0,1,11,0.22,0.2727,0.75,0,9,59,46,965,48
653,1,0,1,12,0.3,0.3182,0.52,0.1045,10,97,87,817,220
654,1,0,1,13,0.28,0.2879,0.61,0.1045,13,84,12,820,162
655,1,0,1,14,0.28,0.303,0.61,0.0896,18,122,99,843,77
656,1,0,1,15,0.3,0.3333,0.56,0,14,109,95,641,125
657,1,0,1,16,0.3,0.3333,0.56,0,19,123,99,821,203
658,1,0,1,17,0.3,0.2879,0.56,0.194,6,77,12,889,114
659,1,0,1,18,0.26,0.2576,0.65,0.1642,8,65,76,565,236
660,1,0,1,19,0.26,0.2576,0.65,0.194,9,55,32,685,23
661,1,0,1,20,0.26,0.2727,0.65,0.1045,3,33,5,804,150
662,1,0,1,21,0.24,0.2424,0.7,0.1642,3,28,58,547,241
663,1,0,1,22,0.24,0.2273,0.7,0.194,2,21,48,844,33
664,1,0,1,23,0.24,0.2121,0.65,0.2836,5,21,20,615,220
665,1,0,1,0,0.24,0.2273,0.65,0.2239,1,7,98,520,128
666,1,0,1,1,0.22,0.2121,0.64,0.2537,2,7,59,755,75
667,1,0,1,2,0.22,0.2273,0.64,0.194,0,1,92,650,124
668,1,0,1,3,0.22,0.2273,0.64,0.194,0,2,92,916,242
669,1,0,1,4,0.2,0.197,0.59,0.2239,0,2,46,756,11
670,1,0,1,5,0.18,0.1667,0.64,0.2836,0,8,41,814,119
671,1,0,1,6,0.16,0.1364,0.69,0.3284,0,37,74,500,83
672,1,0,1,7,0.16,0.1364,0.64,0.2836,1,72,44,727,246
673,1,0,1,8,0.16,0.1364,0.59,0.2836,3,185,86,502,103
674,1,0,1,9,0.16,0.1364,0.59,0.2985,0,112,59,754,23
675,1,0,1,10,0.16,0.1515,0.59,0.194,1,69,65,835,46
676,1,0,1,11,0.16,0.1515,0.59,0.194,2,48,26,593,192
677,1,0,1,12,0.18,0.2121,0.55,0.1045,6,68,65,835,89
678,1,0,1,13,0.16,0.2273,0.59,0,2,54,30,908,118
679,1,0,1,14,0.18,0.197,0.55,0.1343,1,86,43,828,126
680,1,0,1,15,0.16,0.1818,0.59,0.1343,3,44,96,652,156
681,1,0,1,16,0.16,0.1818,0.56,0.194,3,86,76,519,100
682,1,0,1,17,0.16,0.1515,0.59,0.194,6,161,99,551,23
683,1,0,1,18,0.16,0.1515,0.55,0.2239,3,156,59,775,7
684,1,0,1,19,0.3,0.3182,0.61,0.1045,3,111,99,850,196
685,1,0,1,20,0.16,0.1667,0.59,0.1642,0,78,76,514,234
686,1,0,1,21,0.16,0.197,0.59,0.0896,3,56,65,833,104
687,1,0,1,22,0.16,0.1818,0.59,0.1045,0,34,32,589,118
688,1,0,1,23,0.16,0.197,0.64,0.0896,2,17,14,545,153
689,1,0,2,0,0.16,0.1818,0.64,0.1045,2,8,77,829,52
690,1,0,2,1,0.16,0.1818,0.69,0.1045,0,3,55,939,8
691,1,0,2,2,0.16,0.2273,0.69,0,0,2,70,942,72
692,1,0,2,3,0.16,0.2273,0.69,0,0,2,85,700,28
693,1,0,2,5,0.14,0.2121,0.93,0,0,3,86,799,169
694,1,0,2,6,0.14,0.2121,0.93,0,0,22,43,810,63
695,1,0,2,7,0.16,0.2273,0.93,0,0,52,65,556,28
696,1,0,2,8,0.16,0.2273,0.93,0,3,135,44,911,216
697,1,0,2,9,0.16,0.2273,0.93,0,2,116,41,733,96
698,1,0,2,10,0.16,0.2273,0.93,0,0,47,41,933,11
699,1,0,2,11,0.18,0.2424,0.86,0,2,51,70,655,37
700,1,0,2,12,0.2,0.2576,0.86,0,2,55,7,804,14
701,1,0,2,13,0.2,0.2576,0.86,0,3,52,62,987,51
702,1,0,2,14,0.22,0.2576,0.8,0.0896,5,54,43,796,170
703,1,0,2,15,0.24,0.2879,0.75,0,7,52,54,885,213
704,1,0,2,16,0.24,0.2424,0.75,0.1343,3,64,40,664,150
705,1,0,2,17,0.24,0.2879,0.75,0,4,176,94,885,183
706,1,0,2,18,0.24,0.2576,0.81,0.1045,3,168,48,518,232
707,1,0,2,19,0.24,0.2424,0.81,0.1343,3,108,98,606,233
708,1,0,2,20,0.22,0.2273,0.87,0.1343,5,74,22,513,210
709,1,0,2,21,0.22,0.2273,0.87,0.1343,0,64,8,689,213
710,1,0,2,22,0.22,0.2576,0.87,0.0896,2,36,13,784,170
711,1,0,2,23,0.2,0.197,0.93,0.194,1,16,59,795,64
712,1,0,2,0,0.22,0.2424,0.93,0.1045,0,2,54,955,154
713,1,0,2,1,0.22,0.2273,0.93,0.194,0,3,30,691,48
714,1,0,2,2,0.22,0.2273,0.93,0.1343,4,4,84,997,32
715,1,0,2,3,0.22,0.2273,0.93,0.1343,0,1,82,500,44
716,1,0,2,4,0.22,0.2121,0.93,0.2836,0,1,43,901,30
717,1,0,2,5,0.22,0.2424,0.93,0.1045,0,3,14,915,206
718,1,0,2,6,0.22,0.2424,0.93,0.1045,1,18,75,575,5
719,1,0,2,7,0.22,0.2121,0.93,0.2239,1,49,13,898,69
720,1,0,2,8,0.22,0.2121,0.93,0.2239,1,155,1,994,219
721,1,0,2,9,0.24,0.2576,0.93,0.0896,4,123,4,654,158
722,1,0,2,10,0.22,0.2727,1,0,2,61,9,591,220
723,1,0,2,11,0.24,0.2273,0.93,0.194,5,52,67,726,197
724,1,0,2,12,0.24,0.2273,0.93,0.2239,3,64,8,723,215
725,1,0,2,13,0.34,0.3333,0.93,0.1642,1,75,45,622,221
726,1,0,2,14,0.38,0.3939,0.82,0.3881,2,63,62,555,140
727,1,0,2,15,0.38,0.3939,0.76,0.3284,10,76,94,920,231
728,1,0,2,16,0.36,0.3333,0.71,0.2985,8,103,50,827,49
729,1,0,2,17,0.36,0.3182,0.53,0.5224,7,190,35,593,1
730,1,0,2,18,0.34,0.2879,0.42,0.5522,7,182,53,806,83
731,1,0,2,19,0.28,0.2424,0.45,0.4925,3,91,87,742,180
732,1,0,2,20,0.24,0.197,0.48,0.5522,4,75,2,753,45
733,1,0,2,21,0.22,0.197,0.47,0.3284,1,63,37,781,248
734,1,0,2,22,0.22,0.2121,0.44,0.2537,5,40,95,907,169
735,1,0,2,23,0.2,0.1667,0.44,0.4478,3,32,3,847,170
736,1,0,2,0,0.2,0.1667,0.4,0.4478,1,12,55,831,159
737,1,0,2,1,0.2,0.1515,0.44,0.5224,0,5,72,901,187
738,1,0,2,2,0.18,0.1667,0.43,0.2537,0,2,87,563,220
739,1,0,2,3,0.18,0.1667,0.43,0.2537,0,1,85,682,219
740,1,0,2,5,0.16,0.1364,0.5,0.2985,0,2,78,614,200
741,1,0,2,6,0.16,0.1364,0.43,0.3582,0,39,26,501,67
742,1,0,2,7,0.14,0.1212,0.5,0.3284,1,87,46,734,180
743,1,0,2,8,0.14,0.1212,0.5,0.3582,4,188,47,661,23
744,1,0,2,9,0.16,0.1364,0.47,0.2985,6,133,2,990,27
