instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_1
417,1,0,1,9,0.24,0.2576,0.93,0.1045,2,109,68
418,1,0,1,10,0.26,0.2727,0.93,0.1343,1,47,9
419,1,0,1,11,0.28,0.303,0.87,0.0896,5,52,30
420,1,0,1,12,0.3,0.3182,0.81,0.0896,5,70,4
421,1,0,1,13,0.4,0.4091,0.62,0.2836,11,78,59
422,1,0,1,14,0.4,0.4091,0.58,0.2537,7,75,12
423,1,0,1,15,0.4,0.4091,0.54,0.2836,4,82,98
424,1,0,1,16,0.38,0.3939,0.58,0.3881,10,104,69
425,1,0,1,17,0.36,0.3333,0.57,0.3284,7,197,95
426,1,0,1,18,0.34,0.3182,0.61,0.2836,5,161,95
427,1,0,1,19,0.32,0.2879,0.57,0.4179,4,112,97
428,1,0,1,20,0.32,0.303,0.49,0.2985,2,76,41
429,1,0,1,21,0.32,0.2879,0.49,0.4179,4,59,42
430,1,0,1,22,0.3,0.303,0.52,0.1642,6,59,58
431,1,0,1,23,0.3,0.2727,0.52,0.4627,1,28,7
432,1,0,1,0,0.26,0.2273,0.56,0.3881,5,13,43
433,1,0,1,1,0.26,0.2727,0.56,0,2,5,12
434,1,0,1,2,0.26,0.2727,0.56,0,0,2,29
435,1,0,1,3,0.26,0.2576,0.56,0.1642,0,1,71
436,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,30
437,1,0,1,5,0.24,0.2273,0.6,0.2239,0,6,28
438,1,0,1,6,0.22,0.2121,0.6,0.2239,0,35,65
439,1,0,1,7,0.22,0.2121,0.55,0.2239,1,101,50
440,1,0,1,8,0.22,0.2121,0.55,0.2836,2,249,9
441,1,0,1,9,0.24,0.2273,0.52,0.2239,3,143,27
442,1,0,1,10,0.26,0.2273,0.48,0.2985,1,57,27
443,1,0,1,11,0.28,0.2727,0.45,0.1642,5,68,41
444,1,0,1,12,0.3,0.3333,0.42,0,7,84,86
445,1,0,1,13,0.28,0.2879,0.45,0.1045,12,98,70
446,1,0,1,14,0.3,0.303,0.45,0.1343,6,81,37
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,77
448,1,0,1,16,0.3,0.303,0.49,0.1343,8,91,14
449,1,0,1,17,0.3,0.3182,0.49,0.1045,8,215,89
450,1,0,1,18,0.26,0.2576,0.56,0.194,1,185,42
451,1,0,1,19,0.26,0.2273,0.56,0.3284,6,152,83
452,1,0,1,20,0.26,0.2424,0.6,0.2836,2,126,82
453,1,0,1,21,0.24,0.2273,0.6,0.2537,3,57,81
454,1,0,1,22,0.24,0.2121,0.65,0.2836,0,56,5
455,1,0,1,23,0.24,0.2121,0.65,0.3284,3,31,1
456,1,0,1,0,0.24,0.2273,0.7,0.2537,1,21,63
457,1,0,1,1,0.24,0.2273,0.7,0.2537,0,6,59
458,1,0,1,2,0.24,0.2424,0.75,0.1642,0,2,94
459,1,0,1,3,0.22,0.2121,0.8,0.2985,0,1,90
460,1,0,1,4,0.22,0.2576,0.87,0.0896,0,1,52
461,1,0,1,5,0.24,0.197,0.6,0.4179,1,5,11
462,1,0,1,6,0.22,0.2121,0.55,0.2537,0,27,37
463,1,0,1,7,0.2,0.1818,0.51,0.2836,2,68,50
464,1,0,1,8,0.2,0.1818,0.47,0.3284,7,217,36
465,1,0,1,9,0.2,0.1818,0.51,0.3582,7,166,47
466,1,0,1,10,0.2,0.1667,0.47,0.4627,6,63,5
467,1,0,1,11,0.22,0.1818,0.41,0.4627,6,59,50
468,1,0,1,12,0.22,0.1818,0.27,0.5821,11,78,68
469,1,0,1,13,0.2,0.1515,0.21,0.5821,8,73,89
470,1,0,1,14,0.2,0.1515,0.25,0.5224,6,62,56
471,1,0,1,15,0.16,0.1212,0.26,0.4478,4,65,85
472,1,0,1,16,0.16,0.1364,0.26,0.3582,0,97,70
473,1,0,1,17,0.14,0.1212,0.28,0.3582,10,161,30
474,1,0,1,18,0.12,0.1212,0.3,0.2537,1,120,15
475,1,0,1,19,0.12,0.1061,0.3,0.3284,3,96,48
476,1,0,1,20,0.1,0.0758,0.33,0.4179,1,53,78
477,1,0,1,21,0.08,0.0758,0.38,0.2836,0,41,57
478,1,0,1,22,0.06,0.0303,0.41,0.3881,1,34,44
479,1,0,1,23,0.06,0.0455,0.38,0.3284,0,27,41
480,1,0,1,0,0.04,0.0303,0.45,0.2537,0,13,13
481,1,0,1,1,0.04,0,0.41,0.3881,3,12,68
482,1,0,1,2,0.04,0.0303,0.41,0.2537,0,11,92
483,1,0,1,3,0.04,0.0303,0.41,0.2836,1,7,45
484,1,0,1,4,0.02,0.0152,0.48,0.2985,0,3,86
485,1,0,1,6,0.02,0.0303,0.44,0.2239,0,2,87
486,1,0,1,7,0.02,0.0152,0.44,0.2836,0,8,32
487,1,0,1,8,0.02,0,0.44,0.3284,1,27,79
488,1,0,1,9,0.04,0.0303,0.41,0.2537,3,40,58
489,1,0,1,10,0.04,0.0606,0.41,0.1642,3,53,57
490,1,0,1,11,0.06,0.0758,0.38,0.1343,4,63,52
491,1,0,1,12,0.06,0.1061,0.38,0.1045,10,70,7
492,1,0,1,13,0.08,0.1667,0.35,0,12,84,10
493,1,0,1,14,0.1,0.1364,0.33,0.1045,11,75,19
494,1,0,1,15,0.12,0.1515,0.28,0,10,103,91
495,1,0,1,16,0.12,0.1364,0.28,0.194,11,83,94
496,1,0,1,17,0.12,0.197,0.28,0,8,67,93
497,1,0,1,18,0.08,0.0909,0.35,0.194,0,54,70
498,1,0,1,19,0.08,0.1061,0.35,0.1343,6,59,87
499,1,0,1,20,0.06,0.0758,0.45,0.1642,1,45,83
500,1,0,1,21,0.06,0.1061,0.41,0.0896,0,39,93
501,1,0,1,22,0.06,0.1515,0.49,0,7,30,30
502,1,0,1,23,0.04,0.0758,0.57,0.1045,2,33,28
503,1,0,1,0,0.04,0.0758,0.57,0.1045,2,22,43
504,1,0,1,1,0.04,0.0758,0.57,0.1045,1,13,16
505,1,0,1,2,0.02,0.0606,0.62,0.1343,3,18,16
506,1,0,1,3,0.02,0.0606,0.62,0.1343,1,5,90
507,1,0,1,5,0.04,0.0758,0.57,0.1045,0,3,70
508,1,0,1,6,0.04,0.0758,0.57,0.1045,0,1,73
509,1,0,1,7,0.08,0.1061,0.58,0.1642,1,2,43
510,1,0,1,8,0.06,0.0758,0.62,0.1642,2,19,68
511,1,0,1,9,0.1,0.0758,0.54,0.3582,3,28,42
512,1,0,1,10,0.14,0.1061,0.46,0.3881,7,58,21
513,1,0,1,11,0.14,0.1364,0.43,0.2239,22,99,3
514,1,0,1,12,0.16,0.1212,0.37,0.4627,24,116,57
515,1,0,1,13,0.14,0.1061,0.33,0.3881,12,87,28
516,1,0,1,14,0.16,0.1364,0.28,0.3582,17,110,92
517,1,0,1,15,0.16,0.1364,0.28,0.3582,13,77,15
518,1,0,1,16,0.16,0.1364,0.26,0.3284,9,65,96
519,1,0,1,17,0.14,0.1061,0.26,0.3881,5,55,6
520,1,0,1,18,0.12,0.1212,0.3,0.2537,5,49,73
521,1,0,1,19,0.12,0.1212,0.3,0.2836,5,50,4
522,1,0,1,20,0.1,0.1061,0.36,0.2537,4,35,88
523,1,0,1,21,0.1,0.1061,0.36,0.194,5,25,28
524,1,0,1,22,0.08,0.0909,0.38,0.194,5,28,46
525,1,0,1,23,0.06,0.0606,0.41,0.2239,4,21,19
526,1,0,1,0,0.06,0.0606,0.41,0.194,0,7,23
527,1,0,1,1,0.04,0.0455,0.45,0.194,0,1,59
528,1,0,1,3,0.04,0.0303,0.45,0.2537,0,1,38
529,1,0,1,4,0.02,0.0606,0.48,0.1343,0,1,6
530,1,0,1,5,0.02,0.0606,0.48,0.1343,0,5,67
531,1,0,1,6,0.02,0.0758,0.48,0.0896,0,15,26
532,1,0,1,7,0.02,0.1212,0.48,0,5,84,71
533,1,0,1,8,0.04,0.1364,0.49,0,6,177,19
534,1,0,1,9,0.06,0.1515,0.41,0,4,102,53
535,1,0,1,10,0.1,0.1364,0.42,0,6,40,50
536,1,0,1,11,0.1,0.1212,0.46,0.1343,3,46,71
537,1,0,1,12,0.12,0.1364,0.42,0.194,11,63,37
538,1,0,1,13,0.14,0.1364,0.43,0.2239,6,60,86
539,1,0,1,14,0.14,0.1364,0.46,0.2239,2,45,21
540,1,0,1,15,0.16,0.1667,0.4,0.1642,7,57,35
541,1,0,1,16,0.16,0.1515,0.47,0.2537,4,70,19
542,1,0,1,17,0.14,0.1212,0.5,0.2537,6,184,43
543,1,0,1,18,0.14,0.1364,0.59,0.194,8,153,38
544,1,0,1,19,0.14,0.1515,0.54,0.1642,5,106,72
545,1,0,1,20,0.14,0.1364,0.59,0.194,1,81,13
546,1,0,1,21,0.14,0.1515,0.63,0.1642,6,59,41
547,1,0,1,22,0.14,0.1364,0.63,0.2239,3,35,45
548,1,0,1,23,0.16,0.1515,0.64,0.2537,3,24,4
549,1,0,1,0,0.16,0.1364,0.69,0.2836,3,9,43
550,1,0,1,1,0.16,0.1667,0.69,0.1642,0,5,4
551,1,0,1,2,0.16,0.1515,0.69,0.2239,0,2,77
552,1,0,1,4,0.14,0.1667,0.74,0.1045,0,1,45
553,1,0,1,5,0.14,0.1364,0.74,0.2239,0,9,4
554,1,0,1,6,0.16,0.1818,0.74,0.1045,1,36,95
555,1,0,1,7,0.16,0.1515,0.74,0.2239,5,108,47
556,1,0,1,8,0.16,0.1818,0.74,0.1343,5,238,16
557,1,0,1,9,0.2,0.2273,0.64,0.0896,10,144,64
558,1,0,1,10,0.22,0.2424,0.6,0.1045,6,55,26
559,1,0,1,11,0.24,0.2424,0.6,0.1343,6,61,82
560,1,0,1,12,0.26,0.2879,0.56,0.0896,21,106,34
561,1,0,1,13,0.26,0.2727,0.56,0.1343,21,93,10
562,1,0,1,14,0.3,0.3333,0.45,0,11,68,56
563,1,0,1,15,0.32,0.3485,0.42,0,21,84,5
564,1,0,1,16,0.32,0.3485,0.42,0,14,116,7
565,1,0,1,17,0.3,0.3333,0.45,0,14,222,66
566,1,0,1,18,0.3,0.3182,0.49,0.0896,7,225,11
567,1,0,1,19,0.26,0.2576,0.65,0.1642,13,146,36
568,1,0,1,20,0.24,0.2273,0.65,0.194,16,119,80
569,1,0,1,21,0.24,0.2273,0.65,0.194,5,45,75
570,1,0,1,22,0.22,0.2273,0.64,0.1642,4,53,20
571,1,0,1,23,0.22,0.2273,0.64,0.1642,3,40,32
572,1,0,1,0,0.22,0.2273,0.69,0.1343,3,17,91
573,1,0,1,1,0.24,0.2424,0.65,0.1343,0,5,98
574,1,0,1,2,0.22,0.2273,0.69,0.194,3,10,1
575,1,0,1,5,0.2,0.1818,0.86,0.2836,0,1,41
576,1,0,1,6,0.2,0.1818,0.86,0.2836,0,8,3
577,1,0,1,7,0.22,0.2121,0.87,0.2985,1,30,88
578,1,0,1,8,0.22,0.2121,0.87,0.2985,3,72,48
579,1,0,1,9,0.22,0.2121,0.87,0.2985,3,58,4
580,1,0,1,10,0.22,0.2121,0.93,0.2836,2,28,26
581,1,0,1,11,0.22,0.197,0.93,0.3284,6,41,94
582,1,0,1,12,0.22,0.197,0.93,0.3284,7,48,22
583,1,0,1,13,0.22,0.197,0.93,0.3284,4,47,72
584,1,0,1,14,0.22,0.197,0.93,0.3582,0,36,99
585,1,0,1,15,0.22,0.1818,0.93,0.4627,1,43,28
586,1,0,1,16,0.22,0.197,0.93,0.3284,1,36,81
587,1,0,1,17,0.2,0.1818,0.93,0.3582,0,26,64
588,1,0,1,16,0.22,0.2273,0.55,0.194,1,24,3
589,1,0,1,17,0.22,0.2424,0.55,0.1045,2,84,1
590,1,0,1,18,0.2,0.2273,0.69,0.0896,3,104,61
591,1,0,1,19,0.2,0.2273,0.69,0.0896,3,79,92
592,1,0,1,20,0.18,0.2121,0.74,0.0896,4,59,37
593,1,0,1,21,0.18,0.2121,0.74,0.0896,2,38,32
594,1,0,1,22,0.18,0.2121,0.74,0.0896,0,27,22
595,1,0,1,23,0.18,0.197,0.8,0.1642,0,16,58
596,1,0,1,0,0.2,0.2121,0.75,0.1343,0,9,100
597,1,0,1,1,0.2,0.2121,0.75,0.1343,1,3,68
598,1,0,1,2,0.2,0.2121,0.75,0.1642,0,2,10
599,1,0,1,3,0.2,0.2273,0.75,0.1045,1,1,2
600,1,0,1,5,0.18,0.2121,0.8,0.1045,0,4,7
601,1,0,1,6,0.18,0.197,0.8,0.1343,0,16,57
602,1,0,1,7,0.16,0.197,0.86,0.0896,2,60,20
603,1,0,1,8,0.16,0.197,0.86,0.0896,2,157,95
604,1,0,1,9,0.18,0.2121,0.86,0.0896,6,101,70
605,1,0,1,10,0.18,0.2121,0.86,0.1045,0,49,88
606,1,0,1,11,0.18,0.2121,0.93,0.1045,0,30,64
607,1,0,1,12,0.18,0.2121,0.93,0.1045,1,29,5
608,1,0,1,13,0.18,0.2121,0.93,0.1045,0,31,43
609,1,0,1,14,0.22,0.2727,0.8,0,2,38,59
610,1,0,1,15,0.2,0.2576,0.86,0,1,41,8
611,1,0,1,16,0.22,0.2727,0.8,0,10,80,29
612,1,0,1,17,0.24,0.2424,0.75,0.1343,2,149,89
613,1,0,1,18,0.24,0.2273,0.75,0.194,2,109,27
614,1,0,1,19,0.24,0.2424,0.75,0.1343,5,89,16
615,1,0,1,20,0.24,0.2273,0.7,0.194,1,62,43
616,1,0,1,21,0.22,0.2273,0.75,0.1343,1,58,75
617,1,0,1,22,0.24,0.2121,0.65,0.3582,0,26,10
618,1,0,1,23,0.24,0.2273,0.6,0.2239,1,23,61
619,1,0,1,0,0.22,0.197,0.64,0.3582,2,28,3
620,1,0,1,1,0.22,0.2273,0.64,0.194,0,20,98
621,1,0,1,2,0.22,0.2273,0.64,0.1642,0,15,29
622,1,0,1,3,0.2,0.2121,0.64,0.1343,3,8,33
623,1,0,1,4,0.16,0.1818,0.69,0.1045,1,3,31
624,1,0,1,6,0.16,0.1818,0.64,0.1343,0,2,60
625,1,0,1,7,0.16,0.1818,0.59,0.1045,1,5,73
626,1,0,1,8,0.18,0.197,0.55,0.1642,3,34,43
627,1,0,1,9,0.18,0.2121,0.59,0.0896,0,34,59
628,1,0,1,10,0.18,0.2121,0.64,0.1045,4,55,57
629,1,0,1,11,0.18,0.197,0.64,0.1343,4,64,93
630,1,0,1,12,0.2,0.197,0.59,0.194,12,78,39
631,1,0,1,13,0.22,0.2273,0.55,0.1642,9,65,65
632,1,0,1,14,0.22,0.2273,0.6,0.1343,10,99,33
633,1,0,1,15,0.22,0.2121,0.69,0.2537,22,120,31
634,1,0,1,16,0.24,0.2424,0.6,0.1642,19,107,26
635,1,0,1,17,0.24,0.2879,0.6,0,9,91,14
636,1,0,1,18,0.22,0.2273,0.69,0.1343,9,68,95
637,1,0,1,19,0.22,0.2121,0.69,0.2537,6,58,1
638,1,0,1,20,0.18,0.2121,0.74,0.0896,1,43,13
639,1,0,1,21,0.18,0.2121,0.74,0.0896,1,36,30
640,1,0,1,22,0.16,0.197,0.8,0.0896,4,32,17
641,1,0,1,23,0.16,0.197,0.8,0.0896,3,33,42
642,1,0,1,0,0.16,0.1818,0.8,0.1045,0,33,93
643,1,0,1,1,0.14,0.2121,0.8,0,7,29,74
644,1,0,1,2,0.16,0.2273,0.8,0,1,11,11
645,1,0,1,3,0.14,0.2121,0.93,0,1,8,17
646,1,0,1,4,0.14,0.2121,0.93,0,0,1,37
647,1,0,1,5,0.14,0.2121,0.86,0,0,3,78
648,1,0,1,7,0.14,0.2121,0.86,0,0,3,84
649,1,0,1,8,0.14,0.2121,0.86,0,1,12,79
650,1,0,1,9,0.16,0.2273,0.8,0,4,38,23
651,1,0,1,10,0.18,0.2424,0.8,0,7,64,48
652,1,0,1,11,0.22,0.2727,0.75,0,9,59,95
653,1,0,1,12,0.3,0.3182,0.52,0.1045,10,97,0
654,1,0,1,13,0.28,0.2879,0.61,0.1045,13,84,64
655,1,0,1,14,0.28,0.303,0.61,0.0896,18,122,3
656,1,0,1,15,0.3,0.3333,0.56,0,14,109,30
657,1,0,1,16,0.3,0.3333,0.56,0,19,123,20
658,1,0,1,17,0.3,0.2879,0.56,0.194,6,77,79
659,1,0,1,18,0.26,0.2576,0.65,0.1642,8,65,87
660,1,0,1,19,0.26,0.2576,0.65,0.194,9,55,46
661,1,0,1,20,0.26,0.2727,0.65,0.1045,3,33,27
662,1,0,1,21,0.24,0.2424,0.7,0.1642,3,28,77
663,1,0,1,22,0.24,0.2273,0.7,0.194,2,21,59
664,1,0,1,23,0.24,0.2121,0.65,0.2836,5,21,73
665,1,0,1,0,0.24,0.2273,0.65,0.2239,1,7,32
666,1,0,1,1,0.22,0.2121,0.64,0.2537,2,7,95
667,1,0,1,2,0.22,0.2273,0.64,0.194,0,1,72
668,1,0,1,3,0.22,0.2273,0.64,0.194,0,2,17
669,1,0,1,4,0.2,0.197,0.59,0.2239,0,2,20
670,1,0,1,5,0.18,0.1667,0.64,0.2836,0,8,54
671,1,0,1,6,0.16,0.1364,0.69,0.3284,0,37,62
672,1,0,1,7,0.16,0.1364,0.64,0.2836,1,72,100
673,1,0,1,8,0.16,0.1364,0.59,0.2836,3,185,5
674,1,0,1,9,0.16,0.1364,0.59,0.2985,0,112,65
675,1,0,1,10,0.16,0.1515,0.59,0.194,1,69,88
676,1,0,1,11,0.16,0.1515,0.59,0.194,2,48,76
677,1,0,1,12,0.18,0.2121,0.55,0.1045,6,68,63
678,1,0,1,13,0.16,0.2273,0.59,0,2,54,31
679,1,0,1,14,0.18,0.197,0.55,0.1343,1,86,53
680,1,0,1,15,0.16,0.1818,0.59,0.1343,3,44,98
681,1,0,1,16,0.16,0.1818,0.56,0.194,3,86,6
682,1,0,1,17,0.16,0.1515,0.59,0.194,6,161,28
683,1,0,1,18,0.16,0.1515,0.55,0.2239,3,156,93
684,1,0,1,19,0.3,0.3182,0.61,0.1045,3,111,76
685,1,0,1,20,0.16,0.1667,0.59,0.1642,0,78,52
686,1,0,1,21,0.16,0.197,0.59,0.0896,3,56,80
687,1,0,1,22,0.16,0.1818,0.59,0.1045,0,34,97
688,1,0,1,23,0.16,0.197,0.64,0.0896,2,17,87
689,1,0,2,0,0.16,0.1818,0.64,0.1045,2,8,3
690,1,0,2,1,0.16,0.1818,0.69,0.1045,0,3,55
691,1,0,2,2,0.16,0.2273,0.69,0,0,2,14
692,1,0,2,3,0.16,0.2273,0.69,0,0,2,88
693,1,0,2,5,0.14,0.2121,0.93,0,0,3,68
694,1,0,2,6,0.14,0.2121,0.93,0,0,22,10
695,1,0,2,7,0.16,0.2273,0.93,0,0,52,48
696,1,0,2,8,0.16,0.2273,0.93,0,3,135,41
697,1,0,2,9,0.16,0.2273,0.93,0,2,116,0
698,1,0,2,10,0.16,0.2273,0.93,0,0,47,40
699,1,0,2,11,0.18,0.2424,0.86,0,2,51,15
700,1,0,2,12,0.2,0.2576,0.86,0,2,55,86
701,1,0,2,13,0.2,0.2576,0.86,0,3,52,25
702,1,0,2,14,0.22,0.2576,0.8,0.0896,5,54,41
703,1,0,2,15,0.24,0.2879,0.75,0,7,52,71
704,1,0,2,16,0.24,0.2424,0.75,0.1343,3,64,48
705,1,0,2,17,0.24,0.2879,0.75,0,4,176,15
706,1,0,2,18,0.24,0.2576,0.81,0.1045,3,168,0
707,1,0,2,19,0.24,0.2424,0.81,0.1343,3,108,96
708,1,0,2,20,0.22,0.2273,0.87,0.1343,5,74,75
709,1,0,2,21,0.22,0.2273,0.87,0.1343,0,64,28
710,1,0,2,22,0.22,0.2576,0.87,0.0896,2,36,53
711,1,0,2,23,0.2,0.197,0.93,0.194,1,16,98
712,1,0,2,0,0.22,0.2424,0.93,0.1045,0,2,14
713,1,0,2,1,0.22,0.2273,0.93,0.194,0,3,59
714,1,0,2,2,0.22,0.2273,0.93,0.1343,4,4,90
715,1,0,2,3,0.22,0.2273,0.93,0.1343,0,1,59
716,1,0,2,4,0.22,0.2121,0.93,0.2836,0,1,85
717,1,0,2,5,0.22,0.2424,0.93,0.1045,0,3,91
718,1,0,2,6,0.22,0.2424,0.93,0.1045,1,18,30
719,1,0,2,7,0.22,0.2121,0.93,0.2239,1,49,71
720,1,0,2,8,0.22,0.2121,0.93,0.2239,1,155,85
721,1,0,2,9,0.24,0.2576,0.93,0.0896,4,123,42
722,1,0,2,10,0.22,0.2727,1,0,2,61,13
723,1,0,2,11,0.24,0.2273,0.93,0.194,5,52,63
724,1,0,2,12,0.24,0.2273,0.93,0.2239,3,64,6
725,1,0,2,13,0.34,0.3333,0.93,0.1642,1,75,55
726,1,0,2,14,0.38,0.3939,0.82,0.3881,2,63,59
727,1,0,2,15,0.38,0.3939,0.76,0.3284,10,76,85
728,1,0,2,16,0.36,0.3333,0.71,0.2985,8,103,30
729,1,0,2,17,0.36,0.3182,0.53,0.5224,7,190,48
730,1,0,2,18,0.34,0.2879,0.42,0.5522,7,182,19
731,1,0,2,19,0.28,0.2424,0.45,0.4925,3,91,96
732,1,0,2,20,0.24,0.197,0.48,0.5522,4,75,95
733,1,0,2,21,0.22,0.197,0.47,0.3284,1,63,88
734,1,0,2,22,0.22,0.2121,0.44,0.2537,5,40,23
735,1,0,2,23,0.2,0.1667,0.44,0.4478,3,32,27
736,1,0,2,0,0.2,0.1667,0.4,0.4478,1,12,27
737,1,0,2,1,0.2,0.1515,0.44,0.5224,0,5,96
738,1,0,2,2,0.18,0.1667,0.43,0.2537,0,2,11
739,1,0,2,3,0.18,0.1667,0.43,0.2537,0,1,71
740,1,0,2,5,0.16,0.1364,0.5,0.2985,0,2,8
741,1,0,2,6,0.16,0.1364,0.43,0.3582,0,39,31
742,1,0,2,7,0.14,0.1212,0.5,0.3284,1,87,3
743,1,0,2,8,0.14,0.1212,0.5,0.3582,4,188,83
744,1,0,2,9,0.16,0.1364,0.47,0.2985,6,133,92
745,1,0,2,10,0.18,0.1515,0.43,0.3284,2,52,77
746,1,0,2,11,0.18,0.1364,0.43,0.4478,9,64,75
747,1,0,2,12,0.2,0.1818,0.4,0.3582,2,69,15
748,1,0,2,13,0.2,0.1667,0.4,0.4179,4,51,100
749,1,0,2,14,0.22,0.197,0.37,0.3881,4,47,49
750,1,0,2,15,0.22,0.197,0.37,0.3284,4,60,40
751,1,0,2,16,0.22,0.2121,0.37,0.2537,5,78,17
752,1,0,2,17,0.2,0.197,0.4,0.194,5,175,90
753,1,0,2,18,0.2,0.2121,0.4,0.1642,2,147,45
754,1,0,2,19,0.2,0.2576,0.4,0,4,96,41
755,1,0,2,20,0.2,0.2273,0.47,0.0896,1,109,98
756,1,0,2,21,0.18,0.2121,0.55,0.1045,1,54,29
757,1,0,2,22,0.18,0.2121,0.51,0.0896,2,41,68
758,1,0,2,23,0.2,0.2273,0.47,0.1045,4,38,69
759,1,0,2,0,0.2,0.2576,0.44,0,3,13,37
760,1,0,2,1,0.16,0.2273,0.59,0,0,7,57
761,1,0,2,2,0.14,0.1667,0.63,0.1045,0,1,45
762,1,0,2,3,0.14,0.1667,0.63,0.1045,0,1,67
763,1,0,2,5,0.14,0.1515,0.63,0.1343,0,7,52
764,1,0,2,6,0.16,0.2273,0.55,0,2,28,22
765,1,0,2,7,0.14,0.2121,0.59,0,0,87,10
766,1,0,2,8,0.14,0.1515,0.74,0.1343,3,220,61
767,1,0,2,9,0.16,0.1818,0.8,0.1343,3,127,26
768,1,0,2,10,0.2,0.2121,0.51,0.1343,5,51,27
769,1,0,2,11,0.22,0.2273,0.51,0.1642,3,64,60
770,1,0,2,12,0.24,0.2424,0.48,0.1642,8,86,27
771,1,0,2,13,0.26,0.2576,0.5,0.2239,9,82,76
772,1,0,2,14,0.28,0.2727,0.45,0.1642,15,91,99
773,1,0,2,15,0.28,0.2727,0.48,0.2537,9,90,73
774,1,0,2,16,0.3,0.2879,0.42,0.2239,8,99,37
775,1,0,2,17,0.26,0.2727,0.56,0.1343,10,205,27
776,1,0,2,18,0.24,0.2576,0.6,0.1045,3,155,99
777,1,0,2,19,0.24,0.2424,0.65,0.1343,1,103,37
778,1,0,2,20,0.24,0.2424,0.65,0.1642,2,71,77
779,1,0,2,21,0.24,0.2424,0.7,0.1642,2,43,49
780,1,0,2,22,0.24,0.2424,0.65,0.1642,1,46,83
781,1,0,2,23,0.24,0.2424,0.7,0.1343,1,31,77
782,1,0,2,0,0.24,0.2424,0.7,0.1642,3,39,7
783,1,0,2,1,0.24,0.2424,0.65,0.1642,1,18,44
784,1,0,2,2,0.24,0.2424,0.75,0.1642,5,17,68
785,1,0,2,3,0.24,0.2424,0.75,0.1642,1,11,96
786,1,0,2,4,0.22,0.2273,0.93,0.1343,0,8,100
787,1,0,2,5,0.2,0.2273,1,0.0896,0,9,26
788,1,0,2,6,0.2,0.2576,1,0,0,4,26
789,1,0,2,7,0.22,0.2576,0.93,0.0896,0,4,5
790,1,0,2,8,0.2,0.2273,1,0.0896,0,10,42
791,1,0,2,9,0.2,0.2273,1,0.0896,3,20,32
792,1,0,2,10,0.2,0.2121,1,0.1343,3,34,71
793,1,0,2,11,0.22,0.2273,1,0.1343,1,47,69
794,1,0,2,12,0.22,0.2273,1,0.1642,10,52,95
795,1,0,2,13,0.22,0.2273,1,0.1642,10,72,1
796,1,0,2,14,0.22,0.2727,1,0,5,55,91
797,1,0,2,15,0.22,0.2727,1,0,11,60,19
798,1,0,2,16,0.22,0.2273,1,0.1343,8,71,80
799,1,0,2,17,0.24,0.2121,1,0.2836,14,78,74
800,1,0,2,18,0.28,0.2424,0.93,0.4478,2,83,57
801,1,0,2,19,0.28,0.2424,0.93,0.4478,6,84,85
802,1,0,2,20,0.3,0.2879,0.87,0.2537,5,69,35
803,1,0,2,21,0.26,0.2576,1,0.194,3,56,64
804,1,0,2,22,0.26,0.2727,0.93,0.1343,2,45,14
805,1,0,2,23,0.26,0.2576,0.93,0.2239,7,59,17
806,1,0,2,0,0.26,0.2576,0.7,0.194,2,39,42
807,1,0,2,1,0.26,0.2273,0.65,0.4179,4,44,31
808,1,0,2,2,0.26,0.2273,0.6,0.3284,0,20,71
809,1,0,2,3,0.26,0.2879,0.6,0.0896,3,13,89
810,1,0,2,4,0.26,0.2273,0.6,0.3582,0,2,60
811,1,0,2,5,0.26,0.2576,0.6,0.2239,0,1,38
812,1,0,2,6,0.26,0.2576,0.6,0.2239,0,1,66
813,1,0,2,7,0.24,0.2424,0.65,0.1642,0,8,20
814,1,0,2,8,0.24,0.2576,0.65,0.1045,2,23,9
815,1,0,2,9,0.28,0.2879,0.56,0.1045,7,45,65
816,1,0,2,10,0.3,0.2879,0.52,0.2537,15,89,87
817,1,0,2,11,0.32,0.303,0.49,0.2537,28,117,18
818,1,0,2,12,0.34,0.3333,0.46,0,48,174,76
819,1,0,2,13,0.34,0.3636,0.46,0,47,182,43
820,1,0,2,14,0.34,0.3485,0.46,0.0896,47,161,23
821,1,0,2,15,0.34,0.3485,0.46,0.0896,52,182,67
822,1,0,2,16,0.34,0.3485,0.49,0.1045,42,157,64
823,1,0,2,17,0.34,0.3636,0.46,0,24,121,15
824,1,0,2,18,0.3,0.303,0.56,0.1642,13,78,18
825,1,0,2,19,0.28,0.2879,0.61,0.1343,1,21,74
826,1,0,2,20,0.28,0.2879,0.61,0.1045,5,26,41
827,1,0,2,21,0.26,0.303,0.6,0,5,27,23
828,1,0,2,22,0.26,0.303,0.6,0,5,62,2
829,1,0,2,23,0.24,0.2879,0.65,0,4,30,15
830,1,0,2,0,0.24,0.2879,0.65,0,1,15,41
831,1,0,2,1,0.22,0.2727,0.75,0,1,5,4
832,1,0,2,2,0.2,0.2576,0.8,0,0,3,33
833,1,0,2,3,0.2,0.2576,0.86,0,0,1,86
834,1,0,2,4,0.2,0.2576,0.86,0,1,2,58
835,1,0,2,5,0.2,0.2576,0.86,0,1,10,70
