instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1
417,1,0,1,9,0.24,0.2576,0.93,0.1045,2,109,96
418,1,0,1,10,0.26,0.2727,0.93,0.1343,1,47,38
419,1,0,1,11,0.28,0.303,0.87,0.0896,5,52,17
420,1,0,1,12,0.3,0.3182,0.81,0.0896,5,70,12
421,1,0,1,13,0.4,0.4091,0.62,0.2836,11,78,21
422,1,0,1,14,0.4,0.4091,0.58,0.2537,7,75,87
423,1,0,1,15,0.4,0.4091,0.54,0.2836,4,82,65
424,1,0,1,16,0.38,0.3939,0.58,0.3881,10,104,93
425,1,0,1,17,0.36,0.3333,0.57,0.3284,7,197,35
426,1,0,1,18,0.34,0.3182,0.61,0.2836,5,161,85
427,1,0,1,19,0.32,0.2879,0.57,0.4179,4,112,82
428,1,0,1,20,0.32,0.303,0.49,0.2985,2,76,9
429,1,0,1,21,0.32,0.2879,0.49,0.4179,4,59,60
430,1,0,1,22,0.3,0.303,0.52,0.1642,6,59,87
431,1,0,1,23,0.3,0.2727,0.52,0.4627,1,28,76
432,1,0,1,0,0.26,0.2273,0.56,0.3881,5,13,92
433,1,0,1,1,0.26,0.2727,0.56,0,2,5,71
434,1,0,1,2,0.26,0.2727,0.56,0,0,2,64
435,1,0,1,3,0.26,0.2576,0.56,0.1642,0,1,12
436,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,54
437,1,0,1,5,0.24,0.2273,0.6,0.2239,0,6,47
438,1,0,1,6,0.22,0.2121,0.6,0.2239,0,35,32
439,1,0,1,7,0.22,0.2121,0.55,0.2239,1,101,1
440,1,0,1,8,0.22,0.2121,0.55,0.2836,2,249,89
441,1,0,1,9,0.24,0.2273,0.52,0.2239,3,143,74
442,1,0,1,10,0.26,0.2273,0.48,0.2985,1,57,12
443,1,0,1,11,0.28,0.2727,0.45,0.1642,5,68,63
444,1,0,1,12,0.3,0.3333,0.42,0,7,84,9
445,1,0,1,13,0.28,0.2879,0.45,0.1045,12,98,97
446,1,0,1,14,0.3,0.303,0.45,0.1343,6,81,42
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,17
448,1,0,1,16,0.3,0.303,0.49,0.1343,8,91,61
449,1,0,1,17,0.3,0.3182,0.49,0.1045,8,215,86
450,1,0,1,18,0.26,0.2576,0.56,0.194,1,185,46
451,1,0,1,19,0.26,0.2273,0.56,0.3284,6,152,59
452,1,0,1,20,0.26,0.2424,0.6,0.2836,2,126,60
453,1,0,1,21,0.24,0.2273,0.6,0.2537,3,57,66
454,1,0,1,22,0.24,0.2121,0.65,0.2836,0,56,66
455,1,0,1,23,0.24,0.2121,0.65,0.3284,3,31,43
456,1,0,1,0,0.24,0.2273,0.7,0.2537,1,21,21
457,1,0,1,1,0.24,0.2273,0.7,0.2537,0,6,71
458,1,0,1,2,0.24,0.2424,0.75,0.1642,0,2,66
459,1,0,1,3,0.22,0.2121,0.8,0.2985,0,1,99
460,1,0,1,4,0.22,0.2576,0.87,0.0896,0,1,20
461,1,0,1,5,0.24,0.197,0.6,0.4179,1,5,78
462,1,0,1,6,0.22,0.2121,0.55,0.2537,0,27,72
463,1,0,1,7,0.2,0.1818,0.51,0.2836,2,68,1
464,1,0,1,8,0.2,0.1818,0.47,0.3284,7,217,89
465,1,0,1,9,0.2,0.1818,0.51,0.3582,7,166,95
466,1,0,1,10,0.2,0.1667,0.47,0.4627,6,63,67
467,1,0,1,11,0.22,0.1818,0.41,0.4627,6,59,38
468,1,0,1,12,0.22,0.1818,0.27,0.5821,11,78,43
469,1,0,1,13,0.2,0.1515,0.21,0.5821,8,73,10
470,1,0,1,14,0.2,0.1515,0.25,0.5224,6,62,17
471,1,0,1,15,0.16,0.1212,0.26,0.4478,4,65,50
472,1,0,1,16,0.16,0.1364,0.26,0.3582,0,97,82
473,1,0,1,17,0.14,0.1212,0.28,0.3582,10,161,0
474,1,0,1,18,0.12,0.1212,0.3,0.2537,1,120,10
475,1,0,1,19,0.12,0.1061,0.3,0.3284,3,96,29
476,1,0,1,20,0.1,0.0758,0.33,0.4179,1,53,41
477,1,0,1,21,0.08,0.0758,0.38,0.2836,0,41,79
478,1,0,1,22,0.06,0.0303,0.41,0.3881,1,34,20
479,1,0,1,23,0.06,0.0455,0.38,0.3284,0,27,57
480,1,0,1,0,0.04,0.0303,0.45,0.2537,0,13,80
481,1,0,1,1,0.04,0,0.41,0.3881,3,12,30
482,1,0,1,2,0.04,0.0303,0.41,0.2537,0,11,97
483,1,0,1,3,0.04,0.0303,0.41,0.2836,1,7,55
484,1,0,1,4,0.02,0.0152,0.48,0.2985,0,3,46
485,1,0,1,6,0.02,0.0303,0.44,0.2239,0,2,89
486,1,0,1,7,0.02,0.0152,0.44,0.2836,0,8,91
487,1,0,1,8,0.02,0,0.44,0.3284,1,27,22
488,1,0,1,9,0.04,0.0303,0.41,0.2537,3,40,44
489,1,0,1,10,0.04,0.0606,0.41,0.1642,3,53,69
490,1,0,1,11,0.06,0.0758,0.38,0.1343,4,63,30
491,1,0,1,12,0.06,0.1061,0.38,0.1045,10,70,70
492,1,0,1,13,0.08,0.1667,0.35,0,12,84,27
493,1,0,1,14,0.1,0.1364,0.33,0.1045,11,75,88
494,1,0,1,15,0.12,0.1515,0.28,0,10,103,61
495,1,0,1,16,0.12,0.1364,0.28,0.194,11,83,89
496,1,0,1,17,0.12,0.197,0.28,0,8,67,62
497,1,0,1,18,0.08,0.0909,0.35,0.194,0,54,11
498,1,0,1,19,0.08,0.1061,0.35,0.1343,6,59,26
499,1,0,1,20,0.06,0.0758,0.45,0.1642,1,45,31
500,1,0,1,21,0.06,0.1061,0.41,0.0896,0,39,95
501,1,0,1,22,0.06,0.1515,0.49,0,7,30,10
502,1,0,1,23,0.04,0.0758,0.57,0.1045,2,33,20
503,1,0,1,0,0.04,0.0758,0.57,0.1045,2,22,4
504,1,0,1,1,0.04,0.0758,0.57,0.1045,1,13,83
505,1,0,1,2,0.02,0.0606,0.62,0.1343,3,18,31
506,1,0,1,3,0.02,0.0606,0.62,0.1343,1,5,29
507,1,0,1,5,0.04,0.0758,0.57,0.1045,0,3,46
508,1,0,1,6,0.04,0.0758,0.57,0.1045,0,1,3
509,1,0,1,7,0.08,0.1061,0.58,0.1642,1,2,52
510,1,0,1,8,0.06,0.0758,0.62,0.1642,2,19,66
511,1,0,1,9,0.1,0.0758,0.54,0.3582,3,28,59
512,1,0,1,10,0.14,0.1061,0.46,0.3881,7,58,76
513,1,0,1,11,0.14,0.1364,0.43,0.2239,22,99,51
514,1,0,1,12,0.16,0.1212,0.37,0.4627,24,116,66
515,1,0,1,13,0.14,0.1061,0.33,0.3881,12,87,97
516,1,0,1,14,0.16,0.1364,0.28,0.3582,17,110,29
517,1,0,1,15,0.16,0.1364,0.28,0.3582,13,77,82
518,1,0,1,16,0.16,0.1364,0.26,0.3284,9,65,10
519,1,0,1,17,0.14,0.1061,0.26,0.3881,5,55,50
520,1,0,1,18,0.12,0.1212,0.3,0.2537,5,49,49
521,1,0,1,19,0.12,0.1212,0.3,0.2836,5,50,10
522,1,0,1,20,0.1,0.1061,0.36,0.2537,4,35,23
523,1,0,1,21,0.1,0.1061,0.36,0.194,5,25,33
524,1,0,1,22,0.08,0.0909,0.38,0.194,5,28,14
525,1,0,1,23,0.06,0.0606,0.41,0.2239,4,21,33
526,1,0,1,0,0.06,0.0606,0.41,0.194,0,7,68
527,1,0,1,1,0.04,0.0455,0.45,0.194,0,1,43
528,1,0,1,3,0.04,0.0303,0.45,0.2537,0,1,93
529,1,0,1,4,0.02,0.0606,0.48,0.1343,0,1,57
530,1,0,1,5,0.02,0.0606,0.48,0.1343,0,5,74
531,1,0,1,6,0.02,0.0758,0.48,0.0896,0,15,46
532,1,0,1,7,0.02,0.1212,0.48,0,5,84,31
533,1,0,1,8,0.04,0.1364,0.49,0,6,177,86
534,1,0,1,9,0.06,0.1515,0.41,0,4,102,71
535,1,0,1,10,0.1,0.1364,0.42,0,6,40,78
536,1,0,1,11,0.1,0.1212,0.46,0.1343,3,46,50
537,1,0,1,12,0.12,0.1364,0.42,0.194,11,63,99
538,1,0,1,13,0.14,0.1364,0.43,0.2239,6,60,87
539,1,0,1,14,0.14,0.1364,0.46,0.2239,2,45,43
540,1,0,1,15,0.16,0.1667,0.4,0.1642,7,57,10
541,1,0,1,16,0.16,0.1515,0.47,0.2537,4,70,44
542,1,0,1,17,0.14,0.1212,0.5,0.2537,6,184,4
543,1,0,1,18,0.14,0.1364,0.59,0.194,8,153,64
544,1,0,1,19,0.14,0.1515,0.54,0.1642,5,106,85
545,1,0,1,20,0.14,0.1364,0.59,0.194,1,81,81
546,1,0,1,21,0.14,0.1515,0.63,0.1642,6,59,94
547,1,0,1,22,0.14,0.1364,0.63,0.2239,3,35,97
548,1,0,1,23,0.16,0.1515,0.64,0.2537,3,24,2
549,1,0,1,0,0.16,0.1364,0.69,0.2836,3,9,59
550,1,0,1,1,0.16,0.1667,0.69,0.1642,0,5,97
551,1,0,1,2,0.16,0.1515,0.69,0.2239,0,2,95
552,1,0,1,4,0.14,0.1667,0.74,0.1045,0,1,35
553,1,0,1,5,0.14,0.1364,0.74,0.2239,0,9,25
554,1,0,1,6,0.16,0.1818,0.74,0.1045,1,36,50
555,1,0,1,7,0.16,0.1515,0.74,0.2239,5,108,57
556,1,0,1,8,0.16,0.1818,0.74,0.1343,5,238,43
557,1,0,1,9,0.2,0.2273,0.64,0.0896,10,144,35
558,1,0,1,10,0.22,0.2424,0.6,0.1045,6,55,57
559,1,0,1,11,0.24,0.2424,0.6,0.1343,6,61,82
560,1,0,1,12,0.26,0.2879,0.56,0.0896,21,106,80
561,1,0,1,13,0.26,0.2727,0.56,0.1343,21,93,58
562,1,0,1,14,0.3,0.3333,0.45,0,11,68,10
563,1,0,1,15,0.32,0.3485,0.42,0,21,84,38
564,1,0,1,16,0.32,0.3485,0.42,0,14,116,38
565,1,0,1,17,0.3,0.3333,0.45,0,14,222,88
566,1,0,1,18,0.3,0.3182,0.49,0.0896,7,225,28
567,1,0,1,19,0.26,0.2576,0.65,0.1642,13,146,83
568,1,0,1,20,0.24,0.2273,0.65,0.194,16,119,18
569,1,0,1,21,0.24,0.2273,0.65,0.194,5,45,56
570,1,0,1,22,0.22,0.2273,0.64,0.1642,4,53,31
571,1,0,1,23,0.22,0.2273,0.64,0.1642,3,40,93
572,1,0,1,0,0.22,0.2273,0.69,0.1343,3,17,55
573,1,0,1,1,0.24,0.2424,0.65,0.1343,0,5,20
574,1,0,1,2,0.22,0.2273,0.69,0.194,3,10,99
575,1,0,1,5,0.2,0.1818,0.86,0.2836,0,1,24
576,1,0,1,6,0.2,0.1818,0.86,0.2836,0,8,70
577,1,0,1,7,0.22,0.2121,0.87,0.2985,1,30,15
578,1,0,1,8,0.22,0.2121,0.87,0.2985,3,72,37
579,1,0,1,9,0.22,0.2121,0.87,0.2985,3,58,28
580,1,0,1,10,0.22,0.2121,0.93,0.2836,2,28,72
581,1,0,1,11,0.22,0.197,0.93,0.3284,6,41,14
582,1,0,1,12,0.22,0.197,0.93,0.3284,7,48,58
583,1,0,1,13,0.22,0.197,0.93,0.3284,4,47,67
584,1,0,1,14,0.22,0.197,0.93,0.3582,0,36,3
585,1,0,1,15,0.22,0.1818,0.93,0.4627,1,43,98
586,1,0,1,16,0.22,0.197,0.93,0.3284,1,36,10
587,1,0,1,17,0.2,0.1818,0.93,0.3582,0,26,33
588,1,0,1,16,0.22,0.2273,0.55,0.194,1,24,52
589,1,0,1,17,0.22,0.2424,0.55,0.1045,2,84,18
590,1,0,1,18,0.2,0.2273,0.69,0.0896,3,104,99
591,1,0,1,19,0.2,0.2273,0.69,0.0896,3,79,24
592,1,0,1,20,0.18,0.2121,0.74,0.0896,4,59,60
593,1,0,1,21,0.18,0.2121,0.74,0.0896,2,38,72
594,1,0,1,22,0.18,0.2121,0.74,0.0896,0,27,12
595,1,0,1,23,0.18,0.197,0.8,0.1642,0,16,74
596,1,0,1,0,0.2,0.2121,0.75,0.1343,0,9,52
597,1,0,1,1,0.2,0.2121,0.75,0.1343,1,3,83
598,1,0,1,2,0.2,0.2121,0.75,0.1642,0,2,55
599,1,0,1,3,0.2,0.2273,0.75,0.1045,1,1,49
600,1,0,1,5,0.18,0.2121,0.8,0.1045,0,4,59
601,1,0,1,6,0.18,0.197,0.8,0.1343,0,16,41
602,1,0,1,7,0.16,0.197,0.86,0.0896,2,60,30
603,1,0,1,8,0.16,0.197,0.86,0.0896,2,157,26
604,1,0,1,9,0.18,0.2121,0.86,0.0896,6,101,85
605,1,0,1,10,0.18,0.2121,0.86,0.1045,0,49,61
606,1,0,1,11,0.18,0.2121,0.93,0.1045,0,30,27
607,1,0,1,12,0.18,0.2121,0.93,0.1045,1,29,37
608,1,0,1,13,0.18,0.2121,0.93,0.1045,0,31,64
609,1,0,1,14,0.22,0.2727,0.8,0,2,38,92
610,1,0,1,15,0.2,0.2576,0.86,0,1,41,87
611,1,0,1,16,0.22,0.2727,0.8,0,10,80,83
612,1,0,1,17,0.24,0.2424,0.75,0.1343,2,149,57
613,1,0,1,18,0.24,0.2273,0.75,0.194,2,109,19
614,1,0,1,19,0.24,0.2424,0.75,0.1343,5,89,11
615,1,0,1,20,0.24,0.2273,0.7,0.194,1,62,87
616,1,0,1,21,0.22,0.2273,0.75,0.1343,1,58,4
617,1,0,1,22,0.24,0.2121,0.65,0.3582,0,26,52
618,1,0,1,23,0.24,0.2273,0.6,0.2239,1,23,48
619,1,0,1,0,0.22,0.197,0.64,0.3582,2,28,2
620,1,0,1,1,0.22,0.2273,0.64,0.194,0,20,90
621,1,0,1,2,0.22,0.2273,0.64,0.1642,0,15,63
622,1,0,1,3,0.2,0.2121,0.64,0.1343,3,8,4
623,1,0,1,4,0.16,0.1818,0.69,0.1045,1,3,71
624,1,0,1,6,0.16,0.1818,0.64,0.1343,0,2,48
625,1,0,1,7,0.16,0.1818,0.59,0.1045,1,5,76
626,1,0,1,8,0.18,0.197,0.55,0.1642,3,34,84
627,1,0,1,9,0.18,0.2121,0.59,0.0896,0,34,30
628,1,0,1,10,0.18,0.2121,0.64,0.1045,4,55,92
629,1,0,1,11,0.18,0.197,0.64,0.1343,4,64,18
630,1,0,1,12,0.2,0.197,0.59,0.194,12,78,35
631,1,0,1,13,0.22,0.2273,0.55,0.1642,9,65,11
632,1,0,1,14,0.22,0.2273,0.6,0.1343,10,99,26
633,1,0,1,15,0.22,0.2121,0.69,0.2537,22,120,8
634,1,0,1,16,0.24,0.2424,0.6,0.1642,19,107,17
635,1,0,1,17,0.24,0.2879,0.6,0,9,91,65
636,1,0,1,18,0.22,0.2273,0.69,0.1343,9,68,62
637,1,0,1,19,0.22,0.2121,0.69,0.2537,6,58,11
638,1,0,1,20,0.18,0.2121,0.74,0.0896,1,43,37
639,1,0,1,21,0.18,0.2121,0.74,0.0896,1,36,64
640,1,0,1,22,0.16,0.197,0.8,0.0896,4,32,32
641,1,0,1,23,0.16,0.197,0.8,0.0896,3,33,96
642,1,0,1,0,0.16,0.1818,0.8,0.1045,0,33,88
643,1,0,1,1,0.14,0.2121,0.8,0,7,29,45
644,1,0,1,2,0.16,0.2273,0.8,0,1,11,19
645,1,0,1,3,0.14,0.2121,0.93,0,1,8,61
646,1,0,1,4,0.14,0.2121,0.93,0,0,1,76
647,1,0,1,5,0.14,0.2121,0.86,0,0,3,48
648,1,0,1,7,0.14,0.2121,0.86,0,0,3,13
649,1,0,1,8,0.14,0.2121,0.86,0,1,12,68
650,1,0,1,9,0.16,0.2273,0.8,0,4,38,74
651,1,0,1,10,0.18,0.2424,0.8,0,7,64,65
652,1,0,1,11,0.22,0.2727,0.75,0,9,59,77
653,1,0,1,12,0.3,0.3182,0.52,0.1045,10,97,42
654,1,0,1,13,0.28,0.2879,0.61,0.1045,13,84,69
655,1,0,1,14,0.28,0.303,0.61,0.0896,18,122,4
656,1,0,1,15,0.3,0.3333,0.56,0,14,109,92
657,1,0,1,16,0.3,0.3333,0.56,0,19,123,70
658,1,0,1,17,0.3,0.2879,0.56,0.194,6,77,61
659,1,0,1,18,0.26,0.2576,0.65,0.1642,8,65,24
660,1,0,1,19,0.26,0.2576,0.65,0.194,9,55,66
661,1,0,1,20,0.26,0.2727,0.65,0.1045,3,33,96
662,1,0,1,21,0.24,0.2424,0.7,0.1642,3,28,29
663,1,0,1,22,0.24,0.2273,0.7,0.194,2,21,16
664,1,0,1,23,0.24,0.2121,0.65,0.2836,5,21,87
665,1,0,1,0,0.24,0.2273,0.65,0.2239,1,7,51
666,1,0,1,1,0.22,0.2121,0.64,0.2537,2,7,38
667,1,0,1,2,0.22,0.2273,0.64,0.194,0,1,21
668,1,0,1,3,0.22,0.2273,0.64,0.194,0,2,80
669,1,0,1,4,0.2,0.197,0.59,0.2239,0,2,3
670,1,0,1,5,0.18,0.1667,0.64,0.2836,0,8,34
671,1,0,1,6,0.16,0.1364,0.69,0.3284,0,37,18
672,1,0,1,7,0.16,0.1364,0.64,0.2836,1,72,54
673,1,0,1,8,0.16,0.1364,0.59,0.2836,3,185,50
674,1,0,1,9,0.16,0.1364,0.59,0.2985,0,112,73
675,1,0,1,10,0.16,0.1515,0.59,0.194,1,69,54
676,1,0,1,11,0.16,0.1515,0.59,0.194,2,48,90
677,1,0,1,12,0.18,0.2121,0.55,0.1045,6,68,76
678,1,0,1,13,0.16,0.2273,0.59,0,2,54,87
679,1,0,1,14,0.18,0.197,0.55,0.1343,1,86,52
680,1,0,1,15,0.16,0.1818,0.59,0.1343,3,44,34
681,1,0,1,16,0.16,0.1818,0.56,0.194,3,86,78
682,1,0,1,17,0.16,0.1515,0.59,0.194,6,161,73
683,1,0,1,18,0.16,0.1515,0.55,0.2239,3,156,59
684,1,0,1,19,0.3,0.3182,0.61,0.1045,3,111,15
685,1,0,1,20,0.16,0.1667,0.59,0.1642,0,78,70
686,1,0,1,21,0.16,0.197,0.59,0.0896,3,56,75
687,1,0,1,22,0.16,0.1818,0.59,0.1045,0,34,75
688,1,0,1,23,0.16,0.197,0.64,0.0896,2,17,66
689,1,0,2,0,0.16,0.1818,0.64,0.1045,2,8,46
690,1,0,2,1,0.16,0.1818,0.69,0.1045,0,3,12
691,1,0,2,2,0.16,0.2273,0.69,0,0,2,74
692,1,0,2,3,0.16,0.2273,0.69,0,0,2,41
693,1,0,2,5,0.14,0.2121,0.93,0,0,3,64
694,1,0,2,6,0.14,0.2121,0.93,0,0,22,52
695,1,0,2,7,0.16,0.2273,0.93,0,0,52,8
696,1,0,2,8,0.16,0.2273,0.93,0,3,135,97
697,1,0,2,9,0.16,0.2273,0.93,0,2,116,5
698,1,0,2,10,0.16,0.2273,0.93,0,0,47,48
699,1,0,2,11,0.18,0.2424,0.86,0,2,51,47
700,1,0,2,12,0.2,0.2576,0.86,0,2,55,48
701,1,0,2,13,0.2,0.2576,0.86,0,3,52,36
702,1,0,2,14,0.22,0.2576,0.8,0.0896,5,54,5
703,1,0,2,15,0.24,0.2879,0.75,0,7,52,51
704,1,0,2,16,0.24,0.2424,0.75,0.1343,3,64,10
705,1,0,2,17,0.24,0.2879,0.75,0,4,176,2
706,1,0,2,18,0.24,0.2576,0.81,0.1045,3,168,51
707,1,0,2,19,0.24,0.2424,0.81,0.1343,3,108,13
708,1,0,2,20,0.22,0.2273,0.87,0.1343,5,74,50
709,1,0,2,21,0.22,0.2273,0.87,0.1343,0,64,5
710,1,0,2,22,0.22,0.2576,0.87,0.0896,2,36,51
711,1,0,2,23,0.2,0.197,0.93,0.194,1,16,27
712,1,0,2,0,0.22,0.2424,0.93,0.1045,0,2,5
713,1,0,2,1,0.22,0.2273,0.93,0.194,0,3,53
714,1,0,2,2,0.22,0.2273,0.93,0.1343,4,4,83
715,1,0,2,3,0.22,0.2273,0.93,0.1343,0,1,24
716,1,0,2,4,0.22,0.2121,0.93,0.2836,0,1,32
717,1,0,2,5,0.22,0.2424,0.93,0.1045,0,3,14
718,1,0,2,6,0.22,0.2424,0.93,0.1045,1,18,85
719,1,0,2,7,0.22,0.2121,0.93,0.2239,1,49,83
720,1,0,2,8,0.22,0.2121,0.93,0.2239,1,155,58
721,1,0,2,9,0.24,0.2576,0.93,0.0896,4,123,75
722,1,0,2,10,0.22,0.2727,1,0,2,61,10
723,1,0,2,11,0.24,0.2273,0.93,0.194,5,52,61
724,1,0,2,12,0.24,0.2273,0.93,0.2239,3,64,59
725,1,0,2,13,0.34,0.3333,0.93,0.1642,1,75,5
726,1,0,2,14,0.38,0.3939,0.82,0.3881,2,63,34
727,1,0,2,15,0.38,0.3939,0.76,0.3284,10,76,0
728,1,0,2,16,0.36,0.3333,0.71,0.2985,8,103,14
729,1,0,2,17,0.36,0.3182,0.53,0.5224,7,190,52
730,1,0,2,18,0.34,0.2879,0.42,0.5522,7,182,64
731,1,0,2,19,0.28,0.2424,0.45,0.4925,3,91,52
732,1,0,2,20,0.24,0.197,0.48,0.5522,4,75,7
733,1,0,2,21,0.22,0.197,0.47,0.3284,1,63,13
734,1,0,2,22,0.22,0.2121,0.44,0.2537,5,40,54
735,1,0,2,23,0.2,0.1667,0.44,0.4478,3,32,96
736,1,0,2,0,0.2,0.1667,0.4,0.4478,1,12,28
737,1,0,2,1,0.2,0.1515,0.44,0.5224,0,5,85
738,1,0,2,2,0.18,0.1667,0.43,0.2537,0,2,14
739,1,0,2,3,0.18,0.1667,0.43,0.2537,0,1,19
740,1,0,2,5,0.16,0.1364,0.5,0.2985,0,2,41
741,1,0,2,6,0.16,0.1364,0.43,0.3582,0,39,40
742,1,0,2,7,0.14,0.1212,0.5,0.3284,1,87,58
743,1,0,2,8,0.14,0.1212,0.5,0.3582,4,188,38
744,1,0,2,9,0.16,0.1364,0.47,0.2985,6,133,21
745,1,0,2,10,0.18,0.1515,0.43,0.3284,2,52,13
746,1,0,2,11,0.18,0.1364,0.43,0.4478,9,64,98
747,1,0,2,12,0.2,0.1818,0.4,0.3582,2,69,45
748,1,0,2,13,0.2,0.1667,0.4,0.4179,4,51,62
749,1,0,2,14,0.22,0.197,0.37,0.3881,4,47,77
750,1,0,2,15,0.22,0.197,0.37,0.3284,4,60,12
751,1,0,2,16,0.22,0.2121,0.37,0.2537,5,78,66
752,1,0,2,17,0.2,0.197,0.4,0.194,5,175,52
753,1,0,2,18,0.2,0.2121,0.4,0.1642,2,147,94
754,1,0,2,19,0.2,0.2576,0.4,0,4,96,23
755,1,0,2,20,0.2,0.2273,0.47,0.0896,1,109,100
756,1,0,2,21,0.18,0.2121,0.55,0.1045,1,54,9
757,1,0,2,22,0.18,0.2121,0.51,0.0896,2,41,32
758,1,0,2,23,0.2,0.2273,0.47,0.1045,4,38,74
759,1,0,2,0,0.2,0.2576,0.44,0,3,13,83
760,1,0,2,1,0.16,0.2273,0.59,0,0,7,63
761,1,0,2,2,0.14,0.1667,0.63,0.1045,0,1,57
762,1,0,2,3,0.14,0.1667,0.63,0.1045,0,1,57
763,1,0,2,5,0.14,0.1515,0.63,0.1343,0,7,46
764,1,0,2,6,0.16,0.2273,0.55,0,2,28,4
765,1,0,2,7,0.14,0.2121,0.59,0,0,87,6
766,1,0,2,8,0.14,0.1515,0.74,0.1343,3,220,24
767,1,0,2,9,0.16,0.1818,0.8,0.1343,3,127,40
768,1,0,2,10,0.2,0.2121,0.51,0.1343,5,51,60
769,1,0,2,11,0.22,0.2273,0.51,0.1642,3,64,42
770,1,0,2,12,0.24,0.2424,0.48,0.1642,8,86,72
771,1,0,2,13,0.26,0.2576,0.5,0.2239,9,82,2
772,1,0,2,14,0.28,0.2727,0.45,0.1642,15,91,76
773,1,0,2,15,0.28,0.2727,0.48,0.2537,9,90,40
774,1,0,2,16,0.3,0.2879,0.42,0.2239,8,99,54
775,1,0,2,17,0.26,0.2727,0.56,0.1343,10,205,22
776,1,0,2,18,0.24,0.2576,0.6,0.1045,3,155,88
777,1,0,2,19,0.24,0.2424,0.65,0.1343,1,103,35
778,1,0,2,20,0.24,0.2424,0.65,0.1642,2,71,6
779,1,0,2,21,0.24,0.2424,0.7,0.1642,2,43,68
780,1,0,2,22,0.24,0.2424,0.65,0.1642,1,46,32
781,1,0,2,23,0.24,0.2424,0.7,0.1343,1,31,26
782,1,0,2,0,0.24,0.2424,0.7,0.1642,3,39,26
783,1,0,2,1,0.24,0.2424,0.65,0.1642,1,18,98
784,1,0,2,2,0.24,0.2424,0.75,0.1642,5,17,88
785,1,0,2,3,0.24,0.2424,0.75,0.1642,1,11,97
786,1,0,2,4,0.22,0.2273,0.93,0.1343,0,8,2
787,1,0,2,5,0.2,0.2273,1,0.0896,0,9,6
788,1,0,2,6,0.2,0.2576,1,0,0,4,62
789,1,0,2,7,0.22,0.2576,0.93,0.0896,0,4,36
790,1,0,2,8,0.2,0.2273,1,0.0896,0,10,72
791,1,0,2,9,0.2,0.2273,1,0.0896,3,20,70
792,1,0,2,10,0.2,0.2121,1,0.1343,3,34,28
793,1,0,2,11,0.22,0.2273,1,0.1343,1,47,73
794,1,0,2,12,0.22,0.2273,1,0.1642,10,52,85
795,1,0,2,13,0.22,0.2273,1,0.1642,10,72,49
796,1,0,2,14,0.22,0.2727,1,0,5,55,20
797,1,0,2,15,0.22,0.2727,1,0,11,60,70
798,1,0,2,16,0.22,0.2273,1,0.1343,8,71,29
799,1,0,2,17,0.24,0.2121,1,0.2836,14,78,90
800,1,0,2,18,0.28,0.2424,0.93,0.4478,2,83,59
801,1,0,2,19,0.28,0.2424,0.93,0.4478,6,84,23
802,1,0,2,20,0.3,0.2879,0.87,0.2537,5,69,46
803,1,0,2,21,0.26,0.2576,1,0.194,3,56,63
804,1,0,2,22,0.26,0.2727,0.93,0.1343,2,45,8
805,1,0,2,23,0.26,0.2576,0.93,0.2239,7,59,80
806,1,0,2,0,0.26,0.2576,0.7,0.194,2,39,9
807,1,0,2,1,0.26,0.2273,0.65,0.4179,4,44,68
808,1,0,2,2,0.26,0.2273,0.6,0.3284,0,20,67
809,1,0,2,3,0.26,0.2879,0.6,0.0896,3,13,17
810,1,0,2,4,0.26,0.2273,0.6,0.3582,0,2,45
811,1,0,2,5,0.26,0.2576,0.6,0.2239,0,1,69
812,1,0,2,6,0.26,0.2576,0.6,0.2239,0,1,83
813,1,0,2,7,0.24,0.2424,0.65,0.1642,0,8,81
814,1,0,2,8,0.24,0.2576,0.65,0.1045,2,23,62
815,1,0,2,9,0.28,0.2879,0.56,0.1045,7,45,46
816,1,0,2,10,0.3,0.2879,0.52,0.2537,15,89,41
817,1,0,2,11,0.32,0.303,0.49,0.2537,28,117,48
818,1,0,2,12,0.34,0.3333,0.46,0,48,174,65
819,1,0,2,13,0.34,0.3636,0.46,0,47,182,89
820,1,0,2,14,0.34,0.3485,0.46,0.0896,47,161,7
821,1,0,2,15,0.34,0.3485,0.46,0.0896,52,182,100
822,1,0,2,16,0.34,0.3485,0.49,0.1045,42,157,20
823,1,0,2,17,0.34,0.3636,0.46,0,24,121,93
824,1,0,2,18,0.3,0.303,0.56,0.1642,13,78,95
825,1,0,2,19,0.28,0.2879,0.61,0.1343,1,21,88
826,1,0,2,20,0.28,0.2879,0.61,0.1045,5,26,63
827,1,0,2,21,0.26,0.303,0.6,0,5,27,87
828,1,0,2,22,0.26,0.303,0.6,0,5,62,35
829,1,0,2,23,0.24,0.2879,0.65,0,4,30,45
830,1,0,2,0,0.24,0.2879,0.65,0,1,15,32
831,1,0,2,1,0.22,0.2727,0.75,0,1,5,42
832,1,0,2,2,0.2,0.2576,0.8,0,0,3,100
833,1,0,2,3,0.2,0.2576,0.86,0,0,1,27
834,1,0,2,4,0.2,0.2576,0.86,0,1,2,57
835,1,0,2,5,0.2,0.2576,0.86,0,1,10,87
