instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_5,feature_y_5,feature_y_5,feature_y_5,feature_y_5
240,1,0,1,8,0.18,0.2121,0.51,0.0896,3,217,5,10218313.0,24.34527915938213,0.9886421392408016,199
241,1,0,1,9,0.18,0.197,0.51,0.1642,3,130,31,2197000.0,1.6779583343684343,0.8442366556901854,87
242,1,0,1,10,0.2,0.2121,0.51,0.1642,3,54,55,157464.0,4084.5228050458813,0.4598085148240586,6
243,1,0,1,11,0.2,0.2121,0.47,0.1343,4,35,65,42875.0,0.5473967051355444,0.11401167733032609,373
244,1,0,1,12,0.2,0.2273,0.51,0.1045,2,57,83,185193.0,0.5080359962611123,0.7348597471800759,429
245,1,0,1,13,0.2,0.2273,0.59,0.0896,6,52,2,140608.0,0.5237528663423374,0.9657710534457514,291
246,1,0,1,14,0.2,0.2273,0.59,0.0896,3,63,73,250047.0,3.0937909668046757,0.21166754060601453,268
247,1,0,1,15,0.16,0.197,0.8,0.0896,2,47,20,103823.0,0.5227541141700891,0.937988120773989,453
248,1,0,1,16,0.16,0.1515,0.86,0.2239,4,76,55,438976.0,4084.5228050458813,0.3072314733386139,291
249,1,0,1,17,0.16,0.1515,0.86,0.2239,6,136,61,2515456.0,29.513995986914356,0.04101873599187465,9
250,1,0,1,18,0.16,0.1818,0.93,0.1045,1,95,15,857375.0,0.6059548980890475,0.9814938312063979,465
251,1,0,1,19,0.16,0.2273,0.93,0,0,51,4,132651.0,4.111884294479769,0.924225198966451,3
252,1,0,1,20,0.16,0.1515,0.93,0.194,0,32,26,32768.0,0.5673570710394846,0.37293782932771496,49
253,1,0,1,21,0.16,0.197,0.86,0.0896,0,20,13,8000.0,0.7041425227235925,0.06564512751032302,78
254,1,0,1,22,0.16,0.1818,0.93,0.1045,1,29,94,24389.0,1.3249455192268595,0.6849726394545778,65
255,1,0,1,23,0.16,0.197,0.93,0.0896,1,19,32,6859.0,0.6445680044638951,0.6190709191736287,302
256,1,0,1,0,0.16,0.197,0.86,0.0896,0,7,9,343.0,0.7081558739235672,0.8438377837054513,13
257,1,0,1,1,0.16,0.1818,0.86,0.1045,0,6,93,216.0,19.33568064408107,0.7179850839697136,449
258,1,0,1,2,0.14,0.1515,0.86,0.1343,0,1,7,1.0,0.6035051827052901,0.5403023058681398,353
259,1,0,1,5,0.14,0.1515,0.86,0.1642,0,5,78,125.0,0.6605113804923478,0.7877145121442345,442
260,1,0,1,6,0.12,0.1515,0.93,0.1343,0,16,8,4096.0,0.5026746699330502,0.803990613485849,396
261,1,0,1,7,0.14,0.1515,0.69,0.1343,0,54,89,157464.0,0.5376143475480764,0.4598085148240586,14
262,1,0,1,8,0.16,0.1667,0.59,0.1642,3,128,16,2097152.0,1.4043036899381962,0.7815485687971482,89
263,1,0,1,9,0.16,0.1364,0.59,0.3284,3,81,95,531441.0,0.5940846816900167,0.9717974760449037,393
264,1,0,1,10,0.18,0.1818,0.55,0.2239,0,39,63,59319.0,0.8566369271513424,0.8512229700846954,226
265,1,0,1,11,0.2,0.1818,0.51,0.3881,3,35,29,42875.0,2.9729510585814833,0.11401167733032609,27
266,1,0,1,12,0.2,0.1515,0.47,0.5821,3,55,69,166375.0,1.129668825806919,0.8223078391293215,88
267,1,0,1,13,0.22,0.197,0.44,0.3582,0,49,52,117649.0,0.503365605112174,0.876003261987607,233
268,1,0,1,14,0.2,0.1818,0.47,0.3284,0,44,78,85184.0,0.6605113804923478,0.9597172785084751,407
269,1,0,1,15,0.2,0.1667,0.47,0.4179,1,49,43,117649.0,5.944410581534946,0.876003261987607,341
270,1,0,1,16,0.22,0.197,0.44,0.3284,5,68,99,314432.0,1260.7704250424647,0.834308062189105,151
271,1,0,1,17,0.2,0.1818,0.47,0.3582,0,139,67,2685619.0,6.921372193247372,0.969956379779919,208
272,1,0,1,18,0.2,0.1515,0.47,0.5224,2,137,76,2571353.0,0.6385257158828442,0.9679800426788037,128
273,1,0,1,19,0.18,0.1515,0.47,0.4179,1,83,87,571787.0,5.612234025512922,0.14123908682440878,459
274,1,0,1,20,0.16,0.1364,0.5,0.3284,2,56,25,175616.0,1.1525407907094694,0.5647514096712039,403
275,1,0,1,21,0.16,0.1364,0.55,0.3284,0,57,38,185193.0,0.7713855584154635,0.7348597471800759,361
276,1,0,1,22,0.16,0.1212,0.55,0.4478,1,33,24,35937.0,10.590792759495987,0.9487196478676775,22
277,1,0,1,23,0.14,0.1061,0.59,0.4179,1,20,95,8000.0,0.5940846816900167,0.06564512751032302,289
278,1,0,1,0,0.14,0.1212,0.59,0.2836,1,7,77,343.0,0.5001199891426975,0.8438377837054513,249
279,1,0,1,1,0.14,0.1212,0.5,0.2836,0,2,73,8.0,3.0937909668046757,0.14550003380861354,321
280,1,0,1,2,0.14,0.1212,0.5,0.3582,0,2,54,8.0,2.266489527055483,0.14550003380861354,16
281,1,0,1,3,0.14,0.1212,0.5,0.3284,0,3,60,27.0,1.4384569591461411,0.2921388087338362,394
282,1,0,1,4,0.14,0.1212,0.5,0.2537,0,4,47,64.0,0.8900177298266997,0.39185723042955,332
283,1,0,1,5,0.14,0.1212,0.5,0.2985,0,3,63,27.0,0.8566369271513424,0.2921388087338362,478
284,1,0,1,6,0.12,0.1515,0.54,0.1343,0,28,0,21952.0,1.0,0.1210355554669203,443
285,1,0,1,7,0.12,0.1515,0.54,0.1343,0,72,5,373248.0,24.34527915938213,0.08909767185442889,107
286,1,0,1,8,0.14,0.1364,0.5,0.194,5,202,7,8242408.0,0.6035051827052901,0.9888211848542847,336
287,1,0,1,9,0.14,0.1212,0.5,0.3284,2,139,46,2685619.0,0.5258208681509198,0.969956379779919,51
288,1,0,1,10,0.16,0.1364,0.5,0.3582,2,38,88,54872.0,0.9658118980490871,0.5875954370147703,275
289,1,0,1,11,0.2,0.1667,0.44,0.4478,4,37,45,50653.0,0.5402766739296717,0.4521284271007949,483
290,1,0,1,12,0.2,0.1667,0.44,0.4179,3,52,82,140608.0,0.7614819393063025,0.9657710534457514,286
291,1,0,1,13,0.22,0.197,0.41,0.4478,2,83,9,571787.0,0.7081558739235672,0.14123908682440878,184
292,1,0,1,14,0.22,0.197,0.41,0.3881,3,42,3,74088.0,0.8763320184878719,0.983924226468455,254
293,1,0,1,15,0.24,0.2121,0.38,0.2985,5,60,90,216000.0,0.5279840346175494,0.9794868068393512,33
294,1,0,1,16,0.24,0.2121,0.38,0.3582,2,78,53,474552.0,0.7163707881255232,0.28835490585704365,445
295,1,0,1,17,0.2,0.1818,0.4,0.2836,4,162,43,4251528.0,5.944410581534946,0.3275197628589072,388
296,1,0,1,18,0.2,0.1818,0.4,0.3284,3,144,90,2985984.0,0.5279840346175494,0.7559266956711541,112
297,1,0,1,19,0.16,0.1515,0.47,0.2537,1,99,95,970299.0,0.5940846816900167,0.7380522953874156,446
298,1,0,1,20,0.16,0.1515,0.47,0.2239,0,64,80,262144.0,163.63007223971312,0.9964567265431309,122
299,1,0,1,21,0.14,0.1212,0.46,0.2985,0,40,89,64000.0,0.5376143475480764,0.8650536966106134,15
300,1,0,1,22,0.14,0.1212,0.46,0.3284,0,30,23,27000.0,6.50281329350808,0.40598946176217077,220
301,1,0,1,23,0.12,0.1364,0.5,0.194,1,15,87,3375.0,5.612234025512922,0.5982426949828721,95
302,1,0,1,0,0.12,0.1364,0.5,0.194,0,14,100,2744.0,2.025790915867646,0.18019324711435455,410
303,1,0,1,1,0.1,0.1212,0.54,0.1642,0,5,32,125.0,0.6445680044638951,0.7877145121442345,122
304,1,0,1,2,0.1,0.1212,0.54,0.1343,0,1,74,1.0,67.32311401195065,0.5403023058681398,453
305,1,0,1,3,0.1,0.1364,0.54,0.1045,0,1,25,1.0,1.1525407907094694,0.5403023058681398,471
306,1,0,1,5,0.1,0.1364,0.54,0.0896,0,8,44,512.0,0.9826059824898337,0.996833390848202,412
307,1,0,1,6,0.1,0.1818,0.54,0,0,17,99,4913.0,1260.7704250424647,0.9000508174929343,222
308,1,0,1,7,0.1,0.1212,0.74,0.1642,0,70,89,343000.0,0.5376143475480764,0.610518630276102,366
309,1,0,1,8,0.12,0.1667,0.68,0,2,158,36,3944312.0,121.63753475026189,0.011916909050094106,104
310,1,0,1,9,0.14,0.1515,0.69,0.1343,0,117,59,1601613.0,0.6109713317819904,0.7032298566489479,76
311,1,0,1,10,0.18,0.1818,0.55,0.194,4,44,12,85184.0,2.15783677484981,0.9597172785084751,104
312,1,0,1,11,0.18,0.1667,0.51,0.2836,6,53,94,148877.0,1.3249455192268595,0.9978399678225618,23
313,1,0,1,12,0.2,0.197,0.44,0.2537,2,61,58,226981.0,0.5017882105819239,0.5972100308691869,72
314,1,0,1,13,0.22,0.197,0.37,0.3881,4,77,17,456533.0,25.90505251316606,0.9947179590299335,17
315,1,0,1,14,0.22,0.2121,0.41,0.2836,5,64,26,262144.0,0.5673570710394846,0.9964567265431309,406
316,1,0,1,15,0.24,0.2424,0.38,0.1642,9,68,7,314432.0,0.6035051827052901,0.834308062189105,25
317,1,0,1,16,0.22,0.2424,0.41,0.1045,3,90,98,729000.0,2.3440166611427986,0.9576469636018978,11
318,1,0,1,17,0.22,0.2273,0.41,0.1642,4,159,53,4019679.0,0.7163707881255232,0.20274229936837715,480
319,1,0,1,18,0.2,0.2576,0.47,0,5,139,5,2685619.0,24.34527915938213,0.969956379779919,442
320,1,0,1,19,0.16,0.197,0.59,0.0896,3,92,12,778688.0,2.15783677484981,0.961465970943261,59
321,1,0,1,20,0.18,0.2424,0.59,0,0,68,22,314432.0,1.0089303546212294,0.834308062189105,136
322,1,0,1,21,0.16,0.2273,0.69,0,4,52,31,140608.0,1.6779583343684343,0.9657710534457514,61
323,1,0,1,22,0.16,0.2273,0.69,0,2,36,53,46656.0,0.7163707881255232,0.9785486907389197,92
324,1,0,1,23,0.18,0.2424,0.55,0,1,27,4,19683.0,4.111884294479769,0.6042076152123113,68
325,1,0,1,0,0.18,0.2424,0.55,0,3,28,100,21952.0,2.025790915867646,0.1210355554669203,479
326,1,0,1,1,0.16,0.197,0.59,0.0896,2,20,0,8000.0,1.0,0.06564512751032302,445
327,1,0,1,2,0.16,0.197,0.59,0.0896,0,12,92,1728.0,4.534449634384539,0.9923168327201398,401
328,1,0,1,3,0.16,0.2273,0.59,0,1,8,80,512.0,163.63007223971312,0.996833390848202,347
329,1,0,1,4,0.16,0.2273,0.59,0,0,5,90,125.0,0.5279840346175494,0.7877145121442345,204
330,1,0,1,5,0.16,0.2273,0.59,0,0,1,62,1.0,3.8340720458680737,0.5403023058681398,209
331,1,0,1,6,0.14,0.1667,0.63,0.1045,1,3,32,27.0,0.6445680044638951,0.2921388087338362,141
332,1,0,1,7,0.14,0.2121,0.63,0,1,10,55,1000.0,4084.5228050458813,0.5623790762907029,350
333,1,0,1,8,0.14,0.1515,0.63,0.1343,1,23,33,12167.0,0.500022035944306,0.9255361136380498,402
334,1,0,1,9,0.16,0.1818,0.64,0.1343,2,33,10,35937.0,2.193083986739962,0.9487196478676775,25
335,1,0,1,10,0.18,0.197,0.59,0.1642,2,59,90,205379.0,0.5279840346175494,0.8668913779238857,340
336,1,0,1,11,0.2,0.197,0.55,0.2239,18,72,51,373248.0,0.5987202322070889,0.08909767185442889,45
337,1,0,1,12,0.24,0.2273,0.48,0.2239,15,89,76,704969.0,0.6385257158828442,0.3154429795766605,120
338,1,0,1,13,0.28,0.2576,0.38,0.2985,21,101,23,1030301.0,6.50281329350808,0.999825009711516,317
339,1,0,1,14,0.3,0.2879,0.39,0.2836,26,118,11,1643032.0,102109.07002447755,0.5119688239888894,483
340,1,0,1,15,0.32,0.3182,0.36,0.194,21,129,81,2146689.0,2.7018847930632726,0.5056248611315453,457
341,1,0,1,16,0.34,0.3333,0.34,0.194,33,128,38,2097152.0,0.7713855584154635,0.7815485687971482,451
342,1,0,1,17,0.32,0.303,0.36,0.2836,29,83,66,571787.0,1.0272753459349424,0.14123908682440878,263
343,1,0,1,18,0.3,0.2879,0.45,0.2537,15,84,83,592704.0,0.5080359962611123,0.13399521291272173,499
344,1,0,1,19,0.32,0.303,0.39,0.2537,14,74,64,405224.0,0.5208262701161901,0.8187254508480504,474
345,1,0,1,20,0.32,0.303,0.39,0.2537,6,41,52,68921.0,0.503365605112174,0.738222025394855,236
346,1,0,1,21,0.32,0.303,0.39,0.2239,6,57,95,185193.0,0.5940846816900167,0.7348597471800759,49
347,1,0,1,22,0.3,0.3182,0.42,0.1045,0,26,90,17576.0,0.5279840346175494,0.3521801662860055,429
348,1,0,1,23,0.3,0.2879,0.45,0.2836,5,44,32,85184.0,0.6445680044638951,0.9597172785084751,466
349,1,0,1,0,0.26,0.303,0.56,0,6,39,69,59319.0,1.129668825806919,0.8512229700846954,320
350,1,0,1,1,0.26,0.2727,0.56,0.1343,4,23,74,12167.0,67.32311401195065,0.9255361136380498,445
351,1,0,1,2,0.26,0.2879,0.56,0.0896,3,16,49,4096.0,21.622861843277043,0.803990613485849,299
352,1,0,1,3,0.22,0.2727,0.69,0,9,15,65,3375.0,0.5473967051355444,0.5982426949828721,204
353,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,42,1.0,11.979139227322584,0.5403023058681398,379
354,1,0,1,5,0.26,0.2576,0.56,0.1642,1,2,85,8.0,1.213703616753761,0.14550003380861354,14
355,1,0,1,6,0.26,0.2576,0.56,0.1642,0,1,44,1.0,0.9826059824898337,0.5403023058681398,158
356,1,0,1,7,0.24,0.2121,0.56,0.2985,0,3,15,27.0,0.6059548980890475,0.2921388087338362,299
357,1,0,1,8,0.22,0.2121,0.55,0.2836,0,18,82,5832.0,0.7614819393063025,0.35859409564894423,267
358,1,0,1,9,0.22,0.2121,0.51,0.2537,3,32,78,32768.0,0.6605113804923478,0.37293782932771496,365
359,1,0,1,10,0.22,0.2121,0.51,0.2836,8,79,2,493039.0,0.5237528663423374,0.8306410854894761,0
360,1,0,1,11,0.24,0.2273,0.44,0.2537,23,93,72,804357.0,0.7975605094780727,0.7806682917959753,222
361,1,0,1,12,0.24,0.2121,0.41,0.2836,29,104,1,1124864.0,0.5430441251857795,0.5041327030312186,222
362,1,0,1,13,0.26,0.2273,0.35,0.2985,23,118,36,1643032.0,121.63753475026189,0.5119688239888894,468
363,1,0,1,14,0.28,0.2727,0.36,0.2537,22,91,91,753571.0,0.9041693413125955,0.9517902626813527,178
364,1,0,1,15,0.26,0.2424,0.38,0.2537,35,113,77,1442897.0,0.5001199891426975,0.3685774564067091,175
365,1,0,1,16,0.24,0.2273,0.38,0.2239,22,99,6,970299.0,1.3877622922787505,0.7380522953874156,368
366,1,0,1,17,0.22,0.2121,0.37,0.2537,23,105,43,1157625.0,5.944410581534946,0.056538888695149024,16
367,1,0,1,18,0.2,0.2121,0.4,0.1642,11,67,44,300763.0,0.9826059824898337,0.8706451185026877,375
368,1,0,1,19,0.18,0.197,0.47,0.1343,14,61,99,226981.0,1260.7704250424647,0.5972100308691869,14
369,1,0,1,20,0.18,0.197,0.47,0.1642,7,57,25,185193.0,1.1525407907094694,0.7348597471800759,471
370,1,0,1,21,0.18,0.197,0.51,0.1642,6,28,21,21952.0,0.5444678790179037,0.1210355554669203,302
371,1,0,1,22,0.2,0.2121,0.49,0.1343,2,21,70,9261.0,0.5637325966004665,0.9150587426155403,291
372,1,0,1,23,0.2,0.2273,0.4,0.1045,0,18,83,5832.0,0.5080359962611123,0.35859409564894423,283
373,1,0,1,0,0.2,0.197,0.47,0.2239,1,17,61,4913.0,29.513995986914356,0.9000508174929343,480
374,1,0,1,1,0.2,0.197,0.44,0.194,1,16,4,4096.0,4.111884294479769,0.803990613485849,454
375,1,0,1,2,0.18,0.1667,0.43,0.2537,0,8,4,512.0,4.111884294479769,0.996833390848202,297
376,1,0,1,3,0.18,0.1818,0.43,0.194,0,2,33,8.0,0.500022035944306,0.14550003380861354,165
377,1,0,1,4,0.18,0.197,0.43,0.1343,1,3,41,27.0,1.1885273858987428,0.2921388087338362,43
378,1,0,1,5,0.18,0.197,0.43,0.1642,0,1,30,1.0,83.55352537043731,0.5403023058681398,268
379,1,0,1,6,0.18,0.1818,0.43,0.194,0,5,87,125.0,5.612234025512922,0.7877145121442345,286
380,1,0,1,7,0.16,0.1818,0.5,0.1343,4,13,55,2197.0,4084.5228050458813,0.5176150567422252,338
381,1,0,1,8,0.16,0.1515,0.47,0.2239,3,33,15,35937.0,0.6059548980890475,0.9487196478676775,338
382,1,0,1,9,0.16,0.1515,0.47,0.2239,8,47,100,103823.0,2.025790915867646,0.937988120773989,319
383,1,0,1,10,0.16,0.1515,0.5,0.2537,7,57,92,185193.0,4.534449634384539,0.7348597471800759,416
384,1,0,1,11,0.16,0.1515,0.55,0.194,9,64,26,262144.0,0.5673570710394846,0.9964567265431309,17
385,1,0,1,12,0.18,0.197,0.47,0.1343,10,80,60,512000.0,1.4384569591461411,0.48649852086946577,171
386,1,0,1,13,0.18,0.197,0.47,0.1343,13,93,4,804357.0,4.111884294479769,0.7806682917959753,30
387,1,0,1,14,0.18,0.2121,0.43,0.1045,12,86,6,636056.0,1.3877622922787505,0.9628520276238026,302
388,1,0,1,15,0.2,0.2121,0.47,0.1642,21,93,26,804357.0,0.5673570710394846,0.7806682917959753,219
389,1,0,1,16,0.2,0.2121,0.47,0.1642,6,82,15,551368.0,0.6059548980890475,0.9358048728143991,500
390,1,0,1,17,0.2,0.197,0.51,0.194,4,71,39,357911.0,0.5092180208714154,0.33777391432627846,125
391,1,0,1,18,0.18,0.1667,0.55,0.2537,7,92,3,778688.0,0.8763320184878719,0.961465970943261,490
392,1,0,1,19,0.18,0.1818,0.59,0.194,2,60,34,216000.0,0.6539868700870936,0.9794868068393512,485
393,1,0,1,20,0.16,0.1515,0.8,0.194,4,33,57,35937.0,0.696298942266857,0.9487196478676775,488
394,1,0,1,21,0.16,0.1515,0.8,0.194,3,27,73,19683.0,3.0937909668046757,0.6042076152123113,240
395,1,0,1,22,0.14,0.1212,0.93,0.2537,0,13,69,2197.0,1.129668825806919,0.5176150567422252,278
396,1,0,1,23,0.16,0.1364,0.86,0.2836,1,4,9,64.0,0.7081558739235672,0.39185723042955,280
397,1,0,1,12,0.2,0.1818,0.86,0.3284,0,3,6,27.0,1.3877622922787505,0.2921388087338362,372
398,1,0,1,13,0.2,0.197,0.86,0.2239,0,22,2,10648.0,0.5237528663423374,0.4153243610054981,173
399,1,0,1,14,0.22,0.2273,0.8,0.1642,2,28,72,21952.0,0.7975605094780727,0.1210355554669203,329
400,1,0,1,15,0.22,0.2273,0.87,0.1642,3,35,90,42875.0,0.5279840346175494,0.11401167733032609,80
401,1,0,1,16,0.22,0.2273,0.87,0.194,0,61,28,226981.0,0.7868403851802712,0.5972100308691869,52
402,1,0,1,17,0.22,0.2273,0.82,0.194,1,125,21,1953125.0,0.5444678790179037,0.9999379049276994,288
403,1,0,1,18,0.22,0.2273,0.8,0.1642,1,133,12,2352637.0,2.15783677484981,0.35553634747538726,437
404,1,0,1,19,0.22,0.2273,0.8,0.1343,1,99,72,970299.0,0.7975605094780727,0.7380522953874156,270
405,1,0,1,20,0.22,0.2727,0.87,0,0,83,65,571787.0,0.5473967051355444,0.14123908682440878,188
406,1,0,1,21,0.22,0.2424,0.93,0.1045,0,41,47,68921.0,0.8900177298266997,0.738222025394855,200
407,1,0,1,22,0.22,0.2576,0.93,0.0896,0,33,18,35937.0,4.015858573649374,0.9487196478676775,18
408,1,0,1,23,0.22,0.2727,0.93,0,1,20,1,8000.0,0.5430441251857795,0.06564512751032302,374
409,1,0,1,0,0.22,0.2727,0.93,0,0,3,2,27.0,0.5237528663423374,0.2921388087338362,101
410,1,0,1,1,0.22,0.2273,0.93,0.1343,1,7,83,343.0,0.5080359962611123,0.8438377837054513,449
411,1,0,1,2,0.22,0.2273,0.93,0.1343,0,3,3,27.0,0.8763320184878719,0.2921388087338362,349
412,1,0,1,4,0.22,0.2273,0.93,0.1343,1,2,62,8.0,3.8340720458680737,0.14550003380861354,324
413,1,0,1,5,0.22,0.2576,0.93,0.0896,0,7,29,343.0,2.9729510585814833,0.8438377837054513,426
414,1,0,1,6,0.22,0.2576,0.93,0.0896,0,32,91,32768.0,0.9041693413125955,0.37293782932771496,83
415,1,0,1,7,0.24,0.2576,0.92,0.1045,1,90,20,729000.0,0.5227541141700891,0.9576469636018978,110
416,1,0,1,8,0.24,0.2576,0.93,0.1045,1,197,44,7645373.0,0.9826059824898337,0.8261304816368434,475
417,1,0,1,9,0.24,0.2576,0.93,0.1045,2,109,20,1295029.0,0.5227541141700891,0.10534506319755418,325
418,1,0,1,10,0.26,0.2727,0.93,0.1343,1,47,1,103823.0,0.5430441251857795,0.937988120773989,49
419,1,0,1,11,0.28,0.303,0.87,0.0896,5,52,76,140608.0,0.6385257158828442,0.9657710534457514,180
420,1,0,1,12,0.3,0.3182,0.81,0.0896,5,70,73,343000.0,3.0937909668046757,0.610518630276102,407
421,1,0,1,13,0.4,0.4091,0.62,0.2836,11,78,100,474552.0,2.025790915867646,0.28835490585704365,326
422,1,0,1,14,0.4,0.4091,0.58,0.2537,7,75,52,421875.0,0.503365605112174,0.9986131186347414,111
423,1,0,1,15,0.4,0.4091,0.54,0.2836,4,82,59,551368.0,0.6109713317819904,0.9358048728143991,290
424,1,0,1,16,0.38,0.3939,0.58,0.3881,10,104,54,1124864.0,2.266489527055483,0.5041327030312186,36
425,1,0,1,17,0.36,0.3333,0.57,0.3284,7,197,30,7645373.0,83.55352537043731,0.8261304816368434,307
426,1,0,1,18,0.34,0.3182,0.61,0.2836,5,161,1,4173281.0,0.5430441251857795,0.3093844033033613,250
427,1,0,1,19,0.32,0.2879,0.57,0.4179,4,112,12,1404928.0,2.15783677484981,0.088550854297912,259
428,1,0,1,20,0.32,0.303,0.49,0.2985,2,76,92,438976.0,4.534449634384539,0.3072314733386139,247
429,1,0,1,21,0.32,0.2879,0.49,0.4179,4,59,92,205379.0,4.534449634384539,0.8668913779238857,254
430,1,0,1,22,0.3,0.303,0.52,0.1642,6,59,48,205379.0,4.315081398019611,0.8668913779238857,173
431,1,0,1,23,0.3,0.2727,0.52,0.4627,1,28,31,21952.0,1.6779583343684343,0.1210355554669203,99
432,1,0,1,0,0.26,0.2273,0.56,0.3881,5,13,63,2197.0,0.8566369271513424,0.5176150567422252,356
433,1,0,1,1,0.26,0.2727,0.56,0,2,5,33,125.0,0.500022035944306,0.7877145121442345,498
434,1,0,1,2,0.26,0.2727,0.56,0,0,2,70,8.0,0.5637325966004665,0.14550003380861354,441
435,1,0,1,3,0.26,0.2576,0.56,0.1642,0,1,58,1.0,0.5017882105819239,0.5403023058681398,34
436,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,87,1.0,5.612234025512922,0.5403023058681398,465
437,1,0,1,5,0.24,0.2273,0.6,0.2239,0,6,41,216.0,1.1885273858987428,0.7179850839697136,354
438,1,0,1,6,0.22,0.2121,0.6,0.2239,0,35,19,42875.0,0.869658074441806,0.11401167733032609,339
439,1,0,1,7,0.22,0.2121,0.55,0.2239,1,101,45,1030301.0,0.5402766739296717,0.999825009711516,453
440,1,0,1,8,0.22,0.2121,0.55,0.2836,2,249,22,15438249.0,1.0089303546212294,0.6324070762626234,220
441,1,0,1,9,0.24,0.2273,0.52,0.2239,3,143,43,2924207.0,5.944410581534946,0.9999652891395883,381
442,1,0,1,10,0.26,0.2273,0.48,0.2985,1,57,17,185193.0,25.90505251316606,0.7348597471800759,170
443,1,0,1,11,0.28,0.2727,0.45,0.1642,5,68,11,314432.0,102109.07002447755,0.834308062189105,300
444,1,0,1,12,0.3,0.3333,0.42,0,7,84,40,592704.0,0.573028742574676,0.13399521291272173,286
445,1,0,1,13,0.28,0.2879,0.45,0.1045,12,98,63,941192.0,0.8566369271513424,0.6335358686373416,272
446,1,0,1,14,0.3,0.303,0.45,0.1343,6,81,44,531441.0,0.9826059824898337,0.9717974760449037,340
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,92,343000.0,4.534449634384539,0.610518630276102,14
448,1,0,1,16,0.3,0.303,0.49,0.1343,8,91,27,753571.0,0.5111492047520422,0.9517902626813527,435
449,1,0,1,17,0.3,0.3182,0.49,0.1045,8,215,88,9938375.0,0.9658118980490871,0.9988747540083502,15
450,1,0,1,18,0.26,0.2576,0.56,0.194,1,185,80,6331625.0,163.63007223971312,0.8656719317213353,76
451,1,0,1,19,0.26,0.2273,0.56,0.3284,6,152,2,3511808.0,0.5237528663423374,0.8001007191473153,415
452,1,0,1,20,0.26,0.2424,0.6,0.2836,2,126,32,2000376.0,0.6445680044638951,0.13503663710264274,207
453,1,0,1,21,0.24,0.2273,0.6,0.2537,3,57,75,185193.0,1.633404121532299,0.7348597471800759,102
454,1,0,1,22,0.24,0.2121,0.65,0.2836,0,56,11,175616.0,102109.07002447755,0.5647514096712039,5
455,1,0,1,23,0.24,0.2121,0.65,0.3284,3,31,94,29791.0,1.3249455192268595,0.7497355341511844,348
456,1,0,1,0,0.24,0.2273,0.7,0.2537,1,21,65,9261.0,0.5473967051355444,0.9150587426155403,489
457,1,0,1,1,0.24,0.2273,0.7,0.2537,0,6,63,216.0,0.8566369271513424,0.7179850839697136,180
458,1,0,1,2,0.24,0.2424,0.75,0.1642,0,2,35,8.0,1.7488102347630208,0.14550003380861354,302
459,1,0,1,3,0.22,0.2121,0.8,0.2985,0,1,1,1.0,0.5430441251857795,0.5403023058681398,489
460,1,0,1,4,0.22,0.2576,0.87,0.0896,0,1,69,1.0,1.129668825806919,0.5403023058681398,244
461,1,0,1,5,0.24,0.197,0.6,0.4179,1,5,94,125.0,1.3249455192268595,0.7877145121442345,414
462,1,0,1,6,0.22,0.2121,0.55,0.2537,0,27,19,19683.0,0.869658074441806,0.6042076152123113,154
463,1,0,1,7,0.2,0.1818,0.51,0.2836,2,68,84,314432.0,0.5769706814181332,0.834308062189105,396
464,1,0,1,8,0.2,0.1818,0.47,0.3284,7,217,3,10218313.0,0.8763320184878719,0.9886421392408016,456
465,1,0,1,9,0.2,0.1818,0.51,0.3582,7,166,71,4574296.0,0.5125433048899948,0.423307401835802,484
466,1,0,1,10,0.2,0.1667,0.47,0.4627,6,63,65,250047.0,0.5473967051355444,0.21166754060601453,420
467,1,0,1,11,0.22,0.1818,0.41,0.4627,6,59,68,205379.0,9.796975387185967,0.8668913779238857,29
468,1,0,1,12,0.22,0.1818,0.27,0.5821,11,78,96,474552.0,0.5041370124924979,0.28835490585704365,75
469,1,0,1,13,0.2,0.1515,0.21,0.5821,8,73,43,389017.0,5.944410581534946,0.9908866931049745,246
470,1,0,1,14,0.2,0.1515,0.25,0.5224,6,62,77,238328.0,0.5001199891426975,0.878485497608328,472
471,1,0,1,15,0.16,0.1212,0.26,0.4478,4,65,7,274625.0,0.6035051827052901,0.894535123924783,355
472,1,0,1,16,0.16,0.1364,0.26,0.3582,0,97,7,912673.0,0.6035051827052901,0.8744126871967961,423
473,1,0,1,17,0.14,0.1212,0.28,0.3582,10,161,32,4173281.0,0.6445680044638951,0.3093844033033613,454
474,1,0,1,18,0.12,0.1212,0.3,0.2537,1,120,15,1728000.0,0.6059548980890475,0.052360248408337313,318
475,1,0,1,19,0.12,0.1061,0.3,0.3284,3,96,77,884736.0,0.5001199891426975,0.7795207167052768,404
476,1,0,1,20,0.1,0.0758,0.33,0.4179,1,53,22,148877.0,1.0089303546212294,0.9978399678225618,217
477,1,0,1,21,0.08,0.0758,0.38,0.2836,0,41,44,68921.0,0.9826059824898337,0.738222025394855,258
478,1,0,1,22,0.06,0.0303,0.41,0.3881,1,34,48,39304.0,4.315081398019611,0.8935123623661174,111
479,1,0,1,23,0.06,0.0455,0.38,0.3284,0,27,16,19683.0,1.4043036899381962,0.6042076152123113,158
