instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3
372,1,0,1,23,0.2,0.2273,0.4,0.1045,0,18,50,608,134
373,1,0,1,0,0.2,0.197,0.47,0.2239,1,17,14,945,124
374,1,0,1,1,0.2,0.197,0.44,0.194,1,16,65,851,143
375,1,0,1,2,0.18,0.1667,0.43,0.2537,0,8,19,691,129
376,1,0,1,3,0.18,0.1818,0.43,0.194,0,2,9,713,171
377,1,0,1,4,0.18,0.197,0.43,0.1343,1,3,53,696,76
378,1,0,1,5,0.18,0.197,0.43,0.1642,0,1,43,735,39
379,1,0,1,6,0.18,0.1818,0.43,0.194,0,5,30,876,115
380,1,0,1,7,0.16,0.1818,0.5,0.1343,4,13,0,951,85
381,1,0,1,8,0.16,0.1515,0.47,0.2239,3,33,55,835,163
382,1,0,1,9,0.16,0.1515,0.47,0.2239,8,47,0,972,161
383,1,0,1,10,0.16,0.1515,0.5,0.2537,7,57,14,600,240
384,1,0,1,11,0.16,0.1515,0.55,0.194,9,64,73,916,1
385,1,0,1,12,0.18,0.197,0.47,0.1343,10,80,6,791,249
386,1,0,1,13,0.18,0.197,0.47,0.1343,13,93,52,945,217
387,1,0,1,14,0.18,0.2121,0.43,0.1045,12,86,97,672,25
388,1,0,1,15,0.2,0.2121,0.47,0.1642,21,93,81,782,135
389,1,0,1,16,0.2,0.2121,0.47,0.1642,6,82,1,747,233
390,1,0,1,17,0.2,0.197,0.51,0.194,4,71,50,617,177
391,1,0,1,18,0.18,0.1667,0.55,0.2537,7,92,7,612,144
392,1,0,1,19,0.18,0.1818,0.59,0.194,2,60,54,950,80
393,1,0,1,20,0.16,0.1515,0.8,0.194,4,33,48,939,50
394,1,0,1,21,0.16,0.1515,0.8,0.194,3,27,79,576,85
395,1,0,1,22,0.14,0.1212,0.93,0.2537,0,13,55,554,186
396,1,0,1,23,0.16,0.1364,0.86,0.2836,1,4,27,696,133
397,1,0,1,12,0.2,0.1818,0.86,0.3284,0,3,69,700,229
398,1,0,1,13,0.2,0.197,0.86,0.2239,0,22,33,586,239
399,1,0,1,14,0.22,0.2273,0.8,0.1642,2,28,8,701,100
400,1,0,1,15,0.22,0.2273,0.87,0.1642,3,35,40,722,126
401,1,0,1,16,0.22,0.2273,0.87,0.194,0,61,18,662,100
402,1,0,1,17,0.22,0.2273,0.82,0.194,1,125,18,940,189
403,1,0,1,18,0.22,0.2273,0.8,0.1642,1,133,63,502,137
404,1,0,1,19,0.22,0.2273,0.8,0.1343,1,99,89,854,11
405,1,0,1,20,0.22,0.2727,0.87,0,0,83,46,652,40
406,1,0,1,21,0.22,0.2424,0.93,0.1045,0,41,35,552,73
407,1,0,1,22,0.22,0.2576,0.93,0.0896,0,33,46,763,206
408,1,0,1,23,0.22,0.2727,0.93,0,1,20,54,657,217
409,1,0,1,0,0.22,0.2727,0.93,0,0,3,4,699,203
410,1,0,1,1,0.22,0.2273,0.93,0.1343,1,7,23,879,17
411,1,0,1,2,0.22,0.2273,0.93,0.1343,0,3,90,742,202
412,1,0,1,4,0.22,0.2273,0.93,0.1343,1,2,13,939,214
413,1,0,1,5,0.22,0.2576,0.93,0.0896,0,7,36,733,179
414,1,0,1,6,0.22,0.2576,0.93,0.0896,0,32,89,804,175
415,1,0,1,7,0.24,0.2576,0.92,0.1045,1,90,11,943,232
416,1,0,1,8,0.24,0.2576,0.93,0.1045,1,197,54,962,223
417,1,0,1,9,0.24,0.2576,0.93,0.1045,2,109,14,895,152
418,1,0,1,10,0.26,0.2727,0.93,0.1343,1,47,22,930,69
419,1,0,1,11,0.28,0.303,0.87,0.0896,5,52,53,935,233
420,1,0,1,12,0.3,0.3182,0.81,0.0896,5,70,77,519,89
421,1,0,1,13,0.4,0.4091,0.62,0.2836,11,78,83,668,242
422,1,0,1,14,0.4,0.4091,0.58,0.2537,7,75,14,859,14
423,1,0,1,15,0.4,0.4091,0.54,0.2836,4,82,53,551,31
424,1,0,1,16,0.38,0.3939,0.58,0.3881,10,104,75,602,49
425,1,0,1,17,0.36,0.3333,0.57,0.3284,7,197,64,955,225
426,1,0,1,18,0.34,0.3182,0.61,0.2836,5,161,67,817,93
427,1,0,1,19,0.32,0.2879,0.57,0.4179,4,112,2,527,50
428,1,0,1,20,0.32,0.303,0.49,0.2985,2,76,82,761,239
429,1,0,1,21,0.32,0.2879,0.49,0.4179,4,59,92,858,57
430,1,0,1,22,0.3,0.303,0.52,0.1642,6,59,61,683,78
431,1,0,1,23,0.3,0.2727,0.52,0.4627,1,28,93,699,28
432,1,0,1,0,0.26,0.2273,0.56,0.3881,5,13,14,924,115
433,1,0,1,1,0.26,0.2727,0.56,0,2,5,36,523,127
434,1,0,1,2,0.26,0.2727,0.56,0,0,2,86,878,18
435,1,0,1,3,0.26,0.2576,0.56,0.1642,0,1,57,972,153
436,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,60,761,135
437,1,0,1,5,0.24,0.2273,0.6,0.2239,0,6,24,746,154
438,1,0,1,6,0.22,0.2121,0.6,0.2239,0,35,68,543,24
439,1,0,1,7,0.22,0.2121,0.55,0.2239,1,101,2,991,7
440,1,0,1,8,0.22,0.2121,0.55,0.2836,2,249,59,845,182
441,1,0,1,9,0.24,0.2273,0.52,0.2239,3,143,99,978,146
442,1,0,1,10,0.26,0.2273,0.48,0.2985,1,57,34,799,134
443,1,0,1,11,0.28,0.2727,0.45,0.1642,5,68,22,976,121
444,1,0,1,12,0.3,0.3333,0.42,0,7,84,86,943,247
445,1,0,1,13,0.28,0.2879,0.45,0.1045,12,98,50,558,75
446,1,0,1,14,0.3,0.303,0.45,0.1343,6,81,7,869,152
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,78,946,158
448,1,0,1,16,0.3,0.303,0.49,0.1343,8,91,30,809,13
449,1,0,1,17,0.3,0.3182,0.49,0.1045,8,215,8,964,149
450,1,0,1,18,0.26,0.2576,0.56,0.194,1,185,80,901,111
451,1,0,1,19,0.26,0.2273,0.56,0.3284,6,152,57,539,171
452,1,0,1,20,0.26,0.2424,0.6,0.2836,2,126,98,679,148
453,1,0,1,21,0.24,0.2273,0.6,0.2537,3,57,19,890,7
454,1,0,1,22,0.24,0.2121,0.65,0.2836,0,56,39,812,40
455,1,0,1,23,0.24,0.2121,0.65,0.3284,3,31,96,741,93
456,1,0,1,0,0.24,0.2273,0.7,0.2537,1,21,93,616,41
457,1,0,1,1,0.24,0.2273,0.7,0.2537,0,6,73,674,29
458,1,0,1,2,0.24,0.2424,0.75,0.1642,0,2,9,973,94
459,1,0,1,3,0.22,0.2121,0.8,0.2985,0,1,38,711,26
460,1,0,1,4,0.22,0.2576,0.87,0.0896,0,1,60,826,210
461,1,0,1,5,0.24,0.197,0.6,0.4179,1,5,51,745,241
462,1,0,1,6,0.22,0.2121,0.55,0.2537,0,27,20,998,69
463,1,0,1,7,0.2,0.1818,0.51,0.2836,2,68,24,969,237
464,1,0,1,8,0.2,0.1818,0.47,0.3284,7,217,33,871,130
465,1,0,1,9,0.2,0.1818,0.51,0.3582,7,166,32,983,86
466,1,0,1,10,0.2,0.1667,0.47,0.4627,6,63,46,631,13
467,1,0,1,11,0.22,0.1818,0.41,0.4627,6,59,3,736,72
468,1,0,1,12,0.22,0.1818,0.27,0.5821,11,78,13,928,39
469,1,0,1,13,0.2,0.1515,0.21,0.5821,8,73,36,572,90
470,1,0,1,14,0.2,0.1515,0.25,0.5224,6,62,72,670,78
471,1,0,1,15,0.16,0.1212,0.26,0.4478,4,65,58,748,212
472,1,0,1,16,0.16,0.1364,0.26,0.3582,0,97,40,847,176
473,1,0,1,17,0.14,0.1212,0.28,0.3582,10,161,89,805,119
474,1,0,1,18,0.12,0.1212,0.3,0.2537,1,120,76,633,188
475,1,0,1,19,0.12,0.1061,0.3,0.3284,3,96,1,780,48
476,1,0,1,20,0.1,0.0758,0.33,0.4179,1,53,63,579,124
477,1,0,1,21,0.08,0.0758,0.38,0.2836,0,41,61,620,22
478,1,0,1,22,0.06,0.0303,0.41,0.3881,1,34,23,998,153
479,1,0,1,23,0.06,0.0455,0.38,0.3284,0,27,63,774,40
480,1,0,1,0,0.04,0.0303,0.45,0.2537,0,13,35,693,31
481,1,0,1,1,0.04,0,0.41,0.3881,3,12,68,863,204
482,1,0,1,2,0.04,0.0303,0.41,0.2537,0,11,76,544,120
483,1,0,1,3,0.04,0.0303,0.41,0.2836,1,7,87,926,140
484,1,0,1,4,0.02,0.0152,0.48,0.2985,0,3,62,639,184
485,1,0,1,6,0.02,0.0303,0.44,0.2239,0,2,48,628,130
486,1,0,1,7,0.02,0.0152,0.44,0.2836,0,8,53,718,9
487,1,0,1,8,0.02,0,0.44,0.3284,1,27,66,995,96
488,1,0,1,9,0.04,0.0303,0.41,0.2537,3,40,60,945,190
489,1,0,1,10,0.04,0.0606,0.41,0.1642,3,53,90,653,60
490,1,0,1,11,0.06,0.0758,0.38,0.1343,4,63,55,750,161
491,1,0,1,12,0.06,0.1061,0.38,0.1045,10,70,50,741,10
492,1,0,1,13,0.08,0.1667,0.35,0,12,84,20,945,26
493,1,0,1,14,0.1,0.1364,0.33,0.1045,11,75,21,814,32
494,1,0,1,15,0.12,0.1515,0.28,0,10,103,59,875,118
495,1,0,1,16,0.12,0.1364,0.28,0.194,11,83,94,563,73
496,1,0,1,17,0.12,0.197,0.28,0,8,67,43,958,146
497,1,0,1,18,0.08,0.0909,0.35,0.194,0,54,45,980,223
498,1,0,1,19,0.08,0.1061,0.35,0.1343,6,59,93,907,203
499,1,0,1,20,0.06,0.0758,0.45,0.1642,1,45,8,977,38
500,1,0,1,21,0.06,0.1061,0.41,0.0896,0,39,10,776,110
501,1,0,1,22,0.06,0.1515,0.49,0,7,30,5,975,15
502,1,0,1,23,0.04,0.0758,0.57,0.1045,2,33,51,742,80
503,1,0,1,0,0.04,0.0758,0.57,0.1045,2,22,25,752,213
504,1,0,1,1,0.04,0.0758,0.57,0.1045,1,13,79,907,175
505,1,0,1,2,0.02,0.0606,0.62,0.1343,3,18,54,589,93
506,1,0,1,3,0.02,0.0606,0.62,0.1343,1,5,14,941,229
507,1,0,1,5,0.04,0.0758,0.57,0.1045,0,3,82,515,223
508,1,0,1,6,0.04,0.0758,0.57,0.1045,0,1,75,764,103
509,1,0,1,7,0.08,0.1061,0.58,0.1642,1,2,33,811,95
510,1,0,1,8,0.06,0.0758,0.62,0.1642,2,19,32,742,248
511,1,0,1,9,0.1,0.0758,0.54,0.3582,3,28,61,613,64
512,1,0,1,10,0.14,0.1061,0.46,0.3881,7,58,4,958,153
513,1,0,1,11,0.14,0.1364,0.43,0.2239,22,99,40,616,229
514,1,0,1,12,0.16,0.1212,0.37,0.4627,24,116,12,948,214
515,1,0,1,13,0.14,0.1061,0.33,0.3881,12,87,97,777,98
516,1,0,1,14,0.16,0.1364,0.28,0.3582,17,110,28,534,10
517,1,0,1,15,0.16,0.1364,0.28,0.3582,13,77,87,774,215
518,1,0,1,16,0.16,0.1364,0.26,0.3284,9,65,31,570,61
519,1,0,1,17,0.14,0.1061,0.26,0.3881,5,55,51,894,121
520,1,0,1,18,0.12,0.1212,0.3,0.2537,5,49,15,843,36
521,1,0,1,19,0.12,0.1212,0.3,0.2836,5,50,77,826,161
522,1,0,1,20,0.1,0.1061,0.36,0.2537,4,35,36,909,117
523,1,0,1,21,0.1,0.1061,0.36,0.194,5,25,6,781,165
524,1,0,1,22,0.08,0.0909,0.38,0.194,5,28,17,854,53
525,1,0,1,23,0.06,0.0606,0.41,0.2239,4,21,40,662,16
526,1,0,1,0,0.06,0.0606,0.41,0.194,0,7,18,569,143
527,1,0,1,1,0.04,0.0455,0.45,0.194,0,1,23,955,10
528,1,0,1,3,0.04,0.0303,0.45,0.2537,0,1,2,754,8
529,1,0,1,4,0.02,0.0606,0.48,0.1343,0,1,16,767,159
530,1,0,1,5,0.02,0.0606,0.48,0.1343,0,5,97,761,80
531,1,0,1,6,0.02,0.0758,0.48,0.0896,0,15,45,840,121
532,1,0,1,7,0.02,0.1212,0.48,0,5,84,60,955,114
533,1,0,1,8,0.04,0.1364,0.49,0,6,177,18,658,228
534,1,0,1,9,0.06,0.1515,0.41,0,4,102,92,789,190
535,1,0,1,10,0.1,0.1364,0.42,0,6,40,45,824,145
536,1,0,1,11,0.1,0.1212,0.46,0.1343,3,46,31,711,3
537,1,0,1,12,0.12,0.1364,0.42,0.194,11,63,87,652,230
538,1,0,1,13,0.14,0.1364,0.43,0.2239,6,60,73,903,149
539,1,0,1,14,0.14,0.1364,0.46,0.2239,2,45,36,759,168
540,1,0,1,15,0.16,0.1667,0.4,0.1642,7,57,77,552,178
541,1,0,1,16,0.16,0.1515,0.47,0.2537,4,70,21,589,203
542,1,0,1,17,0.14,0.1212,0.5,0.2537,6,184,98,884,116
543,1,0,1,18,0.14,0.1364,0.59,0.194,8,153,48,833,108
544,1,0,1,19,0.14,0.1515,0.54,0.1642,5,106,8,914,103
545,1,0,1,20,0.14,0.1364,0.59,0.194,1,81,77,637,179
546,1,0,1,21,0.14,0.1515,0.63,0.1642,6,59,52,661,132
547,1,0,1,22,0.14,0.1364,0.63,0.2239,3,35,94,686,159
548,1,0,1,23,0.16,0.1515,0.64,0.2537,3,24,97,856,157
549,1,0,1,0,0.16,0.1364,0.69,0.2836,3,9,44,598,106
550,1,0,1,1,0.16,0.1667,0.69,0.1642,0,5,80,711,121
551,1,0,1,2,0.16,0.1515,0.69,0.2239,0,2,29,977,172
552,1,0,1,4,0.14,0.1667,0.74,0.1045,0,1,41,676,124
553,1,0,1,5,0.14,0.1364,0.74,0.2239,0,9,41,890,169
554,1,0,1,6,0.16,0.1818,0.74,0.1045,1,36,100,895,210
555,1,0,1,7,0.16,0.1515,0.74,0.2239,5,108,74,720,114
556,1,0,1,8,0.16,0.1818,0.74,0.1343,5,238,30,901,55
557,1,0,1,9,0.2,0.2273,0.64,0.0896,10,144,15,785,17
558,1,0,1,10,0.22,0.2424,0.6,0.1045,6,55,8,581,217
559,1,0,1,11,0.24,0.2424,0.6,0.1343,6,61,71,501,38
560,1,0,1,12,0.26,0.2879,0.56,0.0896,21,106,99,587,101
561,1,0,1,13,0.26,0.2727,0.56,0.1343,21,93,40,765,132
562,1,0,1,14,0.3,0.3333,0.45,0,11,68,24,660,20
563,1,0,1,15,0.32,0.3485,0.42,0,21,84,52,577,234
564,1,0,1,16,0.32,0.3485,0.42,0,14,116,28,700,24
565,1,0,1,17,0.3,0.3333,0.45,0,14,222,64,986,166
566,1,0,1,18,0.3,0.3182,0.49,0.0896,7,225,45,637,245
567,1,0,1,19,0.26,0.2576,0.65,0.1642,13,146,35,742,67
568,1,0,1,20,0.24,0.2273,0.65,0.194,16,119,65,680,191
569,1,0,1,21,0.24,0.2273,0.65,0.194,5,45,65,815,219
570,1,0,1,22,0.22,0.2273,0.64,0.1642,4,53,83,629,239
571,1,0,1,23,0.22,0.2273,0.64,0.1642,3,40,19,971,248
572,1,0,1,0,0.22,0.2273,0.69,0.1343,3,17,41,600,70
573,1,0,1,1,0.24,0.2424,0.65,0.1343,0,5,51,771,136
574,1,0,1,2,0.22,0.2273,0.69,0.194,3,10,11,560,231
575,1,0,1,5,0.2,0.1818,0.86,0.2836,0,1,31,922,8
576,1,0,1,6,0.2,0.1818,0.86,0.2836,0,8,53,602,219
577,1,0,1,7,0.22,0.2121,0.87,0.2985,1,30,87,734,133
578,1,0,1,8,0.22,0.2121,0.87,0.2985,3,72,91,844,19
579,1,0,1,9,0.22,0.2121,0.87,0.2985,3,58,23,680,156
580,1,0,1,10,0.22,0.2121,0.93,0.2836,2,28,62,890,95
581,1,0,1,11,0.22,0.197,0.93,0.3284,6,41,74,904,216
582,1,0,1,12,0.22,0.197,0.93,0.3284,7,48,57,864,39
583,1,0,1,13,0.22,0.197,0.93,0.3284,4,47,19,651,112
584,1,0,1,14,0.22,0.197,0.93,0.3582,0,36,88,508,52
585,1,0,1,15,0.22,0.1818,0.93,0.4627,1,43,5,651,93
586,1,0,1,16,0.22,0.197,0.93,0.3284,1,36,10,865,209
587,1,0,1,17,0.2,0.1818,0.93,0.3582,0,26,4,797,204
588,1,0,1,16,0.22,0.2273,0.55,0.194,1,24,57,595,183
589,1,0,1,17,0.22,0.2424,0.55,0.1045,2,84,1,563,31
590,1,0,1,18,0.2,0.2273,0.69,0.0896,3,104,35,998,30
591,1,0,1,19,0.2,0.2273,0.69,0.0896,3,79,2,757,141
592,1,0,1,20,0.18,0.2121,0.74,0.0896,4,59,50,852,242
593,1,0,1,21,0.18,0.2121,0.74,0.0896,2,38,65,788,64
594,1,0,1,22,0.18,0.2121,0.74,0.0896,0,27,60,747,226
595,1,0,1,23,0.18,0.197,0.8,0.1642,0,16,58,902,110
596,1,0,1,0,0.2,0.2121,0.75,0.1343,0,9,63,778,80
597,1,0,1,1,0.2,0.2121,0.75,0.1343,1,3,3,869,21
598,1,0,1,2,0.2,0.2121,0.75,0.1642,0,2,46,603,82
599,1,0,1,3,0.2,0.2273,0.75,0.1045,1,1,54,971,151
600,1,0,1,5,0.18,0.2121,0.8,0.1045,0,4,73,692,142
601,1,0,1,6,0.18,0.197,0.8,0.1343,0,16,0,925,246
602,1,0,1,7,0.16,0.197,0.86,0.0896,2,60,54,966,243
603,1,0,1,8,0.16,0.197,0.86,0.0896,2,157,98,580,217
604,1,0,1,9,0.18,0.2121,0.86,0.0896,6,101,96,805,47
605,1,0,1,10,0.18,0.2121,0.86,0.1045,0,49,11,982,63
606,1,0,1,11,0.18,0.2121,0.93,0.1045,0,30,17,706,128
607,1,0,1,12,0.18,0.2121,0.93,0.1045,1,29,80,610,9
608,1,0,1,13,0.18,0.2121,0.93,0.1045,0,31,58,637,75
609,1,0,1,14,0.22,0.2727,0.8,0,2,38,40,709,200
610,1,0,1,15,0.2,0.2576,0.86,0,1,41,97,618,111
611,1,0,1,16,0.22,0.2727,0.8,0,10,80,1,855,218
612,1,0,1,17,0.24,0.2424,0.75,0.1343,2,149,7,807,238
613,1,0,1,18,0.24,0.2273,0.75,0.194,2,109,34,651,37
614,1,0,1,19,0.24,0.2424,0.75,0.1343,5,89,46,934,216
615,1,0,1,20,0.24,0.2273,0.7,0.194,1,62,70,514,104
616,1,0,1,21,0.22,0.2273,0.75,0.1343,1,58,92,922,150
617,1,0,1,22,0.24,0.2121,0.65,0.3582,0,26,67,727,222
618,1,0,1,23,0.24,0.2273,0.6,0.2239,1,23,89,693,54
619,1,0,1,0,0.22,0.197,0.64,0.3582,2,28,6,684,241
620,1,0,1,1,0.22,0.2273,0.64,0.194,0,20,0,870,170
621,1,0,1,2,0.22,0.2273,0.64,0.1642,0,15,75,978,70
622,1,0,1,3,0.2,0.2121,0.64,0.1343,3,8,63,506,140
623,1,0,1,4,0.16,0.1818,0.69,0.1045,1,3,3,700,71
624,1,0,1,6,0.16,0.1818,0.64,0.1343,0,2,33,705,62
625,1,0,1,7,0.16,0.1818,0.59,0.1045,1,5,41,532,191
626,1,0,1,8,0.18,0.197,0.55,0.1642,3,34,26,544,132
627,1,0,1,9,0.18,0.2121,0.59,0.0896,0,34,96,841,229
628,1,0,1,10,0.18,0.2121,0.64,0.1045,4,55,27,723,66
629,1,0,1,11,0.18,0.197,0.64,0.1343,4,64,30,666,208
630,1,0,1,12,0.2,0.197,0.59,0.194,12,78,11,560,158
631,1,0,1,13,0.22,0.2273,0.55,0.1642,9,65,33,759,107
632,1,0,1,14,0.22,0.2273,0.6,0.1343,10,99,8,550,21
633,1,0,1,15,0.22,0.2121,0.69,0.2537,22,120,99,617,75
634,1,0,1,16,0.24,0.2424,0.6,0.1642,19,107,15,931,94
635,1,0,1,17,0.24,0.2879,0.6,0,9,91,1,667,46
636,1,0,1,18,0.22,0.2273,0.69,0.1343,9,68,35,595,74
637,1,0,1,19,0.22,0.2121,0.69,0.2537,6,58,33,648,93
638,1,0,1,20,0.18,0.2121,0.74,0.0896,1,43,16,906,181
639,1,0,1,21,0.18,0.2121,0.74,0.0896,1,36,2,659,67
640,1,0,1,22,0.16,0.197,0.8,0.0896,4,32,18,704,134
641,1,0,1,23,0.16,0.197,0.8,0.0896,3,33,82,983,182
642,1,0,1,0,0.16,0.1818,0.8,0.1045,0,33,12,848,225
643,1,0,1,1,0.14,0.2121,0.8,0,7,29,89,892,114
644,1,0,1,2,0.16,0.2273,0.8,0,1,11,13,764,33
645,1,0,1,3,0.14,0.2121,0.93,0,1,8,29,840,175
646,1,0,1,4,0.14,0.2121,0.93,0,0,1,39,732,37
647,1,0,1,5,0.14,0.2121,0.86,0,0,3,52,868,102
648,1,0,1,7,0.14,0.2121,0.86,0,0,3,46,796,186
649,1,0,1,8,0.14,0.2121,0.86,0,1,12,50,822,249
650,1,0,1,9,0.16,0.2273,0.8,0,4,38,50,880,74
651,1,0,1,10,0.18,0.2424,0.8,0,7,64,29,999,65
652,1,0,1,11,0.22,0.2727,0.75,0,9,59,60,608,235
653,1,0,1,12,0.3,0.3182,0.52,0.1045,10,97,63,574,109
654,1,0,1,13,0.28,0.2879,0.61,0.1045,13,84,75,807,135
655,1,0,1,14,0.28,0.303,0.61,0.0896,18,122,71,949,8
656,1,0,1,15,0.3,0.3333,0.56,0,14,109,20,538,37
657,1,0,1,16,0.3,0.3333,0.56,0,19,123,37,647,216
658,1,0,1,17,0.3,0.2879,0.56,0.194,6,77,84,683,98
659,1,0,1,18,0.26,0.2576,0.65,0.1642,8,65,32,611,107
660,1,0,1,19,0.26,0.2576,0.65,0.194,9,55,12,635,243
661,1,0,1,20,0.26,0.2727,0.65,0.1045,3,33,83,712,26
662,1,0,1,21,0.24,0.2424,0.7,0.1642,3,28,49,975,28
663,1,0,1,22,0.24,0.2273,0.7,0.194,2,21,11,592,7
664,1,0,1,23,0.24,0.2121,0.65,0.2836,5,21,10,607,109
665,1,0,1,0,0.24,0.2273,0.65,0.2239,1,7,61,748,170
666,1,0,1,1,0.22,0.2121,0.64,0.2537,2,7,46,628,106
667,1,0,1,2,0.22,0.2273,0.64,0.194,0,1,88,815,226
668,1,0,1,3,0.22,0.2273,0.64,0.194,0,2,40,559,18
669,1,0,1,4,0.2,0.197,0.59,0.2239,0,2,11,893,182
670,1,0,1,5,0.18,0.1667,0.64,0.2836,0,8,94,540,208
671,1,0,1,6,0.16,0.1364,0.69,0.3284,0,37,35,898,246
672,1,0,1,7,0.16,0.1364,0.64,0.2836,1,72,56,551,98
673,1,0,1,8,0.16,0.1364,0.59,0.2836,3,185,5,591,85
674,1,0,1,9,0.16,0.1364,0.59,0.2985,0,112,87,697,113
675,1,0,1,10,0.16,0.1515,0.59,0.194,1,69,8,580,230
676,1,0,1,11,0.16,0.1515,0.59,0.194,2,48,23,697,179
677,1,0,1,12,0.18,0.2121,0.55,0.1045,6,68,34,813,190
678,1,0,1,13,0.16,0.2273,0.59,0,2,54,16,935,72
679,1,0,1,14,0.18,0.197,0.55,0.1343,1,86,55,993,71
680,1,0,1,15,0.16,0.1818,0.59,0.1343,3,44,17,894,128
681,1,0,1,16,0.16,0.1818,0.56,0.194,3,86,29,678,2
682,1,0,1,17,0.16,0.1515,0.59,0.194,6,161,7,616,172
683,1,0,1,18,0.16,0.1515,0.55,0.2239,3,156,19,883,136
684,1,0,1,19,0.3,0.3182,0.61,0.1045,3,111,3,796,12
685,1,0,1,20,0.16,0.1667,0.59,0.1642,0,78,68,944,148
686,1,0,1,21,0.16,0.197,0.59,0.0896,3,56,78,699,100
687,1,0,1,22,0.16,0.1818,0.59,0.1045,0,34,69,608,1
688,1,0,1,23,0.16,0.197,0.64,0.0896,2,17,37,877,156
689,1,0,2,0,0.16,0.1818,0.64,0.1045,2,8,80,784,43
690,1,0,2,1,0.16,0.1818,0.69,0.1045,0,3,86,810,71
691,1,0,2,2,0.16,0.2273,0.69,0,0,2,98,688,169
692,1,0,2,3,0.16,0.2273,0.69,0,0,2,51,576,36
693,1,0,2,5,0.14,0.2121,0.93,0,0,3,72,718,63
694,1,0,2,6,0.14,0.2121,0.93,0,0,22,2,672,181
695,1,0,2,7,0.16,0.2273,0.93,0,0,52,68,993,212
696,1,0,2,8,0.16,0.2273,0.93,0,3,135,13,916,71
697,1,0,2,9,0.16,0.2273,0.93,0,2,116,32,741,92
698,1,0,2,10,0.16,0.2273,0.93,0,0,47,71,519,24
699,1,0,2,11,0.18,0.2424,0.86,0,2,51,60,587,154
700,1,0,2,12,0.2,0.2576,0.86,0,2,55,1,559,36
701,1,0,2,13,0.2,0.2576,0.86,0,3,52,58,884,238
702,1,0,2,14,0.22,0.2576,0.8,0.0896,5,54,82,735,104
703,1,0,2,15,0.24,0.2879,0.75,0,7,52,24,686,128
704,1,0,2,16,0.24,0.2424,0.75,0.1343,3,64,5,581,232
705,1,0,2,17,0.24,0.2879,0.75,0,4,176,20,661,108
706,1,0,2,18,0.24,0.2576,0.81,0.1045,3,168,32,666,43
707,1,0,2,19,0.24,0.2424,0.81,0.1343,3,108,4,857,133
708,1,0,2,20,0.22,0.2273,0.87,0.1343,5,74,43,741,0
709,1,0,2,21,0.22,0.2273,0.87,0.1343,0,64,65,607,2
710,1,0,2,22,0.22,0.2576,0.87,0.0896,2,36,65,836,119
711,1,0,2,23,0.2,0.197,0.93,0.194,1,16,21,628,220
712,1,0,2,0,0.22,0.2424,0.93,0.1045,0,2,53,635,224
713,1,0,2,1,0.22,0.2273,0.93,0.194,0,3,78,842,83
714,1,0,2,2,0.22,0.2273,0.93,0.1343,4,4,8,972,149
715,1,0,2,3,0.22,0.2273,0.93,0.1343,0,1,85,984,201
716,1,0,2,4,0.22,0.2121,0.93,0.2836,0,1,91,793,245
717,1,0,2,5,0.22,0.2424,0.93,0.1045,0,3,0,682,31
718,1,0,2,6,0.22,0.2424,0.93,0.1045,1,18,28,723,128
719,1,0,2,7,0.22,0.2121,0.93,0.2239,1,49,47,595,136
720,1,0,2,8,0.22,0.2121,0.93,0.2239,1,155,85,535,134
721,1,0,2,9,0.24,0.2576,0.93,0.0896,4,123,51,568,144
722,1,0,2,10,0.22,0.2727,1,0,2,61,47,825,226
723,1,0,2,11,0.24,0.2273,0.93,0.194,5,52,22,969,52
724,1,0,2,12,0.24,0.2273,0.93,0.2239,3,64,75,547,76
725,1,0,2,13,0.34,0.3333,0.93,0.1642,1,75,59,928,232
726,1,0,2,14,0.38,0.3939,0.82,0.3881,2,63,67,920,48
727,1,0,2,15,0.38,0.3939,0.76,0.3284,10,76,5,545,198
728,1,0,2,16,0.36,0.3333,0.71,0.2985,8,103,93,967,198
729,1,0,2,17,0.36,0.3182,0.53,0.5224,7,190,71,828,177
730,1,0,2,18,0.34,0.2879,0.42,0.5522,7,182,16,778,248
731,1,0,2,19,0.28,0.2424,0.45,0.4925,3,91,9,748,133
732,1,0,2,20,0.24,0.197,0.48,0.5522,4,75,60,911,8
733,1,0,2,21,0.22,0.197,0.47,0.3284,1,63,94,926,142
734,1,0,2,22,0.22,0.2121,0.44,0.2537,5,40,5,859,47
735,1,0,2,23,0.2,0.1667,0.44,0.4478,3,32,85,505,44
736,1,0,2,0,0.2,0.1667,0.4,0.4478,1,12,75,910,94
737,1,0,2,1,0.2,0.1515,0.44,0.5224,0,5,58,943,191
738,1,0,2,2,0.18,0.1667,0.43,0.2537,0,2,88,532,59
739,1,0,2,3,0.18,0.1667,0.43,0.2537,0,1,75,909,145
740,1,0,2,5,0.16,0.1364,0.5,0.2985,0,2,95,745,198
741,1,0,2,6,0.16,0.1364,0.43,0.3582,0,39,56,772,46
742,1,0,2,7,0.14,0.1212,0.5,0.3284,1,87,36,600,2
743,1,0,2,8,0.14,0.1212,0.5,0.3582,4,188,36,539,93
744,1,0,2,9,0.16,0.1364,0.47,0.2985,6,133,54,605,172
