instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_3,feature_y_3,feature_y_3
296,1,0,1,18,0.2,0.1818,0.4,0.3284,3,144,4,2985984.0,4.111884294479769
297,1,0,1,19,0.16,0.1515,0.47,0.2537,1,99,12,970299.0,2.15783677484981
298,1,0,1,20,0.16,0.1515,0.47,0.2239,0,64,96,262144.0,0.5041370124924979
299,1,0,1,21,0.14,0.1212,0.46,0.2985,0,40,88,64000.0,0.9658118980490871
300,1,0,1,22,0.14,0.1212,0.46,0.3284,0,30,78,27000.0,0.6605113804923478
301,1,0,1,23,0.12,0.1364,0.5,0.194,1,15,33,3375.0,0.500022035944306
302,1,0,1,0,0.12,0.1364,0.5,0.194,0,14,96,2744.0,0.5041370124924979
303,1,0,1,1,0.1,0.1212,0.54,0.1642,0,5,57,125.0,0.696298942266857
304,1,0,1,2,0.1,0.1212,0.54,0.1343,0,1,30,1.0,83.55352537043731
305,1,0,1,3,0.1,0.1364,0.54,0.1045,0,1,99,1.0,1260.7704250424647
306,1,0,1,5,0.1,0.1364,0.54,0.0896,0,8,85,512.0,1.213703616753761
307,1,0,1,6,0.1,0.1818,0.54,0,0,17,33,4913.0,0.500022035944306
308,1,0,1,7,0.1,0.1212,0.74,0.1642,0,70,29,343000.0,2.9729510585814833
309,1,0,1,8,0.12,0.1667,0.68,0,2,158,63,3944312.0,0.8566369271513424
310,1,0,1,9,0.14,0.1515,0.69,0.1343,0,117,1,1601613.0,0.5430441251857795
311,1,0,1,10,0.18,0.1818,0.55,0.194,4,44,97,85184.0,0.7248437158702044
312,1,0,1,11,0.18,0.1667,0.51,0.2836,6,53,25,148877.0,1.1525407907094694
313,1,0,1,12,0.2,0.197,0.44,0.2537,2,61,75,226981.0,1.633404121532299
314,1,0,1,13,0.22,0.197,0.37,0.3881,4,77,87,456533.0,5.612234025512922
315,1,0,1,14,0.22,0.2121,0.41,0.2836,5,64,25,262144.0,1.1525407907094694
316,1,0,1,15,0.24,0.2424,0.38,0.1642,9,68,82,314432.0,0.7614819393063025
317,1,0,1,16,0.22,0.2424,0.41,0.1045,3,90,84,729000.0,0.5769706814181332
318,1,0,1,17,0.22,0.2273,0.41,0.1642,4,159,99,4019679.0,1260.7704250424647
319,1,0,1,18,0.2,0.2576,0.47,0,5,139,75,2685619.0,1.633404121532299
320,1,0,1,19,0.16,0.197,0.59,0.0896,3,92,7,778688.0,0.6035051827052901
321,1,0,1,20,0.18,0.2424,0.59,0,0,68,69,314432.0,1.129668825806919
322,1,0,1,21,0.16,0.2273,0.69,0,4,52,94,140608.0,1.3249455192268595
323,1,0,1,22,0.16,0.2273,0.69,0,2,36,81,46656.0,2.7018847930632726
324,1,0,1,23,0.18,0.2424,0.55,0,1,27,68,19683.0,9.796975387185967
325,1,0,1,0,0.18,0.2424,0.55,0,3,28,51,21952.0,0.5987202322070889
326,1,0,1,1,0.16,0.197,0.59,0.0896,2,20,45,8000.0,0.5402766739296717
327,1,0,1,2,0.16,0.197,0.59,0.0896,0,12,19,1728.0,0.869658074441806
328,1,0,1,3,0.16,0.2273,0.59,0,1,8,56,512.0,2.09008693583188
329,1,0,1,4,0.16,0.2273,0.59,0,0,5,32,125.0,0.6445680044638951
330,1,0,1,5,0.16,0.2273,0.59,0,0,1,35,1.0,1.7488102347630208
331,1,0,1,6,0.14,0.1667,0.63,0.1045,1,3,42,27.0,11.979139227322584
332,1,0,1,7,0.14,0.2121,0.63,0,1,10,33,1000.0,0.500022035944306
333,1,0,1,8,0.14,0.1515,0.63,0.1343,1,23,53,12167.0,0.7163707881255232
334,1,0,1,9,0.16,0.1818,0.64,0.1343,2,33,81,35937.0,2.7018847930632726
335,1,0,1,10,0.18,0.197,0.59,0.1642,2,59,50,205379.0,1.3557021544363344
336,1,0,1,11,0.2,0.197,0.55,0.2239,18,72,59,373248.0,0.6109713317819904
337,1,0,1,12,0.24,0.2273,0.48,0.2239,15,89,44,704969.0,0.9826059824898337
338,1,0,1,13,0.28,0.2576,0.38,0.2985,21,101,16,1030301.0,1.4043036899381962
339,1,0,1,14,0.3,0.2879,0.39,0.2836,26,118,36,1643032.0,121.63753475026189
340,1,0,1,15,0.32,0.3182,0.36,0.194,21,129,70,2146689.0,0.5637325966004665
341,1,0,1,16,0.34,0.3333,0.34,0.194,33,128,56,2097152.0,2.09008693583188
342,1,0,1,17,0.32,0.303,0.36,0.2836,29,83,85,571787.0,1.213703616753761
343,1,0,1,18,0.3,0.2879,0.45,0.2537,15,84,21,592704.0,0.5444678790179037
344,1,0,1,19,0.32,0.303,0.39,0.2537,14,74,47,405224.0,0.8900177298266997
345,1,0,1,20,0.32,0.303,0.39,0.2537,6,41,18,68921.0,4.015858573649374
346,1,0,1,21,0.32,0.303,0.39,0.2239,6,57,35,185193.0,1.7488102347630208
347,1,0,1,22,0.3,0.3182,0.42,0.1045,0,26,46,17576.0,0.5258208681509198
348,1,0,1,23,0.3,0.2879,0.45,0.2836,5,44,48,85184.0,4.315081398019611
349,1,0,1,0,0.26,0.303,0.56,0,6,39,76,59319.0,0.6385257158828442
350,1,0,1,1,0.26,0.2727,0.56,0.1343,4,23,5,12167.0,24.34527915938213
351,1,0,1,2,0.26,0.2879,0.56,0.0896,3,16,26,4096.0,0.5673570710394846
352,1,0,1,3,0.22,0.2727,0.69,0,9,15,78,3375.0,0.6605113804923478
353,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,56,1.0,2.09008693583188
354,1,0,1,5,0.26,0.2576,0.56,0.1642,1,2,54,8.0,2.266489527055483
355,1,0,1,6,0.26,0.2576,0.56,0.1642,0,1,73,1.0,3.0937909668046757
356,1,0,1,7,0.24,0.2121,0.56,0.2985,0,3,0,27.0,1.0
357,1,0,1,8,0.22,0.2121,0.55,0.2836,0,18,94,5832.0,1.3249455192268595
358,1,0,1,9,0.22,0.2121,0.51,0.2537,3,32,38,32768.0,0.7713855584154635
359,1,0,1,10,0.22,0.2121,0.51,0.2836,8,79,44,493039.0,0.9826059824898337
360,1,0,1,11,0.24,0.2273,0.44,0.2537,23,93,30,804357.0,83.55352537043731
361,1,0,1,12,0.24,0.2121,0.41,0.2836,29,104,24,1124864.0,10.590792759495987
362,1,0,1,13,0.26,0.2273,0.35,0.2985,23,118,36,1643032.0,121.63753475026189
363,1,0,1,14,0.28,0.2727,0.36,0.2537,22,91,97,753571.0,0.7248437158702044
364,1,0,1,15,0.26,0.2424,0.38,0.2537,35,113,73,1442897.0,3.0937909668046757
365,1,0,1,16,0.24,0.2273,0.38,0.2239,22,99,59,970299.0,0.6109713317819904
366,1,0,1,17,0.22,0.2121,0.37,0.2537,23,105,75,1157625.0,1.633404121532299
367,1,0,1,18,0.2,0.2121,0.4,0.1642,11,67,38,300763.0,0.7713855584154635
368,1,0,1,19,0.18,0.197,0.47,0.1343,14,61,30,226981.0,83.55352537043731
369,1,0,1,20,0.18,0.197,0.47,0.1642,7,57,21,185193.0,0.5444678790179037
370,1,0,1,21,0.18,0.197,0.51,0.1642,6,28,9,21952.0,0.7081558739235672
371,1,0,1,22,0.2,0.2121,0.49,0.1343,2,21,19,9261.0,0.869658074441806
372,1,0,1,23,0.2,0.2273,0.4,0.1045,0,18,8,5832.0,0.5026746699330502
373,1,0,1,0,0.2,0.197,0.47,0.2239,1,17,62,4913.0,3.8340720458680737
374,1,0,1,1,0.2,0.197,0.44,0.194,1,16,29,4096.0,2.9729510585814833
375,1,0,1,2,0.18,0.1667,0.43,0.2537,0,8,29,512.0,2.9729510585814833
376,1,0,1,3,0.18,0.1818,0.43,0.194,0,2,48,8.0,4.315081398019611
377,1,0,1,4,0.18,0.197,0.43,0.1343,1,3,46,27.0,0.5258208681509198
378,1,0,1,5,0.18,0.197,0.43,0.1642,0,1,6,1.0,1.3877622922787505
379,1,0,1,6,0.18,0.1818,0.43,0.194,0,5,71,125.0,0.5125433048899948
380,1,0,1,7,0.16,0.1818,0.5,0.1343,4,13,5,2197.0,24.34527915938213
381,1,0,1,8,0.16,0.1515,0.47,0.2239,3,33,38,35937.0,0.7713855584154635
382,1,0,1,9,0.16,0.1515,0.47,0.2239,8,47,15,103823.0,0.6059548980890475
383,1,0,1,10,0.16,0.1515,0.5,0.2537,7,57,86,185193.0,13.064798934155936
384,1,0,1,11,0.16,0.1515,0.55,0.194,9,64,86,262144.0,13.064798934155936
385,1,0,1,12,0.18,0.197,0.47,0.1343,10,80,62,512000.0,3.8340720458680737
386,1,0,1,13,0.18,0.197,0.47,0.1343,13,93,79,804357.0,1.798925688187395
387,1,0,1,14,0.18,0.2121,0.43,0.1045,12,86,32,636056.0,0.6445680044638951
388,1,0,1,15,0.2,0.2121,0.47,0.1642,21,93,40,804357.0,0.573028742574676
389,1,0,1,16,0.2,0.2121,0.47,0.1642,6,82,85,551368.0,1.213703616753761
390,1,0,1,17,0.2,0.197,0.51,0.194,4,71,58,357911.0,0.5017882105819239
391,1,0,1,18,0.18,0.1667,0.55,0.2537,7,92,85,778688.0,1.213703616753761
392,1,0,1,19,0.18,0.1818,0.59,0.194,2,60,99,216000.0,1260.7704250424647
393,1,0,1,20,0.16,0.1515,0.8,0.194,4,33,92,35937.0,4.534449634384539
394,1,0,1,21,0.16,0.1515,0.8,0.194,3,27,91,19683.0,0.9041693413125955
395,1,0,1,22,0.14,0.1212,0.93,0.2537,0,13,90,2197.0,0.5279840346175494
396,1,0,1,23,0.16,0.1364,0.86,0.2836,1,4,66,64.0,1.0272753459349424
397,1,0,1,12,0.2,0.1818,0.86,0.3284,0,3,17,27.0,25.90505251316606
398,1,0,1,13,0.2,0.197,0.86,0.2239,0,22,79,10648.0,1.798925688187395
399,1,0,1,14,0.22,0.2273,0.8,0.1642,2,28,92,21952.0,4.534449634384539
400,1,0,1,15,0.22,0.2273,0.87,0.1642,3,35,73,42875.0,3.0937909668046757
401,1,0,1,16,0.22,0.2273,0.87,0.194,0,61,26,226981.0,0.5673570710394846
402,1,0,1,17,0.22,0.2273,0.82,0.194,1,125,53,1953125.0,0.7163707881255232
403,1,0,1,18,0.22,0.2273,0.8,0.1642,1,133,40,2352637.0,0.573028742574676
404,1,0,1,19,0.22,0.2273,0.8,0.1343,1,99,42,970299.0,11.979139227322584
405,1,0,1,20,0.22,0.2727,0.87,0,0,83,28,571787.0,0.7868403851802712
406,1,0,1,21,0.22,0.2424,0.93,0.1045,0,41,41,68921.0,1.1885273858987428
407,1,0,1,22,0.22,0.2576,0.93,0.0896,0,33,79,35937.0,1.798925688187395
408,1,0,1,23,0.22,0.2727,0.93,0,1,20,30,8000.0,83.55352537043731
409,1,0,1,0,0.22,0.2727,0.93,0,0,3,95,27.0,0.5940846816900167
410,1,0,1,1,0.22,0.2273,0.93,0.1343,1,7,33,343.0,0.500022035944306
411,1,0,1,2,0.22,0.2273,0.93,0.1343,0,3,27,27.0,0.5111492047520422
412,1,0,1,4,0.22,0.2273,0.93,0.1343,1,2,3,8.0,0.8763320184878719
413,1,0,1,5,0.22,0.2576,0.93,0.0896,0,7,45,343.0,0.5402766739296717
414,1,0,1,6,0.22,0.2576,0.93,0.0896,0,32,100,32768.0,2.025790915867646
415,1,0,1,7,0.24,0.2576,0.92,0.1045,1,90,15,729000.0,0.6059548980890475
416,1,0,1,8,0.24,0.2576,0.93,0.1045,1,197,46,7645373.0,0.5258208681509198
417,1,0,1,9,0.24,0.2576,0.93,0.1045,2,109,74,1295029.0,67.32311401195065
418,1,0,1,10,0.26,0.2727,0.93,0.1343,1,47,2,103823.0,0.5237528663423374
419,1,0,1,11,0.28,0.303,0.87,0.0896,5,52,15,140608.0,0.6059548980890475
420,1,0,1,12,0.3,0.3182,0.81,0.0896,5,70,4,343000.0,4.111884294479769
421,1,0,1,13,0.4,0.4091,0.62,0.2836,11,78,3,474552.0,0.8763320184878719
422,1,0,1,14,0.4,0.4091,0.58,0.2537,7,75,50,421875.0,1.3557021544363344
423,1,0,1,15,0.4,0.4091,0.54,0.2836,4,82,82,551368.0,0.7614819393063025
424,1,0,1,16,0.38,0.3939,0.58,0.3881,10,104,72,1124864.0,0.7975605094780727
425,1,0,1,17,0.36,0.3333,0.57,0.3284,7,197,81,7645373.0,2.7018847930632726
426,1,0,1,18,0.34,0.3182,0.61,0.2836,5,161,7,4173281.0,0.6035051827052901
427,1,0,1,19,0.32,0.2879,0.57,0.4179,4,112,19,1404928.0,0.869658074441806
428,1,0,1,20,0.32,0.303,0.49,0.2985,2,76,49,438976.0,21.622861843277043
429,1,0,1,21,0.32,0.2879,0.49,0.4179,4,59,29,205379.0,2.9729510585814833
430,1,0,1,22,0.3,0.303,0.52,0.1642,6,59,33,205379.0,0.500022035944306
431,1,0,1,23,0.3,0.2727,0.52,0.4627,1,28,98,21952.0,2.3440166611427986
432,1,0,1,0,0.26,0.2273,0.56,0.3881,5,13,44,2197.0,0.9826059824898337
433,1,0,1,1,0.26,0.2727,0.56,0,2,5,89,125.0,0.5376143475480764
434,1,0,1,2,0.26,0.2727,0.56,0,0,2,72,8.0,0.7975605094780727
435,1,0,1,3,0.26,0.2576,0.56,0.1642,0,1,10,1.0,2.193083986739962
436,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,95,1.0,0.5940846816900167
437,1,0,1,5,0.24,0.2273,0.6,0.2239,0,6,61,216.0,29.513995986914356
438,1,0,1,6,0.22,0.2121,0.6,0.2239,0,35,62,42875.0,3.8340720458680737
439,1,0,1,7,0.22,0.2121,0.55,0.2239,1,101,18,1030301.0,4.015858573649374
440,1,0,1,8,0.22,0.2121,0.55,0.2836,2,249,2,15438249.0,0.5237528663423374
441,1,0,1,9,0.24,0.2273,0.52,0.2239,3,143,24,2924207.0,10.590792759495987
442,1,0,1,10,0.26,0.2273,0.48,0.2985,1,57,46,185193.0,0.5258208681509198
443,1,0,1,11,0.28,0.2727,0.45,0.1642,5,68,42,314432.0,11.979139227322584
444,1,0,1,12,0.3,0.3333,0.42,0,7,84,79,592704.0,1.798925688187395
445,1,0,1,13,0.28,0.2879,0.45,0.1045,12,98,46,941192.0,0.5258208681509198
446,1,0,1,14,0.3,0.303,0.45,0.1343,6,81,40,531441.0,0.573028742574676
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,53,343000.0,0.7163707881255232
448,1,0,1,16,0.3,0.303,0.49,0.1343,8,91,50,753571.0,1.3557021544363344
449,1,0,1,17,0.3,0.3182,0.49,0.1045,8,215,58,9938375.0,0.5017882105819239
450,1,0,1,18,0.26,0.2576,0.56,0.194,1,185,71,6331625.0,0.5125433048899948
451,1,0,1,19,0.26,0.2273,0.56,0.3284,6,152,17,3511808.0,25.90505251316606
452,1,0,1,20,0.26,0.2424,0.6,0.2836,2,126,64,2000376.0,0.5208262701161901
453,1,0,1,21,0.24,0.2273,0.6,0.2537,3,57,55,185193.0,4084.5228050458813
454,1,0,1,22,0.24,0.2121,0.65,0.2836,0,56,33,175616.0,0.500022035944306
455,1,0,1,23,0.24,0.2121,0.65,0.3284,3,31,56,29791.0,2.09008693583188
456,1,0,1,0,0.24,0.2273,0.7,0.2537,1,21,9,9261.0,0.7081558739235672
457,1,0,1,1,0.24,0.2273,0.7,0.2537,0,6,2,216.0,0.5237528663423374
458,1,0,1,2,0.24,0.2424,0.75,0.1642,0,2,19,8.0,0.869658074441806
459,1,0,1,3,0.22,0.2121,0.8,0.2985,0,1,37,1.0,2.8053491651647224
460,1,0,1,4,0.22,0.2576,0.87,0.0896,0,1,66,1.0,1.0272753459349424
461,1,0,1,5,0.24,0.197,0.6,0.4179,1,5,1,125.0,0.5430441251857795
462,1,0,1,6,0.22,0.2121,0.55,0.2537,0,27,94,19683.0,1.3249455192268595
463,1,0,1,7,0.2,0.1818,0.51,0.2836,2,68,97,314432.0,0.7248437158702044
464,1,0,1,8,0.2,0.1818,0.47,0.3284,7,217,57,10218313.0,0.696298942266857
465,1,0,1,9,0.2,0.1818,0.51,0.3582,7,166,92,4574296.0,4.534449634384539
466,1,0,1,10,0.2,0.1667,0.47,0.4627,6,63,70,250047.0,0.5637325966004665
467,1,0,1,11,0.22,0.1818,0.41,0.4627,6,59,21,205379.0,0.5444678790179037
468,1,0,1,12,0.22,0.1818,0.27,0.5821,11,78,78,474552.0,0.6605113804923478
469,1,0,1,13,0.2,0.1515,0.21,0.5821,8,73,74,389017.0,67.32311401195065
470,1,0,1,14,0.2,0.1515,0.25,0.5224,6,62,90,238328.0,0.5279840346175494
471,1,0,1,15,0.16,0.1212,0.26,0.4478,4,65,97,274625.0,0.7248437158702044
472,1,0,1,16,0.16,0.1364,0.26,0.3582,0,97,44,912673.0,0.9826059824898337
473,1,0,1,17,0.14,0.1212,0.28,0.3582,10,161,7,4173281.0,0.6035051827052901
474,1,0,1,18,0.12,0.1212,0.3,0.2537,1,120,13,1728000.0,0.7041425227235925
475,1,0,1,19,0.12,0.1061,0.3,0.3284,3,96,47,884736.0,0.8900177298266997
476,1,0,1,20,0.1,0.0758,0.33,0.4179,1,53,36,148877.0,121.63753475026189
477,1,0,1,21,0.08,0.0758,0.38,0.2836,0,41,92,68921.0,4.534449634384539
478,1,0,1,22,0.06,0.0303,0.41,0.3881,1,34,5,39304.0,24.34527915938213
479,1,0,1,23,0.06,0.0455,0.38,0.3284,0,27,60,19683.0,1.4384569591461411
480,1,0,1,0,0.04,0.0303,0.45,0.2537,0,13,20,2197.0,0.5227541141700891
481,1,0,1,1,0.04,0,0.41,0.3881,3,12,7,1728.0,0.6035051827052901
482,1,0,1,2,0.04,0.0303,0.41,0.2537,0,11,72,1331.0,0.7975605094780727
483,1,0,1,3,0.04,0.0303,0.41,0.2836,1,7,22,343.0,1.0089303546212294
484,1,0,1,4,0.02,0.0152,0.48,0.2985,0,3,86,27.0,13.064798934155936
485,1,0,1,6,0.02,0.0303,0.44,0.2239,0,2,60,8.0,1.4384569591461411
486,1,0,1,7,0.02,0.0152,0.44,0.2836,0,8,2,512.0,0.5237528663423374
487,1,0,1,8,0.02,0,0.44,0.3284,1,27,65,19683.0,0.5473967051355444
488,1,0,1,9,0.04,0.0303,0.41,0.2537,3,40,46,64000.0,0.5258208681509198
489,1,0,1,10,0.04,0.0606,0.41,0.1642,3,53,62,148877.0,3.8340720458680737
490,1,0,1,11,0.06,0.0758,0.38,0.1343,4,63,17,250047.0,25.90505251316606
491,1,0,1,12,0.06,0.1061,0.38,0.1045,10,70,77,343000.0,0.5001199891426975
492,1,0,1,13,0.08,0.1667,0.35,0,12,84,11,592704.0,102109.07002447755
493,1,0,1,14,0.1,0.1364,0.33,0.1045,11,75,81,421875.0,2.7018847930632726
494,1,0,1,15,0.12,0.1515,0.28,0,10,103,26,1092727.0,0.5673570710394846
495,1,0,1,16,0.12,0.1364,0.28,0.194,11,83,49,571787.0,21.622861843277043
496,1,0,1,17,0.12,0.197,0.28,0,8,67,14,300763.0,0.5023592408312615
497,1,0,1,18,0.08,0.0909,0.35,0.194,0,54,37,157464.0,2.8053491651647224
498,1,0,1,19,0.08,0.1061,0.35,0.1343,6,59,88,205379.0,0.9658118980490871
499,1,0,1,20,0.06,0.0758,0.45,0.1642,1,45,19,91125.0,0.869658074441806
500,1,0,1,21,0.06,0.1061,0.41,0.0896,0,39,29,59319.0,2.9729510585814833
501,1,0,1,22,0.06,0.1515,0.49,0,7,30,37,27000.0,2.8053491651647224
502,1,0,1,23,0.04,0.0758,0.57,0.1045,2,33,98,35937.0,2.3440166611427986
503,1,0,1,0,0.04,0.0758,0.57,0.1045,2,22,66,10648.0,1.0272753459349424
504,1,0,1,1,0.04,0.0758,0.57,0.1045,1,13,20,2197.0,0.5227541141700891
505,1,0,1,2,0.02,0.0606,0.62,0.1343,3,18,23,5832.0,6.50281329350808
506,1,0,1,3,0.02,0.0606,0.62,0.1343,1,5,66,125.0,1.0272753459349424
507,1,0,1,5,0.04,0.0758,0.57,0.1045,0,3,65,27.0,0.5473967051355444
508,1,0,1,6,0.04,0.0758,0.57,0.1045,0,1,58,1.0,0.5017882105819239
509,1,0,1,7,0.08,0.1061,0.58,0.1642,1,2,51,8.0,0.5987202322070889
510,1,0,1,8,0.06,0.0758,0.62,0.1642,2,19,97,6859.0,0.7248437158702044
511,1,0,1,9,0.1,0.0758,0.54,0.3582,3,28,17,21952.0,25.90505251316606
512,1,0,1,10,0.14,0.1061,0.46,0.3881,7,58,8,195112.0,0.5026746699330502
513,1,0,1,11,0.14,0.1364,0.43,0.2239,22,99,94,970299.0,1.3249455192268595
514,1,0,1,12,0.16,0.1212,0.37,0.4627,24,116,0,1560896.0,1.0
515,1,0,1,13,0.14,0.1061,0.33,0.3881,12,87,20,658503.0,0.5227541141700891
516,1,0,1,14,0.16,0.1364,0.28,0.3582,17,110,44,1331000.0,0.9826059824898337
517,1,0,1,15,0.16,0.1364,0.28,0.3582,13,77,73,456533.0,3.0937909668046757
518,1,0,1,16,0.16,0.1364,0.26,0.3284,9,65,48,274625.0,4.315081398019611
519,1,0,1,17,0.14,0.1061,0.26,0.3881,5,55,7,166375.0,0.6035051827052901
520,1,0,1,18,0.12,0.1212,0.3,0.2537,5,49,30,117649.0,83.55352537043731
521,1,0,1,19,0.12,0.1212,0.3,0.2836,5,50,35,125000.0,1.7488102347630208
522,1,0,1,20,0.1,0.1061,0.36,0.2537,4,35,58,42875.0,0.5017882105819239
523,1,0,1,21,0.1,0.1061,0.36,0.194,5,25,78,15625.0,0.6605113804923478
524,1,0,1,22,0.08,0.0909,0.38,0.194,5,28,84,21952.0,0.5769706814181332
525,1,0,1,23,0.06,0.0606,0.41,0.2239,4,21,16,9261.0,1.4043036899381962
526,1,0,1,0,0.06,0.0606,0.41,0.194,0,7,55,343.0,4084.5228050458813
527,1,0,1,1,0.04,0.0455,0.45,0.194,0,1,40,1.0,0.573028742574676
528,1,0,1,3,0.04,0.0303,0.45,0.2537,0,1,93,1.0,19.33568064408107
529,1,0,1,4,0.02,0.0606,0.48,0.1343,0,1,97,1.0,0.7248437158702044
530,1,0,1,5,0.02,0.0606,0.48,0.1343,0,5,62,125.0,3.8340720458680737
531,1,0,1,6,0.02,0.0758,0.48,0.0896,0,15,52,3375.0,0.503365605112174
532,1,0,1,7,0.02,0.1212,0.48,0,5,84,10,592704.0,2.193083986739962
533,1,0,1,8,0.04,0.1364,0.49,0,6,177,70,5545233.0,0.5637325966004665
534,1,0,1,9,0.06,0.1515,0.41,0,4,102,42,1061208.0,11.979139227322584
535,1,0,1,10,0.1,0.1364,0.42,0,6,40,90,64000.0,0.5279840346175494
536,1,0,1,11,0.1,0.1212,0.46,0.1343,3,46,61,97336.0,29.513995986914356
537,1,0,1,12,0.12,0.1364,0.42,0.194,11,63,28,250047.0,0.7868403851802712
538,1,0,1,13,0.14,0.1364,0.43,0.2239,6,60,70,216000.0,0.5637325966004665
539,1,0,1,14,0.14,0.1364,0.46,0.2239,2,45,68,91125.0,9.796975387185967
540,1,0,1,15,0.16,0.1667,0.4,0.1642,7,57,46,185193.0,0.5258208681509198
541,1,0,1,16,0.16,0.1515,0.47,0.2537,4,70,52,343000.0,0.503365605112174
542,1,0,1,17,0.14,0.1212,0.5,0.2537,6,184,23,6229504.0,6.50281329350808
543,1,0,1,18,0.14,0.1364,0.59,0.194,8,153,91,3581577.0,0.9041693413125955
544,1,0,1,19,0.14,0.1515,0.54,0.1642,5,106,87,1191016.0,5.612234025512922
545,1,0,1,20,0.14,0.1364,0.59,0.194,1,81,2,531441.0,0.5237528663423374
546,1,0,1,21,0.14,0.1515,0.63,0.1642,6,59,52,205379.0,0.503365605112174
547,1,0,1,22,0.14,0.1364,0.63,0.2239,3,35,50,42875.0,1.3557021544363344
548,1,0,1,23,0.16,0.1515,0.64,0.2537,3,24,96,13824.0,0.5041370124924979
549,1,0,1,0,0.16,0.1364,0.69,0.2836,3,9,76,729.0,0.6385257158828442
550,1,0,1,1,0.16,0.1667,0.69,0.1642,0,5,15,125.0,0.6059548980890475
551,1,0,1,2,0.16,0.1515,0.69,0.2239,0,2,46,8.0,0.5258208681509198
552,1,0,1,4,0.14,0.1667,0.74,0.1045,0,1,36,1.0,121.63753475026189
553,1,0,1,5,0.14,0.1364,0.74,0.2239,0,9,95,729.0,0.5940846816900167
554,1,0,1,6,0.16,0.1818,0.74,0.1045,1,36,72,46656.0,0.7975605094780727
555,1,0,1,7,0.16,0.1515,0.74,0.2239,5,108,31,1259712.0,1.6779583343684343
556,1,0,1,8,0.16,0.1818,0.74,0.1343,5,238,84,13481272.0,0.5769706814181332
557,1,0,1,9,0.2,0.2273,0.64,0.0896,10,144,7,2985984.0,0.6035051827052901
558,1,0,1,10,0.22,0.2424,0.6,0.1045,6,55,58,166375.0,0.5017882105819239
559,1,0,1,11,0.24,0.2424,0.6,0.1343,6,61,4,226981.0,4.111884294479769
560,1,0,1,12,0.26,0.2879,0.56,0.0896,21,106,28,1191016.0,0.7868403851802712
561,1,0,1,13,0.26,0.2727,0.56,0.1343,21,93,81,804357.0,2.7018847930632726
562,1,0,1,14,0.3,0.3333,0.45,0,11,68,86,314432.0,13.064798934155936
563,1,0,1,15,0.32,0.3485,0.42,0,21,84,30,592704.0,83.55352537043731
564,1,0,1,16,0.32,0.3485,0.42,0,14,116,22,1560896.0,1.0089303546212294
565,1,0,1,17,0.3,0.3333,0.45,0,14,222,99,10941048.0,1260.7704250424647
566,1,0,1,18,0.3,0.3182,0.49,0.0896,7,225,57,11390625.0,0.696298942266857
567,1,0,1,19,0.26,0.2576,0.65,0.1642,13,146,23,3112136.0,6.50281329350808
568,1,0,1,20,0.24,0.2273,0.65,0.194,16,119,83,1685159.0,0.5080359962611123
569,1,0,1,21,0.24,0.2273,0.65,0.194,5,45,65,91125.0,0.5473967051355444
570,1,0,1,22,0.22,0.2273,0.64,0.1642,4,53,19,148877.0,0.869658074441806
571,1,0,1,23,0.22,0.2273,0.64,0.1642,3,40,95,64000.0,0.5940846816900167
572,1,0,1,0,0.22,0.2273,0.69,0.1343,3,17,28,4913.0,0.7868403851802712
573,1,0,1,1,0.24,0.2424,0.65,0.1343,0,5,48,125.0,4.315081398019611
574,1,0,1,2,0.22,0.2273,0.69,0.194,3,10,10,1000.0,2.193083986739962
575,1,0,1,5,0.2,0.1818,0.86,0.2836,0,1,27,1.0,0.5111492047520422
576,1,0,1,6,0.2,0.1818,0.86,0.2836,0,8,3,512.0,0.8763320184878719
577,1,0,1,7,0.22,0.2121,0.87,0.2985,1,30,65,27000.0,0.5473967051355444
578,1,0,1,8,0.22,0.2121,0.87,0.2985,3,72,24,373248.0,10.590792759495987
579,1,0,1,9,0.22,0.2121,0.87,0.2985,3,58,59,195112.0,0.6109713317819904
580,1,0,1,10,0.22,0.2121,0.93,0.2836,2,28,28,21952.0,0.7868403851802712
581,1,0,1,11,0.22,0.197,0.93,0.3284,6,41,73,68921.0,3.0937909668046757
582,1,0,1,12,0.22,0.197,0.93,0.3284,7,48,19,110592.0,0.869658074441806
583,1,0,1,13,0.22,0.197,0.93,0.3284,4,47,95,103823.0,0.5940846816900167
584,1,0,1,14,0.22,0.197,0.93,0.3582,0,36,3,46656.0,0.8763320184878719
585,1,0,1,15,0.22,0.1818,0.93,0.4627,1,43,35,79507.0,1.7488102347630208
586,1,0,1,16,0.22,0.197,0.93,0.3284,1,36,57,46656.0,0.696298942266857
587,1,0,1,17,0.2,0.1818,0.93,0.3582,0,26,59,17576.0,0.6109713317819904
588,1,0,1,16,0.22,0.2273,0.55,0.194,1,24,14,13824.0,0.5023592408312615
589,1,0,1,17,0.22,0.2424,0.55,0.1045,2,84,34,592704.0,0.6539868700870936
590,1,0,1,18,0.2,0.2273,0.69,0.0896,3,104,62,1124864.0,3.8340720458680737
591,1,0,1,19,0.2,0.2273,0.69,0.0896,3,79,50,493039.0,1.3557021544363344
