instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_2,feature_y_2
363,1,0,1,14,0.28,0.2727,0.36,0.2537,22,91,31,753571.0
364,1,0,1,15,0.26,0.2424,0.38,0.2537,35,113,90,1442897.0
365,1,0,1,16,0.24,0.2273,0.38,0.2239,22,99,0,970299.0
366,1,0,1,17,0.22,0.2121,0.37,0.2537,23,105,79,1157625.0
367,1,0,1,18,0.2,0.2121,0.4,0.1642,11,67,5,300763.0
368,1,0,1,19,0.18,0.197,0.47,0.1343,14,61,51,226981.0
369,1,0,1,20,0.18,0.197,0.47,0.1642,7,57,3,185193.0
370,1,0,1,21,0.18,0.197,0.51,0.1642,6,28,68,21952.0
371,1,0,1,22,0.2,0.2121,0.49,0.1343,2,21,12,9261.0
372,1,0,1,23,0.2,0.2273,0.4,0.1045,0,18,69,5832.0
373,1,0,1,0,0.2,0.197,0.47,0.2239,1,17,71,4913.0
374,1,0,1,1,0.2,0.197,0.44,0.194,1,16,100,4096.0
375,1,0,1,2,0.18,0.1667,0.43,0.2537,0,8,3,512.0
376,1,0,1,3,0.18,0.1818,0.43,0.194,0,2,30,8.0
377,1,0,1,4,0.18,0.197,0.43,0.1343,1,3,92,27.0
378,1,0,1,5,0.18,0.197,0.43,0.1642,0,1,5,1.0
379,1,0,1,6,0.18,0.1818,0.43,0.194,0,5,63,125.0
380,1,0,1,7,0.16,0.1818,0.5,0.1343,4,13,12,2197.0
381,1,0,1,8,0.16,0.1515,0.47,0.2239,3,33,61,35937.0
382,1,0,1,9,0.16,0.1515,0.47,0.2239,8,47,30,103823.0
383,1,0,1,10,0.16,0.1515,0.5,0.2537,7,57,0,185193.0
384,1,0,1,11,0.16,0.1515,0.55,0.194,9,64,41,262144.0
385,1,0,1,12,0.18,0.197,0.47,0.1343,10,80,25,512000.0
386,1,0,1,13,0.18,0.197,0.47,0.1343,13,93,41,804357.0
387,1,0,1,14,0.18,0.2121,0.43,0.1045,12,86,93,636056.0
388,1,0,1,15,0.2,0.2121,0.47,0.1642,21,93,8,804357.0
389,1,0,1,16,0.2,0.2121,0.47,0.1642,6,82,43,551368.0
390,1,0,1,17,0.2,0.197,0.51,0.194,4,71,4,357911.0
391,1,0,1,18,0.18,0.1667,0.55,0.2537,7,92,67,778688.0
392,1,0,1,19,0.18,0.1818,0.59,0.194,2,60,99,216000.0
393,1,0,1,20,0.16,0.1515,0.8,0.194,4,33,97,35937.0
394,1,0,1,21,0.16,0.1515,0.8,0.194,3,27,54,19683.0
395,1,0,1,22,0.14,0.1212,0.93,0.2537,0,13,2,2197.0
396,1,0,1,23,0.16,0.1364,0.86,0.2836,1,4,81,64.0
397,1,0,1,12,0.2,0.1818,0.86,0.3284,0,3,2,27.0
398,1,0,1,13,0.2,0.197,0.86,0.2239,0,22,49,10648.0
399,1,0,1,14,0.22,0.2273,0.8,0.1642,2,28,65,21952.0
400,1,0,1,15,0.22,0.2273,0.87,0.1642,3,35,10,42875.0
401,1,0,1,16,0.22,0.2273,0.87,0.194,0,61,96,226981.0
402,1,0,1,17,0.22,0.2273,0.82,0.194,1,125,12,1953125.0
403,1,0,1,18,0.22,0.2273,0.8,0.1642,1,133,66,2352637.0
404,1,0,1,19,0.22,0.2273,0.8,0.1343,1,99,14,970299.0
405,1,0,1,20,0.22,0.2727,0.87,0,0,83,2,571787.0
406,1,0,1,21,0.22,0.2424,0.93,0.1045,0,41,37,68921.0
407,1,0,1,22,0.22,0.2576,0.93,0.0896,0,33,79,35937.0
408,1,0,1,23,0.22,0.2727,0.93,0,1,20,41,8000.0
409,1,0,1,0,0.22,0.2727,0.93,0,0,3,97,27.0
410,1,0,1,1,0.22,0.2273,0.93,0.1343,1,7,46,343.0
411,1,0,1,2,0.22,0.2273,0.93,0.1343,0,3,60,27.0
412,1,0,1,4,0.22,0.2273,0.93,0.1343,1,2,71,8.0
413,1,0,1,5,0.22,0.2576,0.93,0.0896,0,7,80,343.0
414,1,0,1,6,0.22,0.2576,0.93,0.0896,0,32,56,32768.0
415,1,0,1,7,0.24,0.2576,0.92,0.1045,1,90,40,729000.0
416,1,0,1,8,0.24,0.2576,0.93,0.1045,1,197,6,7645373.0
417,1,0,1,9,0.24,0.2576,0.93,0.1045,2,109,65,1295029.0
418,1,0,1,10,0.26,0.2727,0.93,0.1343,1,47,17,103823.0
419,1,0,1,11,0.28,0.303,0.87,0.0896,5,52,3,140608.0
420,1,0,1,12,0.3,0.3182,0.81,0.0896,5,70,72,343000.0
421,1,0,1,13,0.4,0.4091,0.62,0.2836,11,78,48,474552.0
422,1,0,1,14,0.4,0.4091,0.58,0.2537,7,75,18,421875.0
423,1,0,1,15,0.4,0.4091,0.54,0.2836,4,82,20,551368.0
424,1,0,1,16,0.38,0.3939,0.58,0.3881,10,104,63,1124864.0
425,1,0,1,17,0.36,0.3333,0.57,0.3284,7,197,49,7645373.0
426,1,0,1,18,0.34,0.3182,0.61,0.2836,5,161,19,4173281.0
427,1,0,1,19,0.32,0.2879,0.57,0.4179,4,112,90,1404928.0
428,1,0,1,20,0.32,0.303,0.49,0.2985,2,76,34,438976.0
429,1,0,1,21,0.32,0.2879,0.49,0.4179,4,59,23,205379.0
430,1,0,1,22,0.3,0.303,0.52,0.1642,6,59,60,205379.0
431,1,0,1,23,0.3,0.2727,0.52,0.4627,1,28,60,21952.0
432,1,0,1,0,0.26,0.2273,0.56,0.3881,5,13,21,2197.0
433,1,0,1,1,0.26,0.2727,0.56,0,2,5,26,125.0
434,1,0,1,2,0.26,0.2727,0.56,0,0,2,66,8.0
435,1,0,1,3,0.26,0.2576,0.56,0.1642,0,1,9,1.0
436,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,19,1.0
437,1,0,1,5,0.24,0.2273,0.6,0.2239,0,6,75,216.0
438,1,0,1,6,0.22,0.2121,0.6,0.2239,0,35,8,42875.0
439,1,0,1,7,0.22,0.2121,0.55,0.2239,1,101,5,1030301.0
440,1,0,1,8,0.22,0.2121,0.55,0.2836,2,249,87,15438249.0
441,1,0,1,9,0.24,0.2273,0.52,0.2239,3,143,36,2924207.0
442,1,0,1,10,0.26,0.2273,0.48,0.2985,1,57,98,185193.0
443,1,0,1,11,0.28,0.2727,0.45,0.1642,5,68,30,314432.0
444,1,0,1,12,0.3,0.3333,0.42,0,7,84,37,592704.0
445,1,0,1,13,0.28,0.2879,0.45,0.1045,12,98,67,941192.0
446,1,0,1,14,0.3,0.303,0.45,0.1343,6,81,83,531441.0
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,89,343000.0
448,1,0,1,16,0.3,0.303,0.49,0.1343,8,91,88,753571.0
449,1,0,1,17,0.3,0.3182,0.49,0.1045,8,215,25,9938375.0
450,1,0,1,18,0.26,0.2576,0.56,0.194,1,185,27,6331625.0
451,1,0,1,19,0.26,0.2273,0.56,0.3284,6,152,65,3511808.0
452,1,0,1,20,0.26,0.2424,0.6,0.2836,2,126,7,2000376.0
453,1,0,1,21,0.24,0.2273,0.6,0.2537,3,57,76,185193.0
454,1,0,1,22,0.24,0.2121,0.65,0.2836,0,56,45,175616.0
455,1,0,1,23,0.24,0.2121,0.65,0.3284,3,31,52,29791.0
456,1,0,1,0,0.24,0.2273,0.7,0.2537,1,21,87,9261.0
457,1,0,1,1,0.24,0.2273,0.7,0.2537,0,6,99,216.0
458,1,0,1,2,0.24,0.2424,0.75,0.1642,0,2,18,8.0
459,1,0,1,3,0.22,0.2121,0.8,0.2985,0,1,18,1.0
460,1,0,1,4,0.22,0.2576,0.87,0.0896,0,1,47,1.0
461,1,0,1,5,0.24,0.197,0.6,0.4179,1,5,92,125.0
462,1,0,1,6,0.22,0.2121,0.55,0.2537,0,27,74,19683.0
463,1,0,1,7,0.2,0.1818,0.51,0.2836,2,68,55,314432.0
464,1,0,1,8,0.2,0.1818,0.47,0.3284,7,217,79,10218313.0
465,1,0,1,9,0.2,0.1818,0.51,0.3582,7,166,69,4574296.0
466,1,0,1,10,0.2,0.1667,0.47,0.4627,6,63,54,250047.0
467,1,0,1,11,0.22,0.1818,0.41,0.4627,6,59,45,205379.0
468,1,0,1,12,0.22,0.1818,0.27,0.5821,11,78,19,474552.0
469,1,0,1,13,0.2,0.1515,0.21,0.5821,8,73,81,389017.0
470,1,0,1,14,0.2,0.1515,0.25,0.5224,6,62,85,238328.0
471,1,0,1,15,0.16,0.1212,0.26,0.4478,4,65,70,274625.0
472,1,0,1,16,0.16,0.1364,0.26,0.3582,0,97,33,912673.0
473,1,0,1,17,0.14,0.1212,0.28,0.3582,10,161,27,4173281.0
474,1,0,1,18,0.12,0.1212,0.3,0.2537,1,120,36,1728000.0
475,1,0,1,19,0.12,0.1061,0.3,0.3284,3,96,27,884736.0
476,1,0,1,20,0.1,0.0758,0.33,0.4179,1,53,20,148877.0
477,1,0,1,21,0.08,0.0758,0.38,0.2836,0,41,4,68921.0
478,1,0,1,22,0.06,0.0303,0.41,0.3881,1,34,8,39304.0
479,1,0,1,23,0.06,0.0455,0.38,0.3284,0,27,57,19683.0
480,1,0,1,0,0.04,0.0303,0.45,0.2537,0,13,62,2197.0
481,1,0,1,1,0.04,0,0.41,0.3881,3,12,0,1728.0
482,1,0,1,2,0.04,0.0303,0.41,0.2537,0,11,74,1331.0
483,1,0,1,3,0.04,0.0303,0.41,0.2836,1,7,63,343.0
484,1,0,1,4,0.02,0.0152,0.48,0.2985,0,3,71,27.0
485,1,0,1,6,0.02,0.0303,0.44,0.2239,0,2,94,8.0
486,1,0,1,7,0.02,0.0152,0.44,0.2836,0,8,93,512.0
487,1,0,1,8,0.02,0,0.44,0.3284,1,27,68,19683.0
488,1,0,1,9,0.04,0.0303,0.41,0.2537,3,40,58,64000.0
489,1,0,1,10,0.04,0.0606,0.41,0.1642,3,53,16,148877.0
490,1,0,1,11,0.06,0.0758,0.38,0.1343,4,63,72,250047.0
491,1,0,1,12,0.06,0.1061,0.38,0.1045,10,70,76,343000.0
492,1,0,1,13,0.08,0.1667,0.35,0,12,84,84,592704.0
493,1,0,1,14,0.1,0.1364,0.33,0.1045,11,75,9,421875.0
494,1,0,1,15,0.12,0.1515,0.28,0,10,103,35,1092727.0
495,1,0,1,16,0.12,0.1364,0.28,0.194,11,83,30,571787.0
496,1,0,1,17,0.12,0.197,0.28,0,8,67,87,300763.0
497,1,0,1,18,0.08,0.0909,0.35,0.194,0,54,91,157464.0
498,1,0,1,19,0.08,0.1061,0.35,0.1343,6,59,8,205379.0
499,1,0,1,20,0.06,0.0758,0.45,0.1642,1,45,4,91125.0
500,1,0,1,21,0.06,0.1061,0.41,0.0896,0,39,48,59319.0
501,1,0,1,22,0.06,0.1515,0.49,0,7,30,31,27000.0
502,1,0,1,23,0.04,0.0758,0.57,0.1045,2,33,84,35937.0
503,1,0,1,0,0.04,0.0758,0.57,0.1045,2,22,45,10648.0
504,1,0,1,1,0.04,0.0758,0.57,0.1045,1,13,51,2197.0
505,1,0,1,2,0.02,0.0606,0.62,0.1343,3,18,26,5832.0
506,1,0,1,3,0.02,0.0606,0.62,0.1343,1,5,22,125.0
507,1,0,1,5,0.04,0.0758,0.57,0.1045,0,3,52,27.0
508,1,0,1,6,0.04,0.0758,0.57,0.1045,0,1,22,1.0
509,1,0,1,7,0.08,0.1061,0.58,0.1642,1,2,53,8.0
510,1,0,1,8,0.06,0.0758,0.62,0.1642,2,19,48,6859.0
511,1,0,1,9,0.1,0.0758,0.54,0.3582,3,28,77,21952.0
512,1,0,1,10,0.14,0.1061,0.46,0.3881,7,58,69,195112.0
513,1,0,1,11,0.14,0.1364,0.43,0.2239,22,99,38,970299.0
514,1,0,1,12,0.16,0.1212,0.37,0.4627,24,116,5,1560896.0
515,1,0,1,13,0.14,0.1061,0.33,0.3881,12,87,26,658503.0
516,1,0,1,14,0.16,0.1364,0.28,0.3582,17,110,65,1331000.0
517,1,0,1,15,0.16,0.1364,0.28,0.3582,13,77,65,456533.0
518,1,0,1,16,0.16,0.1364,0.26,0.3284,9,65,1,274625.0
519,1,0,1,17,0.14,0.1061,0.26,0.3881,5,55,90,166375.0
520,1,0,1,18,0.12,0.1212,0.3,0.2537,5,49,44,117649.0
521,1,0,1,19,0.12,0.1212,0.3,0.2836,5,50,89,125000.0
522,1,0,1,20,0.1,0.1061,0.36,0.2537,4,35,70,42875.0
523,1,0,1,21,0.1,0.1061,0.36,0.194,5,25,29,15625.0
524,1,0,1,22,0.08,0.0909,0.38,0.194,5,28,66,21952.0
525,1,0,1,23,0.06,0.0606,0.41,0.2239,4,21,74,9261.0
526,1,0,1,0,0.06,0.0606,0.41,0.194,0,7,88,343.0
527,1,0,1,1,0.04,0.0455,0.45,0.194,0,1,63,1.0
528,1,0,1,3,0.04,0.0303,0.45,0.2537,0,1,99,1.0
529,1,0,1,4,0.02,0.0606,0.48,0.1343,0,1,97,1.0
530,1,0,1,5,0.02,0.0606,0.48,0.1343,0,5,99,125.0
531,1,0,1,6,0.02,0.0758,0.48,0.0896,0,15,46,3375.0
532,1,0,1,7,0.02,0.1212,0.48,0,5,84,21,592704.0
533,1,0,1,8,0.04,0.1364,0.49,0,6,177,51,5545233.0
534,1,0,1,9,0.06,0.1515,0.41,0,4,102,2,1061208.0
535,1,0,1,10,0.1,0.1364,0.42,0,6,40,29,64000.0
536,1,0,1,11,0.1,0.1212,0.46,0.1343,3,46,70,97336.0
537,1,0,1,12,0.12,0.1364,0.42,0.194,11,63,1,250047.0
538,1,0,1,13,0.14,0.1364,0.43,0.2239,6,60,29,216000.0
539,1,0,1,14,0.14,0.1364,0.46,0.2239,2,45,49,91125.0
540,1,0,1,15,0.16,0.1667,0.4,0.1642,7,57,10,185193.0
541,1,0,1,16,0.16,0.1515,0.47,0.2537,4,70,51,343000.0
542,1,0,1,17,0.14,0.1212,0.5,0.2537,6,184,38,6229504.0
543,1,0,1,18,0.14,0.1364,0.59,0.194,8,153,87,3581577.0
544,1,0,1,19,0.14,0.1515,0.54,0.1642,5,106,5,1191016.0
545,1,0,1,20,0.14,0.1364,0.59,0.194,1,81,16,531441.0
546,1,0,1,21,0.14,0.1515,0.63,0.1642,6,59,96,205379.0
547,1,0,1,22,0.14,0.1364,0.63,0.2239,3,35,11,42875.0
548,1,0,1,23,0.16,0.1515,0.64,0.2537,3,24,50,13824.0
549,1,0,1,0,0.16,0.1364,0.69,0.2836,3,9,59,729.0
550,1,0,1,1,0.16,0.1667,0.69,0.1642,0,5,85,125.0
551,1,0,1,2,0.16,0.1515,0.69,0.2239,0,2,86,8.0
552,1,0,1,4,0.14,0.1667,0.74,0.1045,0,1,100,1.0
553,1,0,1,5,0.14,0.1364,0.74,0.2239,0,9,9,729.0
554,1,0,1,6,0.16,0.1818,0.74,0.1045,1,36,42,46656.0
555,1,0,1,7,0.16,0.1515,0.74,0.2239,5,108,41,1259712.0
556,1,0,1,8,0.16,0.1818,0.74,0.1343,5,238,34,13481272.0
557,1,0,1,9,0.2,0.2273,0.64,0.0896,10,144,16,2985984.0
558,1,0,1,10,0.22,0.2424,0.6,0.1045,6,55,49,166375.0
559,1,0,1,11,0.24,0.2424,0.6,0.1343,6,61,82,226981.0
560,1,0,1,12,0.26,0.2879,0.56,0.0896,21,106,71,1191016.0
561,1,0,1,13,0.26,0.2727,0.56,0.1343,21,93,88,804357.0
562,1,0,1,14,0.3,0.3333,0.45,0,11,68,43,314432.0
563,1,0,1,15,0.32,0.3485,0.42,0,21,84,31,592704.0
564,1,0,1,16,0.32,0.3485,0.42,0,14,116,44,1560896.0
565,1,0,1,17,0.3,0.3333,0.45,0,14,222,80,10941048.0
566,1,0,1,18,0.3,0.3182,0.49,0.0896,7,225,77,11390625.0
567,1,0,1,19,0.26,0.2576,0.65,0.1642,13,146,70,3112136.0
568,1,0,1,20,0.24,0.2273,0.65,0.194,16,119,68,1685159.0
569,1,0,1,21,0.24,0.2273,0.65,0.194,5,45,14,91125.0
570,1,0,1,22,0.22,0.2273,0.64,0.1642,4,53,77,148877.0
571,1,0,1,23,0.22,0.2273,0.64,0.1642,3,40,51,64000.0
572,1,0,1,0,0.22,0.2273,0.69,0.1343,3,17,92,4913.0
573,1,0,1,1,0.24,0.2424,0.65,0.1343,0,5,67,125.0
574,1,0,1,2,0.22,0.2273,0.69,0.194,3,10,19,1000.0
575,1,0,1,5,0.2,0.1818,0.86,0.2836,0,1,13,1.0
576,1,0,1,6,0.2,0.1818,0.86,0.2836,0,8,62,512.0
577,1,0,1,7,0.22,0.2121,0.87,0.2985,1,30,29,27000.0
578,1,0,1,8,0.22,0.2121,0.87,0.2985,3,72,6,373248.0
579,1,0,1,9,0.22,0.2121,0.87,0.2985,3,58,93,195112.0
580,1,0,1,10,0.22,0.2121,0.93,0.2836,2,28,54,21952.0
581,1,0,1,11,0.22,0.197,0.93,0.3284,6,41,62,68921.0
582,1,0,1,12,0.22,0.197,0.93,0.3284,7,48,6,110592.0
583,1,0,1,13,0.22,0.197,0.93,0.3284,4,47,22,103823.0
584,1,0,1,14,0.22,0.197,0.93,0.3582,0,36,10,46656.0
585,1,0,1,15,0.22,0.1818,0.93,0.4627,1,43,94,79507.0
586,1,0,1,16,0.22,0.197,0.93,0.3284,1,36,49,46656.0
587,1,0,1,17,0.2,0.1818,0.93,0.3582,0,26,84,17576.0
588,1,0,1,16,0.22,0.2273,0.55,0.194,1,24,87,13824.0
589,1,0,1,17,0.22,0.2424,0.55,0.1045,2,84,32,592704.0
590,1,0,1,18,0.2,0.2273,0.69,0.0896,3,104,39,1124864.0
591,1,0,1,19,0.2,0.2273,0.69,0.0896,3,79,82,493039.0
592,1,0,1,20,0.18,0.2121,0.74,0.0896,4,59,78,205379.0
593,1,0,1,21,0.18,0.2121,0.74,0.0896,2,38,59,54872.0
594,1,0,1,22,0.18,0.2121,0.74,0.0896,0,27,95,19683.0
595,1,0,1,23,0.18,0.197,0.8,0.1642,0,16,78,4096.0
596,1,0,1,0,0.2,0.2121,0.75,0.1343,0,9,24,729.0
597,1,0,1,1,0.2,0.2121,0.75,0.1343,1,3,29,27.0
598,1,0,1,2,0.2,0.2121,0.75,0.1642,0,2,62,8.0
599,1,0,1,3,0.2,0.2273,0.75,0.1045,1,1,4,1.0
600,1,0,1,5,0.18,0.2121,0.8,0.1045,0,4,74,64.0
601,1,0,1,6,0.18,0.197,0.8,0.1343,0,16,7,4096.0
602,1,0,1,7,0.16,0.197,0.86,0.0896,2,60,36,216000.0
603,1,0,1,8,0.16,0.197,0.86,0.0896,2,157,87,3869893.0
604,1,0,1,9,0.18,0.2121,0.86,0.0896,6,101,62,1030301.0
605,1,0,1,10,0.18,0.2121,0.86,0.1045,0,49,60,117649.0
606,1,0,1,11,0.18,0.2121,0.93,0.1045,0,30,78,27000.0
607,1,0,1,12,0.18,0.2121,0.93,0.1045,1,29,67,24389.0
608,1,0,1,13,0.18,0.2121,0.93,0.1045,0,31,74,29791.0
609,1,0,1,14,0.22,0.2727,0.8,0,2,38,74,54872.0
610,1,0,1,15,0.2,0.2576,0.86,0,1,41,61,68921.0
611,1,0,1,16,0.22,0.2727,0.8,0,10,80,84,512000.0
612,1,0,1,17,0.24,0.2424,0.75,0.1343,2,149,22,3307949.0
613,1,0,1,18,0.24,0.2273,0.75,0.194,2,109,41,1295029.0
614,1,0,1,19,0.24,0.2424,0.75,0.1343,5,89,23,704969.0
615,1,0,1,20,0.24,0.2273,0.7,0.194,1,62,56,238328.0
616,1,0,1,21,0.22,0.2273,0.75,0.1343,1,58,63,195112.0
617,1,0,1,22,0.24,0.2121,0.65,0.3582,0,26,40,17576.0
618,1,0,1,23,0.24,0.2273,0.6,0.2239,1,23,61,12167.0
619,1,0,1,0,0.22,0.197,0.64,0.3582,2,28,90,21952.0
620,1,0,1,1,0.22,0.2273,0.64,0.194,0,20,99,8000.0
621,1,0,1,2,0.22,0.2273,0.64,0.1642,0,15,92,3375.0
622,1,0,1,3,0.2,0.2121,0.64,0.1343,3,8,95,512.0
623,1,0,1,4,0.16,0.1818,0.69,0.1045,1,3,46,27.0
624,1,0,1,6,0.16,0.1818,0.64,0.1343,0,2,81,8.0
625,1,0,1,7,0.16,0.1818,0.59,0.1045,1,5,79,125.0
626,1,0,1,8,0.18,0.197,0.55,0.1642,3,34,99,39304.0
627,1,0,1,9,0.18,0.2121,0.59,0.0896,0,34,96,39304.0
628,1,0,1,10,0.18,0.2121,0.64,0.1045,4,55,33,166375.0
629,1,0,1,11,0.18,0.197,0.64,0.1343,4,64,50,262144.0
630,1,0,1,12,0.2,0.197,0.59,0.194,12,78,44,474552.0
631,1,0,1,13,0.22,0.2273,0.55,0.1642,9,65,50,274625.0
632,1,0,1,14,0.22,0.2273,0.6,0.1343,10,99,26,970299.0
633,1,0,1,15,0.22,0.2121,0.69,0.2537,22,120,90,1728000.0
634,1,0,1,16,0.24,0.2424,0.6,0.1642,19,107,9,1225043.0
635,1,0,1,17,0.24,0.2879,0.6,0,9,91,16,753571.0
636,1,0,1,18,0.22,0.2273,0.69,0.1343,9,68,25,314432.0
637,1,0,1,19,0.22,0.2121,0.69,0.2537,6,58,79,195112.0
638,1,0,1,20,0.18,0.2121,0.74,0.0896,1,43,45,79507.0
639,1,0,1,21,0.18,0.2121,0.74,0.0896,1,36,67,46656.0
640,1,0,1,22,0.16,0.197,0.8,0.0896,4,32,16,32768.0
641,1,0,1,23,0.16,0.197,0.8,0.0896,3,33,17,35937.0
642,1,0,1,0,0.16,0.1818,0.8,0.1045,0,33,70,35937.0
643,1,0,1,1,0.14,0.2121,0.8,0,7,29,23,24389.0
644,1,0,1,2,0.16,0.2273,0.8,0,1,11,32,1331.0
645,1,0,1,3,0.14,0.2121,0.93,0,1,8,21,512.0
646,1,0,1,4,0.14,0.2121,0.93,0,0,1,66,1.0
647,1,0,1,5,0.14,0.2121,0.86,0,0,3,10,27.0
648,1,0,1,7,0.14,0.2121,0.86,0,0,3,49,27.0
649,1,0,1,8,0.14,0.2121,0.86,0,1,12,27,1728.0
650,1,0,1,9,0.16,0.2273,0.8,0,4,38,70,54872.0
651,1,0,1,10,0.18,0.2424,0.8,0,7,64,95,262144.0
652,1,0,1,11,0.22,0.2727,0.75,0,9,59,58,205379.0
653,1,0,1,12,0.3,0.3182,0.52,0.1045,10,97,77,912673.0
654,1,0,1,13,0.28,0.2879,0.61,0.1045,13,84,3,592704.0
655,1,0,1,14,0.28,0.303,0.61,0.0896,18,122,80,1815848.0
656,1,0,1,15,0.3,0.3333,0.56,0,14,109,86,1295029.0
657,1,0,1,16,0.3,0.3333,0.56,0,19,123,61,1860867.0
658,1,0,1,17,0.3,0.2879,0.56,0.194,6,77,84,456533.0
659,1,0,1,18,0.26,0.2576,0.65,0.1642,8,65,84,274625.0
660,1,0,1,19,0.26,0.2576,0.65,0.194,9,55,82,166375.0
661,1,0,1,20,0.26,0.2727,0.65,0.1045,3,33,86,35937.0
662,1,0,1,21,0.24,0.2424,0.7,0.1642,3,28,53,21952.0
663,1,0,1,22,0.24,0.2273,0.7,0.194,2,21,41,9261.0
664,1,0,1,23,0.24,0.2121,0.65,0.2836,5,21,59,9261.0
665,1,0,1,0,0.24,0.2273,0.65,0.2239,1,7,54,343.0
666,1,0,1,1,0.22,0.2121,0.64,0.2537,2,7,53,343.0
667,1,0,1,2,0.22,0.2273,0.64,0.194,0,1,58,1.0
668,1,0,1,3,0.22,0.2273,0.64,0.194,0,2,96,8.0
669,1,0,1,4,0.2,0.197,0.59,0.2239,0,2,25,8.0
670,1,0,1,5,0.18,0.1667,0.64,0.2836,0,8,10,512.0
671,1,0,1,6,0.16,0.1364,0.69,0.3284,0,37,90,50653.0
672,1,0,1,7,0.16,0.1364,0.64,0.2836,1,72,39,373248.0
673,1,0,1,8,0.16,0.1364,0.59,0.2836,3,185,95,6331625.0
674,1,0,1,9,0.16,0.1364,0.59,0.2985,0,112,10,1404928.0
675,1,0,1,10,0.16,0.1515,0.59,0.194,1,69,18,328509.0
676,1,0,1,11,0.16,0.1515,0.59,0.194,2,48,24,110592.0
677,1,0,1,12,0.18,0.2121,0.55,0.1045,6,68,83,314432.0
678,1,0,1,13,0.16,0.2273,0.59,0,2,54,56,157464.0
679,1,0,1,14,0.18,0.197,0.55,0.1343,1,86,2,636056.0
680,1,0,1,15,0.16,0.1818,0.59,0.1343,3,44,50,85184.0
681,1,0,1,16,0.16,0.1818,0.56,0.194,3,86,92,636056.0
682,1,0,1,17,0.16,0.1515,0.59,0.194,6,161,19,4173281.0
683,1,0,1,18,0.16,0.1515,0.55,0.2239,3,156,52,3796416.0
684,1,0,1,19,0.3,0.3182,0.61,0.1045,3,111,1,1367631.0
685,1,0,1,20,0.16,0.1667,0.59,0.1642,0,78,47,474552.0
686,1,0,1,21,0.16,0.197,0.59,0.0896,3,56,34,175616.0
687,1,0,1,22,0.16,0.1818,0.59,0.1045,0,34,25,39304.0
688,1,0,1,23,0.16,0.197,0.64,0.0896,2,17,79,4913.0
689,1,0,2,0,0.16,0.1818,0.64,0.1045,2,8,40,512.0
690,1,0,2,1,0.16,0.1818,0.69,0.1045,0,3,77,27.0
691,1,0,2,2,0.16,0.2273,0.69,0,0,2,18,8.0
692,1,0,2,3,0.16,0.2273,0.69,0,0,2,6,8.0
693,1,0,2,5,0.14,0.2121,0.93,0,0,3,4,27.0
694,1,0,2,6,0.14,0.2121,0.93,0,0,22,66,10648.0
695,1,0,2,7,0.16,0.2273,0.93,0,0,52,71,140608.0
696,1,0,2,8,0.16,0.2273,0.93,0,3,135,59,2460375.0
697,1,0,2,9,0.16,0.2273,0.93,0,2,116,34,1560896.0
698,1,0,2,10,0.16,0.2273,0.93,0,0,47,22,103823.0
699,1,0,2,11,0.18,0.2424,0.86,0,2,51,53,132651.0
700,1,0,2,12,0.2,0.2576,0.86,0,2,55,20,166375.0
701,1,0,2,13,0.2,0.2576,0.86,0,3,52,12,140608.0
702,1,0,2,14,0.22,0.2576,0.8,0.0896,5,54,80,157464.0
703,1,0,2,15,0.24,0.2879,0.75,0,7,52,18,140608.0
704,1,0,2,16,0.24,0.2424,0.75,0.1343,3,64,94,262144.0
705,1,0,2,17,0.24,0.2879,0.75,0,4,176,28,5451776.0
706,1,0,2,18,0.24,0.2576,0.81,0.1045,3,168,57,4741632.0
707,1,0,2,19,0.24,0.2424,0.81,0.1343,3,108,51,1259712.0
708,1,0,2,20,0.22,0.2273,0.87,0.1343,5,74,5,405224.0
709,1,0,2,21,0.22,0.2273,0.87,0.1343,0,64,66,262144.0
710,1,0,2,22,0.22,0.2576,0.87,0.0896,2,36,23,46656.0
711,1,0,2,23,0.2,0.197,0.93,0.194,1,16,55,4096.0
712,1,0,2,0,0.22,0.2424,0.93,0.1045,0,2,27,8.0
713,1,0,2,1,0.22,0.2273,0.93,0.194,0,3,29,27.0
714,1,0,2,2,0.22,0.2273,0.93,0.1343,4,4,34,64.0
715,1,0,2,3,0.22,0.2273,0.93,0.1343,0,1,76,1.0
716,1,0,2,4,0.22,0.2121,0.93,0.2836,0,1,54,1.0
717,1,0,2,5,0.22,0.2424,0.93,0.1045,0,3,57,27.0
718,1,0,2,6,0.22,0.2424,0.93,0.1045,1,18,69,5832.0
719,1,0,2,7,0.22,0.2121,0.93,0.2239,1,49,75,117649.0
720,1,0,2,8,0.22,0.2121,0.93,0.2239,1,155,93,3723875.0
721,1,0,2,9,0.24,0.2576,0.93,0.0896,4,123,50,1860867.0
722,1,0,2,10,0.22,0.2727,1,0,2,61,70,226981.0
723,1,0,2,11,0.24,0.2273,0.93,0.194,5,52,63,140608.0
724,1,0,2,12,0.24,0.2273,0.93,0.2239,3,64,46,262144.0
725,1,0,2,13,0.34,0.3333,0.93,0.1642,1,75,50,421875.0
726,1,0,2,14,0.38,0.3939,0.82,0.3881,2,63,99,250047.0
