instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_4,feature_y_4,feature_y_4,feature_y_4
249,1,0,1,17,0.16,0.1515,0.86,0.2239,6,136,80,2515456.0,163.63007223971312,0.04101873599187465
250,1,0,1,18,0.16,0.1818,0.93,0.1045,1,95,55,857375.0,4084.5228050458813,0.9814938312063979
251,1,0,1,19,0.16,0.2273,0.93,0,0,51,27,132651.0,0.5111492047520422,0.924225198966451
252,1,0,1,20,0.16,0.1515,0.93,0.194,0,32,59,32768.0,0.6109713317819904,0.37293782932771496
253,1,0,1,21,0.16,0.197,0.86,0.0896,0,20,40,8000.0,0.573028742574676,0.06564512751032302
254,1,0,1,22,0.16,0.1818,0.93,0.1045,1,29,48,24389.0,4.315081398019611,0.6849726394545778
255,1,0,1,23,0.16,0.197,0.93,0.0896,1,19,96,6859.0,0.5041370124924979,0.6190709191736287
256,1,0,1,0,0.16,0.197,0.86,0.0896,0,7,13,343.0,0.7041425227235925,0.8438377837054513
257,1,0,1,1,0.16,0.1818,0.86,0.1045,0,6,8,216.0,0.5026746699330502,0.7179850839697136
258,1,0,1,2,0.14,0.1515,0.86,0.1343,0,1,90,1.0,0.5279840346175494,0.5403023058681398
259,1,0,1,5,0.14,0.1515,0.86,0.1642,0,5,100,125.0,2.025790915867646,0.7877145121442345
260,1,0,1,6,0.12,0.1515,0.93,0.1343,0,16,43,4096.0,5.944410581534946,0.803990613485849
261,1,0,1,7,0.14,0.1515,0.69,0.1343,0,54,21,157464.0,0.5444678790179037,0.4598085148240586
262,1,0,1,8,0.16,0.1667,0.59,0.1642,3,128,22,2097152.0,1.0089303546212294,0.7815485687971482
263,1,0,1,9,0.16,0.1364,0.59,0.3284,3,81,1,531441.0,0.5430441251857795,0.9717974760449037
264,1,0,1,10,0.18,0.1818,0.55,0.2239,0,39,21,59319.0,0.5444678790179037,0.8512229700846954
265,1,0,1,11,0.2,0.1818,0.51,0.3881,3,35,12,42875.0,2.15783677484981,0.11401167733032609
266,1,0,1,12,0.2,0.1515,0.47,0.5821,3,55,60,166375.0,1.4384569591461411,0.8223078391293215
267,1,0,1,13,0.22,0.197,0.44,0.3582,0,49,30,117649.0,83.55352537043731,0.876003261987607
268,1,0,1,14,0.2,0.1818,0.47,0.3284,0,44,5,85184.0,24.34527915938213,0.9597172785084751
269,1,0,1,15,0.2,0.1667,0.47,0.4179,1,49,42,117649.0,11.979139227322584,0.876003261987607
270,1,0,1,16,0.22,0.197,0.44,0.3284,5,68,53,314432.0,0.7163707881255232,0.834308062189105
271,1,0,1,17,0.2,0.1818,0.47,0.3582,0,139,59,2685619.0,0.6109713317819904,0.969956379779919
272,1,0,1,18,0.2,0.1515,0.47,0.5224,2,137,95,2571353.0,0.5940846816900167,0.9679800426788037
273,1,0,1,19,0.18,0.1515,0.47,0.4179,1,83,54,571787.0,2.266489527055483,0.14123908682440878
274,1,0,1,20,0.16,0.1364,0.5,0.3284,2,56,28,175616.0,0.7868403851802712,0.5647514096712039
275,1,0,1,21,0.16,0.1364,0.55,0.3284,0,57,98,185193.0,2.3440166611427986,0.7348597471800759
276,1,0,1,22,0.16,0.1212,0.55,0.4478,1,33,9,35937.0,0.7081558739235672,0.9487196478676775
277,1,0,1,23,0.14,0.1061,0.59,0.4179,1,20,90,8000.0,0.5279840346175494,0.06564512751032302
278,1,0,1,0,0.14,0.1212,0.59,0.2836,1,7,1,343.0,0.5430441251857795,0.8438377837054513
279,1,0,1,1,0.14,0.1212,0.5,0.2836,0,2,75,8.0,1.633404121532299,0.14550003380861354
280,1,0,1,2,0.14,0.1212,0.5,0.3582,0,2,54,8.0,2.266489527055483,0.14550003380861354
281,1,0,1,3,0.14,0.1212,0.5,0.3284,0,3,91,27.0,0.9041693413125955,0.2921388087338362
282,1,0,1,4,0.14,0.1212,0.5,0.2537,0,4,22,64.0,1.0089303546212294,0.39185723042955
283,1,0,1,5,0.14,0.1212,0.5,0.2985,0,3,31,27.0,1.6779583343684343,0.2921388087338362
284,1,0,1,6,0.12,0.1515,0.54,0.1343,0,28,73,21952.0,3.0937909668046757,0.1210355554669203
285,1,0,1,7,0.12,0.1515,0.54,0.1343,0,72,43,373248.0,5.944410581534946,0.08909767185442889
286,1,0,1,8,0.14,0.1364,0.5,0.194,5,202,44,8242408.0,0.9826059824898337,0.9888211848542847
287,1,0,1,9,0.14,0.1212,0.5,0.3284,2,139,60,2685619.0,1.4384569591461411,0.969956379779919
288,1,0,1,10,0.16,0.1364,0.5,0.3582,2,38,87,54872.0,5.612234025512922,0.5875954370147703
289,1,0,1,11,0.2,0.1667,0.44,0.4478,4,37,31,50653.0,1.6779583343684343,0.4521284271007949
290,1,0,1,12,0.2,0.1667,0.44,0.4179,3,52,96,140608.0,0.5041370124924979,0.9657710534457514
291,1,0,1,13,0.22,0.197,0.41,0.4478,2,83,5,571787.0,24.34527915938213,0.14123908682440878
292,1,0,1,14,0.22,0.197,0.41,0.3881,3,42,91,74088.0,0.9041693413125955,0.983924226468455
293,1,0,1,15,0.24,0.2121,0.38,0.2985,5,60,41,216000.0,1.1885273858987428,0.9794868068393512
294,1,0,1,16,0.24,0.2121,0.38,0.3582,2,78,20,474552.0,0.5227541141700891,0.28835490585704365
295,1,0,1,17,0.2,0.1818,0.4,0.2836,4,162,58,4251528.0,0.5017882105819239,0.3275197628589072
296,1,0,1,18,0.2,0.1818,0.4,0.3284,3,144,91,2985984.0,0.9041693413125955,0.7559266956711541
297,1,0,1,19,0.16,0.1515,0.47,0.2537,1,99,20,970299.0,0.5227541141700891,0.7380522953874156
298,1,0,1,20,0.16,0.1515,0.47,0.2239,0,64,21,262144.0,0.5444678790179037,0.9964567265431309
299,1,0,1,21,0.14,0.1212,0.46,0.2985,0,40,78,64000.0,0.6605113804923478,0.8650536966106134
300,1,0,1,22,0.14,0.1212,0.46,0.3284,0,30,48,27000.0,4.315081398019611,0.40598946176217077
301,1,0,1,23,0.12,0.1364,0.5,0.194,1,15,65,3375.0,0.5473967051355444,0.5982426949828721
302,1,0,1,0,0.12,0.1364,0.5,0.194,0,14,55,2744.0,4084.5228050458813,0.18019324711435455
303,1,0,1,1,0.1,0.1212,0.54,0.1642,0,5,71,125.0,0.5125433048899948,0.7877145121442345
304,1,0,1,2,0.1,0.1212,0.54,0.1343,0,1,100,1.0,2.025790915867646,0.5403023058681398
305,1,0,1,3,0.1,0.1364,0.54,0.1045,0,1,33,1.0,0.500022035944306,0.5403023058681398
306,1,0,1,5,0.1,0.1364,0.54,0.0896,0,8,70,512.0,0.5637325966004665,0.996833390848202
307,1,0,1,6,0.1,0.1818,0.54,0,0,17,7,4913.0,0.6035051827052901,0.9000508174929343
308,1,0,1,7,0.1,0.1212,0.74,0.1642,0,70,63,343000.0,0.8566369271513424,0.610518630276102
309,1,0,1,8,0.12,0.1667,0.68,0,2,158,67,3944312.0,6.921372193247372,0.011916909050094106
310,1,0,1,9,0.14,0.1515,0.69,0.1343,0,117,41,1601613.0,1.1885273858987428,0.7032298566489479
311,1,0,1,10,0.18,0.1818,0.55,0.194,4,44,2,85184.0,0.5237528663423374,0.9597172785084751
312,1,0,1,11,0.18,0.1667,0.51,0.2836,6,53,56,148877.0,2.09008693583188,0.9978399678225618
313,1,0,1,12,0.2,0.197,0.44,0.2537,2,61,33,226981.0,0.500022035944306,0.5972100308691869
314,1,0,1,13,0.22,0.197,0.37,0.3881,4,77,60,456533.0,1.4384569591461411,0.9947179590299335
315,1,0,1,14,0.22,0.2121,0.41,0.2836,5,64,9,262144.0,0.7081558739235672,0.9964567265431309
316,1,0,1,15,0.24,0.2424,0.38,0.1642,9,68,56,314432.0,2.09008693583188,0.834308062189105
317,1,0,1,16,0.22,0.2424,0.41,0.1045,3,90,7,729000.0,0.6035051827052901,0.9576469636018978
318,1,0,1,17,0.22,0.2273,0.41,0.1642,4,159,98,4019679.0,2.3440166611427986,0.20274229936837715
319,1,0,1,18,0.2,0.2576,0.47,0,5,139,81,2685619.0,2.7018847930632726,0.969956379779919
320,1,0,1,19,0.16,0.197,0.59,0.0896,3,92,14,778688.0,0.5023592408312615,0.961465970943261
321,1,0,1,20,0.18,0.2424,0.59,0,0,68,22,314432.0,1.0089303546212294,0.834308062189105
322,1,0,1,21,0.16,0.2273,0.69,0,4,52,27,140608.0,0.5111492047520422,0.9657710534457514
323,1,0,1,22,0.16,0.2273,0.69,0,2,36,63,46656.0,0.8566369271513424,0.9785486907389197
324,1,0,1,23,0.18,0.2424,0.55,0,1,27,69,19683.0,1.129668825806919,0.6042076152123113
325,1,0,1,0,0.18,0.2424,0.55,0,3,28,7,21952.0,0.6035051827052901,0.1210355554669203
326,1,0,1,1,0.16,0.197,0.59,0.0896,2,20,9,8000.0,0.7081558739235672,0.06564512751032302
327,1,0,1,2,0.16,0.197,0.59,0.0896,0,12,10,1728.0,2.193083986739962,0.9923168327201398
328,1,0,1,3,0.16,0.2273,0.59,0,1,8,7,512.0,0.6035051827052901,0.996833390848202
329,1,0,1,4,0.16,0.2273,0.59,0,0,5,22,125.0,1.0089303546212294,0.7877145121442345
330,1,0,1,5,0.16,0.2273,0.59,0,0,1,67,1.0,6.921372193247372,0.5403023058681398
331,1,0,1,6,0.14,0.1667,0.63,0.1045,1,3,18,27.0,4.015858573649374,0.2921388087338362
332,1,0,1,7,0.14,0.2121,0.63,0,1,10,43,1000.0,5.944410581534946,0.5623790762907029
333,1,0,1,8,0.14,0.1515,0.63,0.1343,1,23,6,12167.0,1.3877622922787505,0.9255361136380498
334,1,0,1,9,0.16,0.1818,0.64,0.1343,2,33,33,35937.0,0.500022035944306,0.9487196478676775
335,1,0,1,10,0.18,0.197,0.59,0.1642,2,59,49,205379.0,21.622861843277043,0.8668913779238857
336,1,0,1,11,0.2,0.197,0.55,0.2239,18,72,77,373248.0,0.5001199891426975,0.08909767185442889
337,1,0,1,12,0.24,0.2273,0.48,0.2239,15,89,6,704969.0,1.3877622922787505,0.3154429795766605
338,1,0,1,13,0.28,0.2576,0.38,0.2985,21,101,24,1030301.0,10.590792759495987,0.999825009711516
339,1,0,1,14,0.3,0.2879,0.39,0.2836,26,118,65,1643032.0,0.5473967051355444,0.5119688239888894
340,1,0,1,15,0.32,0.3182,0.36,0.194,21,129,30,2146689.0,83.55352537043731,0.5056248611315453
341,1,0,1,16,0.34,0.3333,0.34,0.194,33,128,59,2097152.0,0.6109713317819904,0.7815485687971482
342,1,0,1,17,0.32,0.303,0.36,0.2836,29,83,40,571787.0,0.573028742574676,0.14123908682440878
343,1,0,1,18,0.3,0.2879,0.45,0.2537,15,84,87,592704.0,5.612234025512922,0.13399521291272173
344,1,0,1,19,0.32,0.303,0.39,0.2537,14,74,32,405224.0,0.6445680044638951,0.8187254508480504
345,1,0,1,20,0.32,0.303,0.39,0.2537,6,41,2,68921.0,0.5237528663423374,0.738222025394855
346,1,0,1,21,0.32,0.303,0.39,0.2239,6,57,43,185193.0,5.944410581534946,0.7348597471800759
347,1,0,1,22,0.3,0.3182,0.42,0.1045,0,26,50,17576.0,1.3557021544363344,0.3521801662860055
348,1,0,1,23,0.3,0.2879,0.45,0.2836,5,44,77,85184.0,0.5001199891426975,0.9597172785084751
349,1,0,1,0,0.26,0.303,0.56,0,6,39,69,59319.0,1.129668825806919,0.8512229700846954
350,1,0,1,1,0.26,0.2727,0.56,0.1343,4,23,97,12167.0,0.7248437158702044,0.9255361136380498
351,1,0,1,2,0.26,0.2879,0.56,0.0896,3,16,100,4096.0,2.025790915867646,0.803990613485849
352,1,0,1,3,0.22,0.2727,0.69,0,9,15,45,3375.0,0.5402766739296717,0.5982426949828721
353,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,88,1.0,0.9658118980490871,0.5403023058681398
354,1,0,1,5,0.26,0.2576,0.56,0.1642,1,2,74,8.0,67.32311401195065,0.14550003380861354
355,1,0,1,6,0.26,0.2576,0.56,0.1642,0,1,8,1.0,0.5026746699330502,0.5403023058681398
356,1,0,1,7,0.24,0.2121,0.56,0.2985,0,3,53,27.0,0.7163707881255232,0.2921388087338362
357,1,0,1,8,0.22,0.2121,0.55,0.2836,0,18,42,5832.0,11.979139227322584,0.35859409564894423
358,1,0,1,9,0.22,0.2121,0.51,0.2537,3,32,96,32768.0,0.5041370124924979,0.37293782932771496
359,1,0,1,10,0.22,0.2121,0.51,0.2836,8,79,52,493039.0,0.503365605112174,0.8306410854894761
360,1,0,1,11,0.24,0.2273,0.44,0.2537,23,93,91,804357.0,0.9041693413125955,0.7806682917959753
361,1,0,1,12,0.24,0.2121,0.41,0.2836,29,104,13,1124864.0,0.7041425227235925,0.5041327030312186
362,1,0,1,13,0.26,0.2273,0.35,0.2985,23,118,98,1643032.0,2.3440166611427986,0.5119688239888894
363,1,0,1,14,0.28,0.2727,0.36,0.2537,22,91,28,753571.0,0.7868403851802712,0.9517902626813527
364,1,0,1,15,0.26,0.2424,0.38,0.2537,35,113,68,1442897.0,9.796975387185967,0.3685774564067091
365,1,0,1,16,0.24,0.2273,0.38,0.2239,22,99,10,970299.0,2.193083986739962,0.7380522953874156
366,1,0,1,17,0.22,0.2121,0.37,0.2537,23,105,83,1157625.0,0.5080359962611123,0.056538888695149024
367,1,0,1,18,0.2,0.2121,0.4,0.1642,11,67,60,300763.0,1.4384569591461411,0.8706451185026877
368,1,0,1,19,0.18,0.197,0.47,0.1343,14,61,48,226981.0,4.315081398019611,0.5972100308691869
369,1,0,1,20,0.18,0.197,0.47,0.1642,7,57,96,185193.0,0.5041370124924979,0.7348597471800759
370,1,0,1,21,0.18,0.197,0.51,0.1642,6,28,65,21952.0,0.5473967051355444,0.1210355554669203
371,1,0,1,22,0.2,0.2121,0.49,0.1343,2,21,14,9261.0,0.5023592408312615,0.9150587426155403
372,1,0,1,23,0.2,0.2273,0.4,0.1045,0,18,38,5832.0,0.7713855584154635,0.35859409564894423
373,1,0,1,0,0.2,0.197,0.47,0.2239,1,17,81,4913.0,2.7018847930632726,0.9000508174929343
374,1,0,1,1,0.2,0.197,0.44,0.194,1,16,82,4096.0,0.7614819393063025,0.803990613485849
375,1,0,1,2,0.18,0.1667,0.43,0.2537,0,8,15,512.0,0.6059548980890475,0.996833390848202
376,1,0,1,3,0.18,0.1818,0.43,0.194,0,2,4,8.0,4.111884294479769,0.14550003380861354
377,1,0,1,4,0.18,0.197,0.43,0.1343,1,3,78,27.0,0.6605113804923478,0.2921388087338362
378,1,0,1,5,0.18,0.197,0.43,0.1642,0,1,57,1.0,0.696298942266857,0.5403023058681398
379,1,0,1,6,0.18,0.1818,0.43,0.194,0,5,16,125.0,1.4043036899381962,0.7877145121442345
380,1,0,1,7,0.16,0.1818,0.5,0.1343,4,13,13,2197.0,0.7041425227235925,0.5176150567422252
381,1,0,1,8,0.16,0.1515,0.47,0.2239,3,33,8,35937.0,0.5026746699330502,0.9487196478676775
382,1,0,1,9,0.16,0.1515,0.47,0.2239,8,47,89,103823.0,0.5376143475480764,0.937988120773989
383,1,0,1,10,0.16,0.1515,0.5,0.2537,7,57,76,185193.0,0.6385257158828442,0.7348597471800759
384,1,0,1,11,0.16,0.1515,0.55,0.194,9,64,74,262144.0,67.32311401195065,0.9964567265431309
385,1,0,1,12,0.18,0.197,0.47,0.1343,10,80,93,512000.0,19.33568064408107,0.48649852086946577
386,1,0,1,13,0.18,0.197,0.47,0.1343,13,93,91,804357.0,0.9041693413125955,0.7806682917959753
387,1,0,1,14,0.18,0.2121,0.43,0.1045,12,86,78,636056.0,0.6605113804923478,0.9628520276238026
388,1,0,1,15,0.2,0.2121,0.47,0.1642,21,93,55,804357.0,4084.5228050458813,0.7806682917959753
389,1,0,1,16,0.2,0.2121,0.47,0.1642,6,82,51,551368.0,0.5987202322070889,0.9358048728143991
390,1,0,1,17,0.2,0.197,0.51,0.194,4,71,7,357911.0,0.6035051827052901,0.33777391432627846
391,1,0,1,18,0.18,0.1667,0.55,0.2537,7,92,44,778688.0,0.9826059824898337,0.961465970943261
392,1,0,1,19,0.18,0.1818,0.59,0.194,2,60,42,216000.0,11.979139227322584,0.9794868068393512
393,1,0,1,20,0.16,0.1515,0.8,0.194,4,33,17,35937.0,25.90505251316606,0.9487196478676775
394,1,0,1,21,0.16,0.1515,0.8,0.194,3,27,89,19683.0,0.5376143475480764,0.6042076152123113
395,1,0,1,22,0.14,0.1212,0.93,0.2537,0,13,5,2197.0,24.34527915938213,0.5176150567422252
396,1,0,1,23,0.16,0.1364,0.86,0.2836,1,4,46,64.0,0.5258208681509198,0.39185723042955
397,1,0,1,12,0.2,0.1818,0.86,0.3284,0,3,23,27.0,6.50281329350808,0.2921388087338362
398,1,0,1,13,0.2,0.197,0.86,0.2239,0,22,82,10648.0,0.7614819393063025,0.4153243610054981
399,1,0,1,14,0.22,0.2273,0.8,0.1642,2,28,2,21952.0,0.5237528663423374,0.1210355554669203
400,1,0,1,15,0.22,0.2273,0.87,0.1642,3,35,82,42875.0,0.7614819393063025,0.11401167733032609
401,1,0,1,16,0.22,0.2273,0.87,0.194,0,61,83,226981.0,0.5080359962611123,0.5972100308691869
402,1,0,1,17,0.22,0.2273,0.82,0.194,1,125,55,1953125.0,4084.5228050458813,0.9999379049276994
403,1,0,1,18,0.22,0.2273,0.8,0.1642,1,133,28,2352637.0,0.7868403851802712,0.35553634747538726
404,1,0,1,19,0.22,0.2273,0.8,0.1343,1,99,84,970299.0,0.5769706814181332,0.7380522953874156
405,1,0,1,20,0.22,0.2727,0.87,0,0,83,13,571787.0,0.7041425227235925,0.14123908682440878
406,1,0,1,21,0.22,0.2424,0.93,0.1045,0,41,81,68921.0,2.7018847930632726,0.738222025394855
407,1,0,1,22,0.22,0.2576,0.93,0.0896,0,33,56,35937.0,2.09008693583188,0.9487196478676775
408,1,0,1,23,0.22,0.2727,0.93,0,1,20,28,8000.0,0.7868403851802712,0.06564512751032302
409,1,0,1,0,0.22,0.2727,0.93,0,0,3,40,27.0,0.573028742574676,0.2921388087338362
410,1,0,1,1,0.22,0.2273,0.93,0.1343,1,7,18,343.0,4.015858573649374,0.8438377837054513
411,1,0,1,2,0.22,0.2273,0.93,0.1343,0,3,7,27.0,0.6035051827052901,0.2921388087338362
412,1,0,1,4,0.22,0.2273,0.93,0.1343,1,2,59,8.0,0.6109713317819904,0.14550003380861354
413,1,0,1,5,0.22,0.2576,0.93,0.0896,0,7,72,343.0,0.7975605094780727,0.8438377837054513
414,1,0,1,6,0.22,0.2576,0.93,0.0896,0,32,25,32768.0,1.1525407907094694,0.37293782932771496
415,1,0,1,7,0.24,0.2576,0.92,0.1045,1,90,64,729000.0,0.5208262701161901,0.9576469636018978
416,1,0,1,8,0.24,0.2576,0.93,0.1045,1,197,85,7645373.0,1.213703616753761,0.8261304816368434
417,1,0,1,9,0.24,0.2576,0.93,0.1045,2,109,85,1295029.0,1.213703616753761,0.10534506319755418
418,1,0,1,10,0.26,0.2727,0.93,0.1343,1,47,6,103823.0,1.3877622922787505,0.937988120773989
419,1,0,1,11,0.28,0.303,0.87,0.0896,5,52,61,140608.0,29.513995986914356,0.9657710534457514
420,1,0,1,12,0.3,0.3182,0.81,0.0896,5,70,27,343000.0,0.5111492047520422,0.610518630276102
421,1,0,1,13,0.4,0.4091,0.62,0.2836,11,78,71,474552.0,0.5125433048899948,0.28835490585704365
422,1,0,1,14,0.4,0.4091,0.58,0.2537,7,75,94,421875.0,1.3249455192268595,0.9986131186347414
423,1,0,1,15,0.4,0.4091,0.54,0.2836,4,82,11,551368.0,102109.07002447755,0.9358048728143991
424,1,0,1,16,0.38,0.3939,0.58,0.3881,10,104,39,1124864.0,0.5092180208714154,0.5041327030312186
425,1,0,1,17,0.36,0.3333,0.57,0.3284,7,197,63,7645373.0,0.8566369271513424,0.8261304816368434
426,1,0,1,18,0.34,0.3182,0.61,0.2836,5,161,99,4173281.0,1260.7704250424647,0.3093844033033613
427,1,0,1,19,0.32,0.2879,0.57,0.4179,4,112,23,1404928.0,6.50281329350808,0.088550854297912
428,1,0,1,20,0.32,0.303,0.49,0.2985,2,76,6,438976.0,1.3877622922787505,0.3072314733386139
429,1,0,1,21,0.32,0.2879,0.49,0.4179,4,59,55,205379.0,4084.5228050458813,0.8668913779238857
430,1,0,1,22,0.3,0.303,0.52,0.1642,6,59,52,205379.0,0.503365605112174,0.8668913779238857
431,1,0,1,23,0.3,0.2727,0.52,0.4627,1,28,6,21952.0,1.3877622922787505,0.1210355554669203
432,1,0,1,0,0.26,0.2273,0.56,0.3881,5,13,56,2197.0,2.09008693583188,0.5176150567422252
433,1,0,1,1,0.26,0.2727,0.56,0,2,5,95,125.0,0.5940846816900167,0.7877145121442345
434,1,0,1,2,0.26,0.2727,0.56,0,0,2,29,8.0,2.9729510585814833,0.14550003380861354
435,1,0,1,3,0.26,0.2576,0.56,0.1642,0,1,81,1.0,2.7018847930632726,0.5403023058681398
436,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,23,1.0,6.50281329350808,0.5403023058681398
437,1,0,1,5,0.24,0.2273,0.6,0.2239,0,6,78,216.0,0.6605113804923478,0.7179850839697136
438,1,0,1,6,0.22,0.2121,0.6,0.2239,0,35,40,42875.0,0.573028742574676,0.11401167733032609
439,1,0,1,7,0.22,0.2121,0.55,0.2239,1,101,37,1030301.0,2.8053491651647224,0.999825009711516
440,1,0,1,8,0.22,0.2121,0.55,0.2836,2,249,98,15438249.0,2.3440166611427986,0.6324070762626234
441,1,0,1,9,0.24,0.2273,0.52,0.2239,3,143,58,2924207.0,0.5017882105819239,0.9999652891395883
442,1,0,1,10,0.26,0.2273,0.48,0.2985,1,57,79,185193.0,1.798925688187395,0.7348597471800759
443,1,0,1,11,0.28,0.2727,0.45,0.1642,5,68,98,314432.0,2.3440166611427986,0.834308062189105
444,1,0,1,12,0.3,0.3333,0.42,0,7,84,23,592704.0,6.50281329350808,0.13399521291272173
445,1,0,1,13,0.28,0.2879,0.45,0.1045,12,98,99,941192.0,1260.7704250424647,0.6335358686373416
446,1,0,1,14,0.3,0.303,0.45,0.1343,6,81,84,531441.0,0.5769706814181332,0.9717974760449037
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,9,343000.0,0.7081558739235672,0.610518630276102
448,1,0,1,16,0.3,0.303,0.49,0.1343,8,91,20,753571.0,0.5227541141700891,0.9517902626813527
449,1,0,1,17,0.3,0.3182,0.49,0.1045,8,215,33,9938375.0,0.500022035944306,0.9988747540083502
450,1,0,1,18,0.26,0.2576,0.56,0.194,1,185,28,6331625.0,0.7868403851802712,0.8656719317213353
451,1,0,1,19,0.26,0.2273,0.56,0.3284,6,152,90,3511808.0,0.5279840346175494,0.8001007191473153
452,1,0,1,20,0.26,0.2424,0.6,0.2836,2,126,39,2000376.0,0.5092180208714154,0.13503663710264274
453,1,0,1,21,0.24,0.2273,0.6,0.2537,3,57,26,185193.0,0.5673570710394846,0.7348597471800759
454,1,0,1,22,0.24,0.2121,0.65,0.2836,0,56,76,175616.0,0.6385257158828442,0.5647514096712039
455,1,0,1,23,0.24,0.2121,0.65,0.3284,3,31,74,29791.0,67.32311401195065,0.7497355341511844
456,1,0,1,0,0.24,0.2273,0.7,0.2537,1,21,56,9261.0,2.09008693583188,0.9150587426155403
457,1,0,1,1,0.24,0.2273,0.7,0.2537,0,6,63,216.0,0.8566369271513424,0.7179850839697136
458,1,0,1,2,0.24,0.2424,0.75,0.1642,0,2,27,8.0,0.5111492047520422,0.14550003380861354
459,1,0,1,3,0.22,0.2121,0.8,0.2985,0,1,48,1.0,4.315081398019611,0.5403023058681398
460,1,0,1,4,0.22,0.2576,0.87,0.0896,0,1,69,1.0,1.129668825806919,0.5403023058681398
461,1,0,1,5,0.24,0.197,0.6,0.4179,1,5,29,125.0,2.9729510585814833,0.7877145121442345
462,1,0,1,6,0.22,0.2121,0.55,0.2537,0,27,18,19683.0,4.015858573649374,0.6042076152123113
463,1,0,1,7,0.2,0.1818,0.51,0.2836,2,68,5,314432.0,24.34527915938213,0.834308062189105
464,1,0,1,8,0.2,0.1818,0.47,0.3284,7,217,58,10218313.0,0.5017882105819239,0.9886421392408016
465,1,0,1,9,0.2,0.1818,0.51,0.3582,7,166,20,4574296.0,0.5227541141700891,0.423307401835802
466,1,0,1,10,0.2,0.1667,0.47,0.4627,6,63,37,250047.0,2.8053491651647224,0.21166754060601453
467,1,0,1,11,0.22,0.1818,0.41,0.4627,6,59,76,205379.0,0.6385257158828442,0.8668913779238857
468,1,0,1,12,0.22,0.1818,0.27,0.5821,11,78,62,474552.0,3.8340720458680737,0.28835490585704365
469,1,0,1,13,0.2,0.1515,0.21,0.5821,8,73,99,389017.0,1260.7704250424647,0.9908866931049745
470,1,0,1,14,0.2,0.1515,0.25,0.5224,6,62,17,238328.0,25.90505251316606,0.878485497608328
471,1,0,1,15,0.16,0.1212,0.26,0.4478,4,65,22,274625.0,1.0089303546212294,0.894535123924783
472,1,0,1,16,0.16,0.1364,0.26,0.3582,0,97,42,912673.0,11.979139227322584,0.8744126871967961
473,1,0,1,17,0.14,0.1212,0.28,0.3582,10,161,65,4173281.0,0.5473967051355444,0.3093844033033613
474,1,0,1,18,0.12,0.1212,0.3,0.2537,1,120,54,1728000.0,2.266489527055483,0.052360248408337313
475,1,0,1,19,0.12,0.1061,0.3,0.3284,3,96,47,884736.0,0.8900177298266997,0.7795207167052768
476,1,0,1,20,0.1,0.0758,0.33,0.4179,1,53,57,148877.0,0.696298942266857,0.9978399678225618
477,1,0,1,21,0.08,0.0758,0.38,0.2836,0,41,11,68921.0,102109.07002447755,0.738222025394855
478,1,0,1,22,0.06,0.0303,0.41,0.3881,1,34,74,39304.0,67.32311401195065,0.8935123623661174
479,1,0,1,23,0.06,0.0455,0.38,0.3284,0,27,85,19683.0,1.213703616753761,0.6042076152123113
480,1,0,1,0,0.04,0.0303,0.45,0.2537,0,13,77,2197.0,0.5001199891426975,0.5176150567422252
481,1,0,1,1,0.04,0,0.41,0.3881,3,12,57,1728.0,0.696298942266857,0.9923168327201398
482,1,0,1,2,0.04,0.0303,0.41,0.2537,0,11,29,1331.0,2.9729510585814833,0.5102807461770535
483,1,0,1,3,0.04,0.0303,0.41,0.2836,1,7,55,343.0,4084.5228050458813,0.8438377837054513
484,1,0,1,4,0.02,0.0152,0.48,0.2985,0,3,55,27.0,4084.5228050458813,0.2921388087338362
485,1,0,1,6,0.02,0.0303,0.44,0.2239,0,2,71,8.0,0.5125433048899948,0.14550003380861354
486,1,0,1,7,0.02,0.0152,0.44,0.2836,0,8,16,512.0,1.4043036899381962,0.996833390848202
487,1,0,1,8,0.02,0,0.44,0.3284,1,27,79,19683.0,1.798925688187395,0.6042076152123113
488,1,0,1,9,0.04,0.0303,0.41,0.2537,3,40,5,64000.0,24.34527915938213,0.8650536966106134
489,1,0,1,10,0.04,0.0606,0.41,0.1642,3,53,56,148877.0,2.09008693583188,0.9978399678225618
490,1,0,1,11,0.06,0.0758,0.38,0.1343,4,63,20,250047.0,0.5227541141700891,0.21166754060601453
491,1,0,1,12,0.06,0.1061,0.38,0.1045,10,70,77,343000.0,0.5001199891426975,0.610518630276102
492,1,0,1,13,0.08,0.1667,0.35,0,12,84,18,592704.0,4.015858573649374,0.13399521291272173
493,1,0,1,14,0.1,0.1364,0.33,0.1045,11,75,23,421875.0,6.50281329350808,0.9986131186347414
494,1,0,1,15,0.12,0.1515,0.28,0,10,103,71,1092727.0,0.5125433048899948,0.821746328120626
495,1,0,1,16,0.12,0.1364,0.28,0.194,11,83,5,571787.0,24.34527915938213,0.14123908682440878
496,1,0,1,17,0.12,0.197,0.28,0,8,67,27,300763.0,0.5111492047520422,0.8706451185026877
497,1,0,1,18,0.08,0.0909,0.35,0.194,0,54,45,157464.0,0.5402766739296717,0.4598085148240586
