instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2
393,1,0,1,20,0.16,0.1515,0.8,0.194,4,33,43,916
394,1,0,1,21,0.16,0.1515,0.8,0.194,3,27,47,549
395,1,0,1,22,0.14,0.1212,0.93,0.2537,0,13,77,822
396,1,0,1,23,0.16,0.1364,0.86,0.2836,1,4,53,836
397,1,0,1,12,0.2,0.1818,0.86,0.3284,0,3,29,676
398,1,0,1,13,0.2,0.197,0.86,0.2239,0,22,66,757
399,1,0,1,14,0.22,0.2273,0.8,0.1642,2,28,15,676
400,1,0,1,15,0.22,0.2273,0.87,0.1642,3,35,9,776
401,1,0,1,16,0.22,0.2273,0.87,0.194,0,61,1,802
402,1,0,1,17,0.22,0.2273,0.82,0.194,1,125,66,681
403,1,0,1,18,0.22,0.2273,0.8,0.1642,1,133,79,653
404,1,0,1,19,0.22,0.2273,0.8,0.1343,1,99,22,999
405,1,0,1,20,0.22,0.2727,0.87,0,0,83,38,697
406,1,0,1,21,0.22,0.2424,0.93,0.1045,0,41,23,935
407,1,0,1,22,0.22,0.2576,0.93,0.0896,0,33,6,915
408,1,0,1,23,0.22,0.2727,0.93,0,1,20,54,983
409,1,0,1,0,0.22,0.2727,0.93,0,0,3,93,782
410,1,0,1,1,0.22,0.2273,0.93,0.1343,1,7,54,897
411,1,0,1,2,0.22,0.2273,0.93,0.1343,0,3,7,605
412,1,0,1,4,0.22,0.2273,0.93,0.1343,1,2,13,869
413,1,0,1,5,0.22,0.2576,0.93,0.0896,0,7,88,982
414,1,0,1,6,0.22,0.2576,0.93,0.0896,0,32,80,557
415,1,0,1,7,0.24,0.2576,0.92,0.1045,1,90,37,991
416,1,0,1,8,0.24,0.2576,0.93,0.1045,1,197,36,668
417,1,0,1,9,0.24,0.2576,0.93,0.1045,2,109,15,927
418,1,0,1,10,0.26,0.2727,0.93,0.1343,1,47,10,879
419,1,0,1,11,0.28,0.303,0.87,0.0896,5,52,37,639
420,1,0,1,12,0.3,0.3182,0.81,0.0896,5,70,34,857
421,1,0,1,13,0.4,0.4091,0.62,0.2836,11,78,67,809
422,1,0,1,14,0.4,0.4091,0.58,0.2537,7,75,7,675
423,1,0,1,15,0.4,0.4091,0.54,0.2836,4,82,39,762
424,1,0,1,16,0.38,0.3939,0.58,0.3881,10,104,31,745
425,1,0,1,17,0.36,0.3333,0.57,0.3284,7,197,71,511
426,1,0,1,18,0.34,0.3182,0.61,0.2836,5,161,62,553
427,1,0,1,19,0.32,0.2879,0.57,0.4179,4,112,19,557
428,1,0,1,20,0.32,0.303,0.49,0.2985,2,76,0,721
429,1,0,1,21,0.32,0.2879,0.49,0.4179,4,59,83,886
430,1,0,1,22,0.3,0.303,0.52,0.1642,6,59,42,969
431,1,0,1,23,0.3,0.2727,0.52,0.4627,1,28,47,934
432,1,0,1,0,0.26,0.2273,0.56,0.3881,5,13,30,804
433,1,0,1,1,0.26,0.2727,0.56,0,2,5,67,710
434,1,0,1,2,0.26,0.2727,0.56,0,0,2,46,642
435,1,0,1,3,0.26,0.2576,0.56,0.1642,0,1,57,983
436,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,10,764
437,1,0,1,5,0.24,0.2273,0.6,0.2239,0,6,16,936
438,1,0,1,6,0.22,0.2121,0.6,0.2239,0,35,28,970
439,1,0,1,7,0.22,0.2121,0.55,0.2239,1,101,36,811
440,1,0,1,8,0.22,0.2121,0.55,0.2836,2,249,21,745
441,1,0,1,9,0.24,0.2273,0.52,0.2239,3,143,87,903
442,1,0,1,10,0.26,0.2273,0.48,0.2985,1,57,75,962
443,1,0,1,11,0.28,0.2727,0.45,0.1642,5,68,100,631
444,1,0,1,12,0.3,0.3333,0.42,0,7,84,51,857
445,1,0,1,13,0.28,0.2879,0.45,0.1045,12,98,17,914
446,1,0,1,14,0.3,0.303,0.45,0.1343,6,81,50,597
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,10,523
448,1,0,1,16,0.3,0.303,0.49,0.1343,8,91,14,522
449,1,0,1,17,0.3,0.3182,0.49,0.1045,8,215,67,879
450,1,0,1,18,0.26,0.2576,0.56,0.194,1,185,97,535
451,1,0,1,19,0.26,0.2273,0.56,0.3284,6,152,1,701
452,1,0,1,20,0.26,0.2424,0.6,0.2836,2,126,46,812
453,1,0,1,21,0.24,0.2273,0.6,0.2537,3,57,60,779
454,1,0,1,22,0.24,0.2121,0.65,0.2836,0,56,0,509
455,1,0,1,23,0.24,0.2121,0.65,0.3284,3,31,62,949
456,1,0,1,0,0.24,0.2273,0.7,0.2537,1,21,58,538
457,1,0,1,1,0.24,0.2273,0.7,0.2537,0,6,79,685
458,1,0,1,2,0.24,0.2424,0.75,0.1642,0,2,26,858
459,1,0,1,3,0.22,0.2121,0.8,0.2985,0,1,61,874
460,1,0,1,4,0.22,0.2576,0.87,0.0896,0,1,19,890
461,1,0,1,5,0.24,0.197,0.6,0.4179,1,5,9,666
462,1,0,1,6,0.22,0.2121,0.55,0.2537,0,27,50,521
463,1,0,1,7,0.2,0.1818,0.51,0.2836,2,68,81,589
464,1,0,1,8,0.2,0.1818,0.47,0.3284,7,217,40,964
465,1,0,1,9,0.2,0.1818,0.51,0.3582,7,166,16,893
466,1,0,1,10,0.2,0.1667,0.47,0.4627,6,63,4,620
467,1,0,1,11,0.22,0.1818,0.41,0.4627,6,59,55,945
468,1,0,1,12,0.22,0.1818,0.27,0.5821,11,78,6,911
469,1,0,1,13,0.2,0.1515,0.21,0.5821,8,73,21,824
470,1,0,1,14,0.2,0.1515,0.25,0.5224,6,62,57,866
471,1,0,1,15,0.16,0.1212,0.26,0.4478,4,65,92,873
472,1,0,1,16,0.16,0.1364,0.26,0.3582,0,97,73,924
473,1,0,1,17,0.14,0.1212,0.28,0.3582,10,161,76,903
474,1,0,1,18,0.12,0.1212,0.3,0.2537,1,120,45,731
475,1,0,1,19,0.12,0.1061,0.3,0.3284,3,96,56,969
476,1,0,1,20,0.1,0.0758,0.33,0.4179,1,53,98,540
477,1,0,1,21,0.08,0.0758,0.38,0.2836,0,41,88,765
478,1,0,1,22,0.06,0.0303,0.41,0.3881,1,34,38,558
479,1,0,1,23,0.06,0.0455,0.38,0.3284,0,27,39,749
480,1,0,1,0,0.04,0.0303,0.45,0.2537,0,13,74,538
481,1,0,1,1,0.04,0,0.41,0.3881,3,12,69,640
482,1,0,1,2,0.04,0.0303,0.41,0.2537,0,11,74,816
483,1,0,1,3,0.04,0.0303,0.41,0.2836,1,7,63,623
484,1,0,1,4,0.02,0.0152,0.48,0.2985,0,3,68,912
485,1,0,1,6,0.02,0.0303,0.44,0.2239,0,2,85,871
486,1,0,1,7,0.02,0.0152,0.44,0.2836,0,8,55,811
487,1,0,1,8,0.02,0,0.44,0.3284,1,27,87,751
488,1,0,1,9,0.04,0.0303,0.41,0.2537,3,40,21,861
489,1,0,1,10,0.04,0.0606,0.41,0.1642,3,53,16,694
490,1,0,1,11,0.06,0.0758,0.38,0.1343,4,63,22,528
491,1,0,1,12,0.06,0.1061,0.38,0.1045,10,70,93,982
492,1,0,1,13,0.08,0.1667,0.35,0,12,84,31,923
493,1,0,1,14,0.1,0.1364,0.33,0.1045,11,75,6,676
494,1,0,1,15,0.12,0.1515,0.28,0,10,103,0,663
495,1,0,1,16,0.12,0.1364,0.28,0.194,11,83,18,731
496,1,0,1,17,0.12,0.197,0.28,0,8,67,16,711
497,1,0,1,18,0.08,0.0909,0.35,0.194,0,54,85,688
498,1,0,1,19,0.08,0.1061,0.35,0.1343,6,59,14,623
499,1,0,1,20,0.06,0.0758,0.45,0.1642,1,45,36,949
500,1,0,1,21,0.06,0.1061,0.41,0.0896,0,39,61,702
501,1,0,1,22,0.06,0.1515,0.49,0,7,30,8,631
502,1,0,1,23,0.04,0.0758,0.57,0.1045,2,33,55,921
503,1,0,1,0,0.04,0.0758,0.57,0.1045,2,22,96,897
504,1,0,1,1,0.04,0.0758,0.57,0.1045,1,13,80,515
505,1,0,1,2,0.02,0.0606,0.62,0.1343,3,18,46,716
506,1,0,1,3,0.02,0.0606,0.62,0.1343,1,5,70,933
507,1,0,1,5,0.04,0.0758,0.57,0.1045,0,3,52,652
508,1,0,1,6,0.04,0.0758,0.57,0.1045,0,1,84,774
509,1,0,1,7,0.08,0.1061,0.58,0.1642,1,2,55,637
510,1,0,1,8,0.06,0.0758,0.62,0.1642,2,19,17,653
511,1,0,1,9,0.1,0.0758,0.54,0.3582,3,28,6,945
512,1,0,1,10,0.14,0.1061,0.46,0.3881,7,58,79,915
513,1,0,1,11,0.14,0.1364,0.43,0.2239,22,99,69,896
514,1,0,1,12,0.16,0.1212,0.37,0.4627,24,116,2,937
515,1,0,1,13,0.14,0.1061,0.33,0.3881,12,87,20,819
516,1,0,1,14,0.16,0.1364,0.28,0.3582,17,110,23,943
517,1,0,1,15,0.16,0.1364,0.28,0.3582,13,77,34,603
518,1,0,1,16,0.16,0.1364,0.26,0.3284,9,65,31,996
519,1,0,1,17,0.14,0.1061,0.26,0.3881,5,55,70,727
520,1,0,1,18,0.12,0.1212,0.3,0.2537,5,49,88,519
521,1,0,1,19,0.12,0.1212,0.3,0.2836,5,50,70,636
522,1,0,1,20,0.1,0.1061,0.36,0.2537,4,35,82,943
523,1,0,1,21,0.1,0.1061,0.36,0.194,5,25,95,626
524,1,0,1,22,0.08,0.0909,0.38,0.194,5,28,63,581
525,1,0,1,23,0.06,0.0606,0.41,0.2239,4,21,51,844
526,1,0,1,0,0.06,0.0606,0.41,0.194,0,7,44,993
527,1,0,1,1,0.04,0.0455,0.45,0.194,0,1,78,637
528,1,0,1,3,0.04,0.0303,0.45,0.2537,0,1,10,969
529,1,0,1,4,0.02,0.0606,0.48,0.1343,0,1,73,773
530,1,0,1,5,0.02,0.0606,0.48,0.1343,0,5,100,782
531,1,0,1,6,0.02,0.0758,0.48,0.0896,0,15,76,869
532,1,0,1,7,0.02,0.1212,0.48,0,5,84,96,547
533,1,0,1,8,0.04,0.1364,0.49,0,6,177,38,630
534,1,0,1,9,0.06,0.1515,0.41,0,4,102,71,681
535,1,0,1,10,0.1,0.1364,0.42,0,6,40,21,798
536,1,0,1,11,0.1,0.1212,0.46,0.1343,3,46,58,988
537,1,0,1,12,0.12,0.1364,0.42,0.194,11,63,82,610
538,1,0,1,13,0.14,0.1364,0.43,0.2239,6,60,37,707
539,1,0,1,14,0.14,0.1364,0.46,0.2239,2,45,1,748
540,1,0,1,15,0.16,0.1667,0.4,0.1642,7,57,41,560
541,1,0,1,16,0.16,0.1515,0.47,0.2537,4,70,30,615
542,1,0,1,17,0.14,0.1212,0.5,0.2537,6,184,0,557
543,1,0,1,18,0.14,0.1364,0.59,0.194,8,153,48,797
544,1,0,1,19,0.14,0.1515,0.54,0.1642,5,106,69,592
545,1,0,1,20,0.14,0.1364,0.59,0.194,1,81,10,998
546,1,0,1,21,0.14,0.1515,0.63,0.1642,6,59,78,742
547,1,0,1,22,0.14,0.1364,0.63,0.2239,3,35,95,752
548,1,0,1,23,0.16,0.1515,0.64,0.2537,3,24,57,926
549,1,0,1,0,0.16,0.1364,0.69,0.2836,3,9,27,617
550,1,0,1,1,0.16,0.1667,0.69,0.1642,0,5,57,860
551,1,0,1,2,0.16,0.1515,0.69,0.2239,0,2,72,895
552,1,0,1,4,0.14,0.1667,0.74,0.1045,0,1,66,800
553,1,0,1,5,0.14,0.1364,0.74,0.2239,0,9,78,662
554,1,0,1,6,0.16,0.1818,0.74,0.1045,1,36,10,829
555,1,0,1,7,0.16,0.1515,0.74,0.2239,5,108,79,832
556,1,0,1,8,0.16,0.1818,0.74,0.1343,5,238,24,786
557,1,0,1,9,0.2,0.2273,0.64,0.0896,10,144,21,688
558,1,0,1,10,0.22,0.2424,0.6,0.1045,6,55,100,569
559,1,0,1,11,0.24,0.2424,0.6,0.1343,6,61,52,797
560,1,0,1,12,0.26,0.2879,0.56,0.0896,21,106,55,698
561,1,0,1,13,0.26,0.2727,0.56,0.1343,21,93,24,660
562,1,0,1,14,0.3,0.3333,0.45,0,11,68,3,707
563,1,0,1,15,0.32,0.3485,0.42,0,21,84,56,723
564,1,0,1,16,0.32,0.3485,0.42,0,14,116,71,804
565,1,0,1,17,0.3,0.3333,0.45,0,14,222,36,603
566,1,0,1,18,0.3,0.3182,0.49,0.0896,7,225,85,913
567,1,0,1,19,0.26,0.2576,0.65,0.1642,13,146,29,527
568,1,0,1,20,0.24,0.2273,0.65,0.194,16,119,84,764
569,1,0,1,21,0.24,0.2273,0.65,0.194,5,45,9,987
570,1,0,1,22,0.22,0.2273,0.64,0.1642,4,53,13,744
571,1,0,1,23,0.22,0.2273,0.64,0.1642,3,40,86,947
572,1,0,1,0,0.22,0.2273,0.69,0.1343,3,17,91,987
573,1,0,1,1,0.24,0.2424,0.65,0.1343,0,5,54,548
574,1,0,1,2,0.22,0.2273,0.69,0.194,3,10,7,701
575,1,0,1,5,0.2,0.1818,0.86,0.2836,0,1,83,713
576,1,0,1,6,0.2,0.1818,0.86,0.2836,0,8,98,833
577,1,0,1,7,0.22,0.2121,0.87,0.2985,1,30,30,942
578,1,0,1,8,0.22,0.2121,0.87,0.2985,3,72,21,733
579,1,0,1,9,0.22,0.2121,0.87,0.2985,3,58,53,556
580,1,0,1,10,0.22,0.2121,0.93,0.2836,2,28,58,620
581,1,0,1,11,0.22,0.197,0.93,0.3284,6,41,27,721
582,1,0,1,12,0.22,0.197,0.93,0.3284,7,48,79,698
583,1,0,1,13,0.22,0.197,0.93,0.3284,4,47,16,773
584,1,0,1,14,0.22,0.197,0.93,0.3582,0,36,86,963
585,1,0,1,15,0.22,0.1818,0.93,0.4627,1,43,68,698
586,1,0,1,16,0.22,0.197,0.93,0.3284,1,36,18,654
587,1,0,1,17,0.2,0.1818,0.93,0.3582,0,26,31,749
588,1,0,1,16,0.22,0.2273,0.55,0.194,1,24,69,563
589,1,0,1,17,0.22,0.2424,0.55,0.1045,2,84,33,566
590,1,0,1,18,0.2,0.2273,0.69,0.0896,3,104,47,911
591,1,0,1,19,0.2,0.2273,0.69,0.0896,3,79,60,687
592,1,0,1,20,0.18,0.2121,0.74,0.0896,4,59,41,914
593,1,0,1,21,0.18,0.2121,0.74,0.0896,2,38,7,840
594,1,0,1,22,0.18,0.2121,0.74,0.0896,0,27,7,904
595,1,0,1,23,0.18,0.197,0.8,0.1642,0,16,57,823
596,1,0,1,0,0.2,0.2121,0.75,0.1343,0,9,88,539
597,1,0,1,1,0.2,0.2121,0.75,0.1343,1,3,69,862
598,1,0,1,2,0.2,0.2121,0.75,0.1642,0,2,36,976
599,1,0,1,3,0.2,0.2273,0.75,0.1045,1,1,77,697
600,1,0,1,5,0.18,0.2121,0.8,0.1045,0,4,49,656
601,1,0,1,6,0.18,0.197,0.8,0.1343,0,16,27,664
602,1,0,1,7,0.16,0.197,0.86,0.0896,2,60,85,513
603,1,0,1,8,0.16,0.197,0.86,0.0896,2,157,15,987
604,1,0,1,9,0.18,0.2121,0.86,0.0896,6,101,33,637
605,1,0,1,10,0.18,0.2121,0.86,0.1045,0,49,26,799
606,1,0,1,11,0.18,0.2121,0.93,0.1045,0,30,82,741
607,1,0,1,12,0.18,0.2121,0.93,0.1045,1,29,16,591
608,1,0,1,13,0.18,0.2121,0.93,0.1045,0,31,42,839
609,1,0,1,14,0.22,0.2727,0.8,0,2,38,9,699
610,1,0,1,15,0.2,0.2576,0.86,0,1,41,22,905
611,1,0,1,16,0.22,0.2727,0.8,0,10,80,44,633
612,1,0,1,17,0.24,0.2424,0.75,0.1343,2,149,14,512
613,1,0,1,18,0.24,0.2273,0.75,0.194,2,109,81,803
614,1,0,1,19,0.24,0.2424,0.75,0.1343,5,89,94,627
615,1,0,1,20,0.24,0.2273,0.7,0.194,1,62,11,640
616,1,0,1,21,0.22,0.2273,0.75,0.1343,1,58,43,839
617,1,0,1,22,0.24,0.2121,0.65,0.3582,0,26,54,978
618,1,0,1,23,0.24,0.2273,0.6,0.2239,1,23,100,787
619,1,0,1,0,0.22,0.197,0.64,0.3582,2,28,89,879
620,1,0,1,1,0.22,0.2273,0.64,0.194,0,20,28,579
621,1,0,1,2,0.22,0.2273,0.64,0.1642,0,15,78,851
622,1,0,1,3,0.2,0.2121,0.64,0.1343,3,8,86,540
623,1,0,1,4,0.16,0.1818,0.69,0.1045,1,3,23,799
624,1,0,1,6,0.16,0.1818,0.64,0.1343,0,2,60,878
625,1,0,1,7,0.16,0.1818,0.59,0.1045,1,5,16,536
626,1,0,1,8,0.18,0.197,0.55,0.1642,3,34,10,650
627,1,0,1,9,0.18,0.2121,0.59,0.0896,0,34,36,539
628,1,0,1,10,0.18,0.2121,0.64,0.1045,4,55,64,855
629,1,0,1,11,0.18,0.197,0.64,0.1343,4,64,26,569
630,1,0,1,12,0.2,0.197,0.59,0.194,12,78,75,916
631,1,0,1,13,0.22,0.2273,0.55,0.1642,9,65,96,511
632,1,0,1,14,0.22,0.2273,0.6,0.1343,10,99,33,821
633,1,0,1,15,0.22,0.2121,0.69,0.2537,22,120,81,677
634,1,0,1,16,0.24,0.2424,0.6,0.1642,19,107,1,849
635,1,0,1,17,0.24,0.2879,0.6,0,9,91,91,727
636,1,0,1,18,0.22,0.2273,0.69,0.1343,9,68,10,814
637,1,0,1,19,0.22,0.2121,0.69,0.2537,6,58,3,668
638,1,0,1,20,0.18,0.2121,0.74,0.0896,1,43,31,731
639,1,0,1,21,0.18,0.2121,0.74,0.0896,1,36,96,867
640,1,0,1,22,0.16,0.197,0.8,0.0896,4,32,46,793
641,1,0,1,23,0.16,0.197,0.8,0.0896,3,33,28,532
642,1,0,1,0,0.16,0.1818,0.8,0.1045,0,33,21,529
643,1,0,1,1,0.14,0.2121,0.8,0,7,29,41,914
644,1,0,1,2,0.16,0.2273,0.8,0,1,11,94,699
645,1,0,1,3,0.14,0.2121,0.93,0,1,8,32,709
646,1,0,1,4,0.14,0.2121,0.93,0,0,1,32,697
647,1,0,1,5,0.14,0.2121,0.86,0,0,3,61,903
648,1,0,1,7,0.14,0.2121,0.86,0,0,3,98,640
649,1,0,1,8,0.14,0.2121,0.86,0,1,12,3,978
650,1,0,1,9,0.16,0.2273,0.8,0,4,38,100,698
651,1,0,1,10,0.18,0.2424,0.8,0,7,64,52,704
652,1,0,1,11,0.22,0.2727,0.75,0,9,59,21,641
653,1,0,1,12,0.3,0.3182,0.52,0.1045,10,97,0,558
654,1,0,1,13,0.28,0.2879,0.61,0.1045,13,84,30,591
655,1,0,1,14,0.28,0.303,0.61,0.0896,18,122,82,793
656,1,0,1,15,0.3,0.3333,0.56,0,14,109,77,950
657,1,0,1,16,0.3,0.3333,0.56,0,19,123,6,821
658,1,0,1,17,0.3,0.2879,0.56,0.194,6,77,0,630
659,1,0,1,18,0.26,0.2576,0.65,0.1642,8,65,89,825
660,1,0,1,19,0.26,0.2576,0.65,0.194,9,55,27,740
661,1,0,1,20,0.26,0.2727,0.65,0.1045,3,33,52,879
662,1,0,1,21,0.24,0.2424,0.7,0.1642,3,28,19,774
663,1,0,1,22,0.24,0.2273,0.7,0.194,2,21,30,754
664,1,0,1,23,0.24,0.2121,0.65,0.2836,5,21,78,957
665,1,0,1,0,0.24,0.2273,0.65,0.2239,1,7,18,996
666,1,0,1,1,0.22,0.2121,0.64,0.2537,2,7,31,760
667,1,0,1,2,0.22,0.2273,0.64,0.194,0,1,35,527
668,1,0,1,3,0.22,0.2273,0.64,0.194,0,2,13,531
669,1,0,1,4,0.2,0.197,0.59,0.2239,0,2,94,801
670,1,0,1,5,0.18,0.1667,0.64,0.2836,0,8,86,697
671,1,0,1,6,0.16,0.1364,0.69,0.3284,0,37,44,732
672,1,0,1,7,0.16,0.1364,0.64,0.2836,1,72,13,894
673,1,0,1,8,0.16,0.1364,0.59,0.2836,3,185,2,539
674,1,0,1,9,0.16,0.1364,0.59,0.2985,0,112,5,750
675,1,0,1,10,0.16,0.1515,0.59,0.194,1,69,32,525
676,1,0,1,11,0.16,0.1515,0.59,0.194,2,48,61,921
677,1,0,1,12,0.18,0.2121,0.55,0.1045,6,68,40,541
678,1,0,1,13,0.16,0.2273,0.59,0,2,54,99,563
679,1,0,1,14,0.18,0.197,0.55,0.1343,1,86,88,581
680,1,0,1,15,0.16,0.1818,0.59,0.1343,3,44,3,839
681,1,0,1,16,0.16,0.1818,0.56,0.194,3,86,53,593
682,1,0,1,17,0.16,0.1515,0.59,0.194,6,161,39,960
683,1,0,1,18,0.16,0.1515,0.55,0.2239,3,156,66,962
684,1,0,1,19,0.3,0.3182,0.61,0.1045,3,111,49,770
685,1,0,1,20,0.16,0.1667,0.59,0.1642,0,78,45,939
686,1,0,1,21,0.16,0.197,0.59,0.0896,3,56,28,896
687,1,0,1,22,0.16,0.1818,0.59,0.1045,0,34,84,865
688,1,0,1,23,0.16,0.197,0.64,0.0896,2,17,11,735
689,1,0,2,0,0.16,0.1818,0.64,0.1045,2,8,41,501
690,1,0,2,1,0.16,0.1818,0.69,0.1045,0,3,55,844
691,1,0,2,2,0.16,0.2273,0.69,0,0,2,62,639
692,1,0,2,3,0.16,0.2273,0.69,0,0,2,49,592
693,1,0,2,5,0.14,0.2121,0.93,0,0,3,0,566
694,1,0,2,6,0.14,0.2121,0.93,0,0,22,22,502
695,1,0,2,7,0.16,0.2273,0.93,0,0,52,21,620
696,1,0,2,8,0.16,0.2273,0.93,0,3,135,28,839
697,1,0,2,9,0.16,0.2273,0.93,0,2,116,41,592
698,1,0,2,10,0.16,0.2273,0.93,0,0,47,0,749
699,1,0,2,11,0.18,0.2424,0.86,0,2,51,72,831
700,1,0,2,12,0.2,0.2576,0.86,0,2,55,78,720
701,1,0,2,13,0.2,0.2576,0.86,0,3,52,93,669
702,1,0,2,14,0.22,0.2576,0.8,0.0896,5,54,55,803
703,1,0,2,15,0.24,0.2879,0.75,0,7,52,93,731
704,1,0,2,16,0.24,0.2424,0.75,0.1343,3,64,11,636
705,1,0,2,17,0.24,0.2879,0.75,0,4,176,38,687
706,1,0,2,18,0.24,0.2576,0.81,0.1045,3,168,57,631
707,1,0,2,19,0.24,0.2424,0.81,0.1343,3,108,54,728
708,1,0,2,20,0.22,0.2273,0.87,0.1343,5,74,60,717
709,1,0,2,21,0.22,0.2273,0.87,0.1343,0,64,36,804
710,1,0,2,22,0.22,0.2576,0.87,0.0896,2,36,19,886
711,1,0,2,23,0.2,0.197,0.93,0.194,1,16,22,800
712,1,0,2,0,0.22,0.2424,0.93,0.1045,0,2,50,665
713,1,0,2,1,0.22,0.2273,0.93,0.194,0,3,100,785
714,1,0,2,2,0.22,0.2273,0.93,0.1343,4,4,35,621
715,1,0,2,3,0.22,0.2273,0.93,0.1343,0,1,94,555
716,1,0,2,4,0.22,0.2121,0.93,0.2836,0,1,8,500
717,1,0,2,5,0.22,0.2424,0.93,0.1045,0,3,93,952
718,1,0,2,6,0.22,0.2424,0.93,0.1045,1,18,93,807
719,1,0,2,7,0.22,0.2121,0.93,0.2239,1,49,20,961
720,1,0,2,8,0.22,0.2121,0.93,0.2239,1,155,9,656
721,1,0,2,9,0.24,0.2576,0.93,0.0896,4,123,4,517
722,1,0,2,10,0.22,0.2727,1,0,2,61,13,751
723,1,0,2,11,0.24,0.2273,0.93,0.194,5,52,61,1000
724,1,0,2,12,0.24,0.2273,0.93,0.2239,3,64,49,672
725,1,0,2,13,0.34,0.3333,0.93,0.1642,1,75,41,967
726,1,0,2,14,0.38,0.3939,0.82,0.3881,2,63,3,620
727,1,0,2,15,0.38,0.3939,0.76,0.3284,10,76,37,564
728,1,0,2,16,0.36,0.3333,0.71,0.2985,8,103,99,854
729,1,0,2,17,0.36,0.3182,0.53,0.5224,7,190,58,710
730,1,0,2,18,0.34,0.2879,0.42,0.5522,7,182,68,900
731,1,0,2,19,0.28,0.2424,0.45,0.4925,3,91,77,601
732,1,0,2,20,0.24,0.197,0.48,0.5522,4,75,1,834
733,1,0,2,21,0.22,0.197,0.47,0.3284,1,63,6,609
734,1,0,2,22,0.22,0.2121,0.44,0.2537,5,40,85,701
735,1,0,2,23,0.2,0.1667,0.44,0.4478,3,32,14,740
736,1,0,2,0,0.2,0.1667,0.4,0.4478,1,12,32,804
737,1,0,2,1,0.2,0.1515,0.44,0.5224,0,5,86,652
738,1,0,2,2,0.18,0.1667,0.43,0.2537,0,2,95,890
739,1,0,2,3,0.18,0.1667,0.43,0.2537,0,1,48,519
740,1,0,2,5,0.16,0.1364,0.5,0.2985,0,2,52,707
741,1,0,2,6,0.16,0.1364,0.43,0.3582,0,39,67,839
742,1,0,2,7,0.14,0.1212,0.5,0.3284,1,87,91,721
743,1,0,2,8,0.14,0.1212,0.5,0.3582,4,188,23,807
744,1,0,2,9,0.16,0.1364,0.47,0.2985,6,133,55,937
745,1,0,2,10,0.18,0.1515,0.43,0.3284,2,52,59,750
746,1,0,2,11,0.18,0.1364,0.43,0.4478,9,64,65,948
747,1,0,2,12,0.2,0.1818,0.4,0.3582,2,69,71,912
748,1,0,2,13,0.2,0.1667,0.4,0.4179,4,51,65,734
749,1,0,2,14,0.22,0.197,0.37,0.3881,4,47,31,972
750,1,0,2,15,0.22,0.197,0.37,0.3284,4,60,54,715
751,1,0,2,16,0.22,0.2121,0.37,0.2537,5,78,39,543
752,1,0,2,17,0.2,0.197,0.4,0.194,5,175,100,724
753,1,0,2,18,0.2,0.2121,0.4,0.1642,2,147,9,603
754,1,0,2,19,0.2,0.2576,0.4,0,4,96,0,510
755,1,0,2,20,0.2,0.2273,0.47,0.0896,1,109,72,523
756,1,0,2,21,0.18,0.2121,0.55,0.1045,1,54,76,864
757,1,0,2,22,0.18,0.2121,0.51,0.0896,2,41,8,827
758,1,0,2,23,0.2,0.2273,0.47,0.1045,4,38,40,606
759,1,0,2,0,0.2,0.2576,0.44,0,3,13,32,870
760,1,0,2,1,0.16,0.2273,0.59,0,0,7,94,965
761,1,0,2,2,0.14,0.1667,0.63,0.1045,0,1,50,713
762,1,0,2,3,0.14,0.1667,0.63,0.1045,0,1,79,545
763,1,0,2,5,0.14,0.1515,0.63,0.1343,0,7,75,650
764,1,0,2,6,0.16,0.2273,0.55,0,2,28,70,821
765,1,0,2,7,0.14,0.2121,0.59,0,0,87,32,601
766,1,0,2,8,0.14,0.1515,0.74,0.1343,3,220,24,868
767,1,0,2,9,0.16,0.1818,0.8,0.1343,3,127,67,811
768,1,0,2,10,0.2,0.2121,0.51,0.1343,5,51,25,656
769,1,0,2,11,0.22,0.2273,0.51,0.1642,3,64,13,512
770,1,0,2,12,0.24,0.2424,0.48,0.1642,8,86,60,854
771,1,0,2,13,0.26,0.2576,0.5,0.2239,9,82,72,835
772,1,0,2,14,0.28,0.2727,0.45,0.1642,15,91,65,936
773,1,0,2,15,0.28,0.2727,0.48,0.2537,9,90,63,989
774,1,0,2,16,0.3,0.2879,0.42,0.2239,8,99,62,794
775,1,0,2,17,0.26,0.2727,0.56,0.1343,10,205,4,522
776,1,0,2,18,0.24,0.2576,0.6,0.1045,3,155,90,565
777,1,0,2,19,0.24,0.2424,0.65,0.1343,1,103,17,682
778,1,0,2,20,0.24,0.2424,0.65,0.1642,2,71,84,782
779,1,0,2,21,0.24,0.2424,0.7,0.1642,2,43,48,691
780,1,0,2,22,0.24,0.2424,0.65,0.1642,1,46,88,790
781,1,0,2,23,0.24,0.2424,0.7,0.1343,1,31,82,765
782,1,0,2,0,0.24,0.2424,0.7,0.1642,3,39,70,662
783,1,0,2,1,0.24,0.2424,0.65,0.1642,1,18,14,833
784,1,0,2,2,0.24,0.2424,0.75,0.1642,5,17,82,918
785,1,0,2,3,0.24,0.2424,0.75,0.1642,1,11,12,652
786,1,0,2,4,0.22,0.2273,0.93,0.1343,0,8,51,818
