instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1
417,1,0,1,9,0.24,0.2576,0.93,0.1045,2,109,57
418,1,0,1,10,0.26,0.2727,0.93,0.1343,1,47,60
419,1,0,1,11,0.28,0.303,0.87,0.0896,5,52,3
420,1,0,1,12,0.3,0.3182,0.81,0.0896,5,70,36
421,1,0,1,13,0.4,0.4091,0.62,0.2836,11,78,8
422,1,0,1,14,0.4,0.4091,0.58,0.2537,7,75,35
423,1,0,1,15,0.4,0.4091,0.54,0.2836,4,82,25
424,1,0,1,16,0.38,0.3939,0.58,0.3881,10,104,48
425,1,0,1,17,0.36,0.3333,0.57,0.3284,7,197,10
426,1,0,1,18,0.34,0.3182,0.61,0.2836,5,161,32
427,1,0,1,19,0.32,0.2879,0.57,0.4179,4,112,54
428,1,0,1,20,0.32,0.303,0.49,0.2985,2,76,57
429,1,0,1,21,0.32,0.2879,0.49,0.4179,4,59,38
430,1,0,1,22,0.3,0.303,0.52,0.1642,6,59,56
431,1,0,1,23,0.3,0.2727,0.52,0.4627,1,28,0
432,1,0,1,0,0.26,0.2273,0.56,0.3881,5,13,33
433,1,0,1,1,0.26,0.2727,0.56,0,2,5,79
434,1,0,1,2,0.26,0.2727,0.56,0,0,2,34
435,1,0,1,3,0.26,0.2576,0.56,0.1642,0,1,52
436,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,6
437,1,0,1,5,0.24,0.2273,0.6,0.2239,0,6,70
438,1,0,1,6,0.22,0.2121,0.6,0.2239,0,35,69
439,1,0,1,7,0.22,0.2121,0.55,0.2239,1,101,98
440,1,0,1,8,0.22,0.2121,0.55,0.2836,2,249,15
441,1,0,1,9,0.24,0.2273,0.52,0.2239,3,143,87
442,1,0,1,10,0.26,0.2273,0.48,0.2985,1,57,69
443,1,0,1,11,0.28,0.2727,0.45,0.1642,5,68,16
444,1,0,1,12,0.3,0.3333,0.42,0,7,84,35
445,1,0,1,13,0.28,0.2879,0.45,0.1045,12,98,41
446,1,0,1,14,0.3,0.303,0.45,0.1343,6,81,79
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,51
448,1,0,1,16,0.3,0.303,0.49,0.1343,8,91,38
449,1,0,1,17,0.3,0.3182,0.49,0.1045,8,215,59
450,1,0,1,18,0.26,0.2576,0.56,0.194,1,185,41
451,1,0,1,19,0.26,0.2273,0.56,0.3284,6,152,2
452,1,0,1,20,0.26,0.2424,0.6,0.2836,2,126,71
453,1,0,1,21,0.24,0.2273,0.6,0.2537,3,57,76
454,1,0,1,22,0.24,0.2121,0.65,0.2836,0,56,79
455,1,0,1,23,0.24,0.2121,0.65,0.3284,3,31,83
456,1,0,1,0,0.24,0.2273,0.7,0.2537,1,21,83
457,1,0,1,1,0.24,0.2273,0.7,0.2537,0,6,12
458,1,0,1,2,0.24,0.2424,0.75,0.1642,0,2,15
459,1,0,1,3,0.22,0.2121,0.8,0.2985,0,1,100
460,1,0,1,4,0.22,0.2576,0.87,0.0896,0,1,92
461,1,0,1,5,0.24,0.197,0.6,0.4179,1,5,72
462,1,0,1,6,0.22,0.2121,0.55,0.2537,0,27,63
463,1,0,1,7,0.2,0.1818,0.51,0.2836,2,68,36
464,1,0,1,8,0.2,0.1818,0.47,0.3284,7,217,30
465,1,0,1,9,0.2,0.1818,0.51,0.3582,7,166,79
466,1,0,1,10,0.2,0.1667,0.47,0.4627,6,63,31
467,1,0,1,11,0.22,0.1818,0.41,0.4627,6,59,32
468,1,0,1,12,0.22,0.1818,0.27,0.5821,11,78,78
469,1,0,1,13,0.2,0.1515,0.21,0.5821,8,73,34
470,1,0,1,14,0.2,0.1515,0.25,0.5224,6,62,88
471,1,0,1,15,0.16,0.1212,0.26,0.4478,4,65,84
472,1,0,1,16,0.16,0.1364,0.26,0.3582,0,97,94
473,1,0,1,17,0.14,0.1212,0.28,0.3582,10,161,32
474,1,0,1,18,0.12,0.1212,0.3,0.2537,1,120,89
475,1,0,1,19,0.12,0.1061,0.3,0.3284,3,96,69
476,1,0,1,20,0.1,0.0758,0.33,0.4179,1,53,79
477,1,0,1,21,0.08,0.0758,0.38,0.2836,0,41,70
478,1,0,1,22,0.06,0.0303,0.41,0.3881,1,34,33
479,1,0,1,23,0.06,0.0455,0.38,0.3284,0,27,38
480,1,0,1,0,0.04,0.0303,0.45,0.2537,0,13,50
481,1,0,1,1,0.04,0,0.41,0.3881,3,12,64
482,1,0,1,2,0.04,0.0303,0.41,0.2537,0,11,53
483,1,0,1,3,0.04,0.0303,0.41,0.2836,1,7,27
484,1,0,1,4,0.02,0.0152,0.48,0.2985,0,3,86
485,1,0,1,6,0.02,0.0303,0.44,0.2239,0,2,79
486,1,0,1,7,0.02,0.0152,0.44,0.2836,0,8,22
487,1,0,1,8,0.02,0,0.44,0.3284,1,27,7
488,1,0,1,9,0.04,0.0303,0.41,0.2537,3,40,13
489,1,0,1,10,0.04,0.0606,0.41,0.1642,3,53,54
490,1,0,1,11,0.06,0.0758,0.38,0.1343,4,63,79
491,1,0,1,12,0.06,0.1061,0.38,0.1045,10,70,37
492,1,0,1,13,0.08,0.1667,0.35,0,12,84,93
493,1,0,1,14,0.1,0.1364,0.33,0.1045,11,75,14
494,1,0,1,15,0.12,0.1515,0.28,0,10,103,65
495,1,0,1,16,0.12,0.1364,0.28,0.194,11,83,43
496,1,0,1,17,0.12,0.197,0.28,0,8,67,57
497,1,0,1,18,0.08,0.0909,0.35,0.194,0,54,54
498,1,0,1,19,0.08,0.1061,0.35,0.1343,6,59,12
499,1,0,1,20,0.06,0.0758,0.45,0.1642,1,45,44
500,1,0,1,21,0.06,0.1061,0.41,0.0896,0,39,17
501,1,0,1,22,0.06,0.1515,0.49,0,7,30,74
502,1,0,1,23,0.04,0.0758,0.57,0.1045,2,33,17
503,1,0,1,0,0.04,0.0758,0.57,0.1045,2,22,98
504,1,0,1,1,0.04,0.0758,0.57,0.1045,1,13,64
505,1,0,1,2,0.02,0.0606,0.62,0.1343,3,18,50
506,1,0,1,3,0.02,0.0606,0.62,0.1343,1,5,74
507,1,0,1,5,0.04,0.0758,0.57,0.1045,0,3,96
508,1,0,1,6,0.04,0.0758,0.57,0.1045,0,1,81
509,1,0,1,7,0.08,0.1061,0.58,0.1642,1,2,99
510,1,0,1,8,0.06,0.0758,0.62,0.1642,2,19,84
511,1,0,1,9,0.1,0.0758,0.54,0.3582,3,28,32
512,1,0,1,10,0.14,0.1061,0.46,0.3881,7,58,74
513,1,0,1,11,0.14,0.1364,0.43,0.2239,22,99,53
514,1,0,1,12,0.16,0.1212,0.37,0.4627,24,116,28
515,1,0,1,13,0.14,0.1061,0.33,0.3881,12,87,86
516,1,0,1,14,0.16,0.1364,0.28,0.3582,17,110,98
517,1,0,1,15,0.16,0.1364,0.28,0.3582,13,77,21
518,1,0,1,16,0.16,0.1364,0.26,0.3284,9,65,63
519,1,0,1,17,0.14,0.1061,0.26,0.3881,5,55,5
520,1,0,1,18,0.12,0.1212,0.3,0.2537,5,49,34
521,1,0,1,19,0.12,0.1212,0.3,0.2836,5,50,17
522,1,0,1,20,0.1,0.1061,0.36,0.2537,4,35,40
523,1,0,1,21,0.1,0.1061,0.36,0.194,5,25,73
524,1,0,1,22,0.08,0.0909,0.38,0.194,5,28,53
525,1,0,1,23,0.06,0.0606,0.41,0.2239,4,21,3
526,1,0,1,0,0.06,0.0606,0.41,0.194,0,7,7
527,1,0,1,1,0.04,0.0455,0.45,0.194,0,1,37
528,1,0,1,3,0.04,0.0303,0.45,0.2537,0,1,60
529,1,0,1,4,0.02,0.0606,0.48,0.1343,0,1,93
530,1,0,1,5,0.02,0.0606,0.48,0.1343,0,5,49
531,1,0,1,6,0.02,0.0758,0.48,0.0896,0,15,60
532,1,0,1,7,0.02,0.1212,0.48,0,5,84,62
533,1,0,1,8,0.04,0.1364,0.49,0,6,177,28
534,1,0,1,9,0.06,0.1515,0.41,0,4,102,43
535,1,0,1,10,0.1,0.1364,0.42,0,6,40,79
536,1,0,1,11,0.1,0.1212,0.46,0.1343,3,46,18
537,1,0,1,12,0.12,0.1364,0.42,0.194,11,63,86
538,1,0,1,13,0.14,0.1364,0.43,0.2239,6,60,12
539,1,0,1,14,0.14,0.1364,0.46,0.2239,2,45,85
540,1,0,1,15,0.16,0.1667,0.4,0.1642,7,57,20
541,1,0,1,16,0.16,0.1515,0.47,0.2537,4,70,38
542,1,0,1,17,0.14,0.1212,0.5,0.2537,6,184,43
543,1,0,1,18,0.14,0.1364,0.59,0.194,8,153,48
544,1,0,1,19,0.14,0.1515,0.54,0.1642,5,106,79
545,1,0,1,20,0.14,0.1364,0.59,0.194,1,81,79
546,1,0,1,21,0.14,0.1515,0.63,0.1642,6,59,18
547,1,0,1,22,0.14,0.1364,0.63,0.2239,3,35,32
548,1,0,1,23,0.16,0.1515,0.64,0.2537,3,24,64
549,1,0,1,0,0.16,0.1364,0.69,0.2836,3,9,58
550,1,0,1,1,0.16,0.1667,0.69,0.1642,0,5,55
551,1,0,1,2,0.16,0.1515,0.69,0.2239,0,2,65
552,1,0,1,4,0.14,0.1667,0.74,0.1045,0,1,45
553,1,0,1,5,0.14,0.1364,0.74,0.2239,0,9,73
554,1,0,1,6,0.16,0.1818,0.74,0.1045,1,36,9
555,1,0,1,7,0.16,0.1515,0.74,0.2239,5,108,55
556,1,0,1,8,0.16,0.1818,0.74,0.1343,5,238,84
557,1,0,1,9,0.2,0.2273,0.64,0.0896,10,144,87
558,1,0,1,10,0.22,0.2424,0.6,0.1045,6,55,69
559,1,0,1,11,0.24,0.2424,0.6,0.1343,6,61,27
560,1,0,1,12,0.26,0.2879,0.56,0.0896,21,106,73
561,1,0,1,13,0.26,0.2727,0.56,0.1343,21,93,67
562,1,0,1,14,0.3,0.3333,0.45,0,11,68,93
563,1,0,1,15,0.32,0.3485,0.42,0,21,84,83
564,1,0,1,16,0.32,0.3485,0.42,0,14,116,2
565,1,0,1,17,0.3,0.3333,0.45,0,14,222,62
566,1,0,1,18,0.3,0.3182,0.49,0.0896,7,225,93
567,1,0,1,19,0.26,0.2576,0.65,0.1642,13,146,78
568,1,0,1,20,0.24,0.2273,0.65,0.194,16,119,58
569,1,0,1,21,0.24,0.2273,0.65,0.194,5,45,79
570,1,0,1,22,0.22,0.2273,0.64,0.1642,4,53,58
571,1,0,1,23,0.22,0.2273,0.64,0.1642,3,40,57
572,1,0,1,0,0.22,0.2273,0.69,0.1343,3,17,18
573,1,0,1,1,0.24,0.2424,0.65,0.1343,0,5,84
574,1,0,1,2,0.22,0.2273,0.69,0.194,3,10,51
575,1,0,1,5,0.2,0.1818,0.86,0.2836,0,1,49
576,1,0,1,6,0.2,0.1818,0.86,0.2836,0,8,0
577,1,0,1,7,0.22,0.2121,0.87,0.2985,1,30,70
578,1,0,1,8,0.22,0.2121,0.87,0.2985,3,72,51
579,1,0,1,9,0.22,0.2121,0.87,0.2985,3,58,35
580,1,0,1,10,0.22,0.2121,0.93,0.2836,2,28,91
581,1,0,1,11,0.22,0.197,0.93,0.3284,6,41,45
582,1,0,1,12,0.22,0.197,0.93,0.3284,7,48,59
583,1,0,1,13,0.22,0.197,0.93,0.3284,4,47,86
584,1,0,1,14,0.22,0.197,0.93,0.3582,0,36,44
585,1,0,1,15,0.22,0.1818,0.93,0.4627,1,43,100
586,1,0,1,16,0.22,0.197,0.93,0.3284,1,36,86
587,1,0,1,17,0.2,0.1818,0.93,0.3582,0,26,59
588,1,0,1,16,0.22,0.2273,0.55,0.194,1,24,15
589,1,0,1,17,0.22,0.2424,0.55,0.1045,2,84,9
590,1,0,1,18,0.2,0.2273,0.69,0.0896,3,104,62
591,1,0,1,19,0.2,0.2273,0.69,0.0896,3,79,29
592,1,0,1,20,0.18,0.2121,0.74,0.0896,4,59,95
593,1,0,1,21,0.18,0.2121,0.74,0.0896,2,38,76
594,1,0,1,22,0.18,0.2121,0.74,0.0896,0,27,69
595,1,0,1,23,0.18,0.197,0.8,0.1642,0,16,39
596,1,0,1,0,0.2,0.2121,0.75,0.1343,0,9,93
597,1,0,1,1,0.2,0.2121,0.75,0.1343,1,3,58
598,1,0,1,2,0.2,0.2121,0.75,0.1642,0,2,89
599,1,0,1,3,0.2,0.2273,0.75,0.1045,1,1,60
600,1,0,1,5,0.18,0.2121,0.8,0.1045,0,4,93
601,1,0,1,6,0.18,0.197,0.8,0.1343,0,16,93
602,1,0,1,7,0.16,0.197,0.86,0.0896,2,60,35
603,1,0,1,8,0.16,0.197,0.86,0.0896,2,157,67
604,1,0,1,9,0.18,0.2121,0.86,0.0896,6,101,80
605,1,0,1,10,0.18,0.2121,0.86,0.1045,0,49,83
606,1,0,1,11,0.18,0.2121,0.93,0.1045,0,30,59
607,1,0,1,12,0.18,0.2121,0.93,0.1045,1,29,47
608,1,0,1,13,0.18,0.2121,0.93,0.1045,0,31,34
609,1,0,1,14,0.22,0.2727,0.8,0,2,38,100
610,1,0,1,15,0.2,0.2576,0.86,0,1,41,20
611,1,0,1,16,0.22,0.2727,0.8,0,10,80,91
612,1,0,1,17,0.24,0.2424,0.75,0.1343,2,149,10
613,1,0,1,18,0.24,0.2273,0.75,0.194,2,109,9
614,1,0,1,19,0.24,0.2424,0.75,0.1343,5,89,63
615,1,0,1,20,0.24,0.2273,0.7,0.194,1,62,29
616,1,0,1,21,0.22,0.2273,0.75,0.1343,1,58,75
617,1,0,1,22,0.24,0.2121,0.65,0.3582,0,26,60
618,1,0,1,23,0.24,0.2273,0.6,0.2239,1,23,59
619,1,0,1,0,0.22,0.197,0.64,0.3582,2,28,99
620,1,0,1,1,0.22,0.2273,0.64,0.194,0,20,53
621,1,0,1,2,0.22,0.2273,0.64,0.1642,0,15,24
622,1,0,1,3,0.2,0.2121,0.64,0.1343,3,8,11
623,1,0,1,4,0.16,0.1818,0.69,0.1045,1,3,40
624,1,0,1,6,0.16,0.1818,0.64,0.1343,0,2,11
625,1,0,1,7,0.16,0.1818,0.59,0.1045,1,5,23
626,1,0,1,8,0.18,0.197,0.55,0.1642,3,34,28
627,1,0,1,9,0.18,0.2121,0.59,0.0896,0,34,4
628,1,0,1,10,0.18,0.2121,0.64,0.1045,4,55,36
629,1,0,1,11,0.18,0.197,0.64,0.1343,4,64,55
630,1,0,1,12,0.2,0.197,0.59,0.194,12,78,0
631,1,0,1,13,0.22,0.2273,0.55,0.1642,9,65,19
632,1,0,1,14,0.22,0.2273,0.6,0.1343,10,99,83
633,1,0,1,15,0.22,0.2121,0.69,0.2537,22,120,58
634,1,0,1,16,0.24,0.2424,0.6,0.1642,19,107,71
635,1,0,1,17,0.24,0.2879,0.6,0,9,91,55
636,1,0,1,18,0.22,0.2273,0.69,0.1343,9,68,60
637,1,0,1,19,0.22,0.2121,0.69,0.2537,6,58,12
638,1,0,1,20,0.18,0.2121,0.74,0.0896,1,43,32
639,1,0,1,21,0.18,0.2121,0.74,0.0896,1,36,58
640,1,0,1,22,0.16,0.197,0.8,0.0896,4,32,60
641,1,0,1,23,0.16,0.197,0.8,0.0896,3,33,95
642,1,0,1,0,0.16,0.1818,0.8,0.1045,0,33,87
643,1,0,1,1,0.14,0.2121,0.8,0,7,29,77
644,1,0,1,2,0.16,0.2273,0.8,0,1,11,94
645,1,0,1,3,0.14,0.2121,0.93,0,1,8,54
646,1,0,1,4,0.14,0.2121,0.93,0,0,1,27
647,1,0,1,5,0.14,0.2121,0.86,0,0,3,70
648,1,0,1,7,0.14,0.2121,0.86,0,0,3,47
649,1,0,1,8,0.14,0.2121,0.86,0,1,12,82
650,1,0,1,9,0.16,0.2273,0.8,0,4,38,51
651,1,0,1,10,0.18,0.2424,0.8,0,7,64,24
652,1,0,1,11,0.22,0.2727,0.75,0,9,59,20
653,1,0,1,12,0.3,0.3182,0.52,0.1045,10,97,100
654,1,0,1,13,0.28,0.2879,0.61,0.1045,13,84,31
655,1,0,1,14,0.28,0.303,0.61,0.0896,18,122,87
656,1,0,1,15,0.3,0.3333,0.56,0,14,109,63
657,1,0,1,16,0.3,0.3333,0.56,0,19,123,55
658,1,0,1,17,0.3,0.2879,0.56,0.194,6,77,73
659,1,0,1,18,0.26,0.2576,0.65,0.1642,8,65,58
660,1,0,1,19,0.26,0.2576,0.65,0.194,9,55,33
661,1,0,1,20,0.26,0.2727,0.65,0.1045,3,33,28
662,1,0,1,21,0.24,0.2424,0.7,0.1642,3,28,12
663,1,0,1,22,0.24,0.2273,0.7,0.194,2,21,5
664,1,0,1,23,0.24,0.2121,0.65,0.2836,5,21,45
665,1,0,1,0,0.24,0.2273,0.65,0.2239,1,7,44
666,1,0,1,1,0.22,0.2121,0.64,0.2537,2,7,22
667,1,0,1,2,0.22,0.2273,0.64,0.194,0,1,55
668,1,0,1,3,0.22,0.2273,0.64,0.194,0,2,28
669,1,0,1,4,0.2,0.197,0.59,0.2239,0,2,8
670,1,0,1,5,0.18,0.1667,0.64,0.2836,0,8,96
671,1,0,1,6,0.16,0.1364,0.69,0.3284,0,37,7
672,1,0,1,7,0.16,0.1364,0.64,0.2836,1,72,84
673,1,0,1,8,0.16,0.1364,0.59,0.2836,3,185,23
674,1,0,1,9,0.16,0.1364,0.59,0.2985,0,112,84
675,1,0,1,10,0.16,0.1515,0.59,0.194,1,69,65
676,1,0,1,11,0.16,0.1515,0.59,0.194,2,48,15
677,1,0,1,12,0.18,0.2121,0.55,0.1045,6,68,26
678,1,0,1,13,0.16,0.2273,0.59,0,2,54,68
679,1,0,1,14,0.18,0.197,0.55,0.1343,1,86,36
680,1,0,1,15,0.16,0.1818,0.59,0.1343,3,44,63
681,1,0,1,16,0.16,0.1818,0.56,0.194,3,86,43
682,1,0,1,17,0.16,0.1515,0.59,0.194,6,161,42
683,1,0,1,18,0.16,0.1515,0.55,0.2239,3,156,52
684,1,0,1,19,0.3,0.3182,0.61,0.1045,3,111,71
685,1,0,1,20,0.16,0.1667,0.59,0.1642,0,78,16
686,1,0,1,21,0.16,0.197,0.59,0.0896,3,56,95
687,1,0,1,22,0.16,0.1818,0.59,0.1045,0,34,74
688,1,0,1,23,0.16,0.197,0.64,0.0896,2,17,85
689,1,0,2,0,0.16,0.1818,0.64,0.1045,2,8,78
690,1,0,2,1,0.16,0.1818,0.69,0.1045,0,3,14
691,1,0,2,2,0.16,0.2273,0.69,0,0,2,13
692,1,0,2,3,0.16,0.2273,0.69,0,0,2,52
693,1,0,2,5,0.14,0.2121,0.93,0,0,3,100
694,1,0,2,6,0.14,0.2121,0.93,0,0,22,56
695,1,0,2,7,0.16,0.2273,0.93,0,0,52,20
696,1,0,2,8,0.16,0.2273,0.93,0,3,135,99
697,1,0,2,9,0.16,0.2273,0.93,0,2,116,86
698,1,0,2,10,0.16,0.2273,0.93,0,0,47,18
699,1,0,2,11,0.18,0.2424,0.86,0,2,51,15
700,1,0,2,12,0.2,0.2576,0.86,0,2,55,0
701,1,0,2,13,0.2,0.2576,0.86,0,3,52,57
702,1,0,2,14,0.22,0.2576,0.8,0.0896,5,54,44
703,1,0,2,15,0.24,0.2879,0.75,0,7,52,96
704,1,0,2,16,0.24,0.2424,0.75,0.1343,3,64,13
705,1,0,2,17,0.24,0.2879,0.75,0,4,176,70
706,1,0,2,18,0.24,0.2576,0.81,0.1045,3,168,12
707,1,0,2,19,0.24,0.2424,0.81,0.1343,3,108,20
708,1,0,2,20,0.22,0.2273,0.87,0.1343,5,74,66
709,1,0,2,21,0.22,0.2273,0.87,0.1343,0,64,87
710,1,0,2,22,0.22,0.2576,0.87,0.0896,2,36,82
711,1,0,2,23,0.2,0.197,0.93,0.194,1,16,68
712,1,0,2,0,0.22,0.2424,0.93,0.1045,0,2,19
713,1,0,2,1,0.22,0.2273,0.93,0.194,0,3,42
714,1,0,2,2,0.22,0.2273,0.93,0.1343,4,4,24
715,1,0,2,3,0.22,0.2273,0.93,0.1343,0,1,97
716,1,0,2,4,0.22,0.2121,0.93,0.2836,0,1,9
717,1,0,2,5,0.22,0.2424,0.93,0.1045,0,3,50
718,1,0,2,6,0.22,0.2424,0.93,0.1045,1,18,74
719,1,0,2,7,0.22,0.2121,0.93,0.2239,1,49,53
720,1,0,2,8,0.22,0.2121,0.93,0.2239,1,155,10
721,1,0,2,9,0.24,0.2576,0.93,0.0896,4,123,40
722,1,0,2,10,0.22,0.2727,1,0,2,61,55
723,1,0,2,11,0.24,0.2273,0.93,0.194,5,52,32
724,1,0,2,12,0.24,0.2273,0.93,0.2239,3,64,56
725,1,0,2,13,0.34,0.3333,0.93,0.1642,1,75,82
726,1,0,2,14,0.38,0.3939,0.82,0.3881,2,63,86
727,1,0,2,15,0.38,0.3939,0.76,0.3284,10,76,34
728,1,0,2,16,0.36,0.3333,0.71,0.2985,8,103,81
729,1,0,2,17,0.36,0.3182,0.53,0.5224,7,190,77
730,1,0,2,18,0.34,0.2879,0.42,0.5522,7,182,63
731,1,0,2,19,0.28,0.2424,0.45,0.4925,3,91,16
732,1,0,2,20,0.24,0.197,0.48,0.5522,4,75,11
733,1,0,2,21,0.22,0.197,0.47,0.3284,1,63,89
734,1,0,2,22,0.22,0.2121,0.44,0.2537,5,40,49
735,1,0,2,23,0.2,0.1667,0.44,0.4478,3,32,96
736,1,0,2,0,0.2,0.1667,0.4,0.4478,1,12,68
737,1,0,2,1,0.2,0.1515,0.44,0.5224,0,5,13
738,1,0,2,2,0.18,0.1667,0.43,0.2537,0,2,100
739,1,0,2,3,0.18,0.1667,0.43,0.2537,0,1,76
740,1,0,2,5,0.16,0.1364,0.5,0.2985,0,2,3
741,1,0,2,6,0.16,0.1364,0.43,0.3582,0,39,2
742,1,0,2,7,0.14,0.1212,0.5,0.3284,1,87,69
743,1,0,2,8,0.14,0.1212,0.5,0.3582,4,188,47
744,1,0,2,9,0.16,0.1364,0.47,0.2985,6,133,60
745,1,0,2,10,0.18,0.1515,0.43,0.3284,2,52,86
746,1,0,2,11,0.18,0.1364,0.43,0.4478,9,64,61
747,1,0,2,12,0.2,0.1818,0.4,0.3582,2,69,79
748,1,0,2,13,0.2,0.1667,0.4,0.4179,4,51,41
749,1,0,2,14,0.22,0.197,0.37,0.3881,4,47,95
750,1,0,2,15,0.22,0.197,0.37,0.3284,4,60,16
751,1,0,2,16,0.22,0.2121,0.37,0.2537,5,78,26
752,1,0,2,17,0.2,0.197,0.4,0.194,5,175,90
753,1,0,2,18,0.2,0.2121,0.4,0.1642,2,147,12
754,1,0,2,19,0.2,0.2576,0.4,0,4,96,88
755,1,0,2,20,0.2,0.2273,0.47,0.0896,1,109,86
756,1,0,2,21,0.18,0.2121,0.55,0.1045,1,54,85
757,1,0,2,22,0.18,0.2121,0.51,0.0896,2,41,54
758,1,0,2,23,0.2,0.2273,0.47,0.1045,4,38,81
759,1,0,2,0,0.2,0.2576,0.44,0,3,13,75
760,1,0,2,1,0.16,0.2273,0.59,0,0,7,31
761,1,0,2,2,0.14,0.1667,0.63,0.1045,0,1,93
762,1,0,2,3,0.14,0.1667,0.63,0.1045,0,1,38
763,1,0,2,5,0.14,0.1515,0.63,0.1343,0,7,71
764,1,0,2,6,0.16,0.2273,0.55,0,2,28,82
765,1,0,2,7,0.14,0.2121,0.59,0,0,87,58
766,1,0,2,8,0.14,0.1515,0.74,0.1343,3,220,53
767,1,0,2,9,0.16,0.1818,0.8,0.1343,3,127,42
768,1,0,2,10,0.2,0.2121,0.51,0.1343,5,51,31
769,1,0,2,11,0.22,0.2273,0.51,0.1642,3,64,80
770,1,0,2,12,0.24,0.2424,0.48,0.1642,8,86,87
771,1,0,2,13,0.26,0.2576,0.5,0.2239,9,82,11
772,1,0,2,14,0.28,0.2727,0.45,0.1642,15,91,36
773,1,0,2,15,0.28,0.2727,0.48,0.2537,9,90,35
774,1,0,2,16,0.3,0.2879,0.42,0.2239,8,99,94
775,1,0,2,17,0.26,0.2727,0.56,0.1343,10,205,26
776,1,0,2,18,0.24,0.2576,0.6,0.1045,3,155,77
777,1,0,2,19,0.24,0.2424,0.65,0.1343,1,103,43
778,1,0,2,20,0.24,0.2424,0.65,0.1642,2,71,75
779,1,0,2,21,0.24,0.2424,0.7,0.1642,2,43,3
780,1,0,2,22,0.24,0.2424,0.65,0.1642,1,46,91
781,1,0,2,23,0.24,0.2424,0.7,0.1343,1,31,46
782,1,0,2,0,0.24,0.2424,0.7,0.1642,3,39,64
783,1,0,2,1,0.24,0.2424,0.65,0.1642,1,18,93
784,1,0,2,2,0.24,0.2424,0.75,0.1642,5,17,95
785,1,0,2,3,0.24,0.2424,0.75,0.1642,1,11,61
786,1,0,2,4,0.22,0.2273,0.93,0.1343,0,8,72
787,1,0,2,5,0.2,0.2273,1,0.0896,0,9,46
788,1,0,2,6,0.2,0.2576,1,0,0,4,73
789,1,0,2,7,0.22,0.2576,0.93,0.0896,0,4,96
790,1,0,2,8,0.2,0.2273,1,0.0896,0,10,19
791,1,0,2,9,0.2,0.2273,1,0.0896,3,20,9
792,1,0,2,10,0.2,0.2121,1,0.1343,3,34,86
793,1,0,2,11,0.22,0.2273,1,0.1343,1,47,55
794,1,0,2,12,0.22,0.2273,1,0.1642,10,52,38
795,1,0,2,13,0.22,0.2273,1,0.1642,10,72,94
796,1,0,2,14,0.22,0.2727,1,0,5,55,25
797,1,0,2,15,0.22,0.2727,1,0,11,60,2
798,1,0,2,16,0.22,0.2273,1,0.1343,8,71,40
799,1,0,2,17,0.24,0.2121,1,0.2836,14,78,38
800,1,0,2,18,0.28,0.2424,0.93,0.4478,2,83,83
801,1,0,2,19,0.28,0.2424,0.93,0.4478,6,84,24
802,1,0,2,20,0.3,0.2879,0.87,0.2537,5,69,83
803,1,0,2,21,0.26,0.2576,1,0.194,3,56,56
804,1,0,2,22,0.26,0.2727,0.93,0.1343,2,45,48
805,1,0,2,23,0.26,0.2576,0.93,0.2239,7,59,25
806,1,0,2,0,0.26,0.2576,0.7,0.194,2,39,66
807,1,0,2,1,0.26,0.2273,0.65,0.4179,4,44,38
808,1,0,2,2,0.26,0.2273,0.6,0.3284,0,20,71
809,1,0,2,3,0.26,0.2879,0.6,0.0896,3,13,56
810,1,0,2,4,0.26,0.2273,0.6,0.3582,0,2,45
811,1,0,2,5,0.26,0.2576,0.6,0.2239,0,1,47
812,1,0,2,6,0.26,0.2576,0.6,0.2239,0,1,98
813,1,0,2,7,0.24,0.2424,0.65,0.1642,0,8,49
814,1,0,2,8,0.24,0.2576,0.65,0.1045,2,23,23
815,1,0,2,9,0.28,0.2879,0.56,0.1045,7,45,46
816,1,0,2,10,0.3,0.2879,0.52,0.2537,15,89,39
817,1,0,2,11,0.32,0.303,0.49,0.2537,28,117,71
818,1,0,2,12,0.34,0.3333,0.46,0,48,174,71
819,1,0,2,13,0.34,0.3636,0.46,0,47,182,20
820,1,0,2,14,0.34,0.3485,0.46,0.0896,47,161,0
821,1,0,2,15,0.34,0.3485,0.46,0.0896,52,182,32
822,1,0,2,16,0.34,0.3485,0.49,0.1045,42,157,99
823,1,0,2,17,0.34,0.3636,0.46,0,24,121,57
824,1,0,2,18,0.3,0.303,0.56,0.1642,13,78,70
825,1,0,2,19,0.28,0.2879,0.61,0.1343,1,21,71
826,1,0,2,20,0.28,0.2879,0.61,0.1045,5,26,37
827,1,0,2,21,0.26,0.303,0.6,0,5,27,82
828,1,0,2,22,0.26,0.303,0.6,0,5,62,70
829,1,0,2,23,0.24,0.2879,0.65,0,4,30,53
830,1,0,2,0,0.24,0.2879,0.65,0,1,15,68
831,1,0,2,1,0.22,0.2727,0.75,0,1,5,8
832,1,0,2,2,0.2,0.2576,0.8,0,0,3,48
833,1,0,2,3,0.2,0.2576,0.86,0,0,1,47
834,1,0,2,4,0.2,0.2576,0.86,0,1,2,73
835,1,0,2,5,0.2,0.2576,0.86,0,1,10,55
