instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3,feature4
353,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,12,547,30,636
354,1,0,1,5,0.26,0.2576,0.56,0.1642,1,2,41,786,236,713
355,1,0,1,6,0.26,0.2576,0.56,0.1642,0,1,46,555,52,516
356,1,0,1,7,0.24,0.2121,0.56,0.2985,0,3,55,991,38,688
357,1,0,1,8,0.22,0.2121,0.55,0.2836,0,18,75,965,116,732
358,1,0,1,9,0.22,0.2121,0.51,0.2537,3,32,85,898,76,545
359,1,0,1,10,0.22,0.2121,0.51,0.2836,8,79,50,878,90,645
360,1,0,1,11,0.24,0.2273,0.44,0.2537,23,93,85,717,208,670
361,1,0,1,12,0.24,0.2121,0.41,0.2836,29,104,75,857,66,525
362,1,0,1,13,0.26,0.2273,0.35,0.2985,23,118,57,509,204,612
363,1,0,1,14,0.28,0.2727,0.36,0.2537,22,91,48,655,198,659
364,1,0,1,15,0.26,0.2424,0.38,0.2537,35,113,59,590,54,640
365,1,0,1,16,0.24,0.2273,0.38,0.2239,22,99,21,965,226,525
366,1,0,1,17,0.22,0.2121,0.37,0.2537,23,105,88,562,62,629
367,1,0,1,18,0.2,0.2121,0.4,0.1642,11,67,26,903,21,681
368,1,0,1,19,0.18,0.197,0.47,0.1343,14,61,2,914,24,733
369,1,0,1,20,0.18,0.197,0.47,0.1642,7,57,84,736,239,683
370,1,0,1,21,0.18,0.197,0.51,0.1642,6,28,100,609,119,747
371,1,0,1,22,0.2,0.2121,0.49,0.1343,2,21,42,593,64,591
372,1,0,1,23,0.2,0.2273,0.4,0.1045,0,18,93,720,180,503
373,1,0,1,0,0.2,0.197,0.47,0.2239,1,17,27,820,152,611
374,1,0,1,1,0.2,0.197,0.44,0.194,1,16,41,616,12,646
375,1,0,1,2,0.18,0.1667,0.43,0.2537,0,8,64,977,189,556
376,1,0,1,3,0.18,0.1818,0.43,0.194,0,2,47,550,4,741
377,1,0,1,4,0.18,0.197,0.43,0.1343,1,3,7,500,135,560
378,1,0,1,5,0.18,0.197,0.43,0.1642,0,1,66,513,193,502
379,1,0,1,6,0.18,0.1818,0.43,0.194,0,5,59,710,156,565
380,1,0,1,7,0.16,0.1818,0.5,0.1343,4,13,36,766,36,567
381,1,0,1,8,0.16,0.1515,0.47,0.2239,3,33,12,946,55,639
382,1,0,1,9,0.16,0.1515,0.47,0.2239,8,47,71,628,192,578
383,1,0,1,10,0.16,0.1515,0.5,0.2537,7,57,75,586,74,520
384,1,0,1,11,0.16,0.1515,0.55,0.194,9,64,2,555,10,533
385,1,0,1,12,0.18,0.197,0.47,0.1343,10,80,71,936,13,510
386,1,0,1,13,0.18,0.197,0.47,0.1343,13,93,75,679,175,501
387,1,0,1,14,0.18,0.2121,0.43,0.1045,12,86,58,597,105,515
388,1,0,1,15,0.2,0.2121,0.47,0.1642,21,93,52,777,16,585
389,1,0,1,16,0.2,0.2121,0.47,0.1642,6,82,63,965,141,622
390,1,0,1,17,0.2,0.197,0.51,0.194,4,71,69,704,238,547
391,1,0,1,18,0.18,0.1667,0.55,0.2537,7,92,62,903,94,540
392,1,0,1,19,0.18,0.1818,0.59,0.194,2,60,29,742,5,678
393,1,0,1,20,0.16,0.1515,0.8,0.194,4,33,26,565,205,558
394,1,0,1,21,0.16,0.1515,0.8,0.194,3,27,41,626,27,526
395,1,0,1,22,0.14,0.1212,0.93,0.2537,0,13,41,523,144,554
396,1,0,1,23,0.16,0.1364,0.86,0.2836,1,4,37,649,0,687
397,1,0,1,12,0.2,0.1818,0.86,0.3284,0,3,57,865,159,599
398,1,0,1,13,0.2,0.197,0.86,0.2239,0,22,28,912,31,511
399,1,0,1,14,0.22,0.2273,0.8,0.1642,2,28,96,959,26,531
400,1,0,1,15,0.22,0.2273,0.87,0.1642,3,35,47,538,174,505
401,1,0,1,16,0.22,0.2273,0.87,0.194,0,61,69,615,1,692
402,1,0,1,17,0.22,0.2273,0.82,0.194,1,125,96,640,67,537
403,1,0,1,18,0.22,0.2273,0.8,0.1642,1,133,66,914,86,547
404,1,0,1,19,0.22,0.2273,0.8,0.1343,1,99,1,793,87,638
405,1,0,1,20,0.22,0.2727,0.87,0,0,83,31,701,213,689
406,1,0,1,21,0.22,0.2424,0.93,0.1045,0,41,96,683,173,706
407,1,0,1,22,0.22,0.2576,0.93,0.0896,0,33,52,697,210,741
408,1,0,1,23,0.22,0.2727,0.93,0,1,20,85,803,153,668
409,1,0,1,0,0.22,0.2727,0.93,0,0,3,31,836,80,707
410,1,0,1,1,0.22,0.2273,0.93,0.1343,1,7,6,732,76,680
411,1,0,1,2,0.22,0.2273,0.93,0.1343,0,3,64,812,104,645
412,1,0,1,4,0.22,0.2273,0.93,0.1343,1,2,98,677,172,637
413,1,0,1,5,0.22,0.2576,0.93,0.0896,0,7,18,720,237,534
414,1,0,1,6,0.22,0.2576,0.93,0.0896,0,32,81,579,123,552
415,1,0,1,7,0.24,0.2576,0.92,0.1045,1,90,45,767,250,696
416,1,0,1,8,0.24,0.2576,0.93,0.1045,1,197,47,753,53,526
417,1,0,1,9,0.24,0.2576,0.93,0.1045,2,109,42,540,174,521
418,1,0,1,10,0.26,0.2727,0.93,0.1343,1,47,35,951,68,584
419,1,0,1,11,0.28,0.303,0.87,0.0896,5,52,43,908,206,570
420,1,0,1,12,0.3,0.3182,0.81,0.0896,5,70,68,671,126,534
421,1,0,1,13,0.4,0.4091,0.62,0.2836,11,78,84,981,138,726
422,1,0,1,14,0.4,0.4091,0.58,0.2537,7,75,6,628,38,582
423,1,0,1,15,0.4,0.4091,0.54,0.2836,4,82,16,928,22,734
424,1,0,1,16,0.38,0.3939,0.58,0.3881,10,104,59,949,8,658
425,1,0,1,17,0.36,0.3333,0.57,0.3284,7,197,4,785,241,657
426,1,0,1,18,0.34,0.3182,0.61,0.2836,5,161,31,610,26,511
427,1,0,1,19,0.32,0.2879,0.57,0.4179,4,112,50,942,36,578
428,1,0,1,20,0.32,0.303,0.49,0.2985,2,76,100,844,198,563
429,1,0,1,21,0.32,0.2879,0.49,0.4179,4,59,60,623,143,664
430,1,0,1,22,0.3,0.303,0.52,0.1642,6,59,22,647,225,555
431,1,0,1,23,0.3,0.2727,0.52,0.4627,1,28,39,752,220,559
432,1,0,1,0,0.26,0.2273,0.56,0.3881,5,13,8,945,44,688
433,1,0,1,1,0.26,0.2727,0.56,0,2,5,25,855,24,674
434,1,0,1,2,0.26,0.2727,0.56,0,0,2,48,676,115,621
435,1,0,1,3,0.26,0.2576,0.56,0.1642,0,1,57,554,198,503
436,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,71,654,218,647
437,1,0,1,5,0.24,0.2273,0.6,0.2239,0,6,5,776,249,522
438,1,0,1,6,0.22,0.2121,0.6,0.2239,0,35,95,835,247,607
439,1,0,1,7,0.22,0.2121,0.55,0.2239,1,101,80,795,205,558
440,1,0,1,8,0.22,0.2121,0.55,0.2836,2,249,55,785,45,614
441,1,0,1,9,0.24,0.2273,0.52,0.2239,3,143,18,912,34,533
442,1,0,1,10,0.26,0.2273,0.48,0.2985,1,57,59,907,100,534
443,1,0,1,11,0.28,0.2727,0.45,0.1642,5,68,82,641,159,508
444,1,0,1,12,0.3,0.3333,0.42,0,7,84,56,701,197,628
445,1,0,1,13,0.28,0.2879,0.45,0.1045,12,98,27,939,11,624
446,1,0,1,14,0.3,0.303,0.45,0.1343,6,81,29,747,172,582
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,79,574,37,599
448,1,0,1,16,0.3,0.303,0.49,0.1343,8,91,13,686,74,618
449,1,0,1,17,0.3,0.3182,0.49,0.1045,8,215,100,728,149,693
450,1,0,1,18,0.26,0.2576,0.56,0.194,1,185,65,559,132,706
451,1,0,1,19,0.26,0.2273,0.56,0.3284,6,152,22,603,104,644
452,1,0,1,20,0.26,0.2424,0.6,0.2836,2,126,75,833,55,742
453,1,0,1,21,0.24,0.2273,0.6,0.2537,3,57,39,868,95,617
454,1,0,1,22,0.24,0.2121,0.65,0.2836,0,56,32,766,1,709
455,1,0,1,23,0.24,0.2121,0.65,0.3284,3,31,32,744,247,569
456,1,0,1,0,0.24,0.2273,0.7,0.2537,1,21,42,566,242,658
457,1,0,1,1,0.24,0.2273,0.7,0.2537,0,6,53,865,242,593
458,1,0,1,2,0.24,0.2424,0.75,0.1642,0,2,26,505,84,704
459,1,0,1,3,0.22,0.2121,0.8,0.2985,0,1,9,935,20,606
460,1,0,1,4,0.22,0.2576,0.87,0.0896,0,1,19,889,81,707
461,1,0,1,5,0.24,0.197,0.6,0.4179,1,5,57,823,162,577
462,1,0,1,6,0.22,0.2121,0.55,0.2537,0,27,28,876,149,660
463,1,0,1,7,0.2,0.1818,0.51,0.2836,2,68,80,966,4,621
464,1,0,1,8,0.2,0.1818,0.47,0.3284,7,217,92,655,99,558
465,1,0,1,9,0.2,0.1818,0.51,0.3582,7,166,0,828,200,735
466,1,0,1,10,0.2,0.1667,0.47,0.4627,6,63,25,522,81,728
467,1,0,1,11,0.22,0.1818,0.41,0.4627,6,59,81,685,163,625
468,1,0,1,12,0.22,0.1818,0.27,0.5821,11,78,4,537,38,682
469,1,0,1,13,0.2,0.1515,0.21,0.5821,8,73,65,658,183,687
470,1,0,1,14,0.2,0.1515,0.25,0.5224,6,62,38,890,226,743
471,1,0,1,15,0.16,0.1212,0.26,0.4478,4,65,70,975,203,701
472,1,0,1,16,0.16,0.1364,0.26,0.3582,0,97,55,577,169,531
473,1,0,1,17,0.14,0.1212,0.28,0.3582,10,161,74,598,157,621
474,1,0,1,18,0.12,0.1212,0.3,0.2537,1,120,33,916,194,575
475,1,0,1,19,0.12,0.1061,0.3,0.3284,3,96,26,859,229,520
476,1,0,1,20,0.1,0.0758,0.33,0.4179,1,53,33,502,224,534
477,1,0,1,21,0.08,0.0758,0.38,0.2836,0,41,77,643,18,641
478,1,0,1,22,0.06,0.0303,0.41,0.3881,1,34,5,731,62,624
479,1,0,1,23,0.06,0.0455,0.38,0.3284,0,27,30,736,77,664
480,1,0,1,0,0.04,0.0303,0.45,0.2537,0,13,83,612,123,708
481,1,0,1,1,0.04,0,0.41,0.3881,3,12,41,842,82,590
482,1,0,1,2,0.04,0.0303,0.41,0.2537,0,11,52,896,9,569
483,1,0,1,3,0.04,0.0303,0.41,0.2836,1,7,95,763,93,687
484,1,0,1,4,0.02,0.0152,0.48,0.2985,0,3,100,521,127,693
485,1,0,1,6,0.02,0.0303,0.44,0.2239,0,2,11,560,117,562
486,1,0,1,7,0.02,0.0152,0.44,0.2836,0,8,48,999,102,603
487,1,0,1,8,0.02,0,0.44,0.3284,1,27,88,807,53,708
488,1,0,1,9,0.04,0.0303,0.41,0.2537,3,40,29,704,183,585
489,1,0,1,10,0.04,0.0606,0.41,0.1642,3,53,96,847,244,575
490,1,0,1,11,0.06,0.0758,0.38,0.1343,4,63,43,887,144,617
491,1,0,1,12,0.06,0.1061,0.38,0.1045,10,70,81,804,121,529
492,1,0,1,13,0.08,0.1667,0.35,0,12,84,6,994,44,706
493,1,0,1,14,0.1,0.1364,0.33,0.1045,11,75,61,542,208,725
494,1,0,1,15,0.12,0.1515,0.28,0,10,103,12,998,162,631
495,1,0,1,16,0.12,0.1364,0.28,0.194,11,83,73,648,49,723
496,1,0,1,17,0.12,0.197,0.28,0,8,67,28,802,113,548
497,1,0,1,18,0.08,0.0909,0.35,0.194,0,54,68,705,56,518
498,1,0,1,19,0.08,0.1061,0.35,0.1343,6,59,10,953,67,571
499,1,0,1,20,0.06,0.0758,0.45,0.1642,1,45,46,980,160,501
500,1,0,1,21,0.06,0.1061,0.41,0.0896,0,39,83,605,109,641
501,1,0,1,22,0.06,0.1515,0.49,0,7,30,37,572,104,509
502,1,0,1,23,0.04,0.0758,0.57,0.1045,2,33,79,555,88,653
503,1,0,1,0,0.04,0.0758,0.57,0.1045,2,22,82,753,21,621
504,1,0,1,1,0.04,0.0758,0.57,0.1045,1,13,88,645,96,737
505,1,0,1,2,0.02,0.0606,0.62,0.1343,3,18,80,837,233,529
506,1,0,1,3,0.02,0.0606,0.62,0.1343,1,5,46,684,170,527
507,1,0,1,5,0.04,0.0758,0.57,0.1045,0,3,90,971,43,659
508,1,0,1,6,0.04,0.0758,0.57,0.1045,0,1,73,949,94,563
509,1,0,1,7,0.08,0.1061,0.58,0.1642,1,2,51,793,170,703
510,1,0,1,8,0.06,0.0758,0.62,0.1642,2,19,26,548,74,740
511,1,0,1,9,0.1,0.0758,0.54,0.3582,3,28,41,616,150,590
512,1,0,1,10,0.14,0.1061,0.46,0.3881,7,58,57,987,32,519
513,1,0,1,11,0.14,0.1364,0.43,0.2239,22,99,5,510,141,618
514,1,0,1,12,0.16,0.1212,0.37,0.4627,24,116,46,921,117,520
515,1,0,1,13,0.14,0.1061,0.33,0.3881,12,87,81,696,134,507
516,1,0,1,14,0.16,0.1364,0.28,0.3582,17,110,87,677,126,600
517,1,0,1,15,0.16,0.1364,0.28,0.3582,13,77,86,764,43,613
518,1,0,1,16,0.16,0.1364,0.26,0.3284,9,65,90,666,243,500
519,1,0,1,17,0.14,0.1061,0.26,0.3881,5,55,3,671,179,598
520,1,0,1,18,0.12,0.1212,0.3,0.2537,5,49,54,772,72,684
521,1,0,1,19,0.12,0.1212,0.3,0.2836,5,50,70,618,110,514
522,1,0,1,20,0.1,0.1061,0.36,0.2537,4,35,44,515,236,745
523,1,0,1,21,0.1,0.1061,0.36,0.194,5,25,10,627,125,575
524,1,0,1,22,0.08,0.0909,0.38,0.194,5,28,36,988,54,737
525,1,0,1,23,0.06,0.0606,0.41,0.2239,4,21,23,718,96,649
526,1,0,1,0,0.06,0.0606,0.41,0.194,0,7,61,654,233,533
527,1,0,1,1,0.04,0.0455,0.45,0.194,0,1,48,518,71,580
528,1,0,1,3,0.04,0.0303,0.45,0.2537,0,1,76,637,37,618
529,1,0,1,4,0.02,0.0606,0.48,0.1343,0,1,22,956,64,658
530,1,0,1,5,0.02,0.0606,0.48,0.1343,0,5,46,797,47,514
531,1,0,1,6,0.02,0.0758,0.48,0.0896,0,15,89,894,177,513
532,1,0,1,7,0.02,0.1212,0.48,0,5,84,74,980,176,513
533,1,0,1,8,0.04,0.1364,0.49,0,6,177,97,582,170,614
534,1,0,1,9,0.06,0.1515,0.41,0,4,102,71,607,122,661
535,1,0,1,10,0.1,0.1364,0.42,0,6,40,97,793,207,617
536,1,0,1,11,0.1,0.1212,0.46,0.1343,3,46,33,551,85,534
537,1,0,1,12,0.12,0.1364,0.42,0.194,11,63,21,776,43,750
538,1,0,1,13,0.14,0.1364,0.43,0.2239,6,60,26,796,15,699
539,1,0,1,14,0.14,0.1364,0.46,0.2239,2,45,93,533,41,520
540,1,0,1,15,0.16,0.1667,0.4,0.1642,7,57,24,873,193,653
541,1,0,1,16,0.16,0.1515,0.47,0.2537,4,70,84,995,243,571
542,1,0,1,17,0.14,0.1212,0.5,0.2537,6,184,25,878,248,604
543,1,0,1,18,0.14,0.1364,0.59,0.194,8,153,48,773,131,671
544,1,0,1,19,0.14,0.1515,0.54,0.1642,5,106,7,649,156,614
545,1,0,1,20,0.14,0.1364,0.59,0.194,1,81,60,978,229,591
546,1,0,1,21,0.14,0.1515,0.63,0.1642,6,59,7,654,64,508
547,1,0,1,22,0.14,0.1364,0.63,0.2239,3,35,78,967,76,602
548,1,0,1,23,0.16,0.1515,0.64,0.2537,3,24,56,820,91,634
549,1,0,1,0,0.16,0.1364,0.69,0.2836,3,9,24,881,154,652
550,1,0,1,1,0.16,0.1667,0.69,0.1642,0,5,15,766,127,570
551,1,0,1,2,0.16,0.1515,0.69,0.2239,0,2,46,679,199,594
552,1,0,1,4,0.14,0.1667,0.74,0.1045,0,1,71,661,71,610
553,1,0,1,5,0.14,0.1364,0.74,0.2239,0,9,43,687,114,673
554,1,0,1,6,0.16,0.1818,0.74,0.1045,1,36,54,633,161,728
555,1,0,1,7,0.16,0.1515,0.74,0.2239,5,108,86,766,227,625
556,1,0,1,8,0.16,0.1818,0.74,0.1343,5,238,81,537,28,553
557,1,0,1,9,0.2,0.2273,0.64,0.0896,10,144,92,579,86,508
558,1,0,1,10,0.22,0.2424,0.6,0.1045,6,55,20,806,124,700
559,1,0,1,11,0.24,0.2424,0.6,0.1343,6,61,40,958,61,715
560,1,0,1,12,0.26,0.2879,0.56,0.0896,21,106,67,562,78,733
561,1,0,1,13,0.26,0.2727,0.56,0.1343,21,93,22,819,96,670
562,1,0,1,14,0.3,0.3333,0.45,0,11,68,32,882,65,559
563,1,0,1,15,0.32,0.3485,0.42,0,21,84,24,598,109,710
564,1,0,1,16,0.32,0.3485,0.42,0,14,116,50,567,182,714
565,1,0,1,17,0.3,0.3333,0.45,0,14,222,6,856,77,546
566,1,0,1,18,0.3,0.3182,0.49,0.0896,7,225,20,700,3,653
567,1,0,1,19,0.26,0.2576,0.65,0.1642,13,146,73,733,79,607
568,1,0,1,20,0.24,0.2273,0.65,0.194,16,119,42,901,81,636
569,1,0,1,21,0.24,0.2273,0.65,0.194,5,45,6,885,23,703
570,1,0,1,22,0.22,0.2273,0.64,0.1642,4,53,89,967,218,689
571,1,0,1,23,0.22,0.2273,0.64,0.1642,3,40,77,770,113,569
572,1,0,1,0,0.22,0.2273,0.69,0.1343,3,17,31,767,32,586
573,1,0,1,1,0.24,0.2424,0.65,0.1343,0,5,90,597,62,510
574,1,0,1,2,0.22,0.2273,0.69,0.194,3,10,34,823,148,683
575,1,0,1,5,0.2,0.1818,0.86,0.2836,0,1,32,600,248,710
576,1,0,1,6,0.2,0.1818,0.86,0.2836,0,8,84,505,90,543
577,1,0,1,7,0.22,0.2121,0.87,0.2985,1,30,25,866,97,618
578,1,0,1,8,0.22,0.2121,0.87,0.2985,3,72,85,809,61,661
579,1,0,1,9,0.22,0.2121,0.87,0.2985,3,58,95,674,190,679
580,1,0,1,10,0.22,0.2121,0.93,0.2836,2,28,92,700,159,662
581,1,0,1,11,0.22,0.197,0.93,0.3284,6,41,96,763,185,740
582,1,0,1,12,0.22,0.197,0.93,0.3284,7,48,43,566,208,731
583,1,0,1,13,0.22,0.197,0.93,0.3284,4,47,15,738,56,509
584,1,0,1,14,0.22,0.197,0.93,0.3582,0,36,87,669,184,710
585,1,0,1,15,0.22,0.1818,0.93,0.4627,1,43,100,762,239,521
586,1,0,1,16,0.22,0.197,0.93,0.3284,1,36,3,632,91,687
587,1,0,1,17,0.2,0.1818,0.93,0.3582,0,26,58,835,222,610
588,1,0,1,16,0.22,0.2273,0.55,0.194,1,24,18,960,232,721
589,1,0,1,17,0.22,0.2424,0.55,0.1045,2,84,71,991,38,607
590,1,0,1,18,0.2,0.2273,0.69,0.0896,3,104,3,690,112,529
591,1,0,1,19,0.2,0.2273,0.69,0.0896,3,79,13,884,17,712
592,1,0,1,20,0.18,0.2121,0.74,0.0896,4,59,27,925,104,587
593,1,0,1,21,0.18,0.2121,0.74,0.0896,2,38,43,550,244,746
594,1,0,1,22,0.18,0.2121,0.74,0.0896,0,27,49,803,96,730
595,1,0,1,23,0.18,0.197,0.8,0.1642,0,16,29,501,175,650
596,1,0,1,0,0.2,0.2121,0.75,0.1343,0,9,17,631,30,581
597,1,0,1,1,0.2,0.2121,0.75,0.1343,1,3,23,799,224,549
598,1,0,1,2,0.2,0.2121,0.75,0.1642,0,2,81,902,77,519
599,1,0,1,3,0.2,0.2273,0.75,0.1045,1,1,48,780,151,543
600,1,0,1,5,0.18,0.2121,0.8,0.1045,0,4,43,570,175,536
601,1,0,1,6,0.18,0.197,0.8,0.1343,0,16,71,745,85,685
602,1,0,1,7,0.16,0.197,0.86,0.0896,2,60,9,617,84,639
603,1,0,1,8,0.16,0.197,0.86,0.0896,2,157,62,626,204,591
604,1,0,1,9,0.18,0.2121,0.86,0.0896,6,101,66,515,245,528
605,1,0,1,10,0.18,0.2121,0.86,0.1045,0,49,92,698,131,664
606,1,0,1,11,0.18,0.2121,0.93,0.1045,0,30,64,623,128,624
607,1,0,1,12,0.18,0.2121,0.93,0.1045,1,29,76,549,125,646
608,1,0,1,13,0.18,0.2121,0.93,0.1045,0,31,15,611,221,701
609,1,0,1,14,0.22,0.2727,0.8,0,2,38,45,897,21,589
610,1,0,1,15,0.2,0.2576,0.86,0,1,41,86,565,174,732
611,1,0,1,16,0.22,0.2727,0.8,0,10,80,24,810,109,556
612,1,0,1,17,0.24,0.2424,0.75,0.1343,2,149,19,987,206,626
613,1,0,1,18,0.24,0.2273,0.75,0.194,2,109,35,774,161,574
614,1,0,1,19,0.24,0.2424,0.75,0.1343,5,89,74,636,39,508
615,1,0,1,20,0.24,0.2273,0.7,0.194,1,62,60,520,209,674
616,1,0,1,21,0.22,0.2273,0.75,0.1343,1,58,57,651,216,722
617,1,0,1,22,0.24,0.2121,0.65,0.3582,0,26,54,740,203,711
618,1,0,1,23,0.24,0.2273,0.6,0.2239,1,23,69,606,26,524
619,1,0,1,0,0.22,0.197,0.64,0.3582,2,28,77,618,140,638
620,1,0,1,1,0.22,0.2273,0.64,0.194,0,20,44,613,212,715
621,1,0,1,2,0.22,0.2273,0.64,0.1642,0,15,69,641,158,506
622,1,0,1,3,0.2,0.2121,0.64,0.1343,3,8,10,867,41,734
623,1,0,1,4,0.16,0.1818,0.69,0.1045,1,3,22,824,91,619
624,1,0,1,6,0.16,0.1818,0.64,0.1343,0,2,16,835,175,585
625,1,0,1,7,0.16,0.1818,0.59,0.1045,1,5,82,593,175,592
626,1,0,1,8,0.18,0.197,0.55,0.1642,3,34,80,516,71,516
627,1,0,1,9,0.18,0.2121,0.59,0.0896,0,34,69,796,165,616
628,1,0,1,10,0.18,0.2121,0.64,0.1045,4,55,28,845,169,684
629,1,0,1,11,0.18,0.197,0.64,0.1343,4,64,88,752,221,719
630,1,0,1,12,0.2,0.197,0.59,0.194,12,78,5,714,45,566
631,1,0,1,13,0.22,0.2273,0.55,0.1642,9,65,84,931,152,562
632,1,0,1,14,0.22,0.2273,0.6,0.1343,10,99,83,855,61,674
633,1,0,1,15,0.22,0.2121,0.69,0.2537,22,120,23,914,154,535
634,1,0,1,16,0.24,0.2424,0.6,0.1642,19,107,75,676,73,652
635,1,0,1,17,0.24,0.2879,0.6,0,9,91,27,887,89,609
636,1,0,1,18,0.22,0.2273,0.69,0.1343,9,68,42,550,40,619
637,1,0,1,19,0.22,0.2121,0.69,0.2537,6,58,8,573,229,558
638,1,0,1,20,0.18,0.2121,0.74,0.0896,1,43,54,736,243,626
639,1,0,1,21,0.18,0.2121,0.74,0.0896,1,36,29,647,47,542
640,1,0,1,22,0.16,0.197,0.8,0.0896,4,32,80,592,72,517
641,1,0,1,23,0.16,0.197,0.8,0.0896,3,33,96,985,10,660
642,1,0,1,0,0.16,0.1818,0.8,0.1045,0,33,75,578,96,534
643,1,0,1,1,0.14,0.2121,0.8,0,7,29,70,834,68,729
644,1,0,1,2,0.16,0.2273,0.8,0,1,11,70,753,50,609
645,1,0,1,3,0.14,0.2121,0.93,0,1,8,61,826,195,677
646,1,0,1,4,0.14,0.2121,0.93,0,0,1,65,635,179,533
647,1,0,1,5,0.14,0.2121,0.86,0,0,3,15,716,124,649
648,1,0,1,7,0.14,0.2121,0.86,0,0,3,9,579,19,735
649,1,0,1,8,0.14,0.2121,0.86,0,1,12,35,830,63,627
650,1,0,1,9,0.16,0.2273,0.8,0,4,38,72,649,61,672
651,1,0,1,10,0.18,0.2424,0.8,0,7,64,38,549,45,705
652,1,0,1,11,0.22,0.2727,0.75,0,9,59,44,601,85,600
653,1,0,1,12,0.3,0.3182,0.52,0.1045,10,97,63,851,2,597
654,1,0,1,13,0.28,0.2879,0.61,0.1045,13,84,77,676,223,658
655,1,0,1,14,0.28,0.303,0.61,0.0896,18,122,74,927,182,617
656,1,0,1,15,0.3,0.3333,0.56,0,14,109,21,593,234,561
657,1,0,1,16,0.3,0.3333,0.56,0,19,123,65,597,139,554
658,1,0,1,17,0.3,0.2879,0.56,0.194,6,77,18,509,207,738
659,1,0,1,18,0.26,0.2576,0.65,0.1642,8,65,27,979,77,531
660,1,0,1,19,0.26,0.2576,0.65,0.194,9,55,59,683,151,590
661,1,0,1,20,0.26,0.2727,0.65,0.1045,3,33,74,564,200,614
662,1,0,1,21,0.24,0.2424,0.7,0.1642,3,28,79,576,106,511
663,1,0,1,22,0.24,0.2273,0.7,0.194,2,21,58,928,191,724
664,1,0,1,23,0.24,0.2121,0.65,0.2836,5,21,89,878,171,673
665,1,0,1,0,0.24,0.2273,0.65,0.2239,1,7,26,687,86,622
666,1,0,1,1,0.22,0.2121,0.64,0.2537,2,7,58,557,187,666
667,1,0,1,2,0.22,0.2273,0.64,0.194,0,1,69,813,130,573
668,1,0,1,3,0.22,0.2273,0.64,0.194,0,2,6,829,242,537
669,1,0,1,4,0.2,0.197,0.59,0.2239,0,2,82,765,66,625
670,1,0,1,5,0.18,0.1667,0.64,0.2836,0,8,8,835,112,572
671,1,0,1,6,0.16,0.1364,0.69,0.3284,0,37,100,864,112,526
672,1,0,1,7,0.16,0.1364,0.64,0.2836,1,72,74,582,233,525
673,1,0,1,8,0.16,0.1364,0.59,0.2836,3,185,50,999,133,688
674,1,0,1,9,0.16,0.1364,0.59,0.2985,0,112,82,543,121,610
675,1,0,1,10,0.16,0.1515,0.59,0.194,1,69,21,596,204,648
676,1,0,1,11,0.16,0.1515,0.59,0.194,2,48,4,959,108,664
677,1,0,1,12,0.18,0.2121,0.55,0.1045,6,68,78,603,95,550
678,1,0,1,13,0.16,0.2273,0.59,0,2,54,42,572,236,607
679,1,0,1,14,0.18,0.197,0.55,0.1343,1,86,84,826,229,713
680,1,0,1,15,0.16,0.1818,0.59,0.1343,3,44,57,554,67,576
681,1,0,1,16,0.16,0.1818,0.56,0.194,3,86,50,751,31,735
682,1,0,1,17,0.16,0.1515,0.59,0.194,6,161,11,761,22,538
683,1,0,1,18,0.16,0.1515,0.55,0.2239,3,156,63,634,216,636
684,1,0,1,19,0.3,0.3182,0.61,0.1045,3,111,2,944,194,578
685,1,0,1,20,0.16,0.1667,0.59,0.1642,0,78,13,806,136,595
686,1,0,1,21,0.16,0.197,0.59,0.0896,3,56,32,504,197,748
687,1,0,1,22,0.16,0.1818,0.59,0.1045,0,34,13,643,196,687
688,1,0,1,23,0.16,0.197,0.64,0.0896,2,17,16,803,33,635
689,1,0,2,0,0.16,0.1818,0.64,0.1045,2,8,88,802,11,551
690,1,0,2,1,0.16,0.1818,0.69,0.1045,0,3,99,910,185,705
691,1,0,2,2,0.16,0.2273,0.69,0,0,2,92,901,114,573
692,1,0,2,3,0.16,0.2273,0.69,0,0,2,0,598,163,664
693,1,0,2,5,0.14,0.2121,0.93,0,0,3,50,952,163,585
694,1,0,2,6,0.14,0.2121,0.93,0,0,22,19,551,199,581
695,1,0,2,7,0.16,0.2273,0.93,0,0,52,35,581,136,565
696,1,0,2,8,0.16,0.2273,0.93,0,3,135,0,985,54,613
697,1,0,2,9,0.16,0.2273,0.93,0,2,116,78,876,102,750
698,1,0,2,10,0.16,0.2273,0.93,0,0,47,100,752,205,516
699,1,0,2,11,0.18,0.2424,0.86,0,2,51,56,869,57,523
700,1,0,2,12,0.2,0.2576,0.86,0,2,55,64,516,50,670
701,1,0,2,13,0.2,0.2576,0.86,0,3,52,96,981,69,601
702,1,0,2,14,0.22,0.2576,0.8,0.0896,5,54,23,603,191,688
703,1,0,2,15,0.24,0.2879,0.75,0,7,52,10,576,222,674
704,1,0,2,16,0.24,0.2424,0.75,0.1343,3,64,24,610,77,607
705,1,0,2,17,0.24,0.2879,0.75,0,4,176,65,626,27,629
706,1,0,2,18,0.24,0.2576,0.81,0.1045,3,168,11,505,105,536
