instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3,feature4,feature5
336,1,0,1,11,0.2,0.197,0.55,0.2239,18,72,70,615,100,573,89
337,1,0,1,12,0.24,0.2273,0.48,0.2239,15,89,93,887,16,545,81
338,1,0,1,13,0.28,0.2576,0.38,0.2985,21,101,93,572,200,749,232
339,1,0,1,14,0.3,0.2879,0.39,0.2836,26,118,28,750,173,527,185
340,1,0,1,15,0.32,0.3182,0.36,0.194,21,129,92,603,106,642,52
341,1,0,1,16,0.34,0.3333,0.34,0.194,33,128,57,699,47,551,85
342,1,0,1,17,0.32,0.303,0.36,0.2836,29,83,33,835,200,614,122
343,1,0,1,18,0.3,0.2879,0.45,0.2537,15,84,4,574,216,507,70
344,1,0,1,19,0.32,0.303,0.39,0.2537,14,74,73,804,26,695,242
345,1,0,1,20,0.32,0.303,0.39,0.2537,6,41,25,647,223,605,116
346,1,0,1,21,0.32,0.303,0.39,0.2239,6,57,48,914,75,662,211
347,1,0,1,22,0.3,0.3182,0.42,0.1045,0,26,87,606,162,680,25
348,1,0,1,23,0.3,0.2879,0.45,0.2836,5,44,82,883,26,708,146
349,1,0,1,0,0.26,0.303,0.56,0,6,39,51,976,9,616,384
350,1,0,1,1,0.26,0.2727,0.56,0.1343,4,23,68,691,120,706,460
351,1,0,1,2,0.26,0.2879,0.56,0.0896,3,16,31,803,181,627,326
352,1,0,1,3,0.22,0.2727,0.69,0,9,15,46,608,136,525,409
353,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,39,909,151,713,319
354,1,0,1,5,0.26,0.2576,0.56,0.1642,1,2,38,790,4,688,210
355,1,0,1,6,0.26,0.2576,0.56,0.1642,0,1,89,888,89,572,392
356,1,0,1,7,0.24,0.2121,0.56,0.2985,0,3,0,880,198,625,121
357,1,0,1,8,0.22,0.2121,0.55,0.2836,0,18,82,894,146,605,60
358,1,0,1,9,0.22,0.2121,0.51,0.2537,3,32,29,790,199,705,341
359,1,0,1,10,0.22,0.2121,0.51,0.2836,8,79,0,860,38,548,20
360,1,0,1,11,0.24,0.2273,0.44,0.2537,23,93,79,838,98,570,250
361,1,0,1,12,0.24,0.2121,0.41,0.2836,29,104,28,804,242,612,172
362,1,0,1,13,0.26,0.2273,0.35,0.2985,23,118,70,825,220,562,441
363,1,0,1,14,0.28,0.2727,0.36,0.2537,22,91,22,843,110,533,133
364,1,0,1,15,0.26,0.2424,0.38,0.2537,35,113,11,558,76,509,142
365,1,0,1,16,0.24,0.2273,0.38,0.2239,22,99,2,699,100,513,102
366,1,0,1,17,0.22,0.2121,0.37,0.2537,23,105,19,576,44,591,433
367,1,0,1,18,0.2,0.2121,0.4,0.1642,11,67,31,881,59,640,284
368,1,0,1,19,0.18,0.197,0.47,0.1343,14,61,90,757,176,588,313
369,1,0,1,20,0.18,0.197,0.47,0.1642,7,57,32,859,30,656,461
370,1,0,1,21,0.18,0.197,0.51,0.1642,6,28,96,565,187,679,487
371,1,0,1,22,0.2,0.2121,0.49,0.1343,2,21,24,787,63,713,346
372,1,0,1,23,0.2,0.2273,0.4,0.1045,0,18,79,884,246,566,119
373,1,0,1,0,0.2,0.197,0.47,0.2239,1,17,95,585,179,551,214
374,1,0,1,1,0.2,0.197,0.44,0.194,1,16,95,516,168,741,291
375,1,0,1,2,0.18,0.1667,0.43,0.2537,0,8,69,773,36,613,454
376,1,0,1,3,0.18,0.1818,0.43,0.194,0,2,23,616,244,586,248
377,1,0,1,4,0.18,0.197,0.43,0.1343,1,3,23,608,161,650,201
378,1,0,1,5,0.18,0.197,0.43,0.1642,0,1,19,957,11,619,241
379,1,0,1,6,0.18,0.1818,0.43,0.194,0,5,85,830,75,747,386
380,1,0,1,7,0.16,0.1818,0.5,0.1343,4,13,8,893,206,710,32
381,1,0,1,8,0.16,0.1515,0.47,0.2239,3,33,70,514,141,741,239
382,1,0,1,9,0.16,0.1515,0.47,0.2239,8,47,55,768,139,556,288
383,1,0,1,10,0.16,0.1515,0.5,0.2537,7,57,15,851,41,574,475
384,1,0,1,11,0.16,0.1515,0.55,0.194,9,64,80,939,77,691,496
385,1,0,1,12,0.18,0.197,0.47,0.1343,10,80,40,753,92,534,481
386,1,0,1,13,0.18,0.197,0.47,0.1343,13,93,0,637,197,722,433
387,1,0,1,14,0.18,0.2121,0.43,0.1045,12,86,57,871,62,615,414
388,1,0,1,15,0.2,0.2121,0.47,0.1642,21,93,3,816,63,688,155
389,1,0,1,16,0.2,0.2121,0.47,0.1642,6,82,58,572,80,553,201
390,1,0,1,17,0.2,0.197,0.51,0.194,4,71,23,606,163,711,323
391,1,0,1,18,0.18,0.1667,0.55,0.2537,7,92,49,757,57,685,464
392,1,0,1,19,0.18,0.1818,0.59,0.194,2,60,30,606,99,672,419
393,1,0,1,20,0.16,0.1515,0.8,0.194,4,33,10,704,62,512,375
394,1,0,1,21,0.16,0.1515,0.8,0.194,3,27,0,614,10,537,300
395,1,0,1,22,0.14,0.1212,0.93,0.2537,0,13,31,582,118,503,332
396,1,0,1,23,0.16,0.1364,0.86,0.2836,1,4,13,641,216,572,170
397,1,0,1,12,0.2,0.1818,0.86,0.3284,0,3,33,778,89,535,147
398,1,0,1,13,0.2,0.197,0.86,0.2239,0,22,24,781,190,529,64
399,1,0,1,14,0.22,0.2273,0.8,0.1642,2,28,41,934,171,664,98
400,1,0,1,15,0.22,0.2273,0.87,0.1642,3,35,96,522,0,607,243
401,1,0,1,16,0.22,0.2273,0.87,0.194,0,61,29,593,117,633,320
402,1,0,1,17,0.22,0.2273,0.82,0.194,1,125,3,508,247,716,421
403,1,0,1,18,0.22,0.2273,0.8,0.1642,1,133,28,886,31,734,335
404,1,0,1,19,0.22,0.2273,0.8,0.1343,1,99,55,693,74,518,435
405,1,0,1,20,0.22,0.2727,0.87,0,0,83,84,663,99,514,459
406,1,0,1,21,0.22,0.2424,0.93,0.1045,0,41,73,798,15,697,263
407,1,0,1,22,0.22,0.2576,0.93,0.0896,0,33,40,888,166,666,467
408,1,0,1,23,0.22,0.2727,0.93,0,1,20,26,726,3,739,125
409,1,0,1,0,0.22,0.2727,0.93,0,0,3,10,540,3,711,169
410,1,0,1,1,0.22,0.2273,0.93,0.1343,1,7,76,901,50,517,217
411,1,0,1,2,0.22,0.2273,0.93,0.1343,0,3,29,738,154,739,329
412,1,0,1,4,0.22,0.2273,0.93,0.1343,1,2,83,505,115,559,69
413,1,0,1,5,0.22,0.2576,0.93,0.0896,0,7,44,852,186,659,25
414,1,0,1,6,0.22,0.2576,0.93,0.0896,0,32,59,515,1,589,461
415,1,0,1,7,0.24,0.2576,0.92,0.1045,1,90,26,595,79,570,289
416,1,0,1,8,0.24,0.2576,0.93,0.1045,1,197,36,750,118,521,277
417,1,0,1,9,0.24,0.2576,0.93,0.1045,2,109,60,627,93,528,452
418,1,0,1,10,0.26,0.2727,0.93,0.1343,1,47,32,565,155,560,30
419,1,0,1,11,0.28,0.303,0.87,0.0896,5,52,99,598,105,638,152
420,1,0,1,12,0.3,0.3182,0.81,0.0896,5,70,46,788,49,679,322
421,1,0,1,13,0.4,0.4091,0.62,0.2836,11,78,55,564,216,611,488
422,1,0,1,14,0.4,0.4091,0.58,0.2537,7,75,9,539,188,713,410
423,1,0,1,15,0.4,0.4091,0.54,0.2836,4,82,90,599,195,606,183
424,1,0,1,16,0.38,0.3939,0.58,0.3881,10,104,50,566,74,636,184
425,1,0,1,17,0.36,0.3333,0.57,0.3284,7,197,95,1000,198,574,365
426,1,0,1,18,0.34,0.3182,0.61,0.2836,5,161,35,796,58,528,105
427,1,0,1,19,0.32,0.2879,0.57,0.4179,4,112,65,681,7,623,31
428,1,0,1,20,0.32,0.303,0.49,0.2985,2,76,84,945,49,581,267
429,1,0,1,21,0.32,0.2879,0.49,0.4179,4,59,66,863,245,646,332
430,1,0,1,22,0.3,0.303,0.52,0.1642,6,59,67,970,219,629,167
431,1,0,1,23,0.3,0.2727,0.52,0.4627,1,28,4,833,217,520,61
432,1,0,1,0,0.26,0.2273,0.56,0.3881,5,13,75,531,108,667,197
433,1,0,1,1,0.26,0.2727,0.56,0,2,5,89,755,236,667,258
434,1,0,1,2,0.26,0.2727,0.56,0,0,2,43,672,29,632,230
435,1,0,1,3,0.26,0.2576,0.56,0.1642,0,1,33,934,213,501,116
436,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,79,998,114,571,138
437,1,0,1,5,0.24,0.2273,0.6,0.2239,0,6,55,895,165,729,90
438,1,0,1,6,0.22,0.2121,0.6,0.2239,0,35,89,793,170,676,15
439,1,0,1,7,0.22,0.2121,0.55,0.2239,1,101,47,821,218,604,381
440,1,0,1,8,0.22,0.2121,0.55,0.2836,2,249,85,782,192,562,171
441,1,0,1,9,0.24,0.2273,0.52,0.2239,3,143,22,534,19,569,495
442,1,0,1,10,0.26,0.2273,0.48,0.2985,1,57,12,992,228,621,196
443,1,0,1,11,0.28,0.2727,0.45,0.1642,5,68,54,507,165,573,487
444,1,0,1,12,0.3,0.3333,0.42,0,7,84,14,643,195,628,228
445,1,0,1,13,0.28,0.2879,0.45,0.1045,12,98,68,915,105,705,87
446,1,0,1,14,0.3,0.303,0.45,0.1343,6,81,63,918,155,690,209
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,54,641,180,688,242
448,1,0,1,16,0.3,0.303,0.49,0.1343,8,91,62,502,205,750,16
449,1,0,1,17,0.3,0.3182,0.49,0.1045,8,215,11,751,33,743,65
450,1,0,1,18,0.26,0.2576,0.56,0.194,1,185,33,691,250,679,122
451,1,0,1,19,0.26,0.2273,0.56,0.3284,6,152,31,980,218,654,448
452,1,0,1,20,0.26,0.2424,0.6,0.2836,2,126,29,621,234,614,327
453,1,0,1,21,0.24,0.2273,0.6,0.2537,3,57,76,955,162,697,39
454,1,0,1,22,0.24,0.2121,0.65,0.2836,0,56,94,719,0,646,408
455,1,0,1,23,0.24,0.2121,0.65,0.3284,3,31,7,765,69,598,122
456,1,0,1,0,0.24,0.2273,0.7,0.2537,1,21,4,859,0,555,139
457,1,0,1,1,0.24,0.2273,0.7,0.2537,0,6,27,788,127,591,148
458,1,0,1,2,0.24,0.2424,0.75,0.1642,0,2,22,990,38,527,31
459,1,0,1,3,0.22,0.2121,0.8,0.2985,0,1,79,848,171,729,14
460,1,0,1,4,0.22,0.2576,0.87,0.0896,0,1,3,635,104,566,239
461,1,0,1,5,0.24,0.197,0.6,0.4179,1,5,21,867,87,639,419
462,1,0,1,6,0.22,0.2121,0.55,0.2537,0,27,93,930,149,500,346
463,1,0,1,7,0.2,0.1818,0.51,0.2836,2,68,22,671,74,747,138
464,1,0,1,8,0.2,0.1818,0.47,0.3284,7,217,83,640,17,729,94
465,1,0,1,9,0.2,0.1818,0.51,0.3582,7,166,72,615,34,630,349
466,1,0,1,10,0.2,0.1667,0.47,0.4627,6,63,84,503,184,618,304
467,1,0,1,11,0.22,0.1818,0.41,0.4627,6,59,45,576,216,611,389
468,1,0,1,12,0.22,0.1818,0.27,0.5821,11,78,72,739,202,585,139
469,1,0,1,13,0.2,0.1515,0.21,0.5821,8,73,64,503,221,579,272
470,1,0,1,14,0.2,0.1515,0.25,0.5224,6,62,30,890,217,744,216
471,1,0,1,15,0.16,0.1212,0.26,0.4478,4,65,51,716,133,629,157
472,1,0,1,16,0.16,0.1364,0.26,0.3582,0,97,68,832,233,540,341
473,1,0,1,17,0.14,0.1212,0.28,0.3582,10,161,20,977,196,706,476
474,1,0,1,18,0.12,0.1212,0.3,0.2537,1,120,98,870,232,565,225
475,1,0,1,19,0.12,0.1061,0.3,0.3284,3,96,47,726,246,690,236
476,1,0,1,20,0.1,0.0758,0.33,0.4179,1,53,2,723,76,551,85
477,1,0,1,21,0.08,0.0758,0.38,0.2836,0,41,94,811,104,694,26
478,1,0,1,22,0.06,0.0303,0.41,0.3881,1,34,36,621,48,659,218
479,1,0,1,23,0.06,0.0455,0.38,0.3284,0,27,86,707,113,692,177
480,1,0,1,0,0.04,0.0303,0.45,0.2537,0,13,70,537,169,611,3
481,1,0,1,1,0.04,0,0.41,0.3881,3,12,5,740,34,617,398
482,1,0,1,2,0.04,0.0303,0.41,0.2537,0,11,50,793,106,519,65
483,1,0,1,3,0.04,0.0303,0.41,0.2836,1,7,56,748,227,746,191
484,1,0,1,4,0.02,0.0152,0.48,0.2985,0,3,78,528,85,687,440
485,1,0,1,6,0.02,0.0303,0.44,0.2239,0,2,30,965,99,535,25
486,1,0,1,7,0.02,0.0152,0.44,0.2836,0,8,45,908,155,714,8
487,1,0,1,8,0.02,0,0.44,0.3284,1,27,52,826,236,505,286
488,1,0,1,9,0.04,0.0303,0.41,0.2537,3,40,97,954,126,661,120
489,1,0,1,10,0.04,0.0606,0.41,0.1642,3,53,38,930,103,508,264
490,1,0,1,11,0.06,0.0758,0.38,0.1343,4,63,16,511,138,636,64
491,1,0,1,12,0.06,0.1061,0.38,0.1045,10,70,9,845,80,595,403
492,1,0,1,13,0.08,0.1667,0.35,0,12,84,52,841,109,508,298
493,1,0,1,14,0.1,0.1364,0.33,0.1045,11,75,3,586,220,694,221
494,1,0,1,15,0.12,0.1515,0.28,0,10,103,32,578,5,686,238
495,1,0,1,16,0.12,0.1364,0.28,0.194,11,83,92,726,223,555,33
496,1,0,1,17,0.12,0.197,0.28,0,8,67,34,642,40,702,108
497,1,0,1,18,0.08,0.0909,0.35,0.194,0,54,89,665,102,697,296
498,1,0,1,19,0.08,0.1061,0.35,0.1343,6,59,96,565,65,662,488
499,1,0,1,20,0.06,0.0758,0.45,0.1642,1,45,65,921,235,624,477
500,1,0,1,21,0.06,0.1061,0.41,0.0896,0,39,54,764,30,604,19
501,1,0,1,22,0.06,0.1515,0.49,0,7,30,76,552,153,633,198
502,1,0,1,23,0.04,0.0758,0.57,0.1045,2,33,40,580,155,564,379
503,1,0,1,0,0.04,0.0758,0.57,0.1045,2,22,58,866,91,597,348
504,1,0,1,1,0.04,0.0758,0.57,0.1045,1,13,53,546,197,638,18
505,1,0,1,2,0.02,0.0606,0.62,0.1343,3,18,3,668,61,617,459
506,1,0,1,3,0.02,0.0606,0.62,0.1343,1,5,7,695,173,704,109
507,1,0,1,5,0.04,0.0758,0.57,0.1045,0,3,94,924,196,548,29
508,1,0,1,6,0.04,0.0758,0.57,0.1045,0,1,38,817,239,564,360
509,1,0,1,7,0.08,0.1061,0.58,0.1642,1,2,5,793,1,616,116
510,1,0,1,8,0.06,0.0758,0.62,0.1642,2,19,87,639,115,580,265
511,1,0,1,9,0.1,0.0758,0.54,0.3582,3,28,87,910,44,560,364
512,1,0,1,10,0.14,0.1061,0.46,0.3881,7,58,42,556,58,599,181
513,1,0,1,11,0.14,0.1364,0.43,0.2239,22,99,35,821,191,615,437
514,1,0,1,12,0.16,0.1212,0.37,0.4627,24,116,45,840,208,562,28
515,1,0,1,13,0.14,0.1061,0.33,0.3881,12,87,88,991,27,567,451
516,1,0,1,14,0.16,0.1364,0.28,0.3582,17,110,46,808,89,623,426
517,1,0,1,15,0.16,0.1364,0.28,0.3582,13,77,89,863,58,635,42
518,1,0,1,16,0.16,0.1364,0.26,0.3284,9,65,29,515,23,597,141
519,1,0,1,17,0.14,0.1061,0.26,0.3881,5,55,18,550,133,562,114
520,1,0,1,18,0.12,0.1212,0.3,0.2537,5,49,2,793,232,640,254
521,1,0,1,19,0.12,0.1212,0.3,0.2836,5,50,34,555,46,550,88
522,1,0,1,20,0.1,0.1061,0.36,0.2537,4,35,7,701,231,632,109
523,1,0,1,21,0.1,0.1061,0.36,0.194,5,25,5,931,20,573,218
524,1,0,1,22,0.08,0.0909,0.38,0.194,5,28,60,960,232,507,102
525,1,0,1,23,0.06,0.0606,0.41,0.2239,4,21,42,782,89,597,447
526,1,0,1,0,0.06,0.0606,0.41,0.194,0,7,69,528,152,527,233
527,1,0,1,1,0.04,0.0455,0.45,0.194,0,1,56,664,14,616,56
528,1,0,1,3,0.04,0.0303,0.45,0.2537,0,1,25,798,60,664,499
529,1,0,1,4,0.02,0.0606,0.48,0.1343,0,1,0,842,53,607,141
530,1,0,1,5,0.02,0.0606,0.48,0.1343,0,5,28,841,145,673,182
531,1,0,1,6,0.02,0.0758,0.48,0.0896,0,15,70,681,249,628,327
532,1,0,1,7,0.02,0.1212,0.48,0,5,84,87,812,223,556,228
533,1,0,1,8,0.04,0.1364,0.49,0,6,177,88,612,137,542,417
534,1,0,1,9,0.06,0.1515,0.41,0,4,102,20,782,131,663,315
535,1,0,1,10,0.1,0.1364,0.42,0,6,40,98,820,183,705,247
536,1,0,1,11,0.1,0.1212,0.46,0.1343,3,46,28,679,46,567,81
537,1,0,1,12,0.12,0.1364,0.42,0.194,11,63,67,551,228,604,56
538,1,0,1,13,0.14,0.1364,0.43,0.2239,6,60,60,892,120,506,170
539,1,0,1,14,0.14,0.1364,0.46,0.2239,2,45,24,706,193,591,455
540,1,0,1,15,0.16,0.1667,0.4,0.1642,7,57,73,644,81,620,22
541,1,0,1,16,0.16,0.1515,0.47,0.2537,4,70,20,808,13,630,287
542,1,0,1,17,0.14,0.1212,0.5,0.2537,6,184,11,560,249,565,180
543,1,0,1,18,0.14,0.1364,0.59,0.194,8,153,12,561,14,648,412
544,1,0,1,19,0.14,0.1515,0.54,0.1642,5,106,38,919,118,727,258
545,1,0,1,20,0.14,0.1364,0.59,0.194,1,81,61,852,209,598,12
546,1,0,1,21,0.14,0.1515,0.63,0.1642,6,59,50,970,87,598,255
547,1,0,1,22,0.14,0.1364,0.63,0.2239,3,35,32,567,90,582,469
548,1,0,1,23,0.16,0.1515,0.64,0.2537,3,24,5,929,5,583,358
549,1,0,1,0,0.16,0.1364,0.69,0.2836,3,9,27,848,240,735,262
550,1,0,1,1,0.16,0.1667,0.69,0.1642,0,5,56,526,0,669,373
551,1,0,1,2,0.16,0.1515,0.69,0.2239,0,2,54,956,119,681,69
552,1,0,1,4,0.14,0.1667,0.74,0.1045,0,1,15,577,162,572,282
553,1,0,1,5,0.14,0.1364,0.74,0.2239,0,9,56,947,15,727,7
554,1,0,1,6,0.16,0.1818,0.74,0.1045,1,36,57,675,122,667,48
555,1,0,1,7,0.16,0.1515,0.74,0.2239,5,108,48,690,172,503,212
556,1,0,1,8,0.16,0.1818,0.74,0.1343,5,238,89,758,12,652,329
557,1,0,1,9,0.2,0.2273,0.64,0.0896,10,144,68,910,3,702,213
558,1,0,1,10,0.22,0.2424,0.6,0.1045,6,55,14,720,62,730,299
559,1,0,1,11,0.24,0.2424,0.6,0.1343,6,61,67,829,164,534,237
560,1,0,1,12,0.26,0.2879,0.56,0.0896,21,106,3,910,245,749,197
561,1,0,1,13,0.26,0.2727,0.56,0.1343,21,93,24,900,199,642,111
562,1,0,1,14,0.3,0.3333,0.45,0,11,68,26,542,144,733,131
563,1,0,1,15,0.32,0.3485,0.42,0,21,84,84,788,25,560,67
564,1,0,1,16,0.32,0.3485,0.42,0,14,116,18,873,191,666,467
565,1,0,1,17,0.3,0.3333,0.45,0,14,222,15,518,117,535,48
566,1,0,1,18,0.3,0.3182,0.49,0.0896,7,225,8,601,186,590,147
567,1,0,1,19,0.26,0.2576,0.65,0.1642,13,146,25,760,20,571,239
568,1,0,1,20,0.24,0.2273,0.65,0.194,16,119,19,757,208,567,8
569,1,0,1,21,0.24,0.2273,0.65,0.194,5,45,99,756,10,617,8
570,1,0,1,22,0.22,0.2273,0.64,0.1642,4,53,57,948,222,679,284
571,1,0,1,23,0.22,0.2273,0.64,0.1642,3,40,23,838,121,521,253
572,1,0,1,0,0.22,0.2273,0.69,0.1343,3,17,27,851,182,672,243
573,1,0,1,1,0.24,0.2424,0.65,0.1343,0,5,16,677,151,511,153
574,1,0,1,2,0.22,0.2273,0.69,0.194,3,10,31,694,121,624,144
575,1,0,1,5,0.2,0.1818,0.86,0.2836,0,1,87,831,214,502,154
576,1,0,1,6,0.2,0.1818,0.86,0.2836,0,8,22,945,134,547,116
577,1,0,1,7,0.22,0.2121,0.87,0.2985,1,30,5,949,26,702,69
578,1,0,1,8,0.22,0.2121,0.87,0.2985,3,72,29,557,95,519,337
579,1,0,1,9,0.22,0.2121,0.87,0.2985,3,58,7,895,11,654,179
580,1,0,1,10,0.22,0.2121,0.93,0.2836,2,28,85,527,90,679,315
581,1,0,1,11,0.22,0.197,0.93,0.3284,6,41,97,857,173,672,160
582,1,0,1,12,0.22,0.197,0.93,0.3284,7,48,92,936,67,650,495
583,1,0,1,13,0.22,0.197,0.93,0.3284,4,47,10,699,231,728,355
584,1,0,1,14,0.22,0.197,0.93,0.3582,0,36,53,877,119,518,68
585,1,0,1,15,0.22,0.1818,0.93,0.4627,1,43,78,743,68,514,180
586,1,0,1,16,0.22,0.197,0.93,0.3284,1,36,50,816,229,641,344
587,1,0,1,17,0.2,0.1818,0.93,0.3582,0,26,32,987,205,568,326
588,1,0,1,16,0.22,0.2273,0.55,0.194,1,24,13,753,71,627,6
589,1,0,1,17,0.22,0.2424,0.55,0.1045,2,84,36,612,82,725,137
590,1,0,1,18,0.2,0.2273,0.69,0.0896,3,104,95,759,147,571,417
591,1,0,1,19,0.2,0.2273,0.69,0.0896,3,79,100,734,5,643,384
592,1,0,1,20,0.18,0.2121,0.74,0.0896,4,59,23,983,24,557,19
593,1,0,1,21,0.18,0.2121,0.74,0.0896,2,38,47,754,104,574,200
594,1,0,1,22,0.18,0.2121,0.74,0.0896,0,27,50,807,74,667,226
595,1,0,1,23,0.18,0.197,0.8,0.1642,0,16,96,523,228,674,395
596,1,0,1,0,0.2,0.2121,0.75,0.1343,0,9,98,569,39,746,273
597,1,0,1,1,0.2,0.2121,0.75,0.1343,1,3,60,534,17,669,357
598,1,0,1,2,0.2,0.2121,0.75,0.1642,0,2,33,701,205,713,296
599,1,0,1,3,0.2,0.2273,0.75,0.1045,1,1,2,975,8,658,80
600,1,0,1,5,0.18,0.2121,0.8,0.1045,0,4,20,760,172,612,172
601,1,0,1,6,0.18,0.197,0.8,0.1343,0,16,43,547,233,540,23
602,1,0,1,7,0.16,0.197,0.86,0.0896,2,60,76,904,49,533,272
603,1,0,1,8,0.16,0.197,0.86,0.0896,2,157,59,506,136,656,481
604,1,0,1,9,0.18,0.2121,0.86,0.0896,6,101,2,660,164,655,409
605,1,0,1,10,0.18,0.2121,0.86,0.1045,0,49,60,889,52,595,161
606,1,0,1,11,0.18,0.2121,0.93,0.1045,0,30,63,849,185,683,166
607,1,0,1,12,0.18,0.2121,0.93,0.1045,1,29,90,777,92,612,369
608,1,0,1,13,0.18,0.2121,0.93,0.1045,0,31,4,555,231,538,220
609,1,0,1,14,0.22,0.2727,0.8,0,2,38,26,863,57,717,426
610,1,0,1,15,0.2,0.2576,0.86,0,1,41,71,834,4,513,366
611,1,0,1,16,0.22,0.2727,0.8,0,10,80,88,780,216,748,94
612,1,0,1,17,0.24,0.2424,0.75,0.1343,2,149,15,999,74,642,283
613,1,0,1,18,0.24,0.2273,0.75,0.194,2,109,99,605,5,654,157
614,1,0,1,19,0.24,0.2424,0.75,0.1343,5,89,19,743,187,523,237
615,1,0,1,20,0.24,0.2273,0.7,0.194,1,62,99,895,205,634,176
616,1,0,1,21,0.22,0.2273,0.75,0.1343,1,58,74,904,100,572,164
617,1,0,1,22,0.24,0.2121,0.65,0.3582,0,26,87,576,232,723,297
618,1,0,1,23,0.24,0.2273,0.6,0.2239,1,23,49,517,2,667,469
619,1,0,1,0,0.22,0.197,0.64,0.3582,2,28,79,804,148,577,175
620,1,0,1,1,0.22,0.2273,0.64,0.194,0,20,84,960,12,593,409
621,1,0,1,2,0.22,0.2273,0.64,0.1642,0,15,53,759,43,581,189
622,1,0,1,3,0.2,0.2121,0.64,0.1343,3,8,1,855,135,748,90
623,1,0,1,4,0.16,0.1818,0.69,0.1045,1,3,55,649,241,689,138
624,1,0,1,6,0.16,0.1818,0.64,0.1343,0,2,58,920,246,572,452
625,1,0,1,7,0.16,0.1818,0.59,0.1045,1,5,56,970,120,743,39
626,1,0,1,8,0.18,0.197,0.55,0.1642,3,34,74,728,123,643,187
627,1,0,1,9,0.18,0.2121,0.59,0.0896,0,34,39,761,5,509,248
628,1,0,1,10,0.18,0.2121,0.64,0.1045,4,55,10,814,53,525,95
629,1,0,1,11,0.18,0.197,0.64,0.1343,4,64,66,640,65,742,75
630,1,0,1,12,0.2,0.197,0.59,0.194,12,78,92,657,69,549,107
631,1,0,1,13,0.22,0.2273,0.55,0.1642,9,65,79,777,42,527,135
632,1,0,1,14,0.22,0.2273,0.6,0.1343,10,99,4,892,29,718,195
633,1,0,1,15,0.22,0.2121,0.69,0.2537,22,120,79,997,230,616,377
634,1,0,1,16,0.24,0.2424,0.6,0.1642,19,107,35,832,155,528,152
635,1,0,1,17,0.24,0.2879,0.6,0,9,91,35,545,49,668,208
636,1,0,1,18,0.22,0.2273,0.69,0.1343,9,68,22,603,169,674,399
637,1,0,1,19,0.22,0.2121,0.69,0.2537,6,58,82,911,95,541,91
638,1,0,1,20,0.18,0.2121,0.74,0.0896,1,43,23,905,119,528,443
639,1,0,1,21,0.18,0.2121,0.74,0.0896,1,36,84,522,181,570,486
640,1,0,1,22,0.16,0.197,0.8,0.0896,4,32,57,519,161,644,141
641,1,0,1,23,0.16,0.197,0.8,0.0896,3,33,81,702,122,711,214
642,1,0,1,0,0.16,0.1818,0.8,0.1045,0,33,17,814,103,519,390
643,1,0,1,1,0.14,0.2121,0.8,0,7,29,63,753,85,522,324
644,1,0,1,2,0.16,0.2273,0.8,0,1,11,27,576,129,505,43
645,1,0,1,3,0.14,0.2121,0.93,0,1,8,43,866,3,743,404
646,1,0,1,4,0.14,0.2121,0.93,0,0,1,73,736,119,559,468
647,1,0,1,5,0.14,0.2121,0.86,0,0,3,33,590,111,502,122
648,1,0,1,7,0.14,0.2121,0.86,0,0,3,0,983,92,505,19
649,1,0,1,8,0.14,0.2121,0.86,0,1,12,39,663,211,613,296
650,1,0,1,9,0.16,0.2273,0.8,0,4,38,28,689,138,503,78
651,1,0,1,10,0.18,0.2424,0.8,0,7,64,17,525,123,632,469
652,1,0,1,11,0.22,0.2727,0.75,0,9,59,42,605,198,620,309
653,1,0,1,12,0.3,0.3182,0.52,0.1045,10,97,16,735,213,655,413
654,1,0,1,13,0.28,0.2879,0.61,0.1045,13,84,28,964,24,746,396
655,1,0,1,14,0.28,0.303,0.61,0.0896,18,122,79,503,48,703,97
656,1,0,1,15,0.3,0.3333,0.56,0,14,109,15,775,78,515,449
657,1,0,1,16,0.3,0.3333,0.56,0,19,123,33,626,40,648,141
658,1,0,1,17,0.3,0.2879,0.56,0.194,6,77,64,804,84,565,92
659,1,0,1,18,0.26,0.2576,0.65,0.1642,8,65,18,839,71,590,3
660,1,0,1,19,0.26,0.2576,0.65,0.194,9,55,6,502,67,642,165
661,1,0,1,20,0.26,0.2727,0.65,0.1045,3,33,51,650,120,581,49
662,1,0,1,21,0.24,0.2424,0.7,0.1642,3,28,15,569,70,595,178
663,1,0,1,22,0.24,0.2273,0.7,0.194,2,21,37,825,35,564,112
664,1,0,1,23,0.24,0.2121,0.65,0.2836,5,21,8,943,217,536,144
665,1,0,1,0,0.24,0.2273,0.65,0.2239,1,7,10,903,203,564,107
666,1,0,1,1,0.22,0.2121,0.64,0.2537,2,7,83,919,98,585,137
667,1,0,1,2,0.22,0.2273,0.64,0.194,0,1,66,627,145,732,9
668,1,0,1,3,0.22,0.2273,0.64,0.194,0,2,62,502,91,503,55
669,1,0,1,4,0.2,0.197,0.59,0.2239,0,2,94,921,240,647,263
670,1,0,1,5,0.18,0.1667,0.64,0.2836,0,8,10,910,85,640,280
671,1,0,1,6,0.16,0.1364,0.69,0.3284,0,37,31,904,30,617,397
