instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3,feature4,feature5
336,1,0,1,11,0.2,0.197,0.55,0.2239,18,72,9,792,217,521,79
337,1,0,1,12,0.24,0.2273,0.48,0.2239,15,89,10,757,205,621,479
338,1,0,1,13,0.28,0.2576,0.38,0.2985,21,101,53,969,174,584,109
339,1,0,1,14,0.3,0.2879,0.39,0.2836,26,118,17,795,209,523,139
340,1,0,1,15,0.32,0.3182,0.36,0.194,21,129,16,968,173,687,300
341,1,0,1,16,0.34,0.3333,0.34,0.194,33,128,2,726,76,592,319
342,1,0,1,17,0.32,0.303,0.36,0.2836,29,83,82,892,41,507,248
343,1,0,1,18,0.3,0.2879,0.45,0.2537,15,84,81,943,214,530,311
344,1,0,1,19,0.32,0.303,0.39,0.2537,14,74,29,814,62,603,260
345,1,0,1,20,0.32,0.303,0.39,0.2537,6,41,98,943,198,549,450
346,1,0,1,21,0.32,0.303,0.39,0.2239,6,57,51,575,89,588,174
347,1,0,1,22,0.3,0.3182,0.42,0.1045,0,26,40,797,213,691,242
348,1,0,1,23,0.3,0.2879,0.45,0.2836,5,44,82,918,97,529,222
349,1,0,1,0,0.26,0.303,0.56,0,6,39,85,876,243,598,286
350,1,0,1,1,0.26,0.2727,0.56,0.1343,4,23,95,834,67,539,259
351,1,0,1,2,0.26,0.2879,0.56,0.0896,3,16,59,836,158,679,205
352,1,0,1,3,0.22,0.2727,0.69,0,9,15,27,845,67,618,310
353,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,70,602,112,614,247
354,1,0,1,5,0.26,0.2576,0.56,0.1642,1,2,40,526,49,724,2
355,1,0,1,6,0.26,0.2576,0.56,0.1642,0,1,80,622,6,668,315
356,1,0,1,7,0.24,0.2121,0.56,0.2985,0,3,75,519,24,734,237
357,1,0,1,8,0.22,0.2121,0.55,0.2836,0,18,24,805,50,656,474
358,1,0,1,9,0.22,0.2121,0.51,0.2537,3,32,77,704,250,647,221
359,1,0,1,10,0.22,0.2121,0.51,0.2836,8,79,37,527,159,659,373
360,1,0,1,11,0.24,0.2273,0.44,0.2537,23,93,94,909,241,531,82
361,1,0,1,12,0.24,0.2121,0.41,0.2836,29,104,6,533,161,586,325
362,1,0,1,13,0.26,0.2273,0.35,0.2985,23,118,87,566,241,614,375
363,1,0,1,14,0.28,0.2727,0.36,0.2537,22,91,85,951,212,624,429
364,1,0,1,15,0.26,0.2424,0.38,0.2537,35,113,65,873,30,620,354
365,1,0,1,16,0.24,0.2273,0.38,0.2239,22,99,12,977,132,595,134
366,1,0,1,17,0.22,0.2121,0.37,0.2537,23,105,14,757,70,592,61
367,1,0,1,18,0.2,0.2121,0.4,0.1642,11,67,58,679,177,702,452
368,1,0,1,19,0.18,0.197,0.47,0.1343,14,61,6,939,234,599,17
369,1,0,1,20,0.18,0.197,0.47,0.1642,7,57,21,781,1,728,212
370,1,0,1,21,0.18,0.197,0.51,0.1642,6,28,59,857,64,694,310
371,1,0,1,22,0.2,0.2121,0.49,0.1343,2,21,17,640,180,516,293
372,1,0,1,23,0.2,0.2273,0.4,0.1045,0,18,40,948,158,672,244
373,1,0,1,0,0.2,0.197,0.47,0.2239,1,17,31,791,6,694,238
374,1,0,1,1,0.2,0.197,0.44,0.194,1,16,35,756,216,699,17
375,1,0,1,2,0.18,0.1667,0.43,0.2537,0,8,12,979,65,743,452
376,1,0,1,3,0.18,0.1818,0.43,0.194,0,2,52,860,116,664,217
377,1,0,1,4,0.18,0.197,0.43,0.1343,1,3,59,965,178,654,413
378,1,0,1,5,0.18,0.197,0.43,0.1642,0,1,71,604,24,517,241
379,1,0,1,6,0.18,0.1818,0.43,0.194,0,5,19,949,126,509,401
380,1,0,1,7,0.16,0.1818,0.5,0.1343,4,13,34,929,14,542,471
381,1,0,1,8,0.16,0.1515,0.47,0.2239,3,33,41,601,92,520,499
382,1,0,1,9,0.16,0.1515,0.47,0.2239,8,47,35,646,15,654,380
383,1,0,1,10,0.16,0.1515,0.5,0.2537,7,57,64,937,196,538,492
384,1,0,1,11,0.16,0.1515,0.55,0.194,9,64,64,878,40,639,473
385,1,0,1,12,0.18,0.197,0.47,0.1343,10,80,63,676,47,681,44
386,1,0,1,13,0.18,0.197,0.47,0.1343,13,93,62,791,187,525,355
387,1,0,1,14,0.18,0.2121,0.43,0.1045,12,86,18,971,6,501,315
388,1,0,1,15,0.2,0.2121,0.47,0.1642,21,93,56,823,145,542,406
389,1,0,1,16,0.2,0.2121,0.47,0.1642,6,82,26,707,43,645,120
390,1,0,1,17,0.2,0.197,0.51,0.194,4,71,75,621,185,718,177
391,1,0,1,18,0.18,0.1667,0.55,0.2537,7,92,41,596,180,642,413
392,1,0,1,19,0.18,0.1818,0.59,0.194,2,60,14,575,80,631,254
393,1,0,1,20,0.16,0.1515,0.8,0.194,4,33,64,778,193,570,396
394,1,0,1,21,0.16,0.1515,0.8,0.194,3,27,5,754,80,543,270
395,1,0,1,22,0.14,0.1212,0.93,0.2537,0,13,49,956,249,743,315
396,1,0,1,23,0.16,0.1364,0.86,0.2836,1,4,92,525,88,729,454
397,1,0,1,12,0.2,0.1818,0.86,0.3284,0,3,84,859,32,632,329
398,1,0,1,13,0.2,0.197,0.86,0.2239,0,22,37,501,60,724,234
399,1,0,1,14,0.22,0.2273,0.8,0.1642,2,28,14,867,31,591,85
400,1,0,1,15,0.22,0.2273,0.87,0.1642,3,35,63,633,244,721,180
401,1,0,1,16,0.22,0.2273,0.87,0.194,0,61,75,608,56,727,356
402,1,0,1,17,0.22,0.2273,0.82,0.194,1,125,69,546,168,550,332
403,1,0,1,18,0.22,0.2273,0.8,0.1642,1,133,68,926,126,579,403
404,1,0,1,19,0.22,0.2273,0.8,0.1343,1,99,15,899,101,715,95
405,1,0,1,20,0.22,0.2727,0.87,0,0,83,40,892,186,719,428
406,1,0,1,21,0.22,0.2424,0.93,0.1045,0,41,95,503,5,599,65
407,1,0,1,22,0.22,0.2576,0.93,0.0896,0,33,6,850,79,620,255
408,1,0,1,23,0.22,0.2727,0.93,0,1,20,4,922,52,700,368
409,1,0,1,0,0.22,0.2727,0.93,0,0,3,11,720,47,594,328
410,1,0,1,1,0.22,0.2273,0.93,0.1343,1,7,55,832,114,589,138
411,1,0,1,2,0.22,0.2273,0.93,0.1343,0,3,65,936,83,524,437
412,1,0,1,4,0.22,0.2273,0.93,0.1343,1,2,14,782,14,586,192
413,1,0,1,5,0.22,0.2576,0.93,0.0896,0,7,59,964,117,601,26
414,1,0,1,6,0.22,0.2576,0.93,0.0896,0,32,52,606,38,593,280
415,1,0,1,7,0.24,0.2576,0.92,0.1045,1,90,62,529,87,677,338
416,1,0,1,8,0.24,0.2576,0.93,0.1045,1,197,54,956,164,667,256
417,1,0,1,9,0.24,0.2576,0.93,0.1045,2,109,49,679,35,596,99
418,1,0,1,10,0.26,0.2727,0.93,0.1343,1,47,22,544,231,624,23
419,1,0,1,11,0.28,0.303,0.87,0.0896,5,52,21,668,83,513,162
420,1,0,1,12,0.3,0.3182,0.81,0.0896,5,70,12,702,186,563,48
421,1,0,1,13,0.4,0.4091,0.62,0.2836,11,78,44,511,224,672,47
422,1,0,1,14,0.4,0.4091,0.58,0.2537,7,75,53,599,54,587,75
423,1,0,1,15,0.4,0.4091,0.54,0.2836,4,82,83,779,135,719,202
424,1,0,1,16,0.38,0.3939,0.58,0.3881,10,104,82,750,145,728,141
425,1,0,1,17,0.36,0.3333,0.57,0.3284,7,197,96,580,147,608,45
426,1,0,1,18,0.34,0.3182,0.61,0.2836,5,161,23,680,159,700,192
427,1,0,1,19,0.32,0.2879,0.57,0.4179,4,112,67,518,1,613,235
428,1,0,1,20,0.32,0.303,0.49,0.2985,2,76,65,593,134,691,474
429,1,0,1,21,0.32,0.2879,0.49,0.4179,4,59,82,556,111,684,162
430,1,0,1,22,0.3,0.303,0.52,0.1642,6,59,9,943,31,570,259
431,1,0,1,23,0.3,0.2727,0.52,0.4627,1,28,46,680,208,636,108
432,1,0,1,0,0.26,0.2273,0.56,0.3881,5,13,29,1000,105,510,76
433,1,0,1,1,0.26,0.2727,0.56,0,2,5,43,613,13,700,231
434,1,0,1,2,0.26,0.2727,0.56,0,0,2,80,717,148,663,311
435,1,0,1,3,0.26,0.2576,0.56,0.1642,0,1,6,870,199,503,105
436,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,74,777,43,650,237
437,1,0,1,5,0.24,0.2273,0.6,0.2239,0,6,53,605,45,676,398
438,1,0,1,6,0.22,0.2121,0.6,0.2239,0,35,64,747,237,706,229
439,1,0,1,7,0.22,0.2121,0.55,0.2239,1,101,10,654,182,619,436
440,1,0,1,8,0.22,0.2121,0.55,0.2836,2,249,1,820,39,703,454
441,1,0,1,9,0.24,0.2273,0.52,0.2239,3,143,85,958,184,705,8
442,1,0,1,10,0.26,0.2273,0.48,0.2985,1,57,17,932,190,515,166
443,1,0,1,11,0.28,0.2727,0.45,0.1642,5,68,12,633,203,508,347
444,1,0,1,12,0.3,0.3333,0.42,0,7,84,89,699,113,519,432
445,1,0,1,13,0.28,0.2879,0.45,0.1045,12,98,65,912,64,708,399
446,1,0,1,14,0.3,0.303,0.45,0.1343,6,81,86,539,53,541,308
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,42,758,106,671,27
448,1,0,1,16,0.3,0.303,0.49,0.1343,8,91,47,895,84,697,435
449,1,0,1,17,0.3,0.3182,0.49,0.1045,8,215,76,890,106,694,314
450,1,0,1,18,0.26,0.2576,0.56,0.194,1,185,47,953,194,634,454
451,1,0,1,19,0.26,0.2273,0.56,0.3284,6,152,52,706,44,604,96
452,1,0,1,20,0.26,0.2424,0.6,0.2836,2,126,43,964,74,738,189
453,1,0,1,21,0.24,0.2273,0.6,0.2537,3,57,69,654,64,529,29
454,1,0,1,22,0.24,0.2121,0.65,0.2836,0,56,24,719,114,732,391
455,1,0,1,23,0.24,0.2121,0.65,0.3284,3,31,36,759,223,624,265
456,1,0,1,0,0.24,0.2273,0.7,0.2537,1,21,27,683,237,505,224
457,1,0,1,1,0.24,0.2273,0.7,0.2537,0,6,26,644,233,539,336
458,1,0,1,2,0.24,0.2424,0.75,0.1642,0,2,44,810,81,653,47
459,1,0,1,3,0.22,0.2121,0.8,0.2985,0,1,46,515,117,618,429
460,1,0,1,4,0.22,0.2576,0.87,0.0896,0,1,53,957,199,607,276
461,1,0,1,5,0.24,0.197,0.6,0.4179,1,5,57,896,103,587,189
462,1,0,1,6,0.22,0.2121,0.55,0.2537,0,27,20,585,15,662,282
463,1,0,1,7,0.2,0.1818,0.51,0.2836,2,68,37,585,44,534,26
464,1,0,1,8,0.2,0.1818,0.47,0.3284,7,217,12,744,18,638,149
465,1,0,1,9,0.2,0.1818,0.51,0.3582,7,166,94,516,126,696,362
466,1,0,1,10,0.2,0.1667,0.47,0.4627,6,63,1,833,133,602,216
467,1,0,1,11,0.22,0.1818,0.41,0.4627,6,59,30,685,48,520,40
468,1,0,1,12,0.22,0.1818,0.27,0.5821,11,78,33,787,28,554,249
469,1,0,1,13,0.2,0.1515,0.21,0.5821,8,73,53,629,92,531,383
470,1,0,1,14,0.2,0.1515,0.25,0.5224,6,62,95,682,246,650,70
471,1,0,1,15,0.16,0.1212,0.26,0.4478,4,65,53,620,140,711,472
472,1,0,1,16,0.16,0.1364,0.26,0.3582,0,97,57,800,18,721,74
473,1,0,1,17,0.14,0.1212,0.28,0.3582,10,161,22,561,240,619,245
474,1,0,1,18,0.12,0.1212,0.3,0.2537,1,120,24,940,179,725,189
475,1,0,1,19,0.12,0.1061,0.3,0.3284,3,96,63,766,42,730,233
476,1,0,1,20,0.1,0.0758,0.33,0.4179,1,53,98,772,98,595,245
477,1,0,1,21,0.08,0.0758,0.38,0.2836,0,41,78,997,3,557,319
478,1,0,1,22,0.06,0.0303,0.41,0.3881,1,34,93,605,234,562,161
479,1,0,1,23,0.06,0.0455,0.38,0.3284,0,27,38,699,233,577,105
480,1,0,1,0,0.04,0.0303,0.45,0.2537,0,13,12,663,129,678,177
481,1,0,1,1,0.04,0,0.41,0.3881,3,12,7,754,129,579,115
482,1,0,1,2,0.04,0.0303,0.41,0.2537,0,11,75,942,161,575,363
483,1,0,1,3,0.04,0.0303,0.41,0.2836,1,7,46,529,94,532,200
484,1,0,1,4,0.02,0.0152,0.48,0.2985,0,3,13,746,173,661,377
485,1,0,1,6,0.02,0.0303,0.44,0.2239,0,2,31,713,150,613,439
486,1,0,1,7,0.02,0.0152,0.44,0.2836,0,8,47,700,144,582,484
487,1,0,1,8,0.02,0,0.44,0.3284,1,27,22,537,147,558,95
488,1,0,1,9,0.04,0.0303,0.41,0.2537,3,40,11,508,81,608,174
489,1,0,1,10,0.04,0.0606,0.41,0.1642,3,53,73,528,131,579,353
490,1,0,1,11,0.06,0.0758,0.38,0.1343,4,63,37,961,112,572,41
491,1,0,1,12,0.06,0.1061,0.38,0.1045,10,70,68,628,206,521,14
492,1,0,1,13,0.08,0.1667,0.35,0,12,84,86,767,185,518,314
493,1,0,1,14,0.1,0.1364,0.33,0.1045,11,75,0,516,32,725,427
494,1,0,1,15,0.12,0.1515,0.28,0,10,103,53,810,40,655,359
495,1,0,1,16,0.12,0.1364,0.28,0.194,11,83,42,918,79,554,71
496,1,0,1,17,0.12,0.197,0.28,0,8,67,15,601,66,732,323
497,1,0,1,18,0.08,0.0909,0.35,0.194,0,54,83,832,54,543,170
498,1,0,1,19,0.08,0.1061,0.35,0.1343,6,59,74,988,34,672,450
499,1,0,1,20,0.06,0.0758,0.45,0.1642,1,45,63,582,153,541,142
500,1,0,1,21,0.06,0.1061,0.41,0.0896,0,39,52,501,46,726,63
501,1,0,1,22,0.06,0.1515,0.49,0,7,30,88,527,198,552,233
502,1,0,1,23,0.04,0.0758,0.57,0.1045,2,33,100,530,156,599,130
503,1,0,1,0,0.04,0.0758,0.57,0.1045,2,22,62,654,199,633,32
504,1,0,1,1,0.04,0.0758,0.57,0.1045,1,13,3,695,224,688,100
505,1,0,1,2,0.02,0.0606,0.62,0.1343,3,18,71,631,89,736,441
506,1,0,1,3,0.02,0.0606,0.62,0.1343,1,5,36,639,9,624,356
507,1,0,1,5,0.04,0.0758,0.57,0.1045,0,3,8,995,132,557,424
508,1,0,1,6,0.04,0.0758,0.57,0.1045,0,1,60,655,154,544,264
509,1,0,1,7,0.08,0.1061,0.58,0.1642,1,2,2,515,238,681,487
510,1,0,1,8,0.06,0.0758,0.62,0.1642,2,19,92,541,82,571,323
511,1,0,1,9,0.1,0.0758,0.54,0.3582,3,28,59,550,203,724,288
512,1,0,1,10,0.14,0.1061,0.46,0.3881,7,58,43,698,5,540,411
513,1,0,1,11,0.14,0.1364,0.43,0.2239,22,99,11,879,93,715,283
514,1,0,1,12,0.16,0.1212,0.37,0.4627,24,116,83,983,62,737,94
515,1,0,1,13,0.14,0.1061,0.33,0.3881,12,87,87,709,3,725,245
516,1,0,1,14,0.16,0.1364,0.28,0.3582,17,110,63,997,200,737,245
517,1,0,1,15,0.16,0.1364,0.28,0.3582,13,77,94,956,230,620,324
518,1,0,1,16,0.16,0.1364,0.26,0.3284,9,65,91,641,121,550,486
519,1,0,1,17,0.14,0.1061,0.26,0.3881,5,55,8,531,175,593,309
520,1,0,1,18,0.12,0.1212,0.3,0.2537,5,49,31,564,190,581,260
521,1,0,1,19,0.12,0.1212,0.3,0.2836,5,50,61,995,195,706,430
522,1,0,1,20,0.1,0.1061,0.36,0.2537,4,35,19,899,63,558,360
523,1,0,1,21,0.1,0.1061,0.36,0.194,5,25,78,618,83,739,213
524,1,0,1,22,0.08,0.0909,0.38,0.194,5,28,50,709,202,666,52
525,1,0,1,23,0.06,0.0606,0.41,0.2239,4,21,4,594,223,551,411
526,1,0,1,0,0.06,0.0606,0.41,0.194,0,7,61,668,235,622,208
527,1,0,1,1,0.04,0.0455,0.45,0.194,0,1,83,595,101,744,193
528,1,0,1,3,0.04,0.0303,0.45,0.2537,0,1,60,987,85,564,56
529,1,0,1,4,0.02,0.0606,0.48,0.1343,0,1,55,677,112,641,211
530,1,0,1,5,0.02,0.0606,0.48,0.1343,0,5,56,968,86,646,373
531,1,0,1,6,0.02,0.0758,0.48,0.0896,0,15,57,783,130,546,167
532,1,0,1,7,0.02,0.1212,0.48,0,5,84,86,795,114,510,225
533,1,0,1,8,0.04,0.1364,0.49,0,6,177,46,606,134,728,270
534,1,0,1,9,0.06,0.1515,0.41,0,4,102,32,883,138,680,280
535,1,0,1,10,0.1,0.1364,0.42,0,6,40,93,930,171,516,407
536,1,0,1,11,0.1,0.1212,0.46,0.1343,3,46,26,652,98,701,239
537,1,0,1,12,0.12,0.1364,0.42,0.194,11,63,16,781,104,683,271
538,1,0,1,13,0.14,0.1364,0.43,0.2239,6,60,99,712,82,743,305
539,1,0,1,14,0.14,0.1364,0.46,0.2239,2,45,72,894,250,506,370
540,1,0,1,15,0.16,0.1667,0.4,0.1642,7,57,13,530,183,578,322
541,1,0,1,16,0.16,0.1515,0.47,0.2537,4,70,9,797,120,541,318
542,1,0,1,17,0.14,0.1212,0.5,0.2537,6,184,77,976,92,636,86
543,1,0,1,18,0.14,0.1364,0.59,0.194,8,153,42,781,186,556,459
544,1,0,1,19,0.14,0.1515,0.54,0.1642,5,106,56,790,187,744,297
545,1,0,1,20,0.14,0.1364,0.59,0.194,1,81,2,789,133,531,239
546,1,0,1,21,0.14,0.1515,0.63,0.1642,6,59,93,685,57,529,39
547,1,0,1,22,0.14,0.1364,0.63,0.2239,3,35,78,994,224,631,31
548,1,0,1,23,0.16,0.1515,0.64,0.2537,3,24,39,898,195,506,214
549,1,0,1,0,0.16,0.1364,0.69,0.2836,3,9,32,583,229,651,415
550,1,0,1,1,0.16,0.1667,0.69,0.1642,0,5,12,522,185,581,301
551,1,0,1,2,0.16,0.1515,0.69,0.2239,0,2,93,998,9,634,128
552,1,0,1,4,0.14,0.1667,0.74,0.1045,0,1,59,716,110,552,21
553,1,0,1,5,0.14,0.1364,0.74,0.2239,0,9,74,724,221,527,359
554,1,0,1,6,0.16,0.1818,0.74,0.1045,1,36,34,713,167,501,239
555,1,0,1,7,0.16,0.1515,0.74,0.2239,5,108,75,536,176,618,442
556,1,0,1,8,0.16,0.1818,0.74,0.1343,5,238,13,925,199,655,361
557,1,0,1,9,0.2,0.2273,0.64,0.0896,10,144,27,945,147,575,448
558,1,0,1,10,0.22,0.2424,0.6,0.1045,6,55,77,780,165,677,483
559,1,0,1,11,0.24,0.2424,0.6,0.1343,6,61,33,523,68,539,417
560,1,0,1,12,0.26,0.2879,0.56,0.0896,21,106,88,542,97,692,139
561,1,0,1,13,0.26,0.2727,0.56,0.1343,21,93,43,682,207,724,147
562,1,0,1,14,0.3,0.3333,0.45,0,11,68,10,852,196,648,302
563,1,0,1,15,0.32,0.3485,0.42,0,21,84,24,960,198,643,460
564,1,0,1,16,0.32,0.3485,0.42,0,14,116,20,727,16,732,401
565,1,0,1,17,0.3,0.3333,0.45,0,14,222,65,573,173,601,453
566,1,0,1,18,0.3,0.3182,0.49,0.0896,7,225,39,583,125,622,392
567,1,0,1,19,0.26,0.2576,0.65,0.1642,13,146,94,575,117,645,252
568,1,0,1,20,0.24,0.2273,0.65,0.194,16,119,46,640,242,628,371
569,1,0,1,21,0.24,0.2273,0.65,0.194,5,45,71,552,73,507,63
570,1,0,1,22,0.22,0.2273,0.64,0.1642,4,53,74,889,240,508,207
571,1,0,1,23,0.22,0.2273,0.64,0.1642,3,40,92,996,114,621,83
572,1,0,1,0,0.22,0.2273,0.69,0.1343,3,17,70,654,9,624,44
573,1,0,1,1,0.24,0.2424,0.65,0.1343,0,5,74,756,243,546,79
574,1,0,1,2,0.22,0.2273,0.69,0.194,3,10,13,585,181,665,260
575,1,0,1,5,0.2,0.1818,0.86,0.2836,0,1,92,721,13,597,268
576,1,0,1,6,0.2,0.1818,0.86,0.2836,0,8,45,926,204,527,108
577,1,0,1,7,0.22,0.2121,0.87,0.2985,1,30,39,830,44,621,198
578,1,0,1,8,0.22,0.2121,0.87,0.2985,3,72,98,737,2,582,462
579,1,0,1,9,0.22,0.2121,0.87,0.2985,3,58,79,703,153,639,166
580,1,0,1,10,0.22,0.2121,0.93,0.2836,2,28,44,716,118,656,137
581,1,0,1,11,0.22,0.197,0.93,0.3284,6,41,0,715,31,558,50
582,1,0,1,12,0.22,0.197,0.93,0.3284,7,48,79,733,92,555,453
583,1,0,1,13,0.22,0.197,0.93,0.3284,4,47,72,583,99,564,478
584,1,0,1,14,0.22,0.197,0.93,0.3582,0,36,69,875,76,726,457
585,1,0,1,15,0.22,0.1818,0.93,0.4627,1,43,77,896,133,603,377
586,1,0,1,16,0.22,0.197,0.93,0.3284,1,36,72,920,212,597,130
587,1,0,1,17,0.2,0.1818,0.93,0.3582,0,26,74,924,26,521,204
588,1,0,1,16,0.22,0.2273,0.55,0.194,1,24,65,669,79,600,273
589,1,0,1,17,0.22,0.2424,0.55,0.1045,2,84,86,700,206,692,352
590,1,0,1,18,0.2,0.2273,0.69,0.0896,3,104,67,582,146,551,361
591,1,0,1,19,0.2,0.2273,0.69,0.0896,3,79,5,936,190,651,286
592,1,0,1,20,0.18,0.2121,0.74,0.0896,4,59,86,590,201,617,243
593,1,0,1,21,0.18,0.2121,0.74,0.0896,2,38,70,700,117,577,399
594,1,0,1,22,0.18,0.2121,0.74,0.0896,0,27,83,972,62,557,47
595,1,0,1,23,0.18,0.197,0.8,0.1642,0,16,11,932,229,618,465
596,1,0,1,0,0.2,0.2121,0.75,0.1343,0,9,17,797,117,631,249
597,1,0,1,1,0.2,0.2121,0.75,0.1343,1,3,86,864,122,587,219
598,1,0,1,2,0.2,0.2121,0.75,0.1642,0,2,27,650,190,733,226
599,1,0,1,3,0.2,0.2273,0.75,0.1045,1,1,61,670,106,502,335
600,1,0,1,5,0.18,0.2121,0.8,0.1045,0,4,17,758,132,744,456
601,1,0,1,6,0.18,0.197,0.8,0.1343,0,16,98,722,132,749,194
602,1,0,1,7,0.16,0.197,0.86,0.0896,2,60,73,576,127,726,440
603,1,0,1,8,0.16,0.197,0.86,0.0896,2,157,29,726,243,613,252
604,1,0,1,9,0.18,0.2121,0.86,0.0896,6,101,38,502,76,521,185
605,1,0,1,10,0.18,0.2121,0.86,0.1045,0,49,9,562,235,708,155
606,1,0,1,11,0.18,0.2121,0.93,0.1045,0,30,67,918,158,710,487
607,1,0,1,12,0.18,0.2121,0.93,0.1045,1,29,2,991,147,589,259
608,1,0,1,13,0.18,0.2121,0.93,0.1045,0,31,50,889,186,511,128
609,1,0,1,14,0.22,0.2727,0.8,0,2,38,84,622,123,553,51
610,1,0,1,15,0.2,0.2576,0.86,0,1,41,39,762,210,588,178
611,1,0,1,16,0.22,0.2727,0.8,0,10,80,84,917,6,709,108
612,1,0,1,17,0.24,0.2424,0.75,0.1343,2,149,9,623,165,725,216
613,1,0,1,18,0.24,0.2273,0.75,0.194,2,109,11,991,159,651,196
614,1,0,1,19,0.24,0.2424,0.75,0.1343,5,89,69,555,93,519,496
615,1,0,1,20,0.24,0.2273,0.7,0.194,1,62,68,668,223,625,247
616,1,0,1,21,0.22,0.2273,0.75,0.1343,1,58,37,550,90,695,108
617,1,0,1,22,0.24,0.2121,0.65,0.3582,0,26,2,917,214,516,75
618,1,0,1,23,0.24,0.2273,0.6,0.2239,1,23,23,731,226,637,123
619,1,0,1,0,0.22,0.197,0.64,0.3582,2,28,67,542,207,597,114
620,1,0,1,1,0.22,0.2273,0.64,0.194,0,20,80,843,144,670,132
621,1,0,1,2,0.22,0.2273,0.64,0.1642,0,15,6,574,81,590,97
622,1,0,1,3,0.2,0.2121,0.64,0.1343,3,8,99,971,94,514,452
623,1,0,1,4,0.16,0.1818,0.69,0.1045,1,3,38,773,32,736,320
624,1,0,1,6,0.16,0.1818,0.64,0.1343,0,2,5,694,17,504,118
625,1,0,1,7,0.16,0.1818,0.59,0.1045,1,5,41,957,118,570,211
626,1,0,1,8,0.18,0.197,0.55,0.1642,3,34,9,827,190,664,73
627,1,0,1,9,0.18,0.2121,0.59,0.0896,0,34,95,798,61,582,247
628,1,0,1,10,0.18,0.2121,0.64,0.1045,4,55,94,777,58,653,125
629,1,0,1,11,0.18,0.197,0.64,0.1343,4,64,77,976,195,707,344
630,1,0,1,12,0.2,0.197,0.59,0.194,12,78,48,887,68,627,203
631,1,0,1,13,0.22,0.2273,0.55,0.1642,9,65,69,922,237,532,28
632,1,0,1,14,0.22,0.2273,0.6,0.1343,10,99,38,963,43,505,33
633,1,0,1,15,0.22,0.2121,0.69,0.2537,22,120,6,627,3,693,141
634,1,0,1,16,0.24,0.2424,0.6,0.1642,19,107,50,770,235,708,28
635,1,0,1,17,0.24,0.2879,0.6,0,9,91,29,908,38,603,103
636,1,0,1,18,0.22,0.2273,0.69,0.1343,9,68,52,941,4,721,468
637,1,0,1,19,0.22,0.2121,0.69,0.2537,6,58,56,770,199,642,98
638,1,0,1,20,0.18,0.2121,0.74,0.0896,1,43,61,678,87,586,269
639,1,0,1,21,0.18,0.2121,0.74,0.0896,1,36,30,526,127,692,422
640,1,0,1,22,0.16,0.197,0.8,0.0896,4,32,19,926,59,618,23
641,1,0,1,23,0.16,0.197,0.8,0.0896,3,33,61,552,186,562,128
642,1,0,1,0,0.16,0.1818,0.8,0.1045,0,33,27,577,40,710,205
643,1,0,1,1,0.14,0.2121,0.8,0,7,29,41,646,208,579,459
644,1,0,1,2,0.16,0.2273,0.8,0,1,11,12,946,180,746,274
645,1,0,1,3,0.14,0.2121,0.93,0,1,8,85,981,109,646,4
646,1,0,1,4,0.14,0.2121,0.93,0,0,1,97,804,60,655,258
647,1,0,1,5,0.14,0.2121,0.86,0,0,3,26,974,168,730,462
648,1,0,1,7,0.14,0.2121,0.86,0,0,3,81,865,115,660,47
649,1,0,1,8,0.14,0.2121,0.86,0,1,12,6,984,178,503,111
650,1,0,1,9,0.16,0.2273,0.8,0,4,38,41,910,68,526,366
651,1,0,1,10,0.18,0.2424,0.8,0,7,64,87,985,22,670,394
652,1,0,1,11,0.22,0.2727,0.75,0,9,59,5,759,185,717,78
653,1,0,1,12,0.3,0.3182,0.52,0.1045,10,97,43,690,148,534,355
654,1,0,1,13,0.28,0.2879,0.61,0.1045,13,84,68,744,140,707,446
655,1,0,1,14,0.28,0.303,0.61,0.0896,18,122,98,694,77,562,279
656,1,0,1,15,0.3,0.3333,0.56,0,14,109,64,786,12,531,284
657,1,0,1,16,0.3,0.3333,0.56,0,19,123,59,884,111,681,6
658,1,0,1,17,0.3,0.2879,0.56,0.194,6,77,36,845,195,522,172
659,1,0,1,18,0.26,0.2576,0.65,0.1642,8,65,84,640,160,548,472
660,1,0,1,19,0.26,0.2576,0.65,0.194,9,55,70,673,85,526,301
661,1,0,1,20,0.26,0.2727,0.65,0.1045,3,33,71,806,61,694,207
662,1,0,1,21,0.24,0.2424,0.7,0.1642,3,28,33,719,191,534,239
663,1,0,1,22,0.24,0.2273,0.7,0.194,2,21,66,956,250,663,179
664,1,0,1,23,0.24,0.2121,0.65,0.2836,5,21,63,673,179,560,218
665,1,0,1,0,0.24,0.2273,0.65,0.2239,1,7,13,627,225,567,49
666,1,0,1,1,0.22,0.2121,0.64,0.2537,2,7,11,866,210,720,226
667,1,0,1,2,0.22,0.2273,0.64,0.194,0,1,34,729,168,609,371
668,1,0,1,3,0.22,0.2273,0.64,0.194,0,2,70,844,219,725,469
669,1,0,1,4,0.2,0.197,0.59,0.2239,0,2,98,573,120,661,416
670,1,0,1,5,0.18,0.1667,0.64,0.2836,0,8,30,639,129,532,211
671,1,0,1,6,0.16,0.1364,0.69,0.3284,0,37,57,645,221,695,295
