instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_4,feature_y_4,feature_y_4,feature_y_4
249,1,0,1,17,0.16,0.1515,0.86,0.2239,6,136,14,2515456.0,0.5023592408312615,0.04101873599187465
250,1,0,1,18,0.16,0.1818,0.93,0.1045,1,95,94,857375.0,1.3249455192268595,0.9814938312063979
251,1,0,1,19,0.16,0.2273,0.93,0,0,51,31,132651.0,1.6779583343684343,0.924225198966451
252,1,0,1,20,0.16,0.1515,0.93,0.194,0,32,98,32768.0,2.3440166611427986,0.37293782932771496
253,1,0,1,21,0.16,0.197,0.86,0.0896,0,20,61,8000.0,29.513995986914356,0.06564512751032302
254,1,0,1,22,0.16,0.1818,0.93,0.1045,1,29,44,24389.0,0.9826059824898337,0.6849726394545778
255,1,0,1,23,0.16,0.197,0.93,0.0896,1,19,64,6859.0,0.5208262701161901,0.6190709191736287
256,1,0,1,0,0.16,0.197,0.86,0.0896,0,7,31,343.0,1.6779583343684343,0.8438377837054513
257,1,0,1,1,0.16,0.1818,0.86,0.1045,0,6,34,216.0,0.6539868700870936,0.7179850839697136
258,1,0,1,2,0.14,0.1515,0.86,0.1343,0,1,31,1.0,1.6779583343684343,0.5403023058681398
259,1,0,1,5,0.14,0.1515,0.86,0.1642,0,5,96,125.0,0.5041370124924979,0.7877145121442345
260,1,0,1,6,0.12,0.1515,0.93,0.1343,0,16,66,4096.0,1.0272753459349424,0.803990613485849
261,1,0,1,7,0.14,0.1515,0.69,0.1343,0,54,87,157464.0,5.612234025512922,0.4598085148240586
262,1,0,1,8,0.16,0.1667,0.59,0.1642,3,128,35,2097152.0,1.7488102347630208,0.7815485687971482
263,1,0,1,9,0.16,0.1364,0.59,0.3284,3,81,50,531441.0,1.3557021544363344,0.9717974760449037
264,1,0,1,10,0.18,0.1818,0.55,0.2239,0,39,52,59319.0,0.503365605112174,0.8512229700846954
265,1,0,1,11,0.2,0.1818,0.51,0.3881,3,35,62,42875.0,3.8340720458680737,0.11401167733032609
266,1,0,1,12,0.2,0.1515,0.47,0.5821,3,55,91,166375.0,0.9041693413125955,0.8223078391293215
267,1,0,1,13,0.22,0.197,0.44,0.3582,0,49,33,117649.0,0.500022035944306,0.876003261987607
268,1,0,1,14,0.2,0.1818,0.47,0.3284,0,44,42,85184.0,11.979139227322584,0.9597172785084751
269,1,0,1,15,0.2,0.1667,0.47,0.4179,1,49,6,117649.0,1.3877622922787505,0.876003261987607
270,1,0,1,16,0.22,0.197,0.44,0.3284,5,68,81,314432.0,2.7018847930632726,0.834308062189105
271,1,0,1,17,0.2,0.1818,0.47,0.3582,0,139,33,2685619.0,0.500022035944306,0.969956379779919
272,1,0,1,18,0.2,0.1515,0.47,0.5224,2,137,38,2571353.0,0.7713855584154635,0.9679800426788037
273,1,0,1,19,0.18,0.1515,0.47,0.4179,1,83,50,571787.0,1.3557021544363344,0.14123908682440878
274,1,0,1,20,0.16,0.1364,0.5,0.3284,2,56,29,175616.0,2.9729510585814833,0.5647514096712039
275,1,0,1,21,0.16,0.1364,0.55,0.3284,0,57,18,185193.0,4.015858573649374,0.7348597471800759
276,1,0,1,22,0.16,0.1212,0.55,0.4478,1,33,50,35937.0,1.3557021544363344,0.9487196478676775
277,1,0,1,23,0.14,0.1061,0.59,0.4179,1,20,91,8000.0,0.9041693413125955,0.06564512751032302
278,1,0,1,0,0.14,0.1212,0.59,0.2836,1,7,99,343.0,1260.7704250424647,0.8438377837054513
279,1,0,1,1,0.14,0.1212,0.5,0.2836,0,2,3,8.0,0.8763320184878719,0.14550003380861354
280,1,0,1,2,0.14,0.1212,0.5,0.3582,0,2,27,8.0,0.5111492047520422,0.14550003380861354
281,1,0,1,3,0.14,0.1212,0.5,0.3284,0,3,71,27.0,0.5125433048899948,0.2921388087338362
282,1,0,1,4,0.14,0.1212,0.5,0.2537,0,4,64,64.0,0.5208262701161901,0.39185723042955
283,1,0,1,5,0.14,0.1212,0.5,0.2985,0,3,53,27.0,0.7163707881255232,0.2921388087338362
284,1,0,1,6,0.12,0.1515,0.54,0.1343,0,28,62,21952.0,3.8340720458680737,0.1210355554669203
285,1,0,1,7,0.12,0.1515,0.54,0.1343,0,72,92,373248.0,4.534449634384539,0.08909767185442889
286,1,0,1,8,0.14,0.1364,0.5,0.194,5,202,86,8242408.0,13.064798934155936,0.9888211848542847
287,1,0,1,9,0.14,0.1212,0.5,0.3284,2,139,69,2685619.0,1.129668825806919,0.969956379779919
288,1,0,1,10,0.16,0.1364,0.5,0.3582,2,38,41,54872.0,1.1885273858987428,0.5875954370147703
289,1,0,1,11,0.2,0.1667,0.44,0.4478,4,37,69,50653.0,1.129668825806919,0.4521284271007949
290,1,0,1,12,0.2,0.1667,0.44,0.4179,3,52,15,140608.0,0.6059548980890475,0.9657710534457514
291,1,0,1,13,0.22,0.197,0.41,0.4478,2,83,31,571787.0,1.6779583343684343,0.14123908682440878
292,1,0,1,14,0.22,0.197,0.41,0.3881,3,42,99,74088.0,1260.7704250424647,0.983924226468455
293,1,0,1,15,0.24,0.2121,0.38,0.2985,5,60,15,216000.0,0.6059548980890475,0.9794868068393512
294,1,0,1,16,0.24,0.2121,0.38,0.3582,2,78,49,474552.0,21.622861843277043,0.28835490585704365
295,1,0,1,17,0.2,0.1818,0.4,0.2836,4,162,31,4251528.0,1.6779583343684343,0.3275197628589072
296,1,0,1,18,0.2,0.1818,0.4,0.3284,3,144,45,2985984.0,0.5402766739296717,0.7559266956711541
297,1,0,1,19,0.16,0.1515,0.47,0.2537,1,99,7,970299.0,0.6035051827052901,0.7380522953874156
298,1,0,1,20,0.16,0.1515,0.47,0.2239,0,64,91,262144.0,0.9041693413125955,0.9964567265431309
299,1,0,1,21,0.14,0.1212,0.46,0.2985,0,40,21,64000.0,0.5444678790179037,0.8650536966106134
300,1,0,1,22,0.14,0.1212,0.46,0.3284,0,30,88,27000.0,0.9658118980490871,0.40598946176217077
301,1,0,1,23,0.12,0.1364,0.5,0.194,1,15,100,3375.0,2.025790915867646,0.5982426949828721
302,1,0,1,0,0.12,0.1364,0.5,0.194,0,14,48,2744.0,4.315081398019611,0.18019324711435455
303,1,0,1,1,0.1,0.1212,0.54,0.1642,0,5,64,125.0,0.5208262701161901,0.7877145121442345
304,1,0,1,2,0.1,0.1212,0.54,0.1343,0,1,48,1.0,4.315081398019611,0.5403023058681398
305,1,0,1,3,0.1,0.1364,0.54,0.1045,0,1,87,1.0,5.612234025512922,0.5403023058681398
306,1,0,1,5,0.1,0.1364,0.54,0.0896,0,8,14,512.0,0.5023592408312615,0.996833390848202
307,1,0,1,6,0.1,0.1818,0.54,0,0,17,32,4913.0,0.6445680044638951,0.9000508174929343
308,1,0,1,7,0.1,0.1212,0.74,0.1642,0,70,10,343000.0,2.193083986739962,0.610518630276102
309,1,0,1,8,0.12,0.1667,0.68,0,2,158,87,3944312.0,5.612234025512922,0.011916909050094106
310,1,0,1,9,0.14,0.1515,0.69,0.1343,0,117,86,1601613.0,13.064798934155936,0.7032298566489479
311,1,0,1,10,0.18,0.1818,0.55,0.194,4,44,1,85184.0,0.5430441251857795,0.9597172785084751
312,1,0,1,11,0.18,0.1667,0.51,0.2836,6,53,1,148877.0,0.5430441251857795,0.9978399678225618
313,1,0,1,12,0.2,0.197,0.44,0.2537,2,61,77,226981.0,0.5001199891426975,0.5972100308691869
314,1,0,1,13,0.22,0.197,0.37,0.3881,4,77,13,456533.0,0.7041425227235925,0.9947179590299335
315,1,0,1,14,0.22,0.2121,0.41,0.2836,5,64,99,262144.0,1260.7704250424647,0.9964567265431309
316,1,0,1,15,0.24,0.2424,0.38,0.1642,9,68,70,314432.0,0.5637325966004665,0.834308062189105
317,1,0,1,16,0.22,0.2424,0.41,0.1045,3,90,72,729000.0,0.7975605094780727,0.9576469636018978
318,1,0,1,17,0.22,0.2273,0.41,0.1642,4,159,91,4019679.0,0.9041693413125955,0.20274229936837715
319,1,0,1,18,0.2,0.2576,0.47,0,5,139,27,2685619.0,0.5111492047520422,0.969956379779919
320,1,0,1,19,0.16,0.197,0.59,0.0896,3,92,32,778688.0,0.6445680044638951,0.961465970943261
321,1,0,1,20,0.18,0.2424,0.59,0,0,68,38,314432.0,0.7713855584154635,0.834308062189105
322,1,0,1,21,0.16,0.2273,0.69,0,4,52,52,140608.0,0.503365605112174,0.9657710534457514
323,1,0,1,22,0.16,0.2273,0.69,0,2,36,64,46656.0,0.5208262701161901,0.9785486907389197
324,1,0,1,23,0.18,0.2424,0.55,0,1,27,60,19683.0,1.4384569591461411,0.6042076152123113
325,1,0,1,0,0.18,0.2424,0.55,0,3,28,25,21952.0,1.1525407907094694,0.1210355554669203
326,1,0,1,1,0.16,0.197,0.59,0.0896,2,20,16,8000.0,1.4043036899381962,0.06564512751032302
327,1,0,1,2,0.16,0.197,0.59,0.0896,0,12,41,1728.0,1.1885273858987428,0.9923168327201398
328,1,0,1,3,0.16,0.2273,0.59,0,1,8,4,512.0,4.111884294479769,0.996833390848202
329,1,0,1,4,0.16,0.2273,0.59,0,0,5,85,125.0,1.213703616753761,0.7877145121442345
330,1,0,1,5,0.16,0.2273,0.59,0,0,1,17,1.0,25.90505251316606,0.5403023058681398
331,1,0,1,6,0.14,0.1667,0.63,0.1045,1,3,95,27.0,0.5940846816900167,0.2921388087338362
332,1,0,1,7,0.14,0.2121,0.63,0,1,10,28,1000.0,0.7868403851802712,0.5623790762907029
333,1,0,1,8,0.14,0.1515,0.63,0.1343,1,23,48,12167.0,4.315081398019611,0.9255361136380498
334,1,0,1,9,0.16,0.1818,0.64,0.1343,2,33,91,35937.0,0.9041693413125955,0.9487196478676775
335,1,0,1,10,0.18,0.197,0.59,0.1642,2,59,26,205379.0,0.5673570710394846,0.8668913779238857
336,1,0,1,11,0.2,0.197,0.55,0.2239,18,72,65,373248.0,0.5473967051355444,0.08909767185442889
337,1,0,1,12,0.24,0.2273,0.48,0.2239,15,89,58,704969.0,0.5017882105819239,0.3154429795766605
338,1,0,1,13,0.28,0.2576,0.38,0.2985,21,101,74,1030301.0,67.32311401195065,0.999825009711516
339,1,0,1,14,0.3,0.2879,0.39,0.2836,26,118,90,1643032.0,0.5279840346175494,0.5119688239888894
340,1,0,1,15,0.32,0.3182,0.36,0.194,21,129,30,2146689.0,83.55352537043731,0.5056248611315453
341,1,0,1,16,0.34,0.3333,0.34,0.194,33,128,40,2097152.0,0.573028742574676,0.7815485687971482
342,1,0,1,17,0.32,0.303,0.36,0.2836,29,83,67,571787.0,6.921372193247372,0.14123908682440878
343,1,0,1,18,0.3,0.2879,0.45,0.2537,15,84,95,592704.0,0.5940846816900167,0.13399521291272173
344,1,0,1,19,0.32,0.303,0.39,0.2537,14,74,48,405224.0,4.315081398019611,0.8187254508480504
345,1,0,1,20,0.32,0.303,0.39,0.2537,6,41,83,68921.0,0.5080359962611123,0.738222025394855
346,1,0,1,21,0.32,0.303,0.39,0.2239,6,57,21,185193.0,0.5444678790179037,0.7348597471800759
347,1,0,1,22,0.3,0.3182,0.42,0.1045,0,26,97,17576.0,0.7248437158702044,0.3521801662860055
348,1,0,1,23,0.3,0.2879,0.45,0.2836,5,44,34,85184.0,0.6539868700870936,0.9597172785084751
349,1,0,1,0,0.26,0.303,0.56,0,6,39,43,59319.0,5.944410581534946,0.8512229700846954
350,1,0,1,1,0.26,0.2727,0.56,0.1343,4,23,6,12167.0,1.3877622922787505,0.9255361136380498
351,1,0,1,2,0.26,0.2879,0.56,0.0896,3,16,86,4096.0,13.064798934155936,0.803990613485849
352,1,0,1,3,0.22,0.2727,0.69,0,9,15,73,3375.0,3.0937909668046757,0.5982426949828721
353,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,58,1.0,0.5017882105819239,0.5403023058681398
354,1,0,1,5,0.26,0.2576,0.56,0.1642,1,2,74,8.0,67.32311401195065,0.14550003380861354
355,1,0,1,6,0.26,0.2576,0.56,0.1642,0,1,47,1.0,0.8900177298266997,0.5403023058681398
356,1,0,1,7,0.24,0.2121,0.56,0.2985,0,3,74,27.0,67.32311401195065,0.2921388087338362
357,1,0,1,8,0.22,0.2121,0.55,0.2836,0,18,12,5832.0,2.15783677484981,0.35859409564894423
358,1,0,1,9,0.22,0.2121,0.51,0.2537,3,32,50,32768.0,1.3557021544363344,0.37293782932771496
359,1,0,1,10,0.22,0.2121,0.51,0.2836,8,79,16,493039.0,1.4043036899381962,0.8306410854894761
360,1,0,1,11,0.24,0.2273,0.44,0.2537,23,93,51,804357.0,0.5987202322070889,0.7806682917959753
361,1,0,1,12,0.24,0.2121,0.41,0.2836,29,104,7,1124864.0,0.6035051827052901,0.5041327030312186
362,1,0,1,13,0.26,0.2273,0.35,0.2985,23,118,67,1643032.0,6.921372193247372,0.5119688239888894
363,1,0,1,14,0.28,0.2727,0.36,0.2537,22,91,60,753571.0,1.4384569591461411,0.9517902626813527
364,1,0,1,15,0.26,0.2424,0.38,0.2537,35,113,28,1442897.0,0.7868403851802712,0.3685774564067091
365,1,0,1,16,0.24,0.2273,0.38,0.2239,22,99,70,970299.0,0.5637325966004665,0.7380522953874156
366,1,0,1,17,0.22,0.2121,0.37,0.2537,23,105,14,1157625.0,0.5023592408312615,0.056538888695149024
367,1,0,1,18,0.2,0.2121,0.4,0.1642,11,67,52,300763.0,0.503365605112174,0.8706451185026877
368,1,0,1,19,0.18,0.197,0.47,0.1343,14,61,51,226981.0,0.5987202322070889,0.5972100308691869
369,1,0,1,20,0.18,0.197,0.47,0.1642,7,57,26,185193.0,0.5673570710394846,0.7348597471800759
370,1,0,1,21,0.18,0.197,0.51,0.1642,6,28,35,21952.0,1.7488102347630208,0.1210355554669203
371,1,0,1,22,0.2,0.2121,0.49,0.1343,2,21,34,9261.0,0.6539868700870936,0.9150587426155403
372,1,0,1,23,0.2,0.2273,0.4,0.1045,0,18,32,5832.0,0.6445680044638951,0.35859409564894423
373,1,0,1,0,0.2,0.197,0.47,0.2239,1,17,76,4913.0,0.6385257158828442,0.9000508174929343
374,1,0,1,1,0.2,0.197,0.44,0.194,1,16,21,4096.0,0.5444678790179037,0.803990613485849
375,1,0,1,2,0.18,0.1667,0.43,0.2537,0,8,46,512.0,0.5258208681509198,0.996833390848202
376,1,0,1,3,0.18,0.1818,0.43,0.194,0,2,33,8.0,0.500022035944306,0.14550003380861354
377,1,0,1,4,0.18,0.197,0.43,0.1343,1,3,87,27.0,5.612234025512922,0.2921388087338362
378,1,0,1,5,0.18,0.197,0.43,0.1642,0,1,21,1.0,0.5444678790179037,0.5403023058681398
379,1,0,1,6,0.18,0.1818,0.43,0.194,0,5,70,125.0,0.5637325966004665,0.7877145121442345
380,1,0,1,7,0.16,0.1818,0.5,0.1343,4,13,29,2197.0,2.9729510585814833,0.5176150567422252
381,1,0,1,8,0.16,0.1515,0.47,0.2239,3,33,63,35937.0,0.8566369271513424,0.9487196478676775
382,1,0,1,9,0.16,0.1515,0.47,0.2239,8,47,1,103823.0,0.5430441251857795,0.937988120773989
383,1,0,1,10,0.16,0.1515,0.5,0.2537,7,57,60,185193.0,1.4384569591461411,0.7348597471800759
384,1,0,1,11,0.16,0.1515,0.55,0.194,9,64,9,262144.0,0.7081558739235672,0.9964567265431309
385,1,0,1,12,0.18,0.197,0.47,0.1343,10,80,24,512000.0,10.590792759495987,0.48649852086946577
386,1,0,1,13,0.18,0.197,0.47,0.1343,13,93,94,804357.0,1.3249455192268595,0.7806682917959753
387,1,0,1,14,0.18,0.2121,0.43,0.1045,12,86,69,636056.0,1.129668825806919,0.9628520276238026
388,1,0,1,15,0.2,0.2121,0.47,0.1642,21,93,8,804357.0,0.5026746699330502,0.7806682917959753
389,1,0,1,16,0.2,0.2121,0.47,0.1642,6,82,63,551368.0,0.8566369271513424,0.9358048728143991
390,1,0,1,17,0.2,0.197,0.51,0.194,4,71,89,357911.0,0.5376143475480764,0.33777391432627846
391,1,0,1,18,0.18,0.1667,0.55,0.2537,7,92,79,778688.0,1.798925688187395,0.961465970943261
392,1,0,1,19,0.18,0.1818,0.59,0.194,2,60,71,216000.0,0.5125433048899948,0.9794868068393512
393,1,0,1,20,0.16,0.1515,0.8,0.194,4,33,83,35937.0,0.5080359962611123,0.9487196478676775
394,1,0,1,21,0.16,0.1515,0.8,0.194,3,27,96,19683.0,0.5041370124924979,0.6042076152123113
395,1,0,1,22,0.14,0.1212,0.93,0.2537,0,13,76,2197.0,0.6385257158828442,0.5176150567422252
396,1,0,1,23,0.16,0.1364,0.86,0.2836,1,4,75,64.0,1.633404121532299,0.39185723042955
397,1,0,1,12,0.2,0.1818,0.86,0.3284,0,3,38,27.0,0.7713855584154635,0.2921388087338362
398,1,0,1,13,0.2,0.197,0.86,0.2239,0,22,95,10648.0,0.5940846816900167,0.4153243610054981
399,1,0,1,14,0.22,0.2273,0.8,0.1642,2,28,58,21952.0,0.5017882105819239,0.1210355554669203
400,1,0,1,15,0.22,0.2273,0.87,0.1642,3,35,54,42875.0,2.266489527055483,0.11401167733032609
401,1,0,1,16,0.22,0.2273,0.87,0.194,0,61,11,226981.0,102109.07002447755,0.5972100308691869
402,1,0,1,17,0.22,0.2273,0.82,0.194,1,125,36,1953125.0,121.63753475026189,0.9999379049276994
403,1,0,1,18,0.22,0.2273,0.8,0.1642,1,133,72,2352637.0,0.7975605094780727,0.35553634747538726
404,1,0,1,19,0.22,0.2273,0.8,0.1343,1,99,70,970299.0,0.5637325966004665,0.7380522953874156
405,1,0,1,20,0.22,0.2727,0.87,0,0,83,33,571787.0,0.500022035944306,0.14123908682440878
406,1,0,1,21,0.22,0.2424,0.93,0.1045,0,41,80,68921.0,163.63007223971312,0.738222025394855
407,1,0,1,22,0.22,0.2576,0.93,0.0896,0,33,66,35937.0,1.0272753459349424,0.9487196478676775
408,1,0,1,23,0.22,0.2727,0.93,0,1,20,15,8000.0,0.6059548980890475,0.06564512751032302
409,1,0,1,0,0.22,0.2727,0.93,0,0,3,55,27.0,4084.5228050458813,0.2921388087338362
410,1,0,1,1,0.22,0.2273,0.93,0.1343,1,7,100,343.0,2.025790915867646,0.8438377837054513
411,1,0,1,2,0.22,0.2273,0.93,0.1343,0,3,28,27.0,0.7868403851802712,0.2921388087338362
412,1,0,1,4,0.22,0.2273,0.93,0.1343,1,2,56,8.0,2.09008693583188,0.14550003380861354
413,1,0,1,5,0.22,0.2576,0.93,0.0896,0,7,10,343.0,2.193083986739962,0.8438377837054513
414,1,0,1,6,0.22,0.2576,0.93,0.0896,0,32,51,32768.0,0.5987202322070889,0.37293782932771496
415,1,0,1,7,0.24,0.2576,0.92,0.1045,1,90,58,729000.0,0.5017882105819239,0.9576469636018978
416,1,0,1,8,0.24,0.2576,0.93,0.1045,1,197,65,7645373.0,0.5473967051355444,0.8261304816368434
417,1,0,1,9,0.24,0.2576,0.93,0.1045,2,109,62,1295029.0,3.8340720458680737,0.10534506319755418
418,1,0,1,10,0.26,0.2727,0.93,0.1343,1,47,48,103823.0,4.315081398019611,0.937988120773989
419,1,0,1,11,0.28,0.303,0.87,0.0896,5,52,43,140608.0,5.944410581534946,0.9657710534457514
420,1,0,1,12,0.3,0.3182,0.81,0.0896,5,70,80,343000.0,163.63007223971312,0.610518630276102
421,1,0,1,13,0.4,0.4091,0.62,0.2836,11,78,34,474552.0,0.6539868700870936,0.28835490585704365
422,1,0,1,14,0.4,0.4091,0.58,0.2537,7,75,26,421875.0,0.5673570710394846,0.9986131186347414
423,1,0,1,15,0.4,0.4091,0.54,0.2836,4,82,100,551368.0,2.025790915867646,0.9358048728143991
424,1,0,1,16,0.38,0.3939,0.58,0.3881,10,104,90,1124864.0,0.5279840346175494,0.5041327030312186
425,1,0,1,17,0.36,0.3333,0.57,0.3284,7,197,100,7645373.0,2.025790915867646,0.8261304816368434
426,1,0,1,18,0.34,0.3182,0.61,0.2836,5,161,77,4173281.0,0.5001199891426975,0.3093844033033613
427,1,0,1,19,0.32,0.2879,0.57,0.4179,4,112,20,1404928.0,0.5227541141700891,0.088550854297912
428,1,0,1,20,0.32,0.303,0.49,0.2985,2,76,44,438976.0,0.9826059824898337,0.3072314733386139
429,1,0,1,21,0.32,0.2879,0.49,0.4179,4,59,14,205379.0,0.5023592408312615,0.8668913779238857
430,1,0,1,22,0.3,0.303,0.52,0.1642,6,59,9,205379.0,0.7081558739235672,0.8668913779238857
431,1,0,1,23,0.3,0.2727,0.52,0.4627,1,28,41,21952.0,1.1885273858987428,0.1210355554669203
432,1,0,1,0,0.26,0.2273,0.56,0.3881,5,13,5,2197.0,24.34527915938213,0.5176150567422252
433,1,0,1,1,0.26,0.2727,0.56,0,2,5,77,125.0,0.5001199891426975,0.7877145121442345
434,1,0,1,2,0.26,0.2727,0.56,0,0,2,53,8.0,0.7163707881255232,0.14550003380861354
435,1,0,1,3,0.26,0.2576,0.56,0.1642,0,1,9,1.0,0.7081558739235672,0.5403023058681398
436,1,0,1,4,0.26,0.2576,0.56,0.1642,0,1,23,1.0,6.50281329350808,0.5403023058681398
437,1,0,1,5,0.24,0.2273,0.6,0.2239,0,6,50,216.0,1.3557021544363344,0.7179850839697136
438,1,0,1,6,0.22,0.2121,0.6,0.2239,0,35,86,42875.0,13.064798934155936,0.11401167733032609
439,1,0,1,7,0.22,0.2121,0.55,0.2239,1,101,28,1030301.0,0.7868403851802712,0.999825009711516
440,1,0,1,8,0.22,0.2121,0.55,0.2836,2,249,8,15438249.0,0.5026746699330502,0.6324070762626234
441,1,0,1,9,0.24,0.2273,0.52,0.2239,3,143,47,2924207.0,0.8900177298266997,0.9999652891395883
442,1,0,1,10,0.26,0.2273,0.48,0.2985,1,57,0,185193.0,1.0,0.7348597471800759
443,1,0,1,11,0.28,0.2727,0.45,0.1642,5,68,44,314432.0,0.9826059824898337,0.834308062189105
444,1,0,1,12,0.3,0.3333,0.42,0,7,84,53,592704.0,0.7163707881255232,0.13399521291272173
445,1,0,1,13,0.28,0.2879,0.45,0.1045,12,98,39,941192.0,0.5092180208714154,0.6335358686373416
446,1,0,1,14,0.3,0.303,0.45,0.1343,6,81,77,531441.0,0.5001199891426975,0.9717974760449037
447,1,0,1,15,0.32,0.3182,0.45,0.194,8,70,33,343000.0,0.500022035944306,0.610518630276102
448,1,0,1,16,0.3,0.303,0.49,0.1343,8,91,18,753571.0,4.015858573649374,0.9517902626813527
449,1,0,1,17,0.3,0.3182,0.49,0.1045,8,215,87,9938375.0,5.612234025512922,0.9988747540083502
450,1,0,1,18,0.26,0.2576,0.56,0.194,1,185,87,6331625.0,5.612234025512922,0.8656719317213353
451,1,0,1,19,0.26,0.2273,0.56,0.3284,6,152,68,3511808.0,9.796975387185967,0.8001007191473153
452,1,0,1,20,0.26,0.2424,0.6,0.2836,2,126,59,2000376.0,0.6109713317819904,0.13503663710264274
453,1,0,1,21,0.24,0.2273,0.6,0.2537,3,57,57,185193.0,0.696298942266857,0.7348597471800759
454,1,0,1,22,0.24,0.2121,0.65,0.2836,0,56,3,175616.0,0.8763320184878719,0.5647514096712039
455,1,0,1,23,0.24,0.2121,0.65,0.3284,3,31,62,29791.0,3.8340720458680737,0.7497355341511844
456,1,0,1,0,0.24,0.2273,0.7,0.2537,1,21,85,9261.0,1.213703616753761,0.9150587426155403
457,1,0,1,1,0.24,0.2273,0.7,0.2537,0,6,56,216.0,2.09008693583188,0.7179850839697136
458,1,0,1,2,0.24,0.2424,0.75,0.1642,0,2,32,8.0,0.6445680044638951,0.14550003380861354
459,1,0,1,3,0.22,0.2121,0.8,0.2985,0,1,76,1.0,0.6385257158828442,0.5403023058681398
460,1,0,1,4,0.22,0.2576,0.87,0.0896,0,1,78,1.0,0.6605113804923478,0.5403023058681398
461,1,0,1,5,0.24,0.197,0.6,0.4179,1,5,12,125.0,2.15783677484981,0.7877145121442345
462,1,0,1,6,0.22,0.2121,0.55,0.2537,0,27,39,19683.0,0.5092180208714154,0.6042076152123113
463,1,0,1,7,0.2,0.1818,0.51,0.2836,2,68,98,314432.0,2.3440166611427986,0.834308062189105
464,1,0,1,8,0.2,0.1818,0.47,0.3284,7,217,72,10218313.0,0.7975605094780727,0.9886421392408016
465,1,0,1,9,0.2,0.1818,0.51,0.3582,7,166,29,4574296.0,2.9729510585814833,0.423307401835802
466,1,0,1,10,0.2,0.1667,0.47,0.4627,6,63,88,250047.0,0.9658118980490871,0.21166754060601453
467,1,0,1,11,0.22,0.1818,0.41,0.4627,6,59,66,205379.0,1.0272753459349424,0.8668913779238857
468,1,0,1,12,0.22,0.1818,0.27,0.5821,11,78,11,474552.0,102109.07002447755,0.28835490585704365
469,1,0,1,13,0.2,0.1515,0.21,0.5821,8,73,5,389017.0,24.34527915938213,0.9908866931049745
470,1,0,1,14,0.2,0.1515,0.25,0.5224,6,62,25,238328.0,1.1525407907094694,0.878485497608328
471,1,0,1,15,0.16,0.1212,0.26,0.4478,4,65,41,274625.0,1.1885273858987428,0.894535123924783
472,1,0,1,16,0.16,0.1364,0.26,0.3582,0,97,77,912673.0,0.5001199891426975,0.8744126871967961
473,1,0,1,17,0.14,0.1212,0.28,0.3582,10,161,1,4173281.0,0.5430441251857795,0.3093844033033613
474,1,0,1,18,0.12,0.1212,0.3,0.2537,1,120,0,1728000.0,1.0,0.052360248408337313
475,1,0,1,19,0.12,0.1061,0.3,0.3284,3,96,20,884736.0,0.5227541141700891,0.7795207167052768
476,1,0,1,20,0.1,0.0758,0.33,0.4179,1,53,10,148877.0,2.193083986739962,0.9978399678225618
477,1,0,1,21,0.08,0.0758,0.38,0.2836,0,41,80,68921.0,163.63007223971312,0.738222025394855
478,1,0,1,22,0.06,0.0303,0.41,0.3881,1,34,99,39304.0,1260.7704250424647,0.8935123623661174
479,1,0,1,23,0.06,0.0455,0.38,0.3284,0,27,62,19683.0,3.8340720458680737,0.6042076152123113
480,1,0,1,0,0.04,0.0303,0.45,0.2537,0,13,54,2197.0,2.266489527055483,0.5176150567422252
481,1,0,1,1,0.04,0,0.41,0.3881,3,12,19,1728.0,0.869658074441806,0.9923168327201398
482,1,0,1,2,0.04,0.0303,0.41,0.2537,0,11,66,1331.0,1.0272753459349424,0.5102807461770535
483,1,0,1,3,0.04,0.0303,0.41,0.2836,1,7,33,343.0,0.500022035944306,0.8438377837054513
484,1,0,1,4,0.02,0.0152,0.48,0.2985,0,3,39,27.0,0.5092180208714154,0.2921388087338362
485,1,0,1,6,0.02,0.0303,0.44,0.2239,0,2,90,8.0,0.5279840346175494,0.14550003380861354
486,1,0,1,7,0.02,0.0152,0.44,0.2836,0,8,41,512.0,1.1885273858987428,0.996833390848202
487,1,0,1,8,0.02,0,0.44,0.3284,1,27,9,19683.0,0.7081558739235672,0.6042076152123113
488,1,0,1,9,0.04,0.0303,0.41,0.2537,3,40,90,64000.0,0.5279840346175494,0.8650536966106134
489,1,0,1,10,0.04,0.0606,0.41,0.1642,3,53,41,148877.0,1.1885273858987428,0.9978399678225618
490,1,0,1,11,0.06,0.0758,0.38,0.1343,4,63,28,250047.0,0.7868403851802712,0.21166754060601453
491,1,0,1,12,0.06,0.1061,0.38,0.1045,10,70,18,343000.0,4.015858573649374,0.610518630276102
492,1,0,1,13,0.08,0.1667,0.35,0,12,84,21,592704.0,0.5444678790179037,0.13399521291272173
493,1,0,1,14,0.1,0.1364,0.33,0.1045,11,75,74,421875.0,67.32311401195065,0.9986131186347414
494,1,0,1,15,0.12,0.1515,0.28,0,10,103,76,1092727.0,0.6385257158828442,0.821746328120626
495,1,0,1,16,0.12,0.1364,0.28,0.194,11,83,60,571787.0,1.4384569591461411,0.14123908682440878
496,1,0,1,17,0.12,0.197,0.28,0,8,67,65,300763.0,0.5473967051355444,0.8706451185026877
497,1,0,1,18,0.08,0.0909,0.35,0.194,0,54,18,157464.0,4.015858573649374,0.4598085148240586
