fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,feature1,feature2
6.7,0.37,0.25,2.5,0.028,24,84,0.9909,3.14,0.36,11.7,6,1262,1,569
7,0.2,0.37,2,0.03,26,136,0.9932,3.28,0.61,10.2,6,1263,38,600
6.6,0.24,0.22,12.3,0.051,35,146,0.99676,3.1,0.67,9.4,5,1264,50,754
6.8,0.25,0.28,5,0.035,42,126,0.99048,3.12,0.38,12.6,7,1265,8,520
8,0.18,0.49,1.8,0.061,10,145,0.9942,3.23,0.48,10,5,1266,87,516
8,0.22,0.28,14,0.053,83,197,0.9981,3.14,0.45,9.8,6,1267,23,973
6.4,0.28,0.17,8.3,0.042,61,195,0.99577,3.22,0.46,9.4,5,1268,45,576
6.7,0.21,0.32,5.4,0.047,29,140,0.995,3.39,0.46,9.7,6,1269,71,944
7.8,0.13,0.3,1.8,0.04,43,179,0.9955,3.43,0.41,9,5,1270,1,980
6.3,0.255,0.37,1.1,0.04,37,114,0.9905,3,0.39,10.9,6,1271,31,774
6.7,0.46,0.18,2.4,0.034,25,98,0.9896,3.08,0.44,12.6,7,1272,68,759
6,0.13,0.36,1.6,0.052,23,72,0.98974,3.1,0.5,11.5,7,1273,53,850
6.3,0.31,0.34,2.2,0.045,20,77,0.9927,3.3,0.43,10.2,5,1274,92,632
6.7,0.28,0.28,4.5,0.051,14,92,0.99224,3.36,0.58,11.9,6,1275,26,532
8.3,0.16,0.48,1.7,0.057,31,98,0.9943,3.15,0.41,10.3,6,1276,37,689
6.1,0.3,0.32,2.2,0.042,41,142,0.98952,3.31,0.44,12.7,7,1277,35,817
6.2,0.31,0.23,3.3,0.052,34,113,0.99429,3.16,0.48,8.4,5,1278,14,638
8.4,0.35,0.56,13.8,0.048,55,190,0.9993,3.07,0.58,9.4,6,1279,70,893
7.5,0.24,0.49,9.4,0.048,50,149,0.9962,3.17,0.59,10.5,7,1280,8,512
7.7,0.26,0.32,1.2,0.04,26,117,0.993,3.21,0.56,10.8,5,1281,92,507
6.4,0.595,0.14,5.2,0.058,15,97,0.9951,3.38,0.36,9,4,1282,30,635
7.2,0.2,0.61,16.2,0.043,14,103,0.9987,3.06,0.36,9.2,6,1283,11,970
6.7,0.28,0.34,8.9,0.048,32,111,0.99455,3.25,0.54,11,7,1284,10,660
6.6,0.64,0.28,4.4,0.032,19,78,0.99036,3.11,0.62,12.9,6,1285,60,619
5.8,0.19,0.25,10.8,0.042,33,124,0.99646,3.22,0.41,9.2,6,1286,83,533
5.9,0.29,0.16,7.9,0.044,48,197,0.99512,3.21,0.36,9.4,5,1287,63,989
8.2,0.28,0.42,1.8,0.031,30,93,0.9917,3.09,0.39,11.4,5,1288,8,909
6.2,0.3,0.32,1.2,0.052,32,185,0.99266,3.28,0.44,10.1,5,1289,12,754
8.3,0.14,0.36,8.8,0.026,13,60,0.9956,3.13,0.35,11.05,5,1290,21,561
6.5,0.32,0.12,11.5,0.033,35,165,0.9974,3.22,0.32,9,5,1291,8,955
7.1,0.23,0.39,13.7,0.058,26,172,0.99755,2.9,0.46,9,6,1292,42,689
6.5,0.32,0.45,7.7,0.022,31,97,0.99134,3.2,0.7,12.7,7,1293,5,953
5.4,0.22,0.35,6.5,0.029,26,87,0.99092,3.29,0.44,12.5,7,1294,60,924
6.4,0.14,0.31,1.2,0.034,53,138,0.99084,3.38,0.35,11.5,7,1295,57,837
6.8,0.26,0.32,7,0.041,38,118,0.9939,3.25,0.52,10.8,6,1296,95,656
6.4,0.28,0.19,5.4,0.042,67,181,0.99435,3.31,0.35,10.2,6,1297,72,731
6.8,0.37,0.51,11.8,0.044,62,163,0.9976,3.19,0.44,8.8,5,1298,54,794
7,0.22,0.26,1.1,0.037,20,71,0.9902,3.1,0.38,11.7,6,1299,51,834
6,0.13,0.28,5.7,0.038,56,189.5,0.9948,3.59,0.43,10.6,7,1300,53,965
6.9,0.18,0.33,1,0.054,24,164,0.9926,3.42,0.51,10.5,5,1301,39,912
5.2,0.335,0.2,1.7,0.033,17,74,0.99002,3.34,0.48,12.3,6,1302,39,890
7.3,0.41,0.24,6.8,0.057,41,163,0.9949,3.2,0.41,9.9,6,1303,6,502
6.4,0.32,0.26,7.9,0.05,53,180,0.99514,3.14,0.5,9.6,5,1304,90,961
5.8,0.32,0.31,2.7,0.049,25,153,0.99067,3.44,0.73,12.2,7,1305,68,673
6.4,0.3,0.16,7.5,0.05,55,191,0.9959,3.17,0.49,9,5,1306,29,975
6.4,0.23,0.35,10.3,0.042,54,140,0.9967,3.23,0.47,9.2,5,1307,15,890
6,0.24,0.28,3.95,0.038,61,134,0.99146,3.3,0.54,11.3,7,1308,80,579
6.2,0.28,0.45,7.5,0.045,46,203,0.99573,3.26,0.46,9.2,6,1309,37,799
6.9,0.19,0.49,6.6,0.036,49,172,0.9932,3.2,0.27,11.5,6,1310,19,985
7.4,0.25,0.28,7.25,0.028,14,78,0.99238,2.94,0.37,11.5,7,1311,53,943
6.1,0.45,0.27,0.8,0.039,13,82,0.9927,3.23,0.32,9.5,5,1312,69,603
6.6,0.22,0.23,17.3,0.047,37,118,0.99906,3.08,0.46,8.8,6,1313,47,702
7.4,0.21,0.27,1.2,0.041,27,99,0.9927,3.19,0.33,9.8,6,1314,84,800
6.6,0.24,0.35,7.7,0.031,36,135,0.9938,3.19,0.37,10.5,5,1315,32,591
6.2,0.22,0.3,12.4,0.054,108,152,0.99728,3.1,0.47,9.5,6,1316,93,960
6.4,0.31,0.4,6.4,0.039,39,191,0.99513,3.14,0.52,9.8,5,1317,17,888
5.6,0.185,0.19,7.1,0.048,36,110,0.99438,3.26,0.41,9.5,6,1318,72,703
6.6,0.22,0.35,1.4,0.05,23,83,0.99019,3.17,0.48,12,7,1319,39,628
6.8,0.22,0.35,17.5,0.039,38,153,0.9994,3.24,0.42,9,6,1320,93,982
6.8,0.24,0.29,2,0.044,15,96,0.99232,3.23,0.64,10.4,8,1321,35,961
6.4,0.4,0.25,4.2,0.032,15,91,0.98988,3.26,0.52,13.1,6,1322,35,652
6.9,0.16,0.3,9.6,0.057,50,185,0.9978,3.39,0.38,9.6,6,1323,82,546
6.4,0.225,0.48,2.2,0.115,29,104,0.9918,3.24,0.58,12.1,6,1324,80,883
6.4,0.24,0.23,7.3,0.069,31,157,0.9962,3.25,0.53,9.1,5,1325,13,609
8.1,0.26,0.37,1.9,0.072,48,159,0.9949,3.37,0.7,10.9,6,1326,27,503
6.8,0.23,0.39,16.1,0.053,71,194,0.9988,3.18,0.64,10.2,6,1327,17,540
5.7,0.26,0.3,1.8,0.039,30,105,0.98995,3.48,0.52,12.5,7,1328,7,807
6.6,0.18,0.26,17.3,0.051,17,149,0.9984,3,0.43,9.4,6,1329,65,816
6,0.31,0.27,2.3,0.042,19,120,0.98952,3.32,0.41,12.7,7,1330,64,918
6.9,0.19,0.35,13.5,0.038,49,118,0.99546,3,0.63,10.7,6,1331,15,702
7.1,0.18,0.42,1.4,0.045,47,157,0.9916,2.95,0.31,10.5,6,1332,22,883
8.1,0.5,0.47,1.1,0.037,23,126,0.9938,3.21,0.42,10.9,5,1333,54,953
9.4,0.17,0.55,1.6,0.049,14,94,0.9949,3.02,0.61,10.3,6,1334,36,679
7.3,0.155,0.49,1.3,0.039,34,136,0.9926,3.14,0.77,10.5,6,1335,99,595
6.6,0.34,0.2,1,0.053,26,112,0.99336,3.32,0.55,9.1,5,1336,84,848
6.8,0.15,0.41,12.9,0.044,79.5,183,0.99742,3.24,0.78,10.2,6,1337,62,674
6.3,0.19,0.32,2.8,0.046,18,80,0.99043,2.92,0.47,11.05,6,1338,95,736
7.6,0.28,0.49,20.15,0.06,30,145,1.00196,3.01,0.44,8.5,5,1339,3,623
6,0.2,0.33,1.1,0.039,45,126,0.99051,3.31,0.45,11.6,7,1340,7,640
6.2,0.36,0.45,10.4,0.06,22,184,0.99711,3.31,0.56,9.8,6,1341,72,752
6.4,0.27,0.29,3.9,0.034,62,140,0.99237,3.1,0.59,11.1,6,1342,40,957
7,0.3,0.28,2.2,0.042,21,177,0.99166,3.2,0.57,11.4,5,1343,0,893
6,0.26,0.32,3.8,0.029,48,180,0.99011,3.15,0.34,12,6,1344,23,524
7.7,0.25,0.49,2.5,0.047,31,169,0.99252,3.07,0.57,10.6,6,1345,21,996
7.8,0.28,0.25,3.4,0.024,27,99,0.98959,2.98,0.37,13,6,1346,100,685
8,0.17,0.29,2.4,0.029,52,119,0.98944,3.03,0.33,12.9,6,1347,97,687
7.1,0.31,0.17,1,0.042,21,144,0.99304,3.13,0.4,9.6,5,1348,82,879
7.6,0.23,0.29,8.6,0.053,65,146,0.9963,3.11,0.32,9.8,6,1349,8,759
6.7,0.11,0.26,14.8,0.053,44,95,0.99676,3.2,0.35,9.8,6,1350,66,737
7.1,0.26,0.32,14.45,0.074,29,107,0.998,2.96,0.42,9.2,6,1351,17,574
6,0.28,0.34,1.6,0.119,33,104,0.9921,3.19,0.38,10.2,6,1352,27,891
7.8,0.22,0.26,9,0.047,38,132,0.997,3.25,0.53,10.2,6,1353,71,627
6,0.26,0.42,5.2,0.027,70,178,0.9914,3.4,0.4,12.3,8,1354,51,781
6.8,0.37,0.28,1.9,0.024,64,106,0.98993,3.45,0.6,12.6,8,1355,18,784
6.2,0.25,0.44,15.8,0.057,39,167,0.99804,3.14,0.51,9.2,5,1356,16,868
6.8,0.19,0.71,17.5,0.042,21,114,0.99784,2.85,0.5,9.5,6,1357,65,865
6.5,0.32,0.23,8.5,0.051,20,138,0.9943,3.03,0.42,10.7,5,1358,70,917
7,0.13,0.37,12.85,0.042,36,105,0.99581,3.05,0.55,10.7,6,1359,52,890
5.9,0.3,0.3,2,0.03,38,142,0.98892,3.41,0.41,12.9,7,1360,51,870
6.5,0.25,0.32,9.9,0.045,41,128,0.99636,3.18,0.52,9.6,6,1361,39,656
8.6,0.485,0.29,4.1,0.026,19,101,0.9918,3.01,0.38,12.4,5,1362,82,975
4.4,0.32,0.39,4.3,0.03,31,127,0.98904,3.46,0.36,12.8,8,1363,9,804
8.1,0.24,0.26,11,0.043,41,211,0.99676,3.11,0.49,10,6,1364,8,677
6.5,0.19,0.1,1.3,0.046,23,107,0.9937,3.29,0.45,10,5,1365,66,922
7,0.24,0.3,4.2,0.04,41,213,0.9927,3.28,0.49,11.8,6,1366,93,818
6.2,0.22,0.2,20.8,0.035,58,184,1.00022,3.11,0.53,9,6,1367,100,643
7.2,0.23,0.39,14.2,0.058,49,192,0.9979,2.98,0.48,9,7,1368,45,633
5.8,0.34,0.21,7.2,0.041,48,146,0.99441,3.16,0.49,9.8,5,1369,76,714
4.9,0.335,0.14,1.3,0.036,69,168,0.99212,3.47,0.46,10.4666666666667,5,1370,13,574
7.1,0.21,0.27,8.6,0.056,26,111,0.9956,2.95,0.52,9.5,5,1371,100,800
6.5,0.08,0.33,1.9,0.028,23,93,0.991,3.34,0.7,12,7,1372,59,779
5.7,0.2,0.3,2.5,0.046,38,125,0.99276,3.34,0.5,9.9,6,1373,80,649
5.6,0.35,0.14,5,0.046,48,198,0.9937,3.3,0.71,10.3,5,1374,10,612
6.3,0.21,0.58,10,0.081,34,126,0.9962,2.95,0.46,8.9,5,1375,22,570
7,0.27,0.36,20.7,0.045,45,170,1.001,3,0.45,8.8,6,1376,53,895
6.9,0.25,0.35,9.2,0.034,42,150,0.9947,3.21,0.36,11.5,6,1377,80,729
7.2,0.24,0.19,7.7,0.045,53,176,0.9958,3.17,0.38,9.5,5,1378,11,825
7.2,0.2,0.28,1.6,0.028,13,168,0.99203,3.17,1.06,11.5,6,1379,11,880
5.1,0.14,0.25,0.7,0.039,15,89,0.9919,3.22,0.43,9.2,6,1380,26,513
7.8,0.28,0.34,1.6,0.028,32,118,0.9901,3,0.38,12.1,7,1381,3,706
8,0.34,0.49,9,0.033,39,180,0.9936,3.13,0.38,12.3,8,1382,23,839
6.3,0.26,0.29,2.2,0.043,35,175,0.9918,3.38,0.43,11.6,6,1383,100,745
7.5,0.17,0.32,1.7,0.04,51,148,0.9916,3.21,0.44,11.5,7,1384,60,955
5.1,0.35,0.26,6.8,0.034,36,120,0.99188,3.38,0.4,11.5,6,1385,85,700
6.4,0.25,0.74,7.8,0.045,52,209,0.9956,3.21,0.42,9.2,6,1386,51,929
6.3,0.24,0.22,11.9,0.05,65,179,0.99659,3.06,0.58,9.3,6,1387,8,630
7.8,0.27,0.35,1.2,0.05,36,140,0.99138,3.09,0.45,11.2,5,1388,25,665
6,0.39,0.17,12,0.046,65,246,0.9976,3.15,0.38,9,6,1389,78,676
7,0.16,0.32,8.3,0.045,38,126,0.9958,3.21,0.34,9.2,5,1390,54,689
7.6,0.19,0.32,18.75,0.047,32,193,1.00014,3.1,0.5,9.3,7,1391,60,649
6.4,0.14,0.28,7.9,0.057,21,82,0.99425,3.26,0.36,10,6,1392,42,568
7,0.3,0.51,13.6,0.05,40,168,0.9976,3.07,0.52,9.6,7,1393,61,765
6.2,0.15,0.27,11,0.035,46,116,0.99602,3.12,0.38,9.1,6,1394,3,585
6.3,0.26,0.25,7.8,0.058,44,166,0.9961,3.24,0.41,9,5,1395,71,542
6.4,0.25,0.53,6.6,0.038,59,234,0.9955,3.03,0.42,8.8,5,1396,11,868
7.1,0.36,0.56,1.3,0.046,25,102,0.9923,3.24,0.33,10.5,6,1397,87,538
6.9,0.21,0.24,1.8,0.021,17,80,0.98992,3.15,0.46,12.3,7,1398,29,780
6.5,0.33,0.38,2.5,0.047,30,148,0.98964,3.17,0.43,12.7,6,1399,57,543
7.9,0.27,0.27,1.7,0.034,25,122,0.99088,2.97,0.51,11.9,6,1400,35,939
7.1,0.36,0.4,1.95,0.033,26,118,0.98934,3.2,0.45,13.5,7,1401,80,635
5.8,0.3,0.38,4.9,0.039,22,86,0.98963,3.23,0.58,13.1,7,1402,53,675
7.1,0.25,0.25,1.6,0.046,50,181,0.9925,3.2,0.42,11,7,1403,68,698
6.5,0.33,0.3,3.8,0.036,34,88,0.99028,3.25,0.63,12.5,7,1404,48,548
8.1,0.28,0.4,6.9,0.05,30,97,0.9951,3.26,0.44,10.1,6,1405,58,853
6.9,0.28,0.41,1.7,0.05,10,136,0.993,3.16,0.71,11.4,6,1406,74,911
8.8,0.2,0.43,15,0.053,60,184,1.0008,3.28,0.79,8.8,6,1407,33,878
6.4,0.17,0.27,9.9,0.047,26,101,0.99596,3.34,0.5,9.9,6,1408,67,511
8.9,0.26,0.33,8.1,0.024,47,202,0.99558,3.13,0.46,10.8,6,1409,2,866
8.8,0.19,0.3,5,0.028,34,120,0.99242,2.94,0.47,11.2,5,1410,28,552
6,0.24,0.33,2.5,0.026,31,85,0.99014,3.13,0.5,11.3,7,1411,89,946
6,0.25,0.28,7.7,0.053,37,132,0.99489,3.06,0.5,9.4,6,1412,84,906
6.7,0.28,0.31,7.4,0.041,7,81,0.99254,3.04,0.47,11.4,8,1413,58,875
7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,5,1414,57,798
7.6,0.32,0.36,1.6,0.04,32,155,0.993,3.23,0.52,11.3,6,1415,20,603
6.9,0.34,0.3,4.7,0.029,34,148,0.99165,3.36,0.49,12.3,7,1416,92,933
6.7,0.15,0.32,7.9,0.034,17,81,0.99512,3.29,0.31,10,6,1417,9,971
7.8,0.25,0.37,1,0.043,10,80,0.99128,3.08,0.38,11.4,5,1418,91,701
5.9,0.26,0.24,2.4,0.046,27,132,0.99234,3.63,0.73,11.3,5,1419,78,783
7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8,1420,88,642
7.4,0.18,0.36,13.1,0.056,72,163,1,3.42,0.35,9.1,6,1421,13,500
9.8,0.44,0.4,2.8,0.036,35,167,0.9956,2.97,0.39,9.2,5,1422,33,500
6.4,0.17,0.34,13.4,0.044,45,139,0.99752,3.06,0.43,9.1,6,1423,40,706
6.4,0.15,0.44,1.2,0.043,67,150,0.9907,3.14,0.73,11.2,7,1424,59,657
7.1,0.26,0.49,2.2,0.032,31,113,0.9903,3.37,0.42,12.9,9,1425,71,574
7.1,0.37,0.67,10.5,0.045,49,155,0.9975,3.16,0.44,8.7,5,1426,77,974
8.3,0.27,0.34,10.2,0.048,50,118,0.99716,3.18,0.51,10.3,5,1427,28,996
6.3,0.26,0.21,4,0.03,24,125,0.9915,3.06,0.34,10.7,6,1428,7,818
7.6,0.67,0.14,1.5,0.074,25,168,0.9937,3.05,0.51,9.3,5,1429,4,707
7.7,0.44,0.24,11.2,0.031,41,167,0.9948,3.12,0.43,11.3,7,1430,69,628
6.5,0.35,0.28,12.4,0.051,86,213,0.9962,3.16,0.51,9.9,6,1431,86,830
7.3,0.2,0.26,1.6,0.04,36,123,0.99238,3.34,0.44,10.8,6,1432,92,980
6.4,0.22,0.34,1.4,0.023,56,115,0.98958,3.18,0.7,11.7,6,1433,72,830
5.9,0.29,0.33,7.4,0.037,58,205,0.99495,3.26,0.41,9.6,5,1434,44,556
6.2,0.15,0.49,0.9,0.033,17,51,0.9932,3.3,0.7,9.4,6,1435,18,549
7.8,0.4,0.26,9.5,0.059,32,178,0.9955,3.04,0.43,10.9,6,1436,89,705
6.1,0.25,0.48,15.8,0.052,25,94,0.99782,3.07,0.45,9.2,6,1437,53,728
6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6,6,1438,24,561
6.8,0.21,0.37,7,0.038,27,107,0.99206,2.98,0.82,11.5,6,1439,23,953
8.1,0.26,0.33,11.1,0.052,52.5,158,0.9976,3.03,0.49,10.2,7,1440,66,688
7.1,0.25,0.49,3,0.03,30,96,0.9903,3.13,0.39,12.3,7,1441,3,604
7.3,0.22,0.4,14.75,0.042,44.5,129.5,0.9998,3.36,0.41,9.1,7,1442,55,959
4.4,0.54,0.09,5.1,0.038,52,97,0.99022,3.41,0.4,12.2,7,1443,90,754
7.1,0.26,0.32,16.2,0.044,31,170,0.99644,3.17,0.37,11.2,5,1444,95,854
6.6,0.26,0.22,18.15,0.05,23,139,0.99904,3.06,0.5,9.2,5,1445,84,735
7.1,0.44,0.37,2.7,0.041,35,128,0.9896,3.07,0.43,13.5,7,1446,6,814
6.6,0.17,0.26,7.4,0.052,45,128,0.99388,3.16,0.37,10,6,1447,50,683
6.6,0.31,0.49,7.7,0.05,52,220,0.9964,3.12,0.45,8.8,5,1448,67,571
7.7,0.28,0.58,12.1,0.046,60,177,0.9983,3.08,0.46,8.9,5,1449,20,596
6.3,0.17,0.32,4.2,0.04,37,117,0.99182,3.24,0.43,11.3,6,1450,84,990
5.4,0.17,0.27,2.7,0.049,28,104,0.99224,3.46,0.55,10.3,6,1451,35,724
6.8,0.26,0.4,7.5,0.046,45,179,0.99583,3.2,0.49,9.3,5,1452,9,512
7,0.24,0.3,6.7,0.039,37,125,0.99436,3.2,0.39,9.9,5,1453,0,601
6.2,0.19,0.29,4.3,0.045,33,126,0.99658,3.18,0.42,9.3,6,1454,100,756
7,0.14,0.32,9,0.039,54,141,0.9956,3.22,0.43,9.4,6,1455,69,771
6.1,0.18,0.36,2,0.038,20,249.5,0.9923,3.37,0.79,11.3,6,1456,51,622
6.3,0.28,0.29,6.8,0.051,40,143,0.99374,3.43,0.59,11,6,1457,35,557
6.5,0.22,0.19,1.1,0.064,36,191,0.99297,3.05,0.5,9.5,6,1458,85,815
7.7,0.3,0.32,1.6,0.037,23,124,0.9919,2.93,0.33,11,6,1459,55,746
6.5,0.52,0.17,1.4,0.047,5,26,0.9932,3.26,0.32,10,4,1460,15,732
6.7,0.21,0.34,1.5,0.035,45,123,0.98949,3.24,0.36,12.6,7,1461,72,875
6.2,0.24,0.28,12.2,0.049,54,133,0.9952,3.19,0.37,10.7,6,1462,38,907
6.4,0.3,0.36,2,0.052,18,141,0.99273,3.38,0.53,10.5,6,1463,4,784
7.8,0.42,0.23,8.8,0.054,42,215,0.9971,3.02,0.58,9.2,6,1464,75,749
6.9,0.2,0.34,1.9,0.043,25,136,0.9935,3.31,0.6,10.1,4,1465,20,503
6.2,0.21,0.34,6.6,0.03,36,91,0.9914,3.32,0.45,12.5,7,1466,64,516
6.6,0.2,0.14,4.4,0.184,35,168,0.99396,2.93,0.45,9.4,6,1467,55,740
6.9,0.4,0.17,12.9,0.033,59,186,0.99754,3.08,0.49,9.4,5,1468,71,726
6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.9666666666667,7,1469,97,721
7.4,0.3,0.32,1.7,0.03,23,128,0.9929,3.17,0.66,10.9,5,1470,86,513
7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7,1471,87,950
6.7,0.26,0.29,7.1,0.036,28,100,0.99534,3.08,0.36,9.3,6,1472,60,599
8.3,0.36,0.57,15,0.052,35,256,1.0001,2.93,0.64,8.6,5,1473,2,920
6,0.29,0.25,1.4,0.033,30,114,0.98794,3.08,0.43,13.2,6,1474,9,503
6.7,0.18,0.3,6.4,0.048,40,251,0.9956,3.29,0.52,10,5,1475,37,998
6.4,0.25,0.33,1.7,0.037,35,113,0.99164,3.23,0.66,10.6,6,1476,88,585
7,0.21,0.28,8.7,0.045,37,222,0.9954,3.25,0.54,10.4,6,1477,65,913
6.7,0.32,0.32,1.7,0.031,31,114,0.98946,3.12,0.35,12.5,6,1478,14,844
5.9,0.12,0.28,1.4,0.037,36,83,0.99074,3.33,0.42,10.9,7,1479,87,661
6.5,0.24,0.28,1.1,0.034,26,83,0.98928,3.25,0.33,12.3,6,1480,4,683
7.5,0.2,0.47,16.9,0.052,51,188,0.99944,3.09,0.62,9.3,5,1481,17,552
6.1,0.32,0.33,10.7,0.036,27,98,0.99521,3.34,0.52,10.2,6,1482,68,595
7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9,6,1483,2,515
6.2,0.26,0.32,15.3,0.031,64,185,0.99835,3.31,0.61,9.4,5,1484,28,594
8.5,0.21,0.26,9.25,0.034,73,142,0.9945,3.05,0.37,11.4,6,1485,99,965
7.6,0.15,0.35,4.3,0.051,23,98,0.99422,3.1,0.44,9.5,6,1486,63,786
7.3,0.36,0.34,14.8,0.057,46,173,0.99751,3.14,0.57,10.2,5,1487,22,634
7,0.36,0.32,10.05,0.045,37,131,0.99352,3.09,0.33,11.7,8,1488,36,897
7.6,0.15,0.4,1.3,0.036,24,112,0.9932,3.14,0.76,10,5,1489,2,737
7.4,0.24,0.42,14,0.066,48,198,0.9979,2.89,0.42,8.9,6,1490,71,921
7.1,0.18,0.49,1.3,0.033,12,72,0.99072,3.05,0.53,11.3,7,1491,38,505
6.5,0.28,0.34,9.9,0.038,30,133,0.9954,3.11,0.44,9.8,5,1492,57,596
6,0.22,0.23,5,0.045,10,122,0.99261,2.94,0.63,10,6,1493,95,817
6.6,0.25,0.31,1.5,0.035,32,127,0.9921,3.41,0.47,11.3,6,1494,64,579
6.5,0.36,0.38,10.2,0.028,20,82,0.99274,3.1,0.43,12.1,7,1495,61,828
7.3,0.24,0.39,17.95,0.057,45,149,0.9999,3.21,0.36,8.6,5,1496,91,840
6,0.24,0.41,1.3,0.036,42,118,0.99018,3.04,0.64,11.7333333333333,6,1497,1,959
6.5,0.21,0.4,7.3,0.041,49,115,0.99268,3.21,0.43,11,6,1498,9,607
6.6,0.43,0.24,11.9,0.04,54,159,0.99622,3.14,0.54,9.8,6,1499,41,671
7,0.17,0.37,1.5,0.028,26,75,0.9922,3.3,0.46,10.8,7,1500,82,748
6.2,0.36,0.14,8.9,0.036,38,155,0.99622,3.27,0.5,9.4,5,1501,29,890
7.9,0.17,0.32,1.6,0.053,47,150,0.9948,3.29,0.76,9.6,6,1502,25,984
7.4,0.35,0.24,6,0.042,28,123,0.99304,3.14,0.44,11.3,5,1503,26,622
6.8,0.2,0.36,1.6,0.028,7,46,0.99175,3.21,0.6,10.9,6,1504,91,815
5.5,0.24,0.45,1.7,0.046,22,113,0.99224,3.22,0.48,10,5,1505,90,782
7.1,0.49,0.22,2,0.047,146.5,307.5,0.9924,3.24,0.37,11,3,1506,25,671
6.6,0.32,0.33,2.5,0.052,40,210,0.99316,3.15,0.6,10,5,1507,58,974
5,0.33,0.16,1.5,0.049,10,97,0.9917,3.48,0.44,10.7,6,1508,95,537
7.1,0.64,0.49,1.8,0.05,17,128,0.9946,3.31,0.58,10.6,4,1509,43,764
6.3,0.35,0.3,5.7,0.035,8,97,0.9927,3.27,0.41,11,7,1510,2,605
5.8,0.2,0.16,1.4,0.042,44,99,0.98912,3.23,0.37,12.2,6,1511,13,859
6.4,0.18,0.28,17.05,0.047,53,139,0.99724,3.25,0.35,10.5,6,1512,93,561
6.4,0.29,0.18,15,0.04,21,116,0.99736,3.14,0.5,9.2,5,1513,7,689
6.6,0.38,0.36,9.2,0.061,42,214,0.9976,3.31,0.56,9.4,5,1514,51,718
5,0.35,0.25,7.8,0.031,24,116,0.99241,3.39,0.4,11.3,6,1515,59,953
6.9,0.25,0.34,1.3,0.035,27,82,0.99045,3.18,0.44,12.2,6,1516,9,505
6.7,0.24,0.32,9,0.023,20,109,0.99262,3.34,0.35,12.6,6,1517,81,578
7,0.13,0.37,12.85,0.042,36,105,0.99581,3.05,0.55,10.7,6,1518,59,782
8.3,0.2,0.35,0.9,0.05,12,74,0.992,3.13,0.38,10.5,6,1519,57,744
6.2,0.34,0.28,7.5,0.034,40,197,0.99485,3.14,0.6,9.7,5,1520,20,661
6.4,0.14,0.31,1.2,0.034,53,138,0.99084,3.38,0.35,11.5,7,1521,92,600
6.6,0.22,0.37,1.6,0.04,31,101,0.99009,3.15,0.66,12,5,1522,97,709
7,0.53,0.02,1,0.036,39,107,0.993,3.2,0.32,9,5,1523,31,873
6.5,0.14,0.33,7.6,0.05,53,189,0.9966,3.25,0.49,8.6,5,1524,70,658
6.8,0.36,0.32,1.6,0.039,10,124,0.9948,3.3,0.67,9.6,5,1525,85,981
7.3,0.32,0.35,1.4,0.05,8,163,0.99244,3.24,0.42,10.7,5,1526,63,666
7.6,0.48,0.28,10.4,0.049,57,205,0.99748,3.24,0.45,9.3,5,1527,94,626
7.6,0.52,0.49,14,0.034,37,156,0.9958,3.14,0.38,11.8,7,1528,71,850
6.7,0.33,0.49,1.6,0.167,20,94,0.9914,3.11,0.5,11.4,6,1529,58,768
6.4,0.22,0.3,11.2,0.046,53,149,0.99479,3.21,0.34,10.8,5,1530,57,627
6.5,0.38,0.34,3.4,0.036,34,200,0.9937,3.14,0.76,10,5,1531,56,685
5.1,0.33,0.27,6.7,0.022,44,129,0.99221,3.36,0.39,11,7,1532,44,771
6.8,0.26,0.29,11.9,0.052,54,160,0.99546,3.03,0.58,10.4,6,1533,75,510
7.2,0.28,0.3,10.7,0.044,61,222,0.9972,3.14,0.5,9.1,6,1534,64,660
6.6,0.36,0.47,1.4,0.145,26,124,0.99274,3.09,0.56,10.1,6,1535,99,919
8.1,0.31,0.36,8.2,0.028,29,142,0.9925,3.01,0.34,13,7,1536,60,687
6.1,0.255,0.44,12.3,0.045,53,197,0.9967,3.24,0.54,9.5,6,1537,28,836
6.1,0.23,0.45,10.6,0.094,49,169,0.99699,3.05,0.54,8.8,5,1538,89,714
6.6,0.34,0.4,8.1,0.046,68,170,0.99494,3.15,0.5,9.53333333333333,6,1539,42,882
7.1,0.32,0.29,4,0.038,33,170,0.99463,3.27,0.64,10.2,6,1540,1,571
7.4,0.26,0.31,7.6,0.047,52,177,0.9962,3.13,0.45,8.9,6,1541,51,823
7.6,0.345,0.26,1.9,0.043,15,134,0.9936,3.08,0.38,9.5,5,1542,8,692
6.2,0.34,0.29,7.6,0.047,45,232,0.9955,3.35,0.62,10,6,1543,10,519
