fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,feature_y_4,feature_y_4,feature_y_4,feature_y_4
7,0.28,0.32,7.75,0.032,30,114,0.99158,3.12,0.64,12.8,7,1181,78,343.0,1.3098838422878458,0.8438377837054513
8,0.23,0.35,9.2,0.044,53,186,0.997,3.09,0.56,9.5,7,1182,89,343.0,0.5917988210085553,0.8438377837054513
7.2,0.19,0.27,11.2,0.061,46,149,0.99772,2.99,0.59,9.3,6,1183,90,216.0,0.5045573991990324,0.7179850839697136
9.2,0.28,0.49,11.8,0.042,29,137,0.998,3.1,0.34,10.1,4,1184,30,64.0,0.7292243249210983,0.39185723042955
7.4,0.31,0.26,8.6,0.048,47,206,0.9964,3.26,0.36,9.1,5,1185,2,125.0,2.384840868045867,0.7877145121442345
7.7,0.38,0.23,10.8,0.03,28,95,0.99164,2.93,0.41,13.6,6,1186,83,216.0,840.915475938967,0.7179850839697136
6.9,0.19,0.33,1.6,0.043,63,149,0.9925,3.44,0.52,10.8,5,1187,47,125.0,1.9945539401035945,0.7877145121442345
7.2,0.23,0.33,12.7,0.049,50,183,0.9987,3.41,0.4,9.8,5,1188,40,125.0,0.684939111289905,0.7877145121442345
7.2,0.23,0.38,14.3,0.058,55,194,0.9979,3.09,0.44,9,6,1189,92,216.0,0.5010784780094028,0.7179850839697136
7.3,0.23,0.24,0.9,0.031,29,86,0.98926,2.9,0.38,12.2,6,1190,85,216.0,0.6188236674676205,0.7179850839697136
6.4,0.28,0.29,1.6,0.052,34,127,0.9929,3.48,0.56,10.5,7,1191,35,343.0,1.4927070625175274,0.8438377837054513
6.1,0.3,0.47,1.4,0.049,50,187,0.9927,3.19,0.45,9.5,5,1192,89,125.0,36.56451009456867,0.7877145121442345
8.5,0.56,0.74,17.85,0.051,51,243,1.0005,2.99,0.7,9.2,5,1193,82,125.0,3.5839088538879977,0.7877145121442345
6.5,0.26,0.34,1.4,0.04,25,184,0.99216,3.29,0.46,10.7,5,1194,13,125.0,0.8378282009051099,0.7877145121442345
7,0.13,0.3,5,0.056,31,122,0.9945,3.47,0.42,10.5,6,1195,46,216.0,0.5180973578810303,0.7179850839697136
4.8,0.33,0,6.5,0.028,34,163,0.9937,3.35,0.61,9.9,5,1196,28,125.0,0.5520133009156525,0.7877145121442345
7.1,0.38,0.4,2.2,0.042,54,201,0.99177,3.03,0.5,11.4,5,1197,5,125.0,1.056160146053063,0.7877145121442345
9,0.27,0.35,4.9,0.028,27,95,0.9932,3.04,0.4,11.3,6,1198,28,216.0,7.63420000656763,0.7179850839697136
7,0.39,0.31,5.3,0.169,32,162,0.9965,3.2,0.48,9.4,5,1199,68,125.0,8.76292610043336,0.7877145121442345
5.6,0.28,0.28,4.2,0.044,52,158,0.992,3.35,0.44,10.7,7,1200,89,343.0,1.0968262970446447,0.8438377837054513
8.1,0.25,0.38,3.8,0.051,18,129,0.9928,3.21,0.38,11.5,6,1201,56,216.0,0.5585067679625586,0.7179850839697136
6.2,0.27,0.32,8.8,0.047,65,224,0.9961,3.17,0.47,8.9,5,1202,77,125.0,0.5148046938999062,0.7877145121442345
6.6,0.22,0.28,12.05,0.058,25,125,0.99856,3.45,0.45,9.4,5,1203,78,125.0,0.8143559829040684,0.7877145121442345
7.1,0.39,0.39,11.1,0.034,25,204,0.99616,3.05,0.52,10,6,1204,73,216.0,3.29104403260024,0.7179850839697136
7,0.26,0.26,10.8,0.039,37,184,0.99787,3.47,0.58,10.3,7,1205,11,343.0,50.560632843551154,0.8438377837054513
6.6,0.21,0.36,0.8,0.034,48,113,0.99165,3.24,0.68,10.5,6,1206,87,216.0,1.570073409493346,0.7179850839697136
7.1,0.17,0.38,7.4,0.052,49,182,0.9958,3.35,0.52,9.6,6,1207,80,216.0,0.6297752051517986,0.7179850839697136
7.9,0.17,0.32,1.6,0.053,47,150,0.9948,3.29,0.76,9.6,6,1208,21,216.0,0.5004153055054653,0.7179850839697136
7.6,0.21,0.44,1.9,0.036,10,119,0.9913,3.01,0.7,12.8,6,1209,70,216.0,0.6707165374667484,0.7179850839697136
6.9,0.24,0.36,20.8,0.031,40,139,0.9975,3.2,0.33,11,6,1210,25,216.0,1.8790814492384664,0.7179850839697136
7.3,0.36,0.54,13.3,0.054,63,193,0.99864,3.06,0.49,8.6,4,1211,31,64.0,283.82979824891095,0.39185723042955
7.7,0.39,0.28,4.9,0.035,36,109,0.9918,3.19,0.58,12.2,7,1212,0,343.0,2.5573635415954366,0.8438377837054513
7,0.29,0.26,1.6,0.044,12,87,0.9923,3.08,0.46,10.5,6,1213,80,216.0,0.7471504655363653,0.7179850839697136
5.8,0.14,0.15,6.1,0.042,27,123,0.99362,3.06,0.6,9.9,6,1214,90,216.0,0.5064140177116201,0.7179850839697136
6.2,0.23,0.35,0.7,0.051,24,111,0.9916,3.37,0.43,11,3,1215,81,27.0,0.5831538998324625,0.2921388087338362
6.4,0.22,0.31,13.9,0.04,57,135,0.99672,3.21,0.38,10.7,5,1216,0,125.0,1.2535073867193076,0.7877145121442345
7.7,0.34,0.27,8.8,0.063,39,184,0.9969,3.09,0.63,9.2,6,1217,61,216.0,15.004423920698573,0.7179850839697136
9,0.31,0.49,6.9,0.034,26,91,0.9937,2.99,0.34,11.5,5,1218,10,125.0,5.1638782080189705,0.7877145121442345
9.6,0.21,0.28,1.2,0.038,12,53,0.9926,2.8,0.46,10.6,5,1219,99,125.0,0.941610190394565,0.7877145121442345
7.9,0.29,0.36,11.1,0.033,43,208,0.9969,3.14,0.46,10.3,5,1220,18,125.0,0.5338013604886994,0.7877145121442345
7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,6,1221,36,216.0,0.5314224904698702,0.7179850839697136
6.7,0.31,0.33,2,0.033,12,74,0.99064,3.29,0.65,12.5,6,1222,95,216.0,0.9263904969737169,0.7179850839697136
5.8,0.27,0.4,1.2,0.076,47,130,0.99185,3.13,0.45,10.3,6,1223,44,216.0,4.899051444475436,0.7179850839697136
7.4,0.21,0.8,12.3,0.038,77,183,0.99778,2.95,0.48,9,5,1224,95,125.0,16.52585400182372,0.7877145121442345
5.8,0.32,0.2,2.6,0.027,17,123,0.98936,3.36,0.78,13.9,7,1225,93,343.0,1.2809625104551052,0.8438377837054513
5.2,0.24,0.45,3.8,0.027,21,128,0.992,3.55,0.49,11.2,8,1226,54,512.0,0.5873811208035954,0.996833390848202
6.8,0.2,0.38,4.7,0.04,27,103,0.994,3.37,0.58,10.7,6,1227,65,216.0,0.5054508645183817,0.7179850839697136
7.7,0.27,0.34,1.8,0.028,26,168,0.9911,2.99,0.48,12.1,7,1228,76,343.0,0.7381023645936265,0.8438377837054513
6.7,0.16,0.32,12.5,0.035,18,156,0.99666,2.88,0.36,9,6,1229,93,216.0,2.469169111650908,0.7179850839697136
6.9,0.19,0.4,1.4,0.036,14,55,0.9909,3.08,0.68,11.5,7,1230,82,343.0,452.750159745066,0.8438377837054513
8.7,0.49,0.57,17.8,0.052,34,243,1.0007,2.98,0.82,9,5,1231,85,125.0,1.9350309162129073,0.7877145121442345
6.6,0.58,0.3,5.1,0.057,30,123,0.9949,3.24,0.38,9,5,1232,52,125.0,0.6776767737489423,0.7877145121442345
6.7,0.24,0.26,12.6,0.053,44,182,0.99802,3.42,0.42,9.7,5,1233,20,125.0,0.5007059755266401,0.7877145121442345
7,0.35,0.17,1.1,0.049,7,119,0.99297,3.13,0.36,9.7,6,1234,44,216.0,0.624247915957391,0.7179850839697136
6.5,0.19,0.34,1.6,0.029,39,116,0.98954,3.21,0.68,12.5,6,1235,20,216.0,1.5307706636086045,0.7179850839697136
7.6,0.31,0.23,12.7,0.054,20,139,0.99836,3.16,0.5,9.7,4,1236,40,64.0,42.75389204518311,0.39185723042955
6.9,0.25,0.26,5.2,0.024,36,135,0.9948,3.16,0.72,10.7,7,1237,97,343.0,3.4316540204088875,0.8438377837054513
8.3,0.24,0.27,2.1,0.03,22,162,0.9914,2.99,0.68,11.9,6,1238,11,216.0,0.8258327535927874,0.7179850839697136
7,0.28,0.33,14.6,0.043,47,168,0.9994,3.34,0.67,8.8,6,1239,23,216.0,0.5163972412435507,0.7179850839697136
6.4,0.18,0.32,9.6,0.052,24,90,0.9963,3.35,0.49,9.4,6,1240,60,216.0,0.5552222774787479,0.7179850839697136
6.6,0.545,0.04,2.5,0.031,48,111,0.9906,3.14,0.32,11.9,5,1241,1,125.0,1.0762437345800646,0.7877145121442345
7.4,0.27,0.48,1.1,0.047,17,132,0.9914,3.19,0.49,11.6,6,1242,97,216.0,8.172147190013233,0.7179850839697136
7.3,0.28,0.37,1.2,0.039,26,99,0.99198,3.01,0.62,10.8,5,1243,31,125.0,8.165396648031217,0.7877145121442345
9.3,0.31,0.49,1.3,0.042,34,147,0.9948,3.11,0.46,9.8,5,1244,67,125.0,1.0759999885023952,0.7877145121442345
6.1,0.25,0.49,7.6,0.052,67,226,0.9956,3.16,0.47,8.9,5,1245,63,125.0,0.5551833504488206,0.7877145121442345
6.2,0.2,0.49,1.6,0.065,17,143,0.9937,3.22,0.52,9.2,6,1246,66,216.0,0.516416980339521,0.7179850839697136
7.2,0.16,0.35,1.2,0.031,27,84,0.9928,3.33,0.34,9.9,5,1247,5,125.0,0.8259734530269816,0.7877145121442345
7.1,0.13,0.4,1.2,0.047,54,134,0.9932,3.3,0.97,9.8,7,1248,85,343.0,3.4334081221451975,0.8438377837054513
7,0.32,0.31,6.4,0.031,38,115,0.99235,3.38,0.58,12.2,7,1249,83,343.0,42.67107989393505,0.8438377837054513
7.8,0.965,0.6,65.8,0.074,8,160,1.03898,3.39,0.69,11.7,6,1250,89,216.0,1.530307007979648,0.7179850839697136
7.8,0.17,0.5,1.3,0.045,35,140,0.9904,3.16,0.4,12,6,1251,48,216.0,0.6241822650930177,0.7179850839697136
7.2,0.4,0.49,1.1,0.048,11,138,0.9929,3.01,0.42,9.3,5,1252,2,125.0,0.5007099511796115,0.7877145121442345
6.3,0.25,0.23,14.9,0.039,47,142,0.99705,3.14,0.35,9.7,6,1253,2,216.0,0.6777620319858354,0.7179850839697136
6.2,0.37,0.24,6.1,0.032,19,86,0.98934,3.04,0.26,13.4,8,1254,11,512.0,1.9357228547564909,0.996833390848202
7.2,0.25,0.32,1.5,0.054,24,105,0.99154,3.17,0.48,11.1,6,1255,75,216.0,455.6371056757524,0.7179850839697136
7.1,0.27,0.27,10.4,0.041,26,114,0.99335,3.04,0.52,11.5,7,1256,53,343.0,2.4681354856384132,0.8438377837054513
6.2,0.22,0.28,2.2,0.04,24,125,0.9917,3.19,0.48,10.5,6,1257,63,216.0,0.7379949070681119,0.7179850839697136
7.4,0.13,0.39,4.7,0.042,36,137,0.995,3.36,0.56,10.3,7,1258,76,343.0,0.5054397342920318,0.8438377837054513
6.4,0.24,0.29,11.4,0.051,32,166,0.9968,3.31,0.45,9.5,5,1259,88,125.0,0.5874329448518052,0.7877145121442345
5.5,0.23,0.19,2.2,0.044,39,161,0.99209,3.19,0.43,10.4,6,1260,97,216.0,1.2813004000052288,0.7179850839697136
7.2,0.34,0.28,10.4,0.108,43,187,0.99738,2.96,0.57,9.4,5,1261,67,125.0,16.545613995907598,0.7877145121442345
6.7,0.37,0.25,2.5,0.028,24,84,0.9909,3.14,0.36,11.7,6,1262,90,216.0,4.895986666762607,0.7179850839697136
7,0.2,0.37,2,0.03,26,136,0.9932,3.28,0.61,10.2,6,1263,10,216.0,0.9262100171797514,0.7179850839697136
6.6,0.24,0.22,12.3,0.051,35,146,0.99676,3.1,0.67,9.4,5,1264,11,125.0,0.5313943863093975,0.7877145121442345
6.8,0.25,0.28,5,0.035,42,126,0.99048,3.12,0.38,12.6,7,1265,93,343.0,0.5338306540218135,0.8438377837054513
8,0.18,0.49,1.8,0.061,10,145,0.9942,3.23,0.48,10,5,1266,20,125.0,0.9417969567652679,0.7877145121442345
8,0.22,0.28,14,0.053,83,197,0.9981,3.14,0.45,9.8,6,1267,86,216.0,5.167207761974886,0.7179850839697136
6.4,0.28,0.17,8.3,0.042,61,195,0.99577,3.22,0.46,9.4,5,1268,9,125.0,14.987386091188247,0.7877145121442345
6.7,0.21,0.32,5.4,0.047,29,140,0.995,3.39,0.46,9.7,6,1269,76,216.0,1.2531827582253812,0.7179850839697136
7.8,0.13,0.3,1.8,0.04,43,179,0.9955,3.43,0.41,9,5,1270,48,125.0,0.5831037280769218,0.7877145121442345
6.3,0.255,0.37,1.1,0.04,37,114,0.9905,3,0.39,10.9,6,1271,73,216.0,0.5064261264758764,0.7179850839697136
6.7,0.46,0.18,2.4,0.034,25,98,0.9896,3.08,0.44,12.6,7,1272,32,343.0,0.7472613290681004,0.8438377837054513
6,0.13,0.36,1.6,0.052,23,72,0.98974,3.1,0.5,11.5,7,1273,1,343.0,2.558458550704381,0.8438377837054513
6.3,0.31,0.34,2.2,0.045,20,77,0.9927,3.3,0.43,10.2,5,1274,53,125.0,282.4094708842237,0.7877145121442345
6.7,0.28,0.28,4.5,0.051,14,92,0.99224,3.36,0.58,11.9,6,1275,25,216.0,1.8784231374273983,0.7179850839697136
8.3,0.16,0.48,1.7,0.057,31,98,0.9943,3.15,0.41,10.3,6,1276,82,216.0,0.6706338544231109,0.7179850839697136
6.1,0.3,0.32,2.2,0.042,41,142,0.98952,3.31,0.44,12.7,7,1277,83,343.0,0.5004122678689766,0.8438377837054513
6.2,0.31,0.23,3.3,0.052,34,113,0.99429,3.16,0.48,8.4,5,1278,20,125.0,0.6298429194554338,0.7877145121442345
8.4,0.35,0.56,13.8,0.048,55,190,0.9993,3.07,0.58,9.4,6,1279,36,216.0,1.5705582087824037,0.7179850839697136
7.5,0.24,0.49,9.4,0.048,50,149,0.9962,3.17,0.59,10.5,7,1280,4,343.0,50.66755559276543,0.8438377837054513
7.7,0.26,0.32,1.2,0.04,26,117,0.993,3.21,0.56,10.8,5,1281,60,125.0,3.289403956534816,0.7877145121442345
6.4,0.595,0.14,5.2,0.058,15,97,0.9951,3.38,0.36,9,4,1282,28,64.0,0.8142197566608427,0.39185723042955
7.2,0.2,0.61,16.2,0.043,14,103,0.9987,3.06,0.36,9.2,6,1283,67,216.0,0.5147860079044679,0.7179850839697136
6.7,0.28,0.34,8.9,0.048,32,111,0.99455,3.25,0.54,11,7,1284,31,343.0,0.5585470898624925,0.8438377837054513
6.6,0.64,0.28,4.4,0.032,19,78,0.99036,3.11,0.62,12.9,6,1285,40,216.0,1.0970792133958325,0.7179850839697136
5.8,0.19,0.25,10.8,0.042,33,124,0.99646,3.22,0.41,9.2,6,1286,35,216.0,8.770447873130248,0.7179850839697136
5.9,0.29,0.16,7.9,0.044,48,197,0.99512,3.21,0.36,9.4,5,1287,13,125.0,7.6281188027073865,0.7877145121442345
8.2,0.28,0.42,1.8,0.031,30,93,0.9917,3.09,0.39,11.4,5,1288,19,125.0,1.0559251532756746,0.7877145121442345
6.2,0.3,0.32,1.2,0.052,32,185,0.99266,3.28,0.44,10.1,5,1289,26,125.0,0.5519757403124883,0.7877145121442345
8.3,0.14,0.36,8.8,0.026,13,60,0.9956,3.13,0.35,11.05,5,1290,64,125.0,0.518118163060146,0.7877145121442345
6.5,0.32,0.12,11.5,0.033,35,165,0.9974,3.22,0.32,9,5,1291,11,125.0,0.8379735479835096,0.7877145121442345
7.1,0.23,0.39,13.7,0.058,26,172,0.99755,2.9,0.46,9,6,1292,14,216.0,3.585787766924069,0.7179850839697136
6.5,0.32,0.45,7.7,0.022,31,97,0.99134,3.2,0.7,12.7,7,1293,11,343.0,36.49907169374618,0.8438377837054513
5.4,0.22,0.35,6.5,0.029,26,87,0.99092,3.29,0.44,12.5,7,1294,47,343.0,1.4922633608504645,0.8438377837054513
6.4,0.14,0.31,1.2,0.034,53,138,0.99084,3.38,0.35,11.5,7,1295,60,343.0,0.6187600235505316,0.8438377837054513
6.8,0.26,0.32,7,0.041,38,118,0.9939,3.25,0.52,10.8,6,1296,49,216.0,0.5010833941762942,0.7179850839697136
6.4,0.28,0.19,5.4,0.042,67,181,0.99435,3.31,0.35,10.2,6,1297,83,216.0,0.685027026664794,0.7179850839697136
6.8,0.37,0.51,11.8,0.044,62,163,0.9976,3.19,0.44,8.8,5,1298,56,125.0,1.9952818082060066,0.7877145121442345
7,0.22,0.26,1.1,0.037,20,71,0.9902,3.1,0.38,11.7,6,1299,8,216.0,848.2377145746888,0.7179850839697136
6,0.13,0.28,5.7,0.038,56,189.5,0.9948,3.59,0.43,10.6,7,1300,33,343.0,2.3838641470261117,0.8438377837054513
6.9,0.18,0.33,1,0.054,24,164,0.9926,3.42,0.51,10.5,5,1301,12,125.0,0.7291201579254043,0.7877145121442345
5.2,0.335,0.2,1.7,0.033,17,74,0.99002,3.34,0.48,12.3,6,1302,65,216.0,0.5045472404195984,0.7179850839697136
7.3,0.41,0.24,6.8,0.057,41,163,0.9949,3.2,0.41,9.9,6,1303,77,216.0,0.5918523383554879,0.7179850839697136
6.4,0.32,0.26,7.9,0.05,53,180,0.99514,3.14,0.5,9.6,5,1304,34,125.0,1.3102357012733794,0.7877145121442345
5.8,0.32,0.31,2.7,0.049,25,153,0.99067,3.44,0.73,12.2,7,1305,99,343.0,18.34008055757971,0.8438377837054513
6.4,0.3,0.16,7.5,0.05,55,191,0.9959,3.17,0.49,9,5,1306,47,125.0,4.649123291280619,0.7877145121442345
6.4,0.23,0.35,10.3,0.042,54,140,0.9967,3.23,0.47,9.2,5,1307,36,125.0,0.9113262167766207,0.7877145121442345
6,0.24,0.28,3.95,0.038,61,134,0.99146,3.3,0.54,11.3,7,1308,8,343.0,0.5290863704491195,0.8438377837054513
6.2,0.28,0.45,7.5,0.045,46,203,0.99573,3.26,0.46,9.2,6,1309,86,216.0,0.5363394525101788,0.7179850839697136
6.9,0.19,0.49,6.6,0.036,49,172,0.9932,3.2,0.27,11.5,6,1310,70,216.0,0.9577422856828653,0.7179850839697136
7.4,0.25,0.28,7.25,0.028,14,78,0.99238,2.94,0.37,11.5,7,1311,80,343.0,5.4588780408645645,0.8438377837054513
6.1,0.45,0.27,0.8,0.039,13,82,0.9927,3.23,0.32,9.5,5,1312,56,125.0,13.656206235197704,0.7877145121442345
6.6,0.22,0.23,17.3,0.047,37,118,0.99906,3.08,0.46,8.8,6,1313,18,216.0,1.2264870808663655,0.7179850839697136
7.4,0.21,0.27,1.2,0.041,27,99,0.9927,3.19,0.33,9.8,6,1314,0,216.0,0.5789632757344143,0.7179850839697136
6.6,0.24,0.35,7.7,0.031,36,135,0.9938,3.19,0.37,10.5,5,1315,97,125.0,0.507483807308849,0.7877145121442345
6.2,0.22,0.3,12.4,0.054,108,152,0.99728,3.1,0.47,9.5,6,1316,79,216.0,0.7567111406136308,0.7179850839697136
6.4,0.31,0.4,6.4,0.039,39,191,0.99513,3.14,0.52,9.8,5,1317,62,125.0,2.6531036209664736,0.7877145121442345
5.6,0.185,0.19,7.1,0.048,36,110,0.99438,3.26,0.41,9.5,6,1318,17,216.0,192.84674290798574,0.7179850839697136
6.6,0.22,0.35,1.4,0.05,23,83,0.99019,3.17,0.48,12,7,1319,33,343.0,1.824545262309788,0.8438377837054513
6.8,0.22,0.35,17.5,0.039,38,153,0.9994,3.24,0.42,9,6,1320,97,216.0,0.6638036313292748,0.7179850839697136
6.8,0.24,0.29,2,0.044,15,96,0.99232,3.23,0.64,10.4,8,1321,15,512.0,0.5001971706165024,0.996833390848202
6.4,0.4,0.25,4.2,0.032,15,91,0.98988,3.26,0.52,13.1,6,1322,72,216.0,0.6356135221991497,0.7179850839697136
6.9,0.16,0.3,9.6,0.057,50,185,0.9978,3.39,0.38,9.6,6,1323,39,216.0,1.612173296572836,0.7179850839697136
6.4,0.225,0.48,2.2,0.115,29,104,0.9918,3.24,0.58,12.1,6,1324,16,216.0,61.010929582286686,0.7179850839697136
6.4,0.24,0.23,7.3,0.069,31,157,0.9962,3.25,0.53,9.1,5,1325,9,125.0,3.156303302104905,0.7877145121442345
8.1,0.26,0.37,1.9,0.072,48,159,0.9949,3.37,0.7,10.9,6,1326,40,216.0,0.8029749395490573,0.7179850839697136
6.8,0.23,0.39,16.1,0.053,71,194,0.9988,3.18,0.64,10.2,6,1327,20,216.0,0.5132626006098021,0.7179850839697136
5.7,0.26,0.3,1.8,0.039,30,105,0.98995,3.48,0.52,12.5,7,1328,59,343.0,0.5619901779622474,0.8438377837054513
6.6,0.18,0.26,17.3,0.051,17,149,0.9984,3,0.43,9.4,6,1329,29,216.0,1.118702638698763,0.7179850839697136
6,0.31,0.27,2.3,0.042,19,120,0.98952,3.32,0.41,12.7,7,1330,98,343.0,9.438475338737517,0.8438377837054513
6.9,0.19,0.35,13.5,0.038,49,118,0.99546,3,0.63,10.7,6,1331,43,216.0,7.143259396727458,0.7179850839697136
7.1,0.18,0.42,1.4,0.045,47,157,0.9916,2.95,0.31,10.5,6,1332,99,216.0,1.0365678333659942,0.7179850839697136
8.1,0.5,0.47,1.1,0.037,23,126,0.9938,3.21,0.42,10.9,5,1333,39,125.0,0.5488816036071579,0.7877145121442345
9.4,0.17,0.55,1.6,0.049,14,94,0.9949,3.02,0.61,10.3,6,1334,95,216.0,0.5199093637009683,0.7179850839697136
7.3,0.155,0.49,1.3,0.039,34,136,0.9926,3.14,0.77,10.5,6,1335,72,216.0,0.8503712837377126,0.7179850839697136
6.6,0.34,0.2,1,0.053,26,112,0.99336,3.32,0.55,9.1,5,1336,69,125.0,3.749142058760417,0.7877145121442345
6.8,0.15,0.41,12.9,0.044,79.5,183,0.99742,3.24,0.78,10.2,6,1337,2,216.0,31.5799763691707,0.7179850839697136
6.3,0.19,0.32,2.8,0.046,18,80,0.99043,2.92,0.47,11.05,6,1338,56,216.0,1.4558462303371535,0.7179850839697136
7.6,0.28,0.49,20.15,0.06,30,145,1.00196,3.01,0.44,8.5,5,1339,69,125.0,0.613503842720739,0.7877145121442345
6,0.2,0.33,1.1,0.039,45,126,0.99051,3.31,0.45,11.6,7,1340,19,343.0,0.5015358692185703,0.8438377837054513
6.2,0.36,0.45,10.4,0.06,22,184,0.99711,3.31,0.56,9.8,6,1341,35,216.0,0.6925185543747934,0.7179850839697136
6.4,0.27,0.29,3.9,0.034,62,140,0.99237,3.1,0.59,11.1,6,1342,90,216.0,2.057959905026988,0.7179850839697136
7,0.3,0.28,2.2,0.042,21,177,0.99166,3.2,0.57,11.4,5,1343,94,125.0,2100.338213934137,0.7877145121442345
6,0.26,0.32,3.8,0.029,48,180,0.99011,3.15,0.34,12,6,1344,74,216.0,2.304191197518143,0.7179850839697136
7.7,0.25,0.49,2.5,0.047,31,169,0.99252,3.07,0.57,10.6,6,1345,24,216.0,0.7205167560718971,0.7179850839697136
7.8,0.28,0.25,3.4,0.024,27,99,0.98959,2.98,0.37,13,6,1346,97,216.0,0.5037359682510706,0.7179850839697136
8,0.17,0.29,2.4,0.029,52,119,0.98944,3.03,0.33,12.9,6,1347,99,216.0,0.5964155957961373,0.7179850839697136
7.1,0.31,0.17,1,0.042,21,144,0.99304,3.13,0.4,9.6,5,1348,8,125.0,1.340374749904286,0.7877145121442345
7.6,0.23,0.29,8.6,0.053,65,146,0.9963,3.11,0.32,9.8,6,1349,62,216.0,20.44651404138808,0.7179850839697136
6.7,0.11,0.26,14.8,0.053,44,95,0.99676,3.2,0.35,9.8,6,1350,24,216.0,4.42114622097023,0.7179850839697136
7.1,0.26,0.32,14.45,0.074,29,107,0.998,2.96,0.42,9.2,6,1351,69,216.0,0.8969377343387497,0.7179850839697136
6,0.28,0.34,1.6,0.119,33,104,0.9921,3.19,0.38,10.2,6,1352,88,216.0,0.5268757348499536,0.7179850839697136
7.8,0.22,0.26,9,0.047,38,132,0.997,3.25,0.53,10.2,6,1353,0,216.0,0.5389506241346905,0.7179850839697136
6,0.26,0.42,5.2,0.027,70,178,0.9914,3.4,0.4,12.3,8,1354,83,512.0,0.9742499702958228,0.996833390848202
6.8,0.37,0.28,1.9,0.024,64,106,0.98993,3.45,0.6,12.6,8,1355,55,512.0,5.776890460828216,0.996833390848202
6.2,0.25,0.44,15.8,0.057,39,167,0.99804,3.14,0.51,9.2,5,1356,79,125.0,12.49668562552788,0.7877145121442345
6.8,0.19,0.71,17.5,0.042,21,114,0.99784,2.85,0.5,9.5,6,1357,90,216.0,1.2008215861248217,0.7179850839697136
6.5,0.32,0.23,8.5,0.051,20,138,0.9943,3.03,0.42,10.7,5,1358,0,125.0,0.5749565372583777,0.7877145121442345
7,0.13,0.37,12.85,0.042,36,105,0.99581,3.05,0.55,10.7,6,1359,29,216.0,0.5086245838616844,0.7179850839697136
5.9,0.3,0.3,2,0.03,38,142,0.98892,3.41,0.41,12.9,7,1360,98,343.0,0.7664622019895458,0.8438377837054513
6.5,0.25,0.32,9.9,0.045,41,128,0.99636,3.18,0.52,9.6,6,1361,60,216.0,2.753538814394229,0.7179850839697136
8.6,0.485,0.29,4.1,0.026,19,101,0.9918,3.01,0.38,12.4,5,1362,7,125.0,140.02210400476937,0.7877145121442345
4.4,0.32,0.39,4.3,0.03,31,127,0.98904,3.46,0.36,12.8,8,1363,62,512.0,1.7732264916039466,0.996833390848202
8.1,0.24,0.26,11,0.043,41,211,0.99676,3.11,0.49,10,6,1364,30,216.0,0.6571796746110624,0.7179850839697136
6.5,0.19,0.1,1.3,0.046,23,107,0.9937,3.29,0.45,10,5,1365,23,125.0,0.5000605488119357,0.7877145121442345
7,0.24,0.3,4.2,0.04,41,213,0.9927,3.28,0.49,11.8,6,1366,19,216.0,0.6415647821473064,0.7179850839697136
6.2,0.22,0.2,20.8,0.035,58,184,1.00022,3.11,0.53,9,6,1367,25,216.0,1.6557274724713706,0.7179850839697136
7.2,0.23,0.39,14.2,0.058,49,192,0.9979,2.98,0.48,9,7,1368,92,343.0,74.89087206342936,0.8438377837054513
5.8,0.34,0.21,7.2,0.041,48,146,0.99441,3.16,0.49,9.8,5,1369,19,125.0,3.031586254261326,0.7877145121442345
4.9,0.335,0.14,1.3,0.036,69,168,0.99212,3.47,0.46,10.4666666666667,5,1370,41,125.0,0.7920847259097941,0.7877145121442345
7.1,0.21,0.27,8.6,0.056,26,111,0.9956,2.95,0.52,9.5,5,1371,0,125.0,0.5118260242258523,0.7877145121442345
6.5,0.08,0.33,1.9,0.028,23,93,0.991,3.34,0.7,12,7,1372,59,343.0,0.5655540903844409,0.8438377837054513
5.7,0.2,0.3,2.5,0.046,38,125,0.99276,3.34,0.5,9.9,6,1373,44,216.0,1.141152294052567,0.7179850839697136
5.6,0.35,0.14,5,0.046,48,198,0.9937,3.3,0.71,10.3,5,1374,42,125.0,10.187495972553528,0.7877145121442345
6.3,0.21,0.58,10,0.081,34,126,0.9962,2.95,0.46,8.9,5,1375,40,125.0,6.70421817178574,0.7877145121442345
7,0.27,0.36,20.7,0.045,45,170,1.001,3,0.45,8.8,6,1376,43,216.0,1.0178960026374893,0.7179850839697136
6.9,0.25,0.35,9.2,0.034,42,150,0.9947,3.21,0.36,11.5,6,1377,70,216.0,0.5458987072903121,0.7179850839697136
7.2,0.24,0.19,7.7,0.045,53,176,0.9958,3.17,0.38,9.5,5,1378,69,125.0,0.5217917691355302,0.7877145121442345
7.2,0.2,0.28,1.6,0.028,13,168,0.99203,3.17,1.06,11.5,6,1379,65,216.0,0.8631824583607659,0.7179850839697136
5.1,0.14,0.25,0.7,0.039,15,89,0.9919,3.22,0.43,9.2,6,1380,17,216.0,3.9245477859804194,0.7179850839697136
7.8,0.28,0.34,1.6,0.028,32,118,0.9901,3,0.38,12.1,7,1381,94,343.0,27.59627718750966,0.8438377837054513
