fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,feature1,feature2,feature3,feature4,feature5
8.7,0.49,0.57,17.8,0.052,34,243,1.0007,2.98,0.82,9,5,1231,24,784,222,656,12
6.6,0.58,0.3,5.1,0.057,30,123,0.9949,3.24,0.38,9,5,1232,17,718,131,511,383
6.7,0.24,0.26,12.6,0.053,44,182,0.99802,3.42,0.42,9.7,5,1233,89,745,225,612,94
7,0.35,0.17,1.1,0.049,7,119,0.99297,3.13,0.36,9.7,6,1234,13,618,69,567,12
6.5,0.19,0.34,1.6,0.029,39,116,0.98954,3.21,0.68,12.5,6,1235,1,565,243,741,242
7.6,0.31,0.23,12.7,0.054,20,139,0.99836,3.16,0.5,9.7,4,1236,67,961,67,550,115
6.9,0.25,0.26,5.2,0.024,36,135,0.9948,3.16,0.72,10.7,7,1237,37,837,131,557,346
8.3,0.24,0.27,2.1,0.03,22,162,0.9914,2.99,0.68,11.9,6,1238,96,717,112,717,6
7,0.28,0.33,14.6,0.043,47,168,0.9994,3.34,0.67,8.8,6,1239,82,955,243,512,73
6.4,0.18,0.32,9.6,0.052,24,90,0.9963,3.35,0.49,9.4,6,1240,62,769,219,517,71
6.6,0.545,0.04,2.5,0.031,48,111,0.9906,3.14,0.32,11.9,5,1241,14,921,221,670,495
7.4,0.27,0.48,1.1,0.047,17,132,0.9914,3.19,0.49,11.6,6,1242,57,694,119,711,163
7.3,0.28,0.37,1.2,0.039,26,99,0.99198,3.01,0.62,10.8,5,1243,4,652,220,685,131
9.3,0.31,0.49,1.3,0.042,34,147,0.9948,3.11,0.46,9.8,5,1244,22,544,109,696,22
6.1,0.25,0.49,7.6,0.052,67,226,0.9956,3.16,0.47,8.9,5,1245,49,506,37,678,145
6.2,0.2,0.49,1.6,0.065,17,143,0.9937,3.22,0.52,9.2,6,1246,41,1000,121,615,99
7.2,0.16,0.35,1.2,0.031,27,84,0.9928,3.33,0.34,9.9,5,1247,50,542,115,596,340
7.1,0.13,0.4,1.2,0.047,54,134,0.9932,3.3,0.97,9.8,7,1248,99,784,70,518,413
7,0.32,0.31,6.4,0.031,38,115,0.99235,3.38,0.58,12.2,7,1249,13,965,145,710,348
7.8,0.965,0.6,65.8,0.074,8,160,1.03898,3.39,0.69,11.7,6,1250,40,997,91,626,469
7.8,0.17,0.5,1.3,0.045,35,140,0.9904,3.16,0.4,12,6,1251,25,908,18,538,19
7.2,0.4,0.49,1.1,0.048,11,138,0.9929,3.01,0.42,9.3,5,1252,73,836,124,745,231
6.3,0.25,0.23,14.9,0.039,47,142,0.99705,3.14,0.35,9.7,6,1253,26,854,7,573,335
6.2,0.37,0.24,6.1,0.032,19,86,0.98934,3.04,0.26,13.4,8,1254,21,702,63,510,496
7.2,0.25,0.32,1.5,0.054,24,105,0.99154,3.17,0.48,11.1,6,1255,31,839,48,640,100
7.1,0.27,0.27,10.4,0.041,26,114,0.99335,3.04,0.52,11.5,7,1256,36,563,14,699,284
6.2,0.22,0.28,2.2,0.04,24,125,0.9917,3.19,0.48,10.5,6,1257,82,793,73,688,199
7.4,0.13,0.39,4.7,0.042,36,137,0.995,3.36,0.56,10.3,7,1258,1,969,185,575,86
6.4,0.24,0.29,11.4,0.051,32,166,0.9968,3.31,0.45,9.5,5,1259,33,568,47,505,197
5.5,0.23,0.19,2.2,0.044,39,161,0.99209,3.19,0.43,10.4,6,1260,74,762,165,605,500
7.2,0.34,0.28,10.4,0.108,43,187,0.99738,2.96,0.57,9.4,5,1261,72,918,166,742,433
6.7,0.37,0.25,2.5,0.028,24,84,0.9909,3.14,0.36,11.7,6,1262,69,572,250,520,278
7,0.2,0.37,2,0.03,26,136,0.9932,3.28,0.61,10.2,6,1263,48,871,19,527,229
6.6,0.24,0.22,12.3,0.051,35,146,0.99676,3.1,0.67,9.4,5,1264,73,826,87,696,40
6.8,0.25,0.28,5,0.035,42,126,0.99048,3.12,0.38,12.6,7,1265,31,553,182,705,32
8,0.18,0.49,1.8,0.061,10,145,0.9942,3.23,0.48,10,5,1266,27,822,112,696,274
8,0.22,0.28,14,0.053,83,197,0.9981,3.14,0.45,9.8,6,1267,48,503,46,532,357
6.4,0.28,0.17,8.3,0.042,61,195,0.99577,3.22,0.46,9.4,5,1268,64,711,237,666,297
6.7,0.21,0.32,5.4,0.047,29,140,0.995,3.39,0.46,9.7,6,1269,48,922,195,593,296
7.8,0.13,0.3,1.8,0.04,43,179,0.9955,3.43,0.41,9,5,1270,29,701,86,729,10
6.3,0.255,0.37,1.1,0.04,37,114,0.9905,3,0.39,10.9,6,1271,94,605,46,638,321
6.7,0.46,0.18,2.4,0.034,25,98,0.9896,3.08,0.44,12.6,7,1272,86,812,63,599,447
6,0.13,0.36,1.6,0.052,23,72,0.98974,3.1,0.5,11.5,7,1273,78,657,21,680,197
6.3,0.31,0.34,2.2,0.045,20,77,0.9927,3.3,0.43,10.2,5,1274,84,972,169,503,421
6.7,0.28,0.28,4.5,0.051,14,92,0.99224,3.36,0.58,11.9,6,1275,50,682,181,713,90
8.3,0.16,0.48,1.7,0.057,31,98,0.9943,3.15,0.41,10.3,6,1276,0,684,116,750,235
6.1,0.3,0.32,2.2,0.042,41,142,0.98952,3.31,0.44,12.7,7,1277,38,634,88,708,20
6.2,0.31,0.23,3.3,0.052,34,113,0.99429,3.16,0.48,8.4,5,1278,75,794,207,616,320
8.4,0.35,0.56,13.8,0.048,55,190,0.9993,3.07,0.58,9.4,6,1279,46,530,112,576,41
7.5,0.24,0.49,9.4,0.048,50,149,0.9962,3.17,0.59,10.5,7,1280,10,512,118,580,176
7.7,0.26,0.32,1.2,0.04,26,117,0.993,3.21,0.56,10.8,5,1281,72,694,113,605,351
6.4,0.595,0.14,5.2,0.058,15,97,0.9951,3.38,0.36,9,4,1282,26,722,43,665,20
7.2,0.2,0.61,16.2,0.043,14,103,0.9987,3.06,0.36,9.2,6,1283,57,655,41,516,75
6.7,0.28,0.34,8.9,0.048,32,111,0.99455,3.25,0.54,11,7,1284,95,574,44,690,61
6.6,0.64,0.28,4.4,0.032,19,78,0.99036,3.11,0.62,12.9,6,1285,75,916,157,624,485
5.8,0.19,0.25,10.8,0.042,33,124,0.99646,3.22,0.41,9.2,6,1286,35,921,188,519,86
5.9,0.29,0.16,7.9,0.044,48,197,0.99512,3.21,0.36,9.4,5,1287,74,588,111,611,399
8.2,0.28,0.42,1.8,0.031,30,93,0.9917,3.09,0.39,11.4,5,1288,9,580,22,647,118
6.2,0.3,0.32,1.2,0.052,32,185,0.99266,3.28,0.44,10.1,5,1289,48,917,143,503,252
8.3,0.14,0.36,8.8,0.026,13,60,0.9956,3.13,0.35,11.05,5,1290,78,585,18,597,390
6.5,0.32,0.12,11.5,0.033,35,165,0.9974,3.22,0.32,9,5,1291,25,877,127,596,35
7.1,0.23,0.39,13.7,0.058,26,172,0.99755,2.9,0.46,9,6,1292,8,556,232,595,190
6.5,0.32,0.45,7.7,0.022,31,97,0.99134,3.2,0.7,12.7,7,1293,22,944,188,728,2
5.4,0.22,0.35,6.5,0.029,26,87,0.99092,3.29,0.44,12.5,7,1294,86,761,129,743,443
6.4,0.14,0.31,1.2,0.034,53,138,0.99084,3.38,0.35,11.5,7,1295,87,872,78,713,6
6.8,0.26,0.32,7,0.041,38,118,0.9939,3.25,0.52,10.8,6,1296,37,851,52,621,100
6.4,0.28,0.19,5.4,0.042,67,181,0.99435,3.31,0.35,10.2,6,1297,2,966,200,726,168
6.8,0.37,0.51,11.8,0.044,62,163,0.9976,3.19,0.44,8.8,5,1298,63,876,38,719,443
7,0.22,0.26,1.1,0.037,20,71,0.9902,3.1,0.38,11.7,6,1299,52,679,141,734,425
6,0.13,0.28,5.7,0.038,56,189.5,0.9948,3.59,0.43,10.6,7,1300,68,783,15,692,112
6.9,0.18,0.33,1,0.054,24,164,0.9926,3.42,0.51,10.5,5,1301,28,572,150,540,341
5.2,0.335,0.2,1.7,0.033,17,74,0.99002,3.34,0.48,12.3,6,1302,9,638,6,721,257
7.3,0.41,0.24,6.8,0.057,41,163,0.9949,3.2,0.41,9.9,6,1303,17,818,37,743,208
6.4,0.32,0.26,7.9,0.05,53,180,0.99514,3.14,0.5,9.6,5,1304,6,706,160,661,500
5.8,0.32,0.31,2.7,0.049,25,153,0.99067,3.44,0.73,12.2,7,1305,22,914,179,694,92
6.4,0.3,0.16,7.5,0.05,55,191,0.9959,3.17,0.49,9,5,1306,67,829,130,510,101
6.4,0.23,0.35,10.3,0.042,54,140,0.9967,3.23,0.47,9.2,5,1307,51,633,216,732,489
6,0.24,0.28,3.95,0.038,61,134,0.99146,3.3,0.54,11.3,7,1308,32,729,74,574,46
6.2,0.28,0.45,7.5,0.045,46,203,0.99573,3.26,0.46,9.2,6,1309,25,729,242,733,207
6.9,0.19,0.49,6.6,0.036,49,172,0.9932,3.2,0.27,11.5,6,1310,17,931,122,614,19
7.4,0.25,0.28,7.25,0.028,14,78,0.99238,2.94,0.37,11.5,7,1311,50,739,141,518,151
6.1,0.45,0.27,0.8,0.039,13,82,0.9927,3.23,0.32,9.5,5,1312,31,950,163,537,318
6.6,0.22,0.23,17.3,0.047,37,118,0.99906,3.08,0.46,8.8,6,1313,92,750,110,586,111
7.4,0.21,0.27,1.2,0.041,27,99,0.9927,3.19,0.33,9.8,6,1314,57,579,247,623,245
6.6,0.24,0.35,7.7,0.031,36,135,0.9938,3.19,0.37,10.5,5,1315,60,990,130,503,83
6.2,0.22,0.3,12.4,0.054,108,152,0.99728,3.1,0.47,9.5,6,1316,72,563,66,659,328
6.4,0.31,0.4,6.4,0.039,39,191,0.99513,3.14,0.52,9.8,5,1317,33,757,163,729,499
5.6,0.185,0.19,7.1,0.048,36,110,0.99438,3.26,0.41,9.5,6,1318,15,601,106,604,226
6.6,0.22,0.35,1.4,0.05,23,83,0.99019,3.17,0.48,12,7,1319,2,585,225,664,116
6.8,0.22,0.35,17.5,0.039,38,153,0.9994,3.24,0.42,9,6,1320,26,932,56,507,183
6.8,0.24,0.29,2,0.044,15,96,0.99232,3.23,0.64,10.4,8,1321,21,697,18,577,342
6.4,0.4,0.25,4.2,0.032,15,91,0.98988,3.26,0.52,13.1,6,1322,42,675,125,711,169
6.9,0.16,0.3,9.6,0.057,50,185,0.9978,3.39,0.38,9.6,6,1323,94,698,165,725,480
6.4,0.225,0.48,2.2,0.115,29,104,0.9918,3.24,0.58,12.1,6,1324,48,922,12,604,275
6.4,0.24,0.23,7.3,0.069,31,157,0.9962,3.25,0.53,9.1,5,1325,7,690,124,718,441
8.1,0.26,0.37,1.9,0.072,48,159,0.9949,3.37,0.7,10.9,6,1326,23,896,200,628,456
6.8,0.23,0.39,16.1,0.053,71,194,0.9988,3.18,0.64,10.2,6,1327,15,541,239,677,115
5.7,0.26,0.3,1.8,0.039,30,105,0.98995,3.48,0.52,12.5,7,1328,49,688,3,589,317
6.6,0.18,0.26,17.3,0.051,17,149,0.9984,3,0.43,9.4,6,1329,84,570,65,690,314
6,0.31,0.27,2.3,0.042,19,120,0.98952,3.32,0.41,12.7,7,1330,46,747,140,617,211
6.9,0.19,0.35,13.5,0.038,49,118,0.99546,3,0.63,10.7,6,1331,89,888,196,579,193
7.1,0.18,0.42,1.4,0.045,47,157,0.9916,2.95,0.31,10.5,6,1332,17,867,91,695,238
8.1,0.5,0.47,1.1,0.037,23,126,0.9938,3.21,0.42,10.9,5,1333,31,936,63,712,396
9.4,0.17,0.55,1.6,0.049,14,94,0.9949,3.02,0.61,10.3,6,1334,20,579,56,740,284
7.3,0.155,0.49,1.3,0.039,34,136,0.9926,3.14,0.77,10.5,6,1335,35,628,154,713,133
6.6,0.34,0.2,1,0.053,26,112,0.99336,3.32,0.55,9.1,5,1336,99,652,30,554,57
6.8,0.15,0.41,12.9,0.044,79.5,183,0.99742,3.24,0.78,10.2,6,1337,53,774,100,641,207
6.3,0.19,0.32,2.8,0.046,18,80,0.99043,2.92,0.47,11.05,6,1338,100,936,245,689,184
7.6,0.28,0.49,20.15,0.06,30,145,1.00196,3.01,0.44,8.5,5,1339,32,908,131,508,71
6,0.2,0.33,1.1,0.039,45,126,0.99051,3.31,0.45,11.6,7,1340,22,835,77,727,363
6.2,0.36,0.45,10.4,0.06,22,184,0.99711,3.31,0.56,9.8,6,1341,90,982,235,701,375
6.4,0.27,0.29,3.9,0.034,62,140,0.99237,3.1,0.59,11.1,6,1342,20,932,113,501,349
7,0.3,0.28,2.2,0.042,21,177,0.99166,3.2,0.57,11.4,5,1343,83,891,118,686,233
6,0.26,0.32,3.8,0.029,48,180,0.99011,3.15,0.34,12,6,1344,51,776,77,622,27
7.7,0.25,0.49,2.5,0.047,31,169,0.99252,3.07,0.57,10.6,6,1345,14,556,222,707,42
7.8,0.28,0.25,3.4,0.024,27,99,0.98959,2.98,0.37,13,6,1346,9,903,130,530,436
8,0.17,0.29,2.4,0.029,52,119,0.98944,3.03,0.33,12.9,6,1347,56,589,56,740,474
7.1,0.31,0.17,1,0.042,21,144,0.99304,3.13,0.4,9.6,5,1348,48,640,1,501,122
7.6,0.23,0.29,8.6,0.053,65,146,0.9963,3.11,0.32,9.8,6,1349,9,880,46,748,450
6.7,0.11,0.26,14.8,0.053,44,95,0.99676,3.2,0.35,9.8,6,1350,23,511,106,648,449
7.1,0.26,0.32,14.45,0.074,29,107,0.998,2.96,0.42,9.2,6,1351,75,784,107,748,147
6,0.28,0.34,1.6,0.119,33,104,0.9921,3.19,0.38,10.2,6,1352,83,744,63,590,110
7.8,0.22,0.26,9,0.047,38,132,0.997,3.25,0.53,10.2,6,1353,55,519,102,644,284
6,0.26,0.42,5.2,0.027,70,178,0.9914,3.4,0.4,12.3,8,1354,10,985,39,641,88
6.8,0.37,0.28,1.9,0.024,64,106,0.98993,3.45,0.6,12.6,8,1355,8,645,17,649,109
6.2,0.25,0.44,15.8,0.057,39,167,0.99804,3.14,0.51,9.2,5,1356,90,974,13,687,367
6.8,0.19,0.71,17.5,0.042,21,114,0.99784,2.85,0.5,9.5,6,1357,95,891,211,644,405
6.5,0.32,0.23,8.5,0.051,20,138,0.9943,3.03,0.42,10.7,5,1358,70,798,127,552,498
7,0.13,0.37,12.85,0.042,36,105,0.99581,3.05,0.55,10.7,6,1359,36,512,25,650,468
5.9,0.3,0.3,2,0.03,38,142,0.98892,3.41,0.41,12.9,7,1360,46,825,206,741,316
6.5,0.25,0.32,9.9,0.045,41,128,0.99636,3.18,0.52,9.6,6,1361,16,584,165,694,493
8.6,0.485,0.29,4.1,0.026,19,101,0.9918,3.01,0.38,12.4,5,1362,10,733,132,643,235
4.4,0.32,0.39,4.3,0.03,31,127,0.98904,3.46,0.36,12.8,8,1363,99,986,236,522,161
8.1,0.24,0.26,11,0.043,41,211,0.99676,3.11,0.49,10,6,1364,26,777,191,510,408
6.5,0.19,0.1,1.3,0.046,23,107,0.9937,3.29,0.45,10,5,1365,81,555,18,581,109
7,0.24,0.3,4.2,0.04,41,213,0.9927,3.28,0.49,11.8,6,1366,97,516,56,695,377
6.2,0.22,0.2,20.8,0.035,58,184,1.00022,3.11,0.53,9,6,1367,59,851,87,599,410
7.2,0.23,0.39,14.2,0.058,49,192,0.9979,2.98,0.48,9,7,1368,63,618,113,511,489
5.8,0.34,0.21,7.2,0.041,48,146,0.99441,3.16,0.49,9.8,5,1369,55,905,80,656,433
4.9,0.335,0.14,1.3,0.036,69,168,0.99212,3.47,0.46,10.4666666666667,5,1370,67,721,9,530,370
7.1,0.21,0.27,8.6,0.056,26,111,0.9956,2.95,0.52,9.5,5,1371,98,598,196,556,194
6.5,0.08,0.33,1.9,0.028,23,93,0.991,3.34,0.7,12,7,1372,46,772,92,705,434
5.7,0.2,0.3,2.5,0.046,38,125,0.99276,3.34,0.5,9.9,6,1373,11,827,192,512,487
5.6,0.35,0.14,5,0.046,48,198,0.9937,3.3,0.71,10.3,5,1374,54,769,240,748,371
6.3,0.21,0.58,10,0.081,34,126,0.9962,2.95,0.46,8.9,5,1375,19,994,11,749,40
7,0.27,0.36,20.7,0.045,45,170,1.001,3,0.45,8.8,6,1376,70,773,49,519,267
6.9,0.25,0.35,9.2,0.034,42,150,0.9947,3.21,0.36,11.5,6,1377,31,647,78,612,177
7.2,0.24,0.19,7.7,0.045,53,176,0.9958,3.17,0.38,9.5,5,1378,1,659,79,624,213
7.2,0.2,0.28,1.6,0.028,13,168,0.99203,3.17,1.06,11.5,6,1379,35,547,243,667,197
5.1,0.14,0.25,0.7,0.039,15,89,0.9919,3.22,0.43,9.2,6,1380,9,701,175,650,482
7.8,0.28,0.34,1.6,0.028,32,118,0.9901,3,0.38,12.1,7,1381,94,569,210,700,404
8,0.34,0.49,9,0.033,39,180,0.9936,3.13,0.38,12.3,8,1382,73,859,9,704,491
6.3,0.26,0.29,2.2,0.043,35,175,0.9918,3.38,0.43,11.6,6,1383,24,635,244,500,382
7.5,0.17,0.32,1.7,0.04,51,148,0.9916,3.21,0.44,11.5,7,1384,7,517,2,663,376
5.1,0.35,0.26,6.8,0.034,36,120,0.99188,3.38,0.4,11.5,6,1385,34,976,239,581,158
6.4,0.25,0.74,7.8,0.045,52,209,0.9956,3.21,0.42,9.2,6,1386,65,866,168,591,428
6.3,0.24,0.22,11.9,0.05,65,179,0.99659,3.06,0.58,9.3,6,1387,46,808,97,660,234
7.8,0.27,0.35,1.2,0.05,36,140,0.99138,3.09,0.45,11.2,5,1388,12,840,173,748,28
6,0.39,0.17,12,0.046,65,246,0.9976,3.15,0.38,9,6,1389,23,906,74,672,54
7,0.16,0.32,8.3,0.045,38,126,0.9958,3.21,0.34,9.2,5,1390,35,877,220,629,403
7.6,0.19,0.32,18.75,0.047,32,193,1.00014,3.1,0.5,9.3,7,1391,86,626,1,543,222
6.4,0.14,0.28,7.9,0.057,21,82,0.99425,3.26,0.36,10,6,1392,53,649,44,513,266
7,0.3,0.51,13.6,0.05,40,168,0.9976,3.07,0.52,9.6,7,1393,62,550,176,662,325
6.2,0.15,0.27,11,0.035,46,116,0.99602,3.12,0.38,9.1,6,1394,75,986,1,680,358
6.3,0.26,0.25,7.8,0.058,44,166,0.9961,3.24,0.41,9,5,1395,50,909,195,722,476
6.4,0.25,0.53,6.6,0.038,59,234,0.9955,3.03,0.42,8.8,5,1396,58,802,205,533,337
7.1,0.36,0.56,1.3,0.046,25,102,0.9923,3.24,0.33,10.5,6,1397,61,705,77,506,241
6.9,0.21,0.24,1.8,0.021,17,80,0.98992,3.15,0.46,12.3,7,1398,96,548,230,539,319
6.5,0.33,0.38,2.5,0.047,30,148,0.98964,3.17,0.43,12.7,6,1399,44,597,73,573,299
7.9,0.27,0.27,1.7,0.034,25,122,0.99088,2.97,0.51,11.9,6,1400,95,720,185,726,148
7.1,0.36,0.4,1.95,0.033,26,118,0.98934,3.2,0.45,13.5,7,1401,91,686,189,583,217
5.8,0.3,0.38,4.9,0.039,22,86,0.98963,3.23,0.58,13.1,7,1402,83,666,167,737,328
7.1,0.25,0.25,1.6,0.046,50,181,0.9925,3.2,0.42,11,7,1403,13,916,196,673,350
6.5,0.33,0.3,3.8,0.036,34,88,0.99028,3.25,0.63,12.5,7,1404,7,974,28,675,311
8.1,0.28,0.4,6.9,0.05,30,97,0.9951,3.26,0.44,10.1,6,1405,71,596,98,527,246
6.9,0.28,0.41,1.7,0.05,10,136,0.993,3.16,0.71,11.4,6,1406,68,511,23,687,327
8.8,0.2,0.43,15,0.053,60,184,1.0008,3.28,0.79,8.8,6,1407,18,944,112,536,109
6.4,0.17,0.27,9.9,0.047,26,101,0.99596,3.34,0.5,9.9,6,1408,0,549,58,658,161
8.9,0.26,0.33,8.1,0.024,47,202,0.99558,3.13,0.46,10.8,6,1409,20,599,92,527,218
8.8,0.19,0.3,5,0.028,34,120,0.99242,2.94,0.47,11.2,5,1410,99,721,56,540,11
6,0.24,0.33,2.5,0.026,31,85,0.99014,3.13,0.5,11.3,7,1411,100,867,173,501,122
6,0.25,0.28,7.7,0.053,37,132,0.99489,3.06,0.5,9.4,6,1412,73,569,218,696,397
6.7,0.28,0.31,7.4,0.041,7,81,0.99254,3.04,0.47,11.4,8,1413,98,517,156,506,186
7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,5,1414,92,737,114,565,267
7.6,0.32,0.36,1.6,0.04,32,155,0.993,3.23,0.52,11.3,6,1415,38,850,36,508,401
6.9,0.34,0.3,4.7,0.029,34,148,0.99165,3.36,0.49,12.3,7,1416,29,874,227,558,68
6.7,0.15,0.32,7.9,0.034,17,81,0.99512,3.29,0.31,10,6,1417,69,643,16,573,497
7.8,0.25,0.37,1,0.043,10,80,0.99128,3.08,0.38,11.4,5,1418,35,905,177,567,459
5.9,0.26,0.24,2.4,0.046,27,132,0.99234,3.63,0.73,11.3,5,1419,47,889,81,650,305
7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8,1420,73,759,38,555,420
7.4,0.18,0.36,13.1,0.056,72,163,1,3.42,0.35,9.1,6,1421,69,734,64,696,299
9.8,0.44,0.4,2.8,0.036,35,167,0.9956,2.97,0.39,9.2,5,1422,84,567,36,565,205
6.4,0.17,0.34,13.4,0.044,45,139,0.99752,3.06,0.43,9.1,6,1423,85,842,142,651,360
6.4,0.15,0.44,1.2,0.043,67,150,0.9907,3.14,0.73,11.2,7,1424,3,830,120,738,315
7.1,0.26,0.49,2.2,0.032,31,113,0.9903,3.37,0.42,12.9,9,1425,56,899,57,717,176
7.1,0.37,0.67,10.5,0.045,49,155,0.9975,3.16,0.44,8.7,5,1426,66,846,171,726,426
8.3,0.27,0.34,10.2,0.048,50,118,0.99716,3.18,0.51,10.3,5,1427,85,769,234,553,456
6.3,0.26,0.21,4,0.03,24,125,0.9915,3.06,0.34,10.7,6,1428,85,577,176,633,365
7.6,0.67,0.14,1.5,0.074,25,168,0.9937,3.05,0.51,9.3,5,1429,87,640,141,668,229
7.7,0.44,0.24,11.2,0.031,41,167,0.9948,3.12,0.43,11.3,7,1430,21,617,119,708,98
6.5,0.35,0.28,12.4,0.051,86,213,0.9962,3.16,0.51,9.9,6,1431,91,555,187,546,413
7.3,0.2,0.26,1.6,0.04,36,123,0.99238,3.34,0.44,10.8,6,1432,81,846,190,747,29
6.4,0.22,0.34,1.4,0.023,56,115,0.98958,3.18,0.7,11.7,6,1433,89,585,125,610,209
5.9,0.29,0.33,7.4,0.037,58,205,0.99495,3.26,0.41,9.6,5,1434,7,780,195,596,86
6.2,0.15,0.49,0.9,0.033,17,51,0.9932,3.3,0.7,9.4,6,1435,98,901,119,581,52
7.8,0.4,0.26,9.5,0.059,32,178,0.9955,3.04,0.43,10.9,6,1436,79,988,99,652,19
6.1,0.25,0.48,15.8,0.052,25,94,0.99782,3.07,0.45,9.2,6,1437,51,953,201,508,246
6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6,6,1438,38,946,110,535,485
6.8,0.21,0.37,7,0.038,27,107,0.99206,2.98,0.82,11.5,6,1439,62,780,131,512,181
8.1,0.26,0.33,11.1,0.052,52.5,158,0.9976,3.03,0.49,10.2,7,1440,50,542,2,695,44
7.1,0.25,0.49,3,0.03,30,96,0.9903,3.13,0.39,12.3,7,1441,35,909,249,607,260
7.3,0.22,0.4,14.75,0.042,44.5,129.5,0.9998,3.36,0.41,9.1,7,1442,68,766,238,609,44
4.4,0.54,0.09,5.1,0.038,52,97,0.99022,3.41,0.4,12.2,7,1443,50,706,215,682,383
7.1,0.26,0.32,16.2,0.044,31,170,0.99644,3.17,0.37,11.2,5,1444,26,655,147,659,404
6.6,0.26,0.22,18.15,0.05,23,139,0.99904,3.06,0.5,9.2,5,1445,54,758,222,721,230
7.1,0.44,0.37,2.7,0.041,35,128,0.9896,3.07,0.43,13.5,7,1446,42,865,232,545,258
6.6,0.17,0.26,7.4,0.052,45,128,0.99388,3.16,0.37,10,6,1447,62,519,108,731,85
6.6,0.31,0.49,7.7,0.05,52,220,0.9964,3.12,0.45,8.8,5,1448,27,960,31,601,298
7.7,0.28,0.58,12.1,0.046,60,177,0.9983,3.08,0.46,8.9,5,1449,61,847,141,584,221
6.3,0.17,0.32,4.2,0.04,37,117,0.99182,3.24,0.43,11.3,6,1450,97,630,219,595,278
5.4,0.17,0.27,2.7,0.049,28,104,0.99224,3.46,0.55,10.3,6,1451,43,782,145,526,367
6.8,0.26,0.4,7.5,0.046,45,179,0.99583,3.2,0.49,9.3,5,1452,76,705,177,612,152
7,0.24,0.3,6.7,0.039,37,125,0.99436,3.2,0.39,9.9,5,1453,73,893,150,644,79
6.2,0.19,0.29,4.3,0.045,33,126,0.99658,3.18,0.42,9.3,6,1454,92,792,122,521,356
7,0.14,0.32,9,0.039,54,141,0.9956,3.22,0.43,9.4,6,1455,68,951,78,713,61
6.1,0.18,0.36,2,0.038,20,249.5,0.9923,3.37,0.79,11.3,6,1456,34,910,210,682,7
6.3,0.28,0.29,6.8,0.051,40,143,0.99374,3.43,0.59,11,6,1457,62,902,187,640,107
6.5,0.22,0.19,1.1,0.064,36,191,0.99297,3.05,0.5,9.5,6,1458,12,613,219,744,357
7.7,0.3,0.32,1.6,0.037,23,124,0.9919,2.93,0.33,11,6,1459,78,754,66,627,214
6.5,0.52,0.17,1.4,0.047,5,26,0.9932,3.26,0.32,10,4,1460,35,718,43,544,458
6.7,0.21,0.34,1.5,0.035,45,123,0.98949,3.24,0.36,12.6,7,1461,9,795,235,698,342
6.2,0.24,0.28,12.2,0.049,54,133,0.9952,3.19,0.37,10.7,6,1462,24,886,162,536,312
6.4,0.3,0.36,2,0.052,18,141,0.99273,3.38,0.53,10.5,6,1463,11,855,101,598,336
7.8,0.42,0.23,8.8,0.054,42,215,0.9971,3.02,0.58,9.2,6,1464,82,730,46,618,164
6.9,0.2,0.34,1.9,0.043,25,136,0.9935,3.31,0.6,10.1,4,1465,41,893,212,503,19
6.2,0.21,0.34,6.6,0.03,36,91,0.9914,3.32,0.45,12.5,7,1466,5,577,30,538,359
6.6,0.2,0.14,4.4,0.184,35,168,0.99396,2.93,0.45,9.4,6,1467,0,952,78,731,8
6.9,0.4,0.17,12.9,0.033,59,186,0.99754,3.08,0.49,9.4,5,1468,41,518,20,571,64
6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.9666666666667,7,1469,8,995,166,657,402
7.4,0.3,0.32,1.7,0.03,23,128,0.9929,3.17,0.66,10.9,5,1470,64,799,246,536,84
7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7,1471,42,812,84,622,172
6.7,0.26,0.29,7.1,0.036,28,100,0.99534,3.08,0.36,9.3,6,1472,95,752,213,728,138
8.3,0.36,0.57,15,0.052,35,256,1.0001,2.93,0.64,8.6,5,1473,42,653,102,731,73
6,0.29,0.25,1.4,0.033,30,114,0.98794,3.08,0.43,13.2,6,1474,54,723,145,678,85
6.7,0.18,0.3,6.4,0.048,40,251,0.9956,3.29,0.52,10,5,1475,29,660,11,707,304
6.4,0.25,0.33,1.7,0.037,35,113,0.99164,3.23,0.66,10.6,6,1476,12,929,51,546,75
7,0.21,0.28,8.7,0.045,37,222,0.9954,3.25,0.54,10.4,6,1477,49,617,187,642,141
6.7,0.32,0.32,1.7,0.031,31,114,0.98946,3.12,0.35,12.5,6,1478,77,585,96,722,437
5.9,0.12,0.28,1.4,0.037,36,83,0.99074,3.33,0.42,10.9,7,1479,44,738,245,694,78
6.5,0.24,0.28,1.1,0.034,26,83,0.98928,3.25,0.33,12.3,6,1480,42,857,124,637,406
7.5,0.2,0.47,16.9,0.052,51,188,0.99944,3.09,0.62,9.3,5,1481,54,554,45,542,386
